cell	Node 0	Node 1	Node 2	Node 3	Node 4
Cell_36	6.12077e-26	6.8578e-14	0.0198845	0.567964	0.412151
Cell_37	7.29317e-16	3.77283e-14	0.00442764	0.419837	0.575735
Cell_38	2.72769e-32	3.43877e-28	0.0455472	0.0103856	0.944067
Cell_39	3.18913e-32	6.30728e-17	0.0015171	0.64131	0.357173
Cell_40	4.99519e-24	2.13165e-14	0.00136796	0.889978	0.108654
Cell_41	8.98209e-33	1.08802e-13	0.00242736	0.545508	0.452064
Cell_42	2.3157e-45	1.81903e-08	0.00409119	0.181426	0.814483
Cell_43	8.00503e-26	1.0234e-07	0.0432935	0.428665	0.528041
Cell_44	5.84001e-25	1.22774e-15	0.0263655	0.42715	0.546485
Cell_45	4.54874e-07	4.07234e-10	0.00165001	0.691057	0.307293
Cell_46	1.06936e-18	1.43917e-12	0.998456	0.000186663	0.00135695
Cell_47	5.52131e-19	3.68403e-11	0.00754661	0.523379	0.469074
Cell_48	5.92213e-24	2.82336e-13	0.0292566	0.0316254	0.939118
Cell_49	1.71763e-40	3.83279e-16	0.00148383	0.655978	0.342539
Cell_50	1.16497e-22	2.0593e-14	0.007529	0.394461	0.59801
Cell_51	2.84431e-36	8.79494e-16	0.0022034	0.509291	0.488505
Cell_52	2.53469e-30	1.35424e-18	0.00162819	0.613475	0.384897
Cell_53	9.22451e-38	6.81488e-18	0.32119	0.0474313	0.631379
Cell_54	1.02613e-24	1.1974e-16	0.132033	0.0463431	0.821624
Cell_55	4.07661e-17	0.000141427	0.0121837	0.23037	0.757305
Cell_56	2.21444e-16	3.08887e-15	0.820053	0.0390754	0.140871
Cell_57	9.28787e-35	1.94513e-13	0.00171349	0.601861	0.396426
Cell_58	7.79505e-18	1.5784e-12	0.00807879	0.0703109	0.92161
Cell_59	3.63493e-11	5.82137e-09	0.00240948	0.568583	0.429007
Cell_60	3.72883e-18	6.52275e-11	0.00836128	0.327522	0.664117
Cell_61	5.53961e-19	1.97432e-11	0.0751326	0.00849163	0.916376
Cell_62	1.60855e-37	3.67883e-13	0.0171556	0.627256	0.355588
Cell_63	2.25064e-13	9.43805e-13	0.00438687	0.148113	0.847501
Cell_64	8.57039e-28	4.16072e-15	0.00329292	0.478718	0.517989
Cell_65	1.61743e-13	1.6823e-12	0.0414829	0.452559	0.505958
Cell_66	7.11547e-25	4.86622e-14	0.0048626	0.608913	0.386225
Cell_67	1.79279e-17	9.47387e-17	0.00494864	0.836203	0.158848
Cell_68	6.28811e-13	0.000509216	0.0012968	0.72807	0.270124
Cell_69	1.80684e-39	3.76762e-12	0.0019934	0.541724	0.456283
Cell_70	1.49971e-31	1.77314e-17	0.00536376	0.0910763	0.90356
Cell_71	3.30786e-14	2.04168e-11	0.00704115	0.18972	0.803239
Cell_72	7.20257e-13	9.23622e-13	0.00131607	0.808519	0.190165
Cell_73	8.02923e-14	2.24669e-11	0.0823674	0.498911	0.418722
Cell_74	2.21883e-21	8.39595e-14	0.0745124	0.0166765	0.908811
Cell_75	0.998071	0.000133229	7.51447e-06	9.88344e-05	0.00168919
Cell_76	3.50286e-41	2.72321e-29	0.00382787	0.256665	0.739507
Cell_77	2.51672e-27	8.88139e-10	0.00235381	0.475794	0.521852
Cell_78	1.20548e-22	6.78389e-18	0.00619253	0.393095	0.600712
Cell_79	2.17695e-07	7.65532e-06	0.0294365	0.360418	0.610138
Cell_80	1.49776e-10	9.32723e-09	0.00374591	0.509165	0.487089
Cell_81	1.57156e-15	4.77671e-10	0.00390856	0.0716493	0.924442
Cell_82	1.84674e-24	4.32763e-10	0.00332338	0.354631	0.642046
Cell_83	3.44677e-29	2.7867e-07	0.00256079	0.627418	0.370021
Cell_84	4.80061e-30	3.80058e-16	0.0016729	0.603046	0.395281
Cell_85	8.08529e-15	1.4157e-17	0.985209	0.00487216	0.00991841
Cell_86	4.28713e-30	2.49679e-21	0.0128677	0.393892	0.593241
Cell_87	2.76432e-09	3.95566e-06	0.0118029	0.0507169	0.937476
Cell_88	3.38268e-05	0.0745202	0.0316744	0.507446	0.386326
Cell_89	6.3176e-28	3.26822e-12	0.00217725	0.483002	0.514821
Cell_90	1.67836e-18	8.28212e-13	0.000714311	0.929993	0.0692925
Cell_91	1.6284e-20	1.53831e-14	0.0393987	0.143974	0.816627
Cell_92	6.01296e-07	0.0894797	0.0196148	0.484344	0.406561
Cell_93	1.57936e-22	1.24347e-10	0.001666	0.978014	0.0203199
Cell_94	5.58912e-26	4.44371e-14	0.0597404	0.568504	0.371755
Cell_95	4.15975e-46	4.48609e-27	0.00118855	0.721334	0.277477
Cell_96	0.999483	9.27443e-05	1.66918e-06	3.06541e-05	0.000392222
Cell_97	0.998867	0.000107137	1.02727e-06	0.000787558	0.000237142
Cell_98	4.19057e-32	3.26325e-13	0.00149639	0.651629	0.346875
Cell_99	2.52932e-32	1.0249e-14	0.00329166	0.442208	0.554501
Cell_100	1.67185e-07	0.00229696	0.00157595	0.94554	0.0505868
Cell_101	3.23347e-24	6.08695e-15	0.00587878	0.527184	0.466937
Cell_102	1.50703e-18	1.13626e-13	0.000147746	0.969077	0.0307756
Cell_103	1.67047e-29	7.54598e-15	0.00315635	0.387067	0.609776
Cell_104	3.58746e-19	2.12723e-14	0.0237523	0.213814	0.762434
Cell_105	3.48147e-14	6.06638e-07	0.0012445	0.705203	0.293552
Cell_106	3.94192e-27	2.07125e-17	0.00302832	0.366172	0.630799
Cell_107	3.42386e-18	1.40073e-10	0.00575862	0.636303	0.357939
Cell_108	0.998952	9.39642e-05	1.42339e-06	0.000646702	0.000305951
Cell_109	3.9448e-19	1.69642e-15	0.00527672	0.392767	0.601957
Cell_110	1.98396e-27	4.94326e-12	0.00837387	0.722831	0.268796
Cell_111	2.13487e-30	1.10957e-13	0.00677689	0.571992	0.421231
Cell_112	3.26498e-46	4.44015e-18	0.00789535	0.501354	0.490751
Cell_113	7.75879e-55	1.41297e-35	0.00354105	0.95327	0.0431894
Cell_114	5.0205e-41	1.77705e-31	0.000798248	0.811331	0.187871
Cell_115	2.00759e-30	1.15427e-20	0.00112127	0.736378	0.262501
Cell_116	1.14932e-28	5.26526e-16	0.0284059	0.382818	0.588776
Cell_117	0.999446	9.26916e-05	2.41592e-06	5.20739e-05	0.000406976
Cell_118	1.08903e-17	8.47608e-17	0.00159458	0.871752	0.126653
Cell_119	3.57599e-19	0.000399336	0.0932802	0.325852	0.580469
Cell_120	2.19542e-27	6.17553e-15	0.000969035	0.793702	0.205329
Cell_121	3.22322e-15	3.49579e-12	0.000755432	0.826956	0.172288
Cell_122	5.44831e-43	3.82621e-36	0.103829	0.250057	0.646114
Cell_123	2.11978e-12	1.87905e-12	0.0203954	0.0393123	0.940292
Cell_124	4.65482e-23	9.17233e-14	0.0016893	0.834439	0.163872
Cell_125	4.96415e-28	3.22097e-13	0.00181371	0.579496	0.41869
Cell_126	2.37654e-19	1.53431e-14	0.00369119	0.374505	0.621804
Cell_127	1.26188e-15	1.79989e-12	0.000449851	0.893754	0.105797
Cell_128	1.02215e-22	4.82898e-13	0.00251453	0.511703	0.485783
Cell_129	2.39532e-26	4.13147e-12	0.00250601	0.446706	0.550788
Cell_130	5.35448e-18	1.82812e-12	0.00487392	0.000497603	0.994628
Cell_131	1.69868e-49	3.9775e-20	0.0913674	0.340067	0.568565
Cell_132	0.998754	9.28981e-05	1.98766e-06	0.000781343	0.000370176
Cell_133	1.39963e-23	2.01773e-17	0.00267239	0.370014	0.627313
Cell_134	7.21078e-21	2.64466e-11	0.00789591	0.364951	0.627153
Cell_135	0.999045	9.28351e-05	1.66618e-06	0.000538967	0.000321891
Cell_136	8.40339e-13	8.8936e-11	0.00192027	0.72061	0.27747
Cell_137	1.39029e-35	5.94213e-25	0.00356595	0.395726	0.600708
Cell_138	1.19718e-30	8.41678e-13	0.00196666	0.540638	0.457396
Cell_139	1.90303e-12	5.46733e-10	0.0032664	0.524756	0.471978
Cell_140	0.998895	0.000130605	6.81675e-06	0.000189588	0.00077764
Cell_141	1.02415e-17	1.17595e-14	0.111165	0.197071	0.691764
Cell_142	1.11658e-21	1.97793e-08	0.00122447	0.723525	0.275251
Cell_143	5.42135e-33	2.01259e-16	0.00134373	0.682116	0.31654
Cell_144	6.4071e-22	1.60722e-13	0.0146103	0.516409	0.468981
Cell_145	1.18117e-17	5.10058e-14	0.00120783	0.902857	0.0959354
Cell_146	6.46855e-22	5.40353e-14	0.00585501	0.00783145	0.986314
Cell_147	1.52374e-25	6.37722e-11	0.00140532	0.680943	0.317651
Cell_148	0.999525	9.28444e-05	1.19923e-06	0.00011123	0.000269577
Cell_149	0.00027802	0.000258574	0.015173	0.799228	0.185062
Cell_150	4.95284e-23	1.30614e-13	0.00117633	0.764637	0.234186
Cell_151	2.82611e-28	2.2174e-15	0.00190439	0.936966	0.0611295
Cell_152	3.1004e-15	1.35136e-14	0.000179983	0.963091	0.0367294
Cell_153	1.16253e-26	6.93948e-13	0.00554051	0.193883	0.800576
Cell_154	4.35694e-25	7.03491e-15	0.00190268	0.619308	0.37879
Cell_155	5.24398e-06	0.0304126	0.0123391	0.388373	0.56887
Cell_156	3.43633e-07	4.98167e-07	0.0516689	0.626803	0.321528
Cell_157	1.21153e-22	4.03758e-13	0.00226978	0.615372	0.382358
Cell_158	0.998352	9.29969e-05	1.7459e-06	0.0011464	0.000407134
Cell_159	4.52169e-21	4.29421e-15	0.0298897	0.605552	0.364558
Cell_160	7.22603e-17	6.78107e-13	0.0862257	0.377205	0.53657
Cell_161	1.88205e-19	4.95367e-14	0.0307706	0.593927	0.375302
Cell_162	2.19046e-23	5.76748e-18	0.00118243	0.770383	0.228434
Cell_163	1.10386e-20	5.8303e-13	0.130152	0.0599351	0.809913
Cell_164	1.85468e-34	5.80143e-14	0.00422525	0.208878	0.786896
Cell_165	5.80277e-20	9.14447e-13	0.000852165	0.799005	0.200142
Cell_166	2.44545e-23	3.60798e-15	0.985428	0.004651	0.00992062
Cell_167	4.02369e-20	4.18863e-07	0.00278114	0.559734	0.437484
Cell_168	1.53778e-07	4.136e-07	0.0696209	0.0812278	0.849151
Cell_169	2.18858e-17	1.27871e-11	0.00152778	0.662688	0.335785
Cell_170	6.44344e-50	4.35103e-15	0.00304378	0.701691	0.295265
Cell_171	1.79413e-43	2.63964e-37	0.00268488	0.980608	0.0167076
Cell_172	8.25144e-28	2.78641e-14	0.00356757	0.395453	0.60098
Cell_173	8.88694e-20	5.1528e-15	0.000993003	0.764289	0.234718
Cell_174	1.50562e-13	4.82174e-13	0.0665644	0.519215	0.41422
Cell_175	2.18604e-19	8.2329e-16	0.00192677	0.604874	0.393199
Cell_176	3.49127e-28	2.8617e-10	0.00313547	0.468675	0.528189
Cell_177	1.72964e-11	1.56405e-11	0.0109748	0.761547	0.227478
Cell_178	9.24672e-22	2.36431e-13	0.00123316	0.753267	0.245499
Cell_179	7.42533e-24	6.3108e-19	0.00123659	0.804243	0.19452
Cell_180	4.33955e-35	3.21455e-13	0.00335968	0.468148	0.528492
Cell_181	8.59968e-21	7.91989e-15	0.00449174	0.0183147	0.977194
Cell_182	3.01586e-29	8.37385e-16	0.0017475	0.589866	0.408386
Cell_183	3.73005e-16	6.24825e-13	0.000241125	0.943158	0.0566013
Cell_184	1.49626e-33	1.28134e-17	0.000381495	0.909369	0.0902496
Cell_185	2.17113e-23	1.99193e-13	0.0287789	0.374714	0.596508
Cell_186	6.14927e-22	1.68397e-15	0.000291606	0.930774	0.0689346
Cell_187	1.82406e-25	2.5816e-18	0.00077695	0.815669	0.183554
Cell_188	6.81484e-20	2.64862e-14	0.0056982	0.0344047	0.959897
Cell_189	1.41696e-16	7.07678e-12	0.00237545	0.524715	0.47291
Cell_190	2.44346e-18	2.3347e-13	0.00629297	0.0844044	0.909303
Cell_191	2.11386e-30	3.50171e-16	0.000520671	0.931775	0.0677039
Cell_192	4.98188e-16	3.41871e-09	0.00328819	0.222821	0.773891
Cell_193	8.08321e-17	8.71983e-14	0.00248747	0.578483	0.419029
Cell_194	1.48136e-27	1.27486e-17	0.00240911	0.487123	0.510468
Cell_195	0.998903	9.30449e-05	4.32636e-06	1.28943e-05	0.000986693
Cell_196	6.6104e-28	3.47483e-17	0.00479957	0.841137	0.154063
Cell_197	3.36749e-16	2.73898e-10	0.0142203	0.330183	0.655597
Cell_198	7.08655e-11	1.44367e-09	0.995023	0.00361038	0.0013669
Cell_199	5.82297e-25	2.64016e-19	0.999998	2.25218e-07	2.00213e-06
Cell_200	4.12693e-23	7.33749e-15	0.00363098	0.171708	0.824661
Cell_201	0.999608	9.32557e-05	1.60905e-06	1.07754e-05	0.000286491
Cell_202	3.35913e-24	4.66552e-12	0.0270544	0.412183	0.560763
Cell_203	0.999522	9.41244e-05	2.23297e-06	5.86675e-05	0.000322654
Cell_204	1.59638e-13	2.83387e-16	0.00326833	0.737136	0.259595
Cell_205	3.51447e-14	0.00141204	0.00860754	0.593146	0.396834
Cell_206	1.99982e-26	5.40881e-15	0.00124179	0.983612	0.0151459
Cell_207	1.05515e-12	7.40379e-15	0.00265156	0.694864	0.302485
Cell_208	4.17823e-26	3.27602e-15	0.000576322	0.881813	0.117611
Cell_209	1.41409e-23	6.60288e-15	0.998371	0.00106212	0.000567155
Cell_210	3.71822e-37	7.75545e-11	0.00142645	0.667333	0.33124
Cell_211	2.05151e-30	7.75444e-19	0.00159901	0.62709	0.371311
Cell_212	1.41867e-11	3.45516e-13	0.000569459	0.898038	0.101392
Cell_213	1.58195e-30	2.47537e-12	0.0293601	0.0281995	0.94244
Cell_214	3.02795e-28	6.12674e-16	0.00152118	0.727634	0.270845
Cell_215	2.59889e-19	1.16156e-15	0.000365919	0.915163	0.0844713
Cell_216	8.67773e-27	7.92577e-19	0.00433233	0.501445	0.494223
Cell_217	4.50119e-18	1.0417e-16	0.021526	0.844521	0.133953
Cell_218	0.999178	9.92617e-05	5.68891e-05	0.000311529	0.000354012
Cell_219	5.39255e-32	4.05731e-13	0.00189408	0.551184	0.446922
Cell_220	4.58722e-20	2.00111e-13	0.000289393	0.936106	0.0636046
Cell_221	3.61739e-40	1.52229e-14	0.00150964	0.649994	0.348496
Cell_222	1.21135e-24	4.87172e-16	0.00458032	0.710721	0.284699
Cell_223	3.7041e-37	1.14252e-13	0.00160944	0.814789	0.183601
Cell_224	1.5153e-10	8.28551e-11	0.0180039	0.404084	0.577912
Cell_225	6.18756e-25	3.57152e-15	0.00333686	0.219506	0.777157
Cell_226	0.999347	9.39515e-05	4.97097e-06	7.16826e-05	0.000482214
Cell_227	3.58335e-21	4.09221e-12	0.00181015	0.587072	0.411118
Cell_228	6.30474e-14	7.45712e-12	0.00413447	0.524214	0.471652
Cell_229	4.63946e-33	1.14902e-09	0.00183853	0.584877	0.413285
Cell_230	4.90649e-18	1.44443e-11	0.0021202	0.504084	0.493796
Cell_231	4.0319e-22	4.04562e-15	0.00187646	0.648657	0.349466
Cell_232	6.13085e-32	8.78429e-11	0.00243091	0.437792	0.559777
Cell_233	0.987431	0.00103629	0.000395197	0.0063171	0.00482013
Cell_234	2.06035e-09	0.0306816	0.0763025	0.418197	0.474819
Cell_235	6.09927e-21	6.61716e-14	0.00289737	0.71604	0.281063
Cell_236	7.27329e-27	3.22278e-12	0.00255824	0.627789	0.369653
Cell_237	1.89444e-20	2.41839e-15	0.00473974	0.0795875	0.915673
Cell_238	4.05872e-22	6.09883e-13	0.00452264	0.636255	0.359222
Cell_239	0.00027368	8.25519e-07	0.0824586	0.40414	0.513127
Cell_240	1.36472e-15	2.42856e-13	0.026818	0.646089	0.327093
Cell_241	1.71481e-30	1.2295e-15	0.0416381	0.45051	0.507851
Cell_242	4.48052e-25	6.90358e-17	0.000738473	0.825586	0.173675
Cell_243	3.41373e-38	9.47393e-23	0.0018557	0.639641	0.358504
Cell_244	1.10939e-17	2.86926e-13	0.00128229	0.696308	0.30241
Cell_245	1.39764e-16	1.93952e-13	0.00115327	0.804571	0.194276
Cell_246	3.47697e-39	1.04198e-24	0.00327202	0.736839	0.259889
Cell_247	1.16774e-10	1.76882e-12	0.00110616	0.785195	0.213699
Cell_248	2.44923e-21	0.0964008	0.0102418	0.0798764	0.813481
Cell_249	2.21947e-34	8.6879e-16	0.00330193	0.519586	0.477112
Cell_250	0.99942	9.34806e-05	1.87115e-06	0.000135892	0.000348478
Cell_251	1.14364e-19	1.02219e-13	0.00763263	0.517946	0.474421
Cell_252	6.48949e-16	1.86441e-13	0.00785502	0.36824	0.623905
Cell_253	6.22038e-10	1.22983e-11	0.00117037	0.885296	0.113533
Cell_254	3.00094e-25	2.69162e-11	0.00255342	0.476365	0.521081
Cell_255	2.50672e-19	2.99896e-14	0.00542102	0.376161	0.618418
Cell_256	3.27159e-10	6.32904e-08	0.0282722	0.0642091	0.907519
Cell_257	1.03934e-24	1.9725e-13	0.00441285	0.357953	0.637634
Cell_258	3.05581e-20	1.47611e-17	0.00114125	0.732151	0.266708
Cell_259	7.0125e-23	6.88576e-16	0.00373263	0.253166	0.743101
Cell_260	1.73055e-11	1.49942e-09	0.000128572	0.985204	0.0146672
Cell_261	0.10095	1.019e-05	0.120349	0.0297752	0.748915
Cell_262	9.09765e-36	1.47335e-22	0.00255397	0.465454	0.531992
Cell_263	3.60723e-24	2.30592e-14	0.000501182	0.881469	0.11803
Cell_264	3.87038e-22	2.26458e-14	0.00286268	0.769762	0.227376
Cell_265	1.37673e-23	3.48713e-11	0.00107673	0.750364	0.24856
Cell_266	2.30988e-10	0.0410687	0.0256338	0.401978	0.531319
Cell_267	0.999752	9.55553e-05	7.137e-07	9.64351e-06	0.000142085
Cell_268	4.07112e-37	5.09294e-13	0.00931178	0.251076	0.739612
Cell_269	9.35556e-51	2.09242e-26	0.000883589	0.970754	0.0283626
Cell_270	9.71545e-26	3.01896e-17	7.68136e-05	0.985084	0.0148396
Cell_271	1.73958e-13	0.00128272	0.00305172	0.647532	0.348133
Cell_272	3.56282e-14	1.22677e-08	0.0164078	0.643505	0.340088
Cell_273	1.56101e-33	1.03849e-14	0.00107347	0.745387	0.253539
Cell_274	2.637e-29	7.80949e-25	1	1.4625e-14	1.09252e-13
Cell_275	5.5158e-12	4.59331e-09	0.00194494	0.908388	0.0896675
Cell_276	0.999414	9.36892e-05	6.01946e-06	0.000111933	0.000374152
Cell_277	1.37645e-19	2.97525e-15	0.00236778	0.689744	0.307888
Cell_278	0.0121367	0.0206035	0.0199891	0.822882	0.124389
Cell_279	9.55149e-53	1.07695e-13	0.00310137	0.397744	0.599154
Cell_280	8.2854e-24	4.96171e-14	0.980985	0.00241672	0.0165985
Cell_281	5.74372e-20	1.46217e-12	0.000367456	0.926479	0.0731539
Cell_282	6.06497e-27	8.85432e-15	0.00175209	0.602214	0.396034
Cell_283	3.01411e-29	7.09975e-16	0.0237999	0.482893	0.493307
Cell_284	5.89487e-26	2.45089e-16	0.000755026	0.8333	0.165945
Cell_285	2.44068e-44	1.72803e-13	0.00200551	0.56169	0.436305
Cell_286	2.85067e-20	1.15764e-16	0.00130639	0.738616	0.260078
Cell_287	2.36811e-33	8.08717e-17	0.00762073	0.64104	0.351339
Cell_288	0.99942	9.27766e-05	3.97858e-06	2.8954e-05	0.000453867
Cell_289	0.999115	9.649e-05	2.91335e-06	0.000107578	0.000677574
Cell_290	1.23795e-23	8.52433e-12	0.00328898	0.52147	0.475241
Cell_291	1.3829e-23	2.03811e-16	0.00447705	0.484791	0.510732
Cell_292	3.31603e-24	9.38063e-13	0.003247	0.449775	0.546978
Cell_293	8.79858e-34	3.32176e-16	0.00428516	0.0538949	0.94182
Cell_294	1.33122e-22	5.73499e-17	0.999988	1.35089e-06	1.03275e-05
Cell_295	8.24321e-26	1.17247e-17	0.000739049	0.861623	0.137638
Cell_296	1.15725e-11	0.0846995	0.0109314	0.0361106	0.868258
Cell_297	3.22244e-40	1.07961e-12	0.092461	0.332168	0.575371
Cell_298	1.4862e-29	1.1278e-12	0.00348508	0.188644	0.807871
Cell_299	7.5036e-32	9.2789e-11	0.00161608	0.621523	0.376861
Cell_300	1.54809e-33	1.08362e-16	0.0169593	0.631521	0.35152
Cell_301	9.51604e-24	1.28482e-12	0.999959	2.99759e-06	3.80645e-05
Cell_302	1.81449e-14	4.40134e-17	0.000875726	0.861369	0.137755
Cell_303	3.49007e-35	2.69504e-13	0.0163808	0.644091	0.339528
Cell_304	1.84493e-31	5.38267e-16	0.00352603	0.169785	0.826689
Cell_305	1.54462e-45	2.50357e-13	0.0076583	0.746515	0.245826
Cell_306	6.22902e-14	2.01622e-11	0.127952	0.075823	0.796225
Cell_307	2.70837e-19	7.16563e-15	0.0440313	0.0433218	0.912647
Cell_308	3.83888e-31	1.67169e-15	0.00102277	0.767797	0.231181
Cell_309	4.50439e-26	6.0546e-11	0.00186795	0.591753	0.40638
Cell_310	1.16267e-13	0.0285632	0.0232296	0.66488	0.283327
Cell_311	8.43739e-25	2.2488e-14	0.000270358	0.982925	0.0168046
Cell_312	4.24685e-19	4.54189e-14	0.0021848	0.824282	0.173533
Cell_313	7.26407e-19	1.27149e-21	0.807117	0.016819	0.176064
Cell_314	6.25943e-17	0.0707095	0.00171169	0.528424	0.399155
Cell_315	3.25169e-32	3.55226e-16	0.0108514	0.856796	0.132352
Cell_316	4.86189e-22	7.72163e-22	0.999723	0.000130308	0.000146736
Cell_317	1.19507e-44	4.26403e-16	0.0268794	0.11031	0.86281
Cell_318	8.86732e-19	3.47058e-09	0.00188442	0.613559	0.384556
Cell_319	7.128e-18	1.05285e-11	0.0313076	0.319772	0.64892
Cell_320	2.29784e-28	6.95666e-16	0.000325982	0.957286	0.0423881
Cell_321	4.98748e-21	5.6773e-14	0.00162445	0.840794	0.157582
Cell_322	8.13719e-62	4.45436e-39	0.00238204	0.622913	0.374705
Cell_323	7.07562e-22	3.38045e-13	0.00165159	0.720127	0.278221
Cell_324	8.75157e-13	1.5724e-15	0.0048388	0.0318419	0.963319
Cell_325	8.85953e-17	8.60813e-11	0.00186983	0.596219	0.401911
Cell_326	5.63712e-42	1.77567e-12	0.000187666	0.955563	0.0442497
Cell_327	7.56027e-21	3.35198e-17	0.999996	1.21982e-07	4.04972e-06
Cell_328	6.32049e-28	7.48831e-16	0.00204724	0.58017	0.417783
Cell_329	2.62319e-18	1.07923e-09	0.000918582	0.783048	0.216033
Cell_330	1.39441e-13	2.85463e-14	0.00897196	0.703034	0.287994
Cell_331	0.999444	9.41426e-05	8.44504e-06	6.38578e-05	0.000389342
Cell_332	1.40758e-18	3.3772e-17	7.20993e-05	0.98491	0.0150183
Cell_333	1.20117e-25	2.49552e-16	0.00450686	0.01501	0.980483
Cell_334	5.19833e-13	2.15575e-11	0.00389257	0.075965	0.920142
Cell_335	1.18141e-18	1.14321e-17	0.00152871	0.638566	0.359905
Cell_336	5.4678e-29	1.09668e-14	0.0196276	0.573545	0.406827
Cell_337	3.44374e-20	3.43659e-10	0.00294105	0.31981	0.677249
Cell_338	1.00279e-19	1.6579e-14	0.0272997	0.0963976	0.876303
Cell_339	1.88356e-36	2.10015e-11	0.00172124	0.599281	0.398997
Cell_340	3.92176e-32	2.37714e-13	0.00379605	0.447695	0.548509
Cell_341	0.999471	9.39877e-05	1.37953e-06	0.000127479	0.000305849
Cell_342	4.37124e-31	4.30645e-15	0.00240527	0.53292	0.464675
Cell_343	2.5243e-25	1.06813e-23	1	1.85289e-10	2.10319e-09
Cell_344	3.35184e-31	1.61171e-17	0.000554617	0.871132	0.128314
Cell_345	1.26327e-29	1.14482e-11	0.00187737	0.571738	0.426384
Cell_346	4.47804e-50	8.2235e-15	0.00322044	0.578019	0.418761
Cell_347	7.53394e-27	2.33364e-14	0.00939822	0.557315	0.433287
Cell_348	4.48497e-53	3.93959e-31	0.136794	0.0119592	0.851247
Cell_349	1.90975e-32	2.89496e-12	0.00385463	0.556418	0.439728
Cell_350	8.46127e-23	2.72355e-13	0.00554586	0.122067	0.872387
Cell_351	7.93421e-22	1.51263e-14	0.00524915	0.395939	0.598811
Cell_352	1.25549e-09	2.38162e-12	0.0171735	0.191075	0.791751
Cell_353	9.37436e-19	2.86138e-14	0.00103103	0.84999	0.148979
Cell_354	5.87329e-18	3.66145e-10	0.0118869	0.44009	0.548023
Cell_355	7.92911e-19	5.93591e-17	0.00395373	0.481934	0.514112
Cell_356	1.89002e-27	4.94937e-14	0.00381028	0.500731	0.495459
Cell_357	8.1306e-22	1.38354e-11	0.00379013	0.321377	0.674833
Cell_358	2.04464e-34	7.8229e-15	0.00794806	0.498025	0.494027
Cell_359	5.01271e-28	3.6665e-19	0.00116186	0.725299	0.273539
Cell_360	5.59831e-26	7.66737e-26	0.000238804	0.957242	0.042519
Cell_361	7.06058e-21	1.01688e-15	0.998108	1.34741e-05	0.00187847
Cell_362	1.39472e-20	9.9375e-09	0.00259452	0.836138	0.161268
Cell_363	1.49156e-24	3.54279e-09	0.00324513	0.392392	0.604362
Cell_364	3.8858e-17	1.45891e-18	0.00410059	0.864273	0.131626
