cell	Node 0	Node 1	Node 2	Node 3	Node 4	Node 5
Cell_644	5.52097e-15	3.57244e-05	1.22713e-12	0.290181	0.709778	4.94203e-06
Cell_645	1.33354e-11	0.0057742	7.10675e-14	0.11422	0.877342	0.00266419
Cell_646	2.75083e-22	1.11303e-10	4.94459e-19	0.195827	0.804173	4.52619e-10
Cell_647	2.83199e-18	2.73906e-07	3.79272e-17	0.0443554	0.955643	1.48959e-06
Cell_648	0.00140262	0.00192806	3.97193e-07	0.36226	0.633886	0.000522776
Cell_649	1.04088e-48	6.04385e-17	9.30572e-38	0.016276	0.983724	2.7886e-17
Cell_650	1.98565e-31	6.06891e-11	1.0582e-33	0.38191	0.61809	3.28954e-10
Cell_651	9.85158e-29	6.27651e-13	5.78665e-26	0.00968586	0.990314	2.67336e-12
Cell_652	3.45323e-17	0.0474813	9.03288e-13	0.497269	0.253013	0.202237
Cell_653	3.46594e-16	0.00148125	3.84495e-14	0.00386706	0.994447	0.000204912
Cell_654	3.05797e-22	2.34334e-06	9.4616e-19	0.362547	0.637438	1.27016e-05
Cell_655	6.6352e-14	1.60322e-06	8.51162e-16	0.00745653	0.99254	1.65208e-06
Cell_656	1.52032e-23	1.35865e-11	6.58457e-23	0.0130552	0.986945	6.0099e-11
Cell_657	1.83638e-17	0.00834957	1.42875e-16	0.0653599	0.911387	0.0149037
Cell_658	1.98254e-27	6.46736e-06	5.82339e-20	0.363055	0.636927	1.1544e-05
Cell_659	1.27125e-32	4.28684e-29	6.77482e-35	0.937055	0.0629454	1.2631e-28
Cell_660	0.997495	3.81891e-05	0.000306819	0.00153932	0.000422379	0.000198728
Cell_661	2.25973e-08	1.80358e-05	4.64554e-10	0.986445	0.0135049	3.21932e-05
Cell_662	1.15083e-29	6.1207e-21	6.13305e-32	0.274682	0.725318	3.20093e-20
Cell_663	3.64889e-20	4.65482e-13	1.94458e-22	0.619388	0.380612	2.05903e-12
Cell_664	0.998941	3.9864e-05	0.000282356	0.000550721	4.30565e-06	0.000181891
Cell_665	6.84942e-12	0.000136657	2.99519e-12	0.00366174	0.996011	0.000190354
Cell_666	1.81053e-35	4.63083e-16	3.66565e-29	0.167808	0.832192	6.40618e-17
Cell_667	4.76257e-17	2.98189e-07	2.53809e-19	0.363148	0.636851	5.32257e-07
Cell_668	1.60901e-11	0.999968	1.57192e-14	2.05519e-05	2.32023e-06	9.36598e-06
Cell_669	0.999237	3.34183e-05	0.000282403	0.000265545	3.98425e-08	0.000181892
Cell_670	1.72165e-06	0.000454894	5.0195e-10	0.0192894	0.977803	0.00245055
Cell_671	3.25359e-39	2.02673e-17	1.01663e-31	0.998773	0.00122735	1.08265e-16
Cell_672	1.00138e-34	1.97979e-09	5.32927e-24	0.250077	0.749923	6.49762e-09
Cell_673	8.62011e-10	1.02441e-07	4.59386e-12	0.00380652	0.996193	2.23963e-07
Cell_674	1.65531e-22	1.07402e-08	1.14098e-17	0.173081	0.826918	5.30498e-08
Cell_675	2.0336e-22	3.34266e-09	1.33283e-21	0.111212	0.888788	1.7049e-08
Cell_676	2.33936e-23	3.08726e-07	5.24665e-22	0.265	0.734999	7.95955e-07
Cell_677	1.2449e-38	1.73727e-05	7.14902e-25	0.0868336	0.913147	2.4033e-06
Cell_678	2.6978e-33	1.78293e-15	4.58809e-26	0.970253	0.0297466	9.59458e-15
Cell_679	5.18621e-26	6.79864e-09	6.90857e-21	0.119442	0.880558	1.21353e-08
Cell_680	4.40666e-22	9.15257e-11	2.34841e-24	0.881061	0.118939	2.35971e-10
Cell_681	2.94399e-29	3.68954e-13	5.1586e-29	0.589017	0.410983	1.79558e-12
Cell_682	1.20312e-13	0.995522	6.41173e-16	0.00230481	2.29979e-07	0.00217332
Cell_683	1.16814e-25	0.00222746	3.30071e-17	0.0814935	0.907221	0.00905809
Cell_684	1.08505e-17	6.4191e-21	4.59484e-21	0.61048	0.38952	2.96174e-21
Cell_685	2.03049e-31	0.00031913	7.811e-21	0.043921	0.95519	0.000569635
Cell_686	0.998586	5.08205e-05	0.000282485	0.000895151	3.74417e-06	0.00018196
Cell_687	4.1727e-32	1.92931e-25	2.22373e-34	0.0305263	0.969474	8.21753e-25
Cell_688	3.60473e-14	0.981008	1.6168e-05	0.00093549	0.0176713	0.000369495
Cell_689	0.999105	3.80649e-05	0.000282412	0.000391401	6.55973e-07	0.000182003
Cell_690	5.35667e-40	1.04649e-13	3.79416e-28	0.209849	0.790151	4.01994e-13
Cell_691	4.90757e-38	2.41236e-13	4.49813e-28	0.260474	0.739526	3.36026e-13
Cell_692	0.997858	0.00131441	0.000282268	0.000236268	0.000127569	0.000181832
Cell_693	3.01062e-23	3.45955e-11	7.63574e-22	0.032118	0.967882	1.83e-10
Cell_694	1.53134e-30	2.2416e-09	2.78818e-22	0.136547	0.863453	1.20629e-08
Cell_695	5.16076e-25	5.63177e-06	3.37066e-20	0.0247785	0.975196	2.01643e-05
Cell_696	1.53686e-46	1.44983e-06	1.74042e-41	0.917776	0.0822145	7.75883e-06
Cell_697	1.44291e-25	1.47723e-07	5.10261e-23	0.467469	0.53253	3.22961e-07
Cell_698	3.07403e-21	0.998017	1.54697e-17	0.000554018	0.000980955	0.000448119
Cell_699	4.22796e-23	3.57655e-08	2.52334e-15	0.331427	0.668573	4.98189e-08
Cell_700	9.96631e-20	0.486773	1.40122e-15	0.0174301	0.480157	0.0156397
Cell_701	4.50927e-35	3.07476e-09	8.61937e-26	0.995286	0.00471421	4.28293e-09
Cell_702	0.998685	0.000394341	0.000282321	0.000445578	1.0857e-05	0.000181947
Cell_703	2.19076e-33	1	2.41353e-24	6.318e-10	2.21987e-13	6.84278e-10
Cell_704	8.18161e-09	0.0710618	4.36017e-11	0.693814	0.108281	0.126843
Cell_705	8.95064e-17	0.000538869	1.22447e-16	0.894799	0.103912	0.000750607
Cell_706	1.30309e-15	6.10209e-07	2.01515e-15	0.0192711	0.980727	8.49978e-07
Cell_707	7.26012e-28	4.64778e-17	3.86909e-30	0.314832	0.685168	2.4504e-16
Cell_708	1.64638e-15	8.51567e-07	8.77394e-18	0.999354	0.000643183	1.52002e-06
Cell_709	3.45132e-17	0.000213654	1.61479e-13	0.661208	0.337452	0.00112643
Cell_710	3.13414e-14	1.37952e-06	1.67026e-16	0.206867	0.793125	7.2457e-06
Cell_711	8.60766e-13	0.0463407	4.58723e-15	0.11952	0.786386	0.0477532
Cell_712	2.35862e-17	1.20063e-11	7.16423e-21	0.308638	0.691362	1.23722e-11
Cell_713	7.17993e-17	0.00269554	4.9037e-12	0.974932	0.00800295	0.01437
Cell_714	0.998853	0.000254104	0.000282364	0.000428347	9.9831e-09	0.000181901
Cell_715	1.47297e-13	0.0510432	1.04869e-10	0.722272	0.000898891	0.225786
Cell_716	5.00374e-09	0.000691617	2.39045e-09	0.137433	0.860363	0.00151205
Cell_717	2.90314e-24	2.0353e-09	7.89177e-16	0.967874	0.0321256	1.10268e-08
Cell_718	4.46225e-14	0.000605174	2.49499e-12	0.0509908	0.947561	0.000842966
Cell_719	3.0975e-17	4.60607e-08	7.31722e-11	0.953914	0.0460856	1.76935e-07
Cell_720	1.1076e-45	0.011259	1.23557e-14	0.906699	0.0619449	0.0200969
Cell_721	8.16552e-25	1.06478e-10	4.3516e-27	0.47094	0.52906	1.47299e-11
Cell_722	0.99926	5.11084e-05	0.000284099	0.000221249	6.9645e-07	0.000182991
Cell_723	2.09205e-27	0.999667	3.58545e-17	0.000163428	3.05976e-05	0.000138878
Cell_724	6.83783e-19	0.000755769	3.68302e-15	0.0139611	0.984934	0.000348708
Cell_725	4.7917e-25	4.27155e-10	1.51682e-20	0.57397	0.42603	3.0578e-10
Cell_726	1.70903e-21	1.8838e-06	3.47572e-21	0.0724122	0.927576	1.00197e-05
Cell_727	8.05862e-66	1.89027e-14	1.47908e-57	0.718181	0.281819	1.00282e-13
Cell_728	4.64753e-25	2.27123e-11	1.40813e-21	0.0075181	0.992482	6.15825e-12
Cell_729	4.37056e-31	7.56806e-11	9.64265e-21	0.982774	0.0172258	2.7097e-10
Cell_730	6.52184e-16	7.46203e-08	3.47564e-18	0.933398	0.0666016	1.92386e-07
Cell_731	2.66438e-19	0.595079	1.51324e-14	0.228687	0.0939119	0.0823218
Cell_732	6.76468e-32	1.08524e-11	6.33745e-25	0.950149	0.0498507	5.87961e-11
Cell_733	5.63944e-29	2.23873e-12	8.03446e-25	0.163829	0.836171	1.04795e-11
Cell_734	4.41681e-27	1.4757e-12	1.54105e-21	0.0884022	0.911598	6.00101e-12
Cell_735	1.93181e-25	4.73422e-09	3.2165e-18	0.233928	0.766072	2.304e-08
Cell_736	1.83426e-18	1.32664e-09	9.7752e-21	0.275787	0.724213	5.39485e-09
Cell_737	5.52602e-16	0.000120192	1.00579e-13	0.00388214	0.995349	0.000648676
Cell_738	1.04754e-18	8.56211e-11	2.12295e-20	0.932334	0.0676659	1.52831e-10
Cell_739	9.06429e-18	6.44937e-09	4.83057e-20	0.992323	0.0076765	3.42149e-08
Cell_740	0.999284	4.27131e-05	0.000282438	0.000208309	6.19803e-07	0.000181928
Cell_741	4.04421e-30	4.05795e-06	2.66337e-19	0.495273	0.504721	1.87231e-06
Cell_742	3.41872e-29	1.71391e-10	9.67913e-33	0.769593	0.230407	7.82022e-10
Cell_743	6.24528e-16	5.50042e-07	3.32826e-18	0.028911	0.971086	2.43307e-06
Cell_744	1.87899e-36	5.55782e-09	4.34947e-27	0.0172479	0.982752	3.00957e-08
Cell_745	8.29888e-47	1.23924e-12	2.08232e-28	0.993867	0.00613317	6.26399e-12
Cell_746	8.66473e-21	0.000454367	1.72669e-18	0.0524102	0.945964	0.00117145
Cell_747	0.999086	7.06004e-05	0.000282584	0.000311965	6.66697e-05	0.000182021
Cell_748	8.15905e-14	4.28976e-06	2.82021e-14	0.60222	0.397756	2.0511e-05
Cell_749	3.4022e-13	0.00189361	5.9615e-13	0.0974142	0.899819	0.000873701
Cell_750	1.33295e-38	1.43106e-08	2.36793e-35	0.00849895	0.991501	6.60284e-09
Cell_751	1.55415e-30	6.10342e-11	2.44319e-26	0.0435641	0.956436	1.08944e-10
Cell_752	2.09884e-39	8.46343e-12	1.11852e-41	0.0921707	0.907829	3.2511e-11
Cell_753	4.97168e-27	1.81223e-12	4.34645e-23	0.830816	0.169184	7.36951e-12
Cell_754	2.30219e-14	0.0331358	6.51e-18	0.224544	0.737736	0.00458393
Cell_755	9.80894e-27	1	1.42643e-18	1.78942e-07	1.98503e-10	7.6834e-08
Cell_756	1.20868e-36	6.9264e-10	3.61529e-19	0.909528	0.090472	9.64799e-10
Cell_757	1.22797e-12	5.34577e-06	3.80427e-16	0.572522	0.427465	7.44629e-06
Cell_758	5.90919e-24	4.99504e-09	6.45157e-18	0.855108	0.144892	1.35436e-09
Cell_759	7.52983e-06	4.59049e-05	0.000241773	0.00386047	0.99568	0.00016436
Cell_760	3.32282e-18	0.991748	1.06978e-13	0.00586052	5.62221e-06	0.00238577
Cell_761	7.101e-13	1.26431e-07	3.78429e-15	0.117749	0.882251	3.72523e-07
Cell_762	5.4826e-26	1.53778e-12	9.46522e-25	0.749077	0.250923	1.10082e-12
Cell_763	2.07236e-14	9.2078e-10	1.71826e-17	0.0218694	0.978131	3.29681e-09
Cell_764	1.13816e-06	0.00175018	6.06552e-09	0.844449	0.144299	0.00950104
Cell_765	2.90398e-15	3.07555e-07	1.5476e-17	0.76218	0.237819	1.00938e-06
Cell_766	1.20845e-14	1.18349e-08	3.48928e-15	0.921864	0.0781363	6.45178e-08
Cell_767	3.12526e-20	2.91681e-11	1.66553e-22	0.885627	0.114373	1.58289e-10
Cell_768	8.92921e-28	2.58081e-09	4.5984e-16	0.872044	0.127956	3.59489e-09
Cell_769	4.94774e-34	7.2501e-11	1.21015e-21	0.997628	0.00237206	1.00989e-10
Cell_770	1.19486e-09	0.00648296	0.000772547	0.917071	0.0543968	0.0212768
Cell_771	0.999145	4.27348e-05	0.000282506	0.000347176	2.16449e-07	0.000182021
Cell_772	7.1434e-13	1.65179e-07	3.19364e-15	0.0505319	0.949467	8.98114e-07
Cell_773	4.17635e-27	0.99993	7.9952e-21	5.94716e-05	9.0904e-08	1.05482e-05
Cell_774	1.71186e-30	7.77733e-24	3.11234e-23	0.0670832	0.932917	2.00515e-23
Cell_775	4.26051e-25	9.98694e-11	2.01514e-28	0.0164628	0.983537	4.67491e-10
Cell_776	2.26448e-33	4.14865e-14	1.55385e-26	0.909251	0.0907485	2.15887e-13
Cell_777	2.63529e-27	2.13672e-10	6.10914e-22	0.709998	0.290002	8.2079e-10
Cell_778	2.39959e-10	0.00221266	1.2788e-12	0.0119249	0.985263	0.000599943
Cell_779	2.69029e-25	2.57819e-13	1.93961e-22	0.116078	0.883922	4.60198e-13
Cell_780	5.41922e-13	7.88838e-08	2.88803e-15	0.993393	0.00660723	1.0988e-07
Cell_781	1.86457e-27	1.36407e-07	4.43803e-21	0.732317	0.267683	2.98221e-07
Cell_782	2.06363e-11	0.0165192	5.83373e-15	0.777086	0.201916	0.00447903
Cell_783	7.24921e-26	7.36517e-08	1.08709e-19	0.885667	0.114333	2.63706e-07
Cell_784	3.39996e-28	1.37696e-14	1.81192e-30	0.99576	0.00423985	4.93013e-14
Cell_785	1.96169e-24	1.84893e-13	1.04543e-26	0.0176441	0.982356	6.06812e-13
Cell_786	1.32537e-16	5.94266e-21	3.74978e-20	0.772049	0.227951	2.41661e-20
Cell_787	1.73866e-16	1.76959e-08	9.26575e-19	0.1086	0.8914	2.448e-09
Cell_788	4.80385e-15	0.000111839	1.04023e-13	0.548506	0.451227	0.000155784
Cell_789	6.78451e-18	5.47479e-05	5.70557e-16	0.000931741	0.998757	0.000256276
Cell_790	1.89521e-33	7.12596e-14	5.36592e-23	0.156481	0.843519	7.34316e-14
Cell_791	9.65737e-27	5.60472e-15	4.5274e-25	0.871755	0.128245	1.51967e-15
Cell_792	1.35982e-12	5.69176e-09	4.24783e-16	0.534902	0.465098	3.0821e-08
Cell_793	6.30548e-38	8.77807e-14	2.2945e-27	0.341715	0.658285	1.56686e-13
Cell_794	4.3058e-13	1.76778e-05	1.26476e-05	0.219865	0.780096	8.15642e-06
Cell_795	1.6158e-22	3.95747e-12	2.5899e-18	0.765307	0.234693	1.07303e-12
Cell_796	1.55564e-12	6.58378e-05	8.2904e-15	0.882224	0.117663	4.71301e-05
Cell_797	2.15359e-26	0.00076351	2.90695e-17	0.0137357	0.981927	0.003574
Cell_798	9.13105e-34	4.70319e-18	4.86615e-36	0.982662	0.017338	2.45962e-17
Cell_799	2.42936e-33	2.3845e-13	7.60693e-27	0.621085	0.378915	1.27118e-12
Cell_800	1.88904e-19	0.000821456	1.93877e-15	0.0328502	0.965949	0.000379016
Cell_801	3.71689e-15	3.7383e-05	2.61006e-14	0.62425	0.375686	2.67607e-05
Cell_802	1.56073e-37	3.64282e-26	8.08724e-34	0.956511	0.0434889	6.50231e-26
Cell_803	1.25585e-16	4.43063e-09	4.8089e-19	0.0627819	0.937218	4.56568e-09
Cell_804	1.10142e-07	0.00230069	3.15758e-11	0.0568455	0.938483	0.00237081
Cell_805	4.53459e-28	7.44917e-15	1.88399e-25	0.97015	0.0298497	2.66714e-14
Cell_806	1.1131e-22	8.45355e-10	3.58359e-19	0.292042	0.707958	4.22801e-09
Cell_807	2.20389e-53	5.25334e-14	1.1745e-55	0.673528	0.326472	2.23756e-13
Cell_808	2.7876e-11	0.038011	1.48558e-13	0.754495	0.000820164	0.206674
Cell_809	5.32707e-23	1.11305e-06	1.22147e-18	0.0316572	0.96834	1.98676e-06
Cell_810	9.31324e-28	0.999998	2.21493e-17	1.33979e-06	3.65013e-10	8.72157e-07
Cell_811	7.6713e-27	1	2.1936e-19	9.94874e-09	2.56875e-11	7.33817e-09
Cell_812	9.90613e-35	3.10718e-11	2.45197e-19	0.815334	0.184666	1.61691e-10
Cell_813	0.995729	3.3652e-05	0.000282001	0.000307821	0.00346559	0.000181763
Cell_814	4.79293e-17	1.27297e-08	2.55427e-19	0.0540611	0.945939	5.42198e-08
Cell_815	1.77341e-20	0.00340666	5.51689e-20	0.133491	0.851922	0.0111805
Cell_816	3.70055e-22	2.83775e-05	5.50757e-16	0.951275	0.0485522	0.000144738
Cell_817	2.93016e-29	4.03049e-07	5.47273e-23	0.00178179	0.998218	1.09283e-07
Cell_818	9.44715e-35	4.69819e-09	5.13625e-25	0.855356	0.144644	3.36321e-09
Cell_819	6.7677e-32	4.70847e-15	5.14239e-22	0.569315	0.430685	2.2513e-14
Cell_820	0.0699335	8.49921e-06	7.07943e-05	0.00186557	0.928076	4.56238e-05
Cell_821	7.34376e-18	0.000730801	1.221e-16	0.875227	0.123289	0.000753076
Cell_822	2.74707e-13	0.000920395	9.49535e-14	0.00663183	0.991166	0.00128205
Cell_823	1.41642e-13	0.999773	3.8849e-11	0.000143098	9.90174e-06	7.42801e-05
Cell_824	1.80362e-24	8.15488e-05	3.8382e-13	0.173511	0.826262	0.000145562
Cell_825	2.0949e-09	1.45827e-06	2.12005e-11	0.147342	0.852656	1.0439e-06
Cell_826	2.68085e-16	0.00730796	5.8154e-16	0.0876958	0.903015	0.00198149
Cell_827	6.94438e-12	9.76307e-09	2.00727e-11	0.98492	0.0150802	5.16437e-08
Cell_828	6.65921e-29	1.51303e-08	6.83519e-22	0.52677	0.47323	6.98104e-09
Cell_829	1.549e-26	0.0101765	9.8926e-26	0.164652	0.823763	0.0014078
Cell_830	1.67088e-24	1.36222e-11	2.30755e-19	0.981553	0.018447	5.53955e-11
Cell_831	0.978472	5.69022e-05	0.000359068	0.00364073	0.01724	0.000231396
Cell_832	2.79374e-21	0.169763	1.66737e-13	0.577023	0.0167461	0.236468
Cell_833	2.64186e-26	1.43692e-07	2.02402e-18	0.991838	0.00816106	7.81111e-07
Cell_834	4.86867e-18	0.000564638	4.94118e-12	0.0403345	0.957645	0.00145575
Cell_835	5.88704e-23	3.10827e-11	1.35741e-21	0.790958	0.209042	5.54816e-11
Cell_836	1.14443e-22	1	6.09891e-25	5.38043e-12	4.36949e-16	2.19098e-12
Cell_837	2.95975e-31	3.86698e-13	2.03584e-23	0.00481955	0.99518	3.98485e-13
Cell_838	2.63926e-11	0.0499974	1.40652e-13	0.28789	0.59247	0.0696428
Cell_839	4.26142e-35	1.20388e-21	2.27101e-37	0.789573	0.210427	4.62451e-21
Cell_840	5.96525e-18	6.49667e-06	8.64097e-17	0.119027	0.880965	1.76152e-06
Cell_841	8.05724e-20	9.59451e-06	3.55084e-13	0.0444591	0.95548	5.15034e-05
Cell_842	4.24395e-35	1.56672e-13	8.1246e-29	0.834451	0.165549	5.60957e-13
Cell_843	1.19094e-48	5.4107e-10	8.33857e-37	0.969447	0.0305528	2.53276e-09
Cell_844	2.09657e-32	1.18889e-12	7.59051e-24	0.973151	0.0268493	3.22356e-13
Cell_845	1.2833e-19	2.93051e-08	6.09877e-11	0.245144	0.754856	1.35212e-08
Cell_846	2.11705e-18	7.01501e-10	1.12823e-20	0.428247	0.571753	3.74732e-09
Cell_847	5.18418e-20	1.55381e-10	4.26154e-17	0.144205	0.855795	5.96873e-10
Cell_848	1.7679e-19	1.4811e-08	1.61827e-18	0.175434	0.824566	4.01586e-09
Cell_849	2.98419e-26	1	3.72455e-21	4.05635e-08	2.62994e-08	2.38506e-08
Cell_850	6.22758e-19	1.05564e-10	3.42751e-14	0.954226	0.0457739	2.30791e-10
Cell_851	7.56061e-17	0.00694036	2.3875e-14	0.0839192	0.893967	0.0151734
Cell_852	2.13186e-16	0.000132943	1.95142e-15	0.0071824	0.992649	3.60464e-05
Cell_853	3.14346e-11	0.0524415	1.67522e-13	0.661218	0.000339564	0.286001
Cell_854	2.63876e-17	0.999998	1.40626e-19	5.70579e-07	2.03758e-07	8.72157e-07
Cell_855	1.32552e-28	0.999365	1.12205e-20	0.000286645	0.00030193	4.64201e-05
Cell_856	2.1141e-31	6.91704e-11	1.88865e-21	0.993846	0.00615389	3.36631e-10
Cell_857	6.96321e-26	1.52219e-12	6.08545e-22	0.385222	0.614778	8.07546e-12
Cell_858	2.37305e-16	1.09814e-05	1.56075e-12	0.024214	0.975751	2.40083e-05
Cell_859	5.64579e-49	0.00872355	1.37223e-35	0.0229989	0.921517	0.0467601
Cell_860	8.24779e-20	0.000306837	1.78004e-17	0.106482	0.892664	0.000547693
Cell_861	6.68668e-33	1	4.09782e-27	5.69239e-11	2.66508e-17	5.59927e-11
Cell_862	6.22821e-30	1.98607e-06	2.20431e-19	0.994125	0.00587295	5.38506e-07
Cell_863	0.996125	4.29395e-05	0.000283851	0.000332812	0.00303267	0.000182892
Cell_864	5.62846e-27	9.41215e-06	3.49596e-25	0.722833	0.277114	4.29457e-05
Cell_865	2.73576e-35	3.14634e-06	1.83933e-19	0.128991	0.871005	1.4517e-06
Cell_866	9.60727e-39	5.80064e-07	2.41535e-32	0.00416311	0.995836	5.97744e-07
Cell_867	8.80082e-30	1.36563e-12	1.69933e-25	0.841272	0.158728	7.30824e-12
Cell_868	1.14796e-18	2.91278e-09	3.37782e-22	0.0534118	0.946588	1.34394e-09
Cell_869	7.60331e-38	2.18272e-12	1.22624e-24	0.48318	0.51682	7.16361e-12
Cell_870	3.51531e-29	3.11032e-10	4.59293e-18	0.524482	0.475518	1.69077e-09
Cell_871	0.993032	0.00251768	0.000540577	0.000660771	0.00290111	0.000348289
Cell_872	1.92534e-32	3.73769e-12	2.65949e-22	0.0525403	0.94746	1.74962e-11
Cell_873	6.52485e-13	0.128434	3.64826e-11	0.119965	0.733835	0.0177672
Cell_874	0.99923	3.34768e-05	0.000282426	0.000272292	5.1646e-08	0.000181938
Cell_875	1.25387e-52	1.10477e-15	6.68219e-55	0.820349	0.179651	5.58424e-15
Cell_876	2.29685e-06	7.57156e-06	4.81861e-06	0.944096	0.0558673	2.23093e-05
Cell_877	3.78924e-25	2.20521e-10	2.42427e-23	0.442451	0.557549	1.20222e-09
Cell_878	1.33797e-29	2.06134e-11	2.17688e-22	0.937777	0.0622235	1.05137e-10
Cell_879	2.87303e-16	2.05097e-08	1.5311e-18	0.00565936	0.994341	9.80647e-08
Cell_880	2.15955e-15	7.28739e-05	1.15088e-17	0.00388319	0.99601	3.36236e-05
Cell_881	2.8921e-19	1.21215e-05	9.28616e-18	0.00171944	0.998212	5.67409e-05
Cell_882	3.51107e-30	1.14477e-07	5.03886e-28	0.0164551	0.983544	6.21241e-07
Cell_883	1.85008e-13	0.00771599	2.03668e-11	0.0710291	0.910507	0.0107478
Cell_884	1.03841e-22	0.0124556	1.08616e-10	0.0903592	0.895462	0.00172307
Cell_885	3.09405e-24	9.02335e-17	1.64889e-26	0.803017	0.196983	2.4466e-17
Cell_886	6.45344e-26	2.72989e-08	4.46031e-19	0.0169718	0.983028	1.27787e-07
Cell_887	0.999104	0.000176608	0.00028249	0.00025497	1.54035e-07	0.000181991
Cell_888	1.59414e-43	5.17682e-23	3.93643e-36	0.98043	0.0195698	1.33469e-22
Cell_889	3.71369e-22	0.983492	8.56105e-16	0.00646325	0.00631024	0.00373446
Cell_890	0.89224	5.38685e-05	0.000422013	0.000547735	0.106464	0.000272288
Cell_891	8.9803e-30	7.41356e-12	3.46605e-25	0.613255	0.386745	2.01012e-12
Cell_892	4.16095e-30	3.74421e-13	7.20617e-24	0.935176	0.0648239	6.68328e-13
Cell_893	2.89475e-20	5.48368e-06	9.29467e-19	0.0107932	0.989172	2.95695e-05
Cell_894	1.18226e-29	1.36031e-11	1.94507e-20	0.0156209	0.984379	6.27638e-12
Cell_895	1.47597e-21	1.12213e-09	7.86578e-24	0.791825	0.208175	5.54262e-09
Cell_896	1.35595e-16	1.02173e-07	1.78362e-12	0.00361284	0.996387	4.35185e-07
Cell_897	4.65012e-16	1.15119e-05	6.67736e-17	0.00497697	0.994949	6.27688e-05
Cell_898	9.99225e-15	1.31899e-06	3.84171e-12	0.011315	0.988682	1.83726e-06
Cell_899	0.999089	4.4737e-05	0.000282415	0.000320276	8.1376e-05	0.000181925
Cell_900	1.0942e-18	1.24085e-06	4.75741e-16	0.130485	0.869513	8.88266e-07
Cell_901	1.32167e-34	5.47507e-06	6.08039e-09	0.945001	0.0549753	1.7969e-05
Cell_902	5.14778e-18	1.14221e-05	2.74337e-20	0.948771	0.0511631	5.46132e-05
Cell_903	3.04945e-27	1.05264e-06	1.85823e-17	0.818987	0.181011	2.85414e-07
Cell_904	0.998863	0.000396004	0.000283647	0.000265421	9.46853e-06	0.000182714
Cell_905	1.30741e-10	1.33116e-08	6.9675e-13	0.89424	0.10576	1.84149e-09
Cell_906	3.57467e-21	1.63135e-05	2.73948e-18	0.0205924	0.97938	1.1678e-05
Cell_907	1.32861e-22	1.76251e-08	1.82786e-20	0.241958	0.758042	7.79633e-08
Cell_908	0.00812858	0.0458579	0.233644	0.466875	0.0949906	0.150504
Cell_909	3.41591e-24	6.7314e-07	8.49901e-16	0.0111478	0.988848	3.36669e-06
Cell_910	1.08002e-19	4.9642e-12	5.75571e-22	0.973175	0.0268248	2.37357e-11
Cell_911	3.43513e-14	0.000559692	1.78941e-12	0.0244361	0.974427	0.000576751
Cell_912	5.65401e-23	1.59541e-11	3.01316e-25	0.999588	0.000411741	2.84775e-11
Cell_913	5.27852e-43	1.40564e-10	2.92705e-36	0.289312	0.710688	4.14166e-10
Cell_914	1.19117e-32	3.76203e-11	9.31827e-26	0.927312	0.0726883	1.98342e-10
Cell_915	5.53785e-35	2.6596e-19	2.95125e-37	0.598149	0.401851	7.21127e-20
Cell_916	4.35789e-29	1.72337e-09	1.52256e-21	0.889576	0.110424	8.51235e-09
Cell_917	5.52011e-19	3.91092e-07	1.12127e-19	0.0632601	0.936739	1.80448e-07
Cell_918	7.24261e-20	6.95559e-05	1.01828e-15	0.915419	0.0843321	0.000179328
Cell_919	5.43563e-18	9.31607e-08	2.00872e-16	0.600425	0.399575	5.08196e-07
Cell_920	3.88025e-21	1	2.06787e-23	9.94369e-11	4.66594e-12	6.9799e-11
Cell_921	6.34829e-19	2.30049e-05	1.47522e-19	0.00186494	0.997992	0.000119713
Cell_922	4.9957e-27	9.98223e-15	2.66233e-29	0.687687	0.312313	4.25174e-14
Cell_923	4.30072e-28	1.64111e-09	4.21839e-23	0.854749	0.145251	7.25934e-09
Cell_924	1.92319e-26	0.999992	1.71093e-17	4.14529e-06	6.92752e-08	3.4837e-06
Cell_925	1.25302e-28	8.26298e-12	4.31422e-18	0.0818404	0.91816	5.91506e-12
Cell_926	6.2244e-19	6.13663e-05	9.53587e-14	0.782819	0.21701	0.000109537
Cell_927	6.18528e-34	1.54949e-12	2.09197e-26	0.731481	0.268519	4.56551e-12
Cell_928	5.20553e-09	0.0049901	2.77415e-11	0.967096	0.0024622	0.0254517
Cell_929	2.21111e-26	1.10021e-11	2.62599e-21	0.0944551	0.905545	5.98829e-11
Cell_930	5.32424e-29	1.50326e-06	6.50326e-20	0.0643871	0.935607	4.42929e-06
Cell_931	7.45201e-34	4.84215e-08	1.71161e-28	0.0197496	0.98025	2.31522e-07
Cell_932	2.31701e-32	6.80452e-10	8.94449e-21	0.0840512	0.915949	3.71189e-09
Cell_933	5.40052e-28	1.01611e-11	8.01875e-21	0.00394576	0.996054	1.41537e-11
Cell_934	5.29983e-21	3.24427e-10	2.82441e-23	0.044195	0.955805	1.1616e-09
Cell_935	1.38219e-38	4.65981e-09	3.65424e-29	0.717371	0.282629	1.52934e-08
Cell_936	1.19023e-35	1.79397e-11	4.08877e-22	0.265322	0.734678	6.42323e-11
Cell_937	2.7893e-15	5.96773e-08	8.67721e-15	0.106161	0.893839	6.14962e-08
Cell_938	4.03525e-33	1.05527e-13	3.56149e-29	0.569935	0.430065	5.75275e-13
