cell	Node 0	Node 1	Node 2	Node 3	Node 4	Node 5	Node 6	Node 7
Cell_83	5.01096e-29	7.19412e-16	2.93743e-15	0.0141047	0.0150936	8.2151e-21	0.96818	0.00262146
Cell_84	2.26156e-29	7.66401e-19	5.11717e-18	0.0491935	0.0246741	3.79797e-30	0.631232	0.2949
Cell_85	7.09483e-16	0.987112	0.000280813	1.08505e-05	1.22543e-08	5.68941e-10	0.0125961	7.24867e-10
Cell_86	4.01355e-32	1.0364e-06	1.35019e-06	0.000154166	0.993603	4.00173e-17	0.0012365	0.00500379
Cell_87	5.67335e-10	0.00103322	0.00231901	0.00537078	0.93454	6.20057e-12	0.0451989	0.0115383
Cell_88	5.93273e-05	0.421873	0.1454	0.0105244	0.162009	1.70879e-07	0.18484	0.0752941
Cell_89	1.69021e-27	2.45586e-11	1.64093e-10	0.0365943	0.173959	4.76718e-24	0.337372	0.452075
Cell_90	2.53137e-20	6.35461e-09	1.74191e-08	2.4611e-05	0.986319	3.56451e-20	0.000237832	0.0134183
Cell_91	3.84153e-20	0.000399443	0.000233956	0.0502106	0.0123545	6.13532e-15	0.890011	0.0467905
Cell_92	1.04797e-07	6.63766e-07	3.88772e-07	0.00201693	0.93065	7.56394e-16	0.062582	0.00475013
Cell_93	1.4375e-22	8.68573e-12	2.99357e-12	0.000398849	1.55899e-05	1.3406e-20	0.999585	5.69144e-07
Cell_94	1.8859e-25	1.01366e-10	1.78245e-11	0.0324498	0.0970213	1.57896e-20	0.732591	0.137938
Cell_95	1.82041e-45	1.18856e-16	7.84091e-16	0.0352775	0.0102579	8.93136e-27	0.800717	0.153748
Cell_96	0.999779	1.59928e-05	0.000106191	6.80856e-06	1.66687e-05	1.89114e-17	6.52995e-05	1.04651e-05
Cell_97	0.871604	1.48497e-05	9.68677e-05	3.92562e-06	0.127558	1.93416e-23	3.47653e-05	0.00068722
Cell_98	1.08111e-31	5.93536e-08	3.88789e-07	0.022566	0.368432	6.17096e-15	0.329079	0.279922
Cell_99	5.71664e-32	3.7748e-12	1.79688e-11	0.0320053	0.0643272	5.84166e-23	0.873745	0.0299228
Cell_100	4.95081e-07	5.81658e-11	5.27596e-11	0.00402072	0.00229268	6.86145e-20	0.993202	0.000483944
Cell_101	1.24152e-24	5.72352e-15	1.28461e-14	0.00380673	0.912762	2.22617e-29	0.0467702	0.036661
Cell_102	2.02448e-19	3.74898e-05	0.000220669	8.5933e-05	0.987777	4.08644e-16	0.00164067	0.0102383
Cell_103	1.04075e-29	7.58886e-09	4.14286e-08	0.00971031	3.08366e-05	2.59548e-20	0.990096	0.000162691
Cell_104	3.79956e-20	0.000898292	0.0008148	0.00233041	0.933723	3.74604e-18	0.0174112	0.0448225
Cell_105	1.62985e-14	4.27758e-14	2.85118e-13	0.00365374	0.864423	5.47009e-14	0.05611	0.0758135
Cell_106	1.06644e-26	1.18989e-06	7.00381e-06	0.0444384	0.0999175	4.58571e-25	0.754339	0.101297
Cell_107	3.46721e-19	8.75036e-14	1.53693e-13	0.0008601	3.53537e-06	3.51816e-25	0.999136	3.72021e-07
Cell_108	0.998517	1.77038e-05	0.000107531	5.29218e-06	0.00116311	4.07393e-14	7.4486e-05	0.000115261
Cell_109	6.99488e-20	1.96113e-08	6.32186e-08	0.00259078	0.910931	2.25833e-28	0.0811365	0.00534119
Cell_110	4.21598e-27	1.96771e-11	1.78483e-11	0.00942481	0.0243599	2.80589e-23	0.965041	0.00117382
Cell_111	1.16733e-31	1.14791e-13	2.01621e-13	0.000566838	1.09981e-07	2.42581e-12	0.999433	1.9455e-08
Cell_112	6.8665e-46	1.72797e-09	3.03503e-09	0.020487	0.45429	1.21289e-23	0.466587	0.0586355
Cell_113	3.63916e-54	8.47634e-13	2.9214e-13	0.00552643	0.00344211	3.708e-27	0.989865	0.00116602
Cell_114	2.03698e-41	7.0337e-08	4.67782e-07	0.00233761	0.677585	1.63477e-16	0.0205324	0.299545
Cell_115	1.67408e-31	8.24341e-09	5.45338e-08	0.000556237	0.982441	6.18678e-21	0.0101452	0.00685762
Cell_116	5.79755e-30	1.04647e-07	6.12926e-08	0.000801394	0.965161	2.42639e-15	0.00612908	0.0279084
Cell_117	0.999766	2.2306e-05	0.000106181	6.88756e-06	1.91025e-05	3.49478e-18	6.40337e-05	1.59391e-05
Cell_118	5.51911e-20	1.03315e-06	2.31885e-06	1.60595e-05	0.990415	4.65755e-17	0.000100521	0.00946489
Cell_119	1.55796e-20	3.1833e-14	5.59764e-15	0.000626151	0.982919	2.47887e-34	0.00610823	0.0103464
Cell_120	4.3475e-29	1.66897e-10	9.99306e-10	0.000105386	0.990931	1.08146e-11	0.00121341	0.00775052
Cell_121	1.96554e-17	9.69103e-11	6.2455e-10	2.66979e-05	0.991212	3.55729e-20	0.000215738	0.00854514
Cell_122	3.61583e-43	1.10228e-07	1.93829e-08	0.011539	0.0502089	1.99315e-26	0.937587	0.000665424
Cell_123	1.33265e-12	6.34378e-05	8.26448e-05	0.0161581	0.0111347	3.97267e-15	0.972159	0.000402244
Cell_124	1.2939e-24	1.03972e-10	2.85005e-10	0.000116552	0.976086	2.54506e-22	0.00117422	0.0226233
Cell_125	1.14563e-27	1.70639e-09	1.11311e-08	0.0265243	0.197589	2.14109e-18	0.737208	0.0386787
Cell_126	3.46181e-19	0.00204822	0.00974991	0.021946	0.273741	6.44323e-14	0.673519	0.0189966
Cell_127	2.02913e-17	7.31838e-06	4.86358e-05	4.25488e-05	0.992577	7.08162e-16	0.0005572	0.00676767
Cell_128	1.16511e-23	2.69071e-11	1.46889e-10	0.0013305	6.45906e-09	2.36104e-17	0.998669	2.48477e-07
Cell_129	2.18315e-27	7.47089e-17	4.63993e-16	0.00126749	2.1443e-08	5.79753e-17	0.998732	1.59547e-07
Cell_130	1.02908e-17	5.3904e-07	3.10843e-06	0.0528701	0.571647	9.11557e-13	0.372312	0.00316664
Cell_131	3.70227e-49	7.09057e-11	1.24683e-11	0.0334534	0.0556656	5.58696e-27	0.883583	0.0272979
Cell_132	0.993243	2.00829e-05	0.000105689	6.14539e-06	0.00634047	4.01316e-08	7.65499e-05	0.000207904
Cell_133	2.0184e-23	0.000186463	0.00123684	0.0247349	0.389542	9.07608e-16	0.199913	0.384387
Cell_134	7.33244e-21	6.42276e-07	1.44155e-06	0.0160785	0.0180098	6.80962e-19	0.963919	0.00199098
Cell_135	0.998276	1.94426e-05	0.000106139	5.69775e-06	0.00119829	3.2079e-20	4.51011e-05	0.000349696
Cell_136	2.60261e-15	8.53538e-06	3.48508e-05	2.35224e-05	0.995764	3.21689e-17	0.000181644	0.00398758
Cell_137	1.43087e-36	3.49772e-10	1.66498e-09	0.00180454	0.944514	3.89883e-20	0.0113135	0.0423683
Cell_138	2.83582e-31	3.81164e-14	2.50503e-13	0.00275232	1.51609e-06	3.00583e-24	0.997242	3.83205e-06
Cell_139	7.84165e-15	3.11149e-10	1.27045e-09	5.70297e-05	0.99272	1.11783e-19	0.000292626	0.00693022
Cell_140	0.999037	3.38267e-05	0.000109043	1.65111e-05	0.000533187	1.50014e-13	0.000189981	8.05547e-05
Cell_141	1.6026e-17	0.0363221	0.00638701	0.0277906	0.0895918	1.06666e-23	0.832547	0.00736179
Cell_142	2.99103e-21	4.14639e-10	2.63383e-09	0.0182133	0.139783	3.50094e-18	0.817661	0.024343
Cell_143	1.03743e-32	8.76418e-11	5.83399e-10	0.0160357	0.131387	8.12241e-18	0.844599	0.00797828
Cell_144	2.14903e-24	1.17901e-06	1.06942e-06	4.07643e-05	0.994536	1.28611e-14	0.000244109	0.00517709
Cell_145	6.80765e-18	0.00260601	0.00584905	0.000773599	3.20195e-08	1.90402e-08	0.990771	2.57956e-07
Cell_146	1.59415e-21	0.0795888	0.378858	0.039734	0.0795377	3.97078e-10	0.413924	0.00835754
Cell_147	5.5782e-25	2.69032e-12	1.71837e-11	0.030345	0.00770362	1.78892e-20	0.917165	0.0447866
Cell_148	0.999608	1.6719e-05	0.000106201	4.62238e-06	0.000177851	1.98082e-12	4.772e-05	3.91892e-05
Cell_149	7.70285e-05	0.00328374	0.00113175	0.00114699	0.950505	1.59213e-13	0.0392276	0.00462794
Cell_150	1.01594e-23	2.22242e-12	1.25025e-11	0.00128518	0.944221	2.95897e-26	0.0208008	0.0336928
Cell_151	2.69177e-30	3.54936e-14	3.21947e-14	1.51515e-05	0.995328	7.07072e-49	0.00017474	0.00448181
Cell_152	1.55289e-17	1.05687e-10	6.09458e-10	4.77371e-06	0.994538	9.54342e-23	4.25976e-05	0.00541483
Cell_153	7.95791e-27	1.36026e-11	5.55408e-11	0.0135178	0.000564481	1.46709e-22	0.985553	0.000364618
Cell_154	6.30783e-25	0.000119501	0.000672267	0.0143197	0.219435	2.38332e-13	0.759613	0.00584012
Cell_155	6.8974e-06	1.04362e-08	1.3596e-08	0.0222597	0.319965	6.84427e-19	0.638305	0.0194639
Cell_156	9.7783e-09	0.0148201	0.00260602	0.000147951	0.967018	9.3048e-10	0.00127712	0.0141309
Cell_157	3.29371e-22	7.47323e-15	3.55741e-14	0.0265019	0.0381741	3.05978e-24	0.910674	0.0246497
Cell_158	0.999635	1.61718e-05	0.000106565	6.76028e-06	1.59785e-05	1.17665e-18	0.00019745	2.18486e-05
Cell_159	1.00989e-20	1.95246e-05	6.72921e-06	0.0190699	0.459504	2.36096e-39	0.334512	0.186887
Cell_160	1.27767e-16	0.317462	0.0558237	0.0147688	0.00764532	8.62107e-19	0.599214	0.0050861
Cell_161	4.63369e-20	0.0293796	0.0101258	0.00124857	0.000150737	2.37888e-12	0.959094	9.24039e-07
Cell_162	5.21206e-25	2.12174e-07	1.15829e-06	0.000133513	0.98882	2.40024e-17	0.00150025	0.0095449
Cell_163	5.63624e-23	0.00581175	0.00102196	5.49122e-05	1.59929e-09	0.955346	0.037765	1.43674e-09
Cell_164	1.32398e-35	4.40753e-08	2.31952e-07	0.00150825	0.967323	5.40467e-23	0.0277692	0.00339931
Cell_165	3.86903e-20	5.26362e-10	3.49332e-09	0.00334459	0.502053	1.60714e-13	0.0252255	0.469377
Cell_166	1.51179e-24	0.997253	0.000283698	8.79241e-06	1.09082e-10	3.01971e-06	0.00245105	8.90094e-09
Cell_167	6.28228e-20	5.95866e-09	2.64866e-08	0.0186454	0.000342572	1.02153e-17	0.976954	0.00405845
Cell_168	4.70966e-08	0.00022318	7.69198e-05	0.00766837	0.89073	4.30384e-15	0.0710893	0.0302123
Cell_169	7.11301e-17	1.26548e-05	7.8595e-05	0.0275216	0.0016044	4.23989e-13	0.240602	0.730181
Cell_170	3.30573e-50	1.03039e-16	2.82446e-16	0.00262633	0.000173207	1.241e-22	0.997183	1.71669e-05
Cell_171	5.93687e-43	0.00275747	0.000484883	0.00134448	4.9902e-05	3.39768e-15	0.995334	2.9262e-05
Cell_172	3.73405e-28	3.58217e-11	1.70519e-10	0.00682486	0.000400793	2.99403e-20	0.992699	7.49038e-05
Cell_173	8.27305e-21	1.74725e-05	0.000116705	0.000537772	0.967761	1.02112e-16	0.00636642	0.0252002
Cell_174	1.45096e-15	0.00018721	3.29197e-05	0.000100726	0.993514	8.26968e-19	0.000840902	0.00532451
Cell_175	3.3771e-19	2.91371e-09	1.68022e-08	0.0150939	0.000354933	2.81897e-24	0.982769	0.00178203
Cell_176	5.0105e-28	4.55676e-15	2.16911e-14	0.0201747	0.133618	4.39555e-28	0.838095	0.00811287
Cell_177	7.97272e-14	2.25885e-05	1.32302e-05	3.14674e-05	0.991922	3.9499e-09	0.000218084	0.007793
Cell_178	5.86784e-22	4.95634e-12	2.78824e-11	0.00396904	0.780118	3.01293e-20	0.0604843	0.155429
Cell_179	2.37489e-25	3.67128e-12	1.63191e-11	0.000161104	0.981141	2.47794e-24	0.00170069	0.0169973
Cell_180	1.74347e-35	7.02049e-17	3.12065e-16	0.00551191	7.61814e-06	2.41149e-26	0.994416	6.4203e-05
Cell_181	1.53001e-20	1.45423e-06	8.93998e-06	0.0439542	0.265421	1.18601e-20	0.678412	0.0122022
Cell_182	5.04508e-29	5.04723e-10	3.33307e-09	0.0166429	0.0245205	1.37138e-19	0.954739	0.00409737
Cell_183	2.65619e-17	2.17157e-05	0.000144044	8.88748e-05	0.992034	1.49787e-25	0.00212337	0.0055883
Cell_184	1.02131e-32	1.49563e-08	9.99813e-08	0.0153774	0.0706871	9.5516e-16	0.184106	0.72983
Cell_185	8.67495e-24	0.000110439	6.4685e-05	0.00552598	0.00066167	8.00406e-14	0.993577	6.00788e-05
Cell_186	1.62995e-23	8.70242e-06	5.81323e-05	4.24387e-05	0.99014	6.81423e-16	0.000495079	0.00925536
Cell_187	5.29702e-26	6.76644e-12	4.51719e-11	0.00141887	0.834921	7.48628e-24	0.0115879	0.152072
Cell_188	1.85633e-20	1.2991e-08	6.18396e-08	0.007727	0.913149	1.3028e-20	0.0609289	0.0181949
Cell_189	1.68291e-16	4.86091e-10	2.73456e-09	0.0139518	0.0100423	4.4742e-19	0.973675	0.00233064
Cell_190	1.74578e-18	2.50092e-10	1.02115e-09	0.0164239	0.0208018	1.10625e-18	0.962299	0.000475461
Cell_191	6.29993e-30	7.83344e-12	2.87833e-11	0.0047441	0.0745512	5.0191e-18	0.92001	0.000694674
Cell_192	9.02527e-17	0.00434057	0.0288673	0.00190944	1.42778e-08	2.17846e-32	0.964882	2.01295e-07
Cell_193	3.33586e-17	5.13766e-09	2.44563e-08	0.00416932	0.000150201	2.54772e-14	0.995648	3.23605e-05
Cell_194	4.88062e-28	1.00566e-08	6.02143e-08	0.00449838	3.0407e-07	8.65887e-19	0.995489	1.18301e-05
Cell_195	0.999469	3.23659e-05	0.000208586	1.83208e-05	2.80558e-05	1.46941e-19	0.00024167	2.29404e-06
Cell_196	2.58453e-28	0.000104113	9.4436e-05	0.00142551	0.938372	7.55585e-17	0.034618	0.0253861
Cell_197	2.75112e-16	1.52732e-05	1.98975e-05	0.014324	0.704753	7.96623e-14	0.173089	0.107799
Cell_198	1.90081e-12	0.116976	4.54085e-06	7.67075e-07	0.00184613	0.88104	6.94544e-06	0.000125349
Cell_199	4.61852e-28	0.00726338	4.10933e-10	2.17994e-11	1.94449e-16	0.992737	1.13868e-08	1.38701e-15
Cell_200	8.17924e-23	6.40232e-13	4.10892e-12	0.0416512	0.0119482	3.67582e-21	0.926549	0.0198518
Cell_201	0.999754	2.11673e-05	0.000106499	4.83521e-06	2.06626e-06	4.402e-20	0.000110403	7.01697e-07
Cell_202	5.35352e-25	2.33445e-08	1.3673e-08	0.00205898	1.03347e-05	1.11609e-18	0.997928	2.4132e-06
Cell_203	0.999754	2.61233e-05	0.000106664	5.83326e-06	1.57294e-05	3.70724e-16	8.20654e-05	9.94095e-06
Cell_204	5.14851e-13	0.0450695	0.101156	0.0130818	0.00182277	2.00132e-14	0.835258	0.00361228
Cell_205	2.5401e-14	3.88843e-08	5.06573e-08	0.00789046	0.781915	1.67397e-21	0.18783	0.0223644
Cell_206	4.72495e-26	3.69177e-12	1.27238e-12	0.000911372	0.694923	1.00733e-13	0.0116526	0.292513
Cell_207	9.86759e-14	0.000465016	0.00149902	0.000508911	0.982632	1.93844e-44	0.00857196	0.00632346
Cell_208	7.65827e-26	3.44112e-09	1.98436e-08	0.00543421	0.0253121	4.96286e-19	0.968848	0.000405205
Cell_209	2.37896e-24	0.995205	1.59757e-05	1.27464e-06	9.82873e-11	1.22219e-07	0.00477722	1.15031e-11
Cell_210	1.22186e-36	4.85433e-30	3.18533e-29	0.0164903	0.0118578	6.86751e-44	0.966148	0.00550419
Cell_211	5.6296e-30	1.88323e-12	1.23574e-11	0.0246464	0.0612887	1.05093e-21	0.878971	0.0350943
Cell_212	6.26504e-14	2.0238e-06	1.01823e-05	1.05074e-05	0.992923	1.05426e-15	8.58942e-05	0.00696876
Cell_213	9.11232e-31	8.88295e-09	8.05733e-09	0.0140324	1.79636e-05	1.11436e-16	0.985902	4.73447e-05
Cell_214	9.39971e-30	8.251e-15	4.15132e-14	0.000184435	3.44778e-11	8.48245e-26	0.999816	8.56031e-10
Cell_215	2.38496e-21	2.67724e-05	0.000174642	1.18885e-05	0.990444	1.5985e-15	8.25177e-05	0.00926061
Cell_216	1.00822e-27	7.52389e-09	2.42539e-08	0.00160026	0.954741	3.10857e-21	0.0327678	0.0108909
Cell_217	1.20419e-17	7.04365e-07	1.23858e-07	0.00853931	0.000309444	8.77615e-17	0.989858	0.00129243
Cell_218	0.997986	0.000603555	0.000106131	6.17904e-06	0.00111567	7.92507e-14	6.54091e-05	0.000117065
Cell_219	1.95554e-31	9.83453e-16	6.55728e-15	0.0444889	0.0537787	6.78607e-28	0.631543	0.27019
Cell_220	1.52082e-21	5.58452e-06	3.46836e-05	5.56062e-05	0.963747	5.43581e-21	0.000422501	0.0357348
Cell_221	7.06488e-40	9.64418e-12	6.2911e-11	0.0165559	0.00174849	4.11841e-22	0.977895	0.00380016
Cell_222	2.06332e-24	1.14409e-06	2.0095e-06	0.0118876	0.000510844	1.72923e-16	0.986008	0.00159069
Cell_223	1.26009e-36	3.37116e-15	1.08672e-14	0.00999401	0.160126	3.35577e-24	0.825741	0.00413948
Cell_224	1.26853e-10	0.000123308	0.000111848	0.0124876	0.100934	2.61252e-18	0.885187	0.00115626
Cell_225	1.41224e-25	4.45893e-13	2.93453e-12	0.00447219	0.819921	1.05662e-22	0.0254552	0.150151
Cell_226	0.999188	3.90665e-05	0.000107088	7.7179e-06	4.42696e-07	2.45234e-19	0.000657767	1.65288e-07
Cell_227	4.49253e-21	3.88517e-09	2.49344e-08	0.0130212	0.00673714	1.6898e-12	0.977409	0.00283232
