cell	Node 0	Node 1	Node 2	Node 3
Cell_436	1.04673e-23	0.995927	2.1068e-12	0.004073
Cell_437	1.65505e-21	0.997922	1.74444e-07	0.00207817
Cell_438	1.37784e-20	0.870316	0.127864	0.00181972
Cell_439	1.75697e-24	0.997992	2.99669e-12	0.00200819
Cell_440	6.02922e-24	0.995226	7.02064e-10	0.00477351
Cell_441	1.86229e-25	0.995226	1.76006e-09	0.00477351
Cell_442	2.09442e-24	0.855364	0.125667	0.0189689
Cell_443	3.19676e-17	0.226835	0.77184	0.00132508
Cell_444	1.15644e-12	0.870364	0.127871	0.0017649
Cell_445	1.07333e-12	0.870048	0.127825	0.00212737
Cell_446	2.08188e-14	0.819213	0.120356	0.0604313
Cell_447	7.23828e-18	0.9978	6.20641e-09	0.00220026
Cell_448	8.44047e-20	0.227788	0.77174	0.000472705
Cell_449	1.89187e-18	0.985857	1.72335e-07	0.014143
Cell_450	1.47203e-16	0.870178	0.127844	0.00197801
Cell_451	3.57783e-12	0.819213	0.120356	0.0604313
Cell_452	6.59928e-26	0.997972	1.36381e-10	0.00202815
Cell_453	4.31051e-18	0.351104	0.648186	0.000709573
Cell_454	7.24767e-28	0.997732	7.31527e-17	0.00226795
Cell_455	3.19828e-26	0.995927	2.7839e-07	0.004073
Cell_456	3.68204e-26	0.990088	3.40696e-15	0.00991153
Cell_457	9.26726e-08	0.224801	0.766738	0.00846072
Cell_458	1.89433e-29	0.997561	1.69651e-10	0.00243916
Cell_459	3.23463e-06	0.966616	0.0237046	0.00967655
Cell_460	9.3317e-21	0.997981	1.6865e-07	0.00201932
Cell_461	1.27173e-34	0.515618	1.57023e-08	0.484382
Cell_462	3.19839e-14	0.861132	0.126515	0.0123537
Cell_463	5.26294e-29	0.9313	1.2294e-11	0.0686997
Cell_464	1.0642e-23	0.869443	0.127736	0.00282072
Cell_465	1.37179e-19	0.997979	6.94299e-06	0.00201394
Cell_466	3.0041e-30	0.997981	8.1284e-09	0.00201932
Cell_467	7.2347e-31	0.997561	5.55685e-14	0.00243916
Cell_468	2.39149e-30	0.997825	9.37678e-12	0.00217482
Cell_469	3.50713e-23	0.869443	0.127736	0.00282072
Cell_470	3.52854e-27	0.997929	3.67695e-10	0.00207091
Cell_471	1.1386e-28	0.997982	1.26105e-14	0.00201844
Cell_472	2.21693e-24	0.985857	6.19555e-15	0.014143
Cell_473	3.00808e-18	0.226595	0.772924	0.000481472
Cell_474	4.05906e-20	0.995773	0.000645327	0.00358172
Cell_475	3.23243e-15	0.970302	0.0257295	0.00396821
Cell_476	9.89007e-26	0.997904	4.87273e-10	0.00209614
Cell_477	2.21066e-14	0.985856	5.34953e-07	0.014143
Cell_478	2.53159e-29	0.995927	3.41535e-12	0.004073
Cell_479	9.37048e-28	0.985857	2.29176e-12	0.014143
Cell_480	4.00444e-60	2.021e-09	2.02925e-20	1
Cell_481	7.30857e-13	0.870101	0.127832	0.00206644
Cell_482	2.73507e-24	0.997804	2.15818e-05	0.00217477
Cell_483	5.18424e-25	0.000462158	0.00157492	0.997963
Cell_484	5.9105e-18	0.992383	0.00285718	0.00475987
Cell_485	5.53078e-29	0.997023	7.12415e-15	0.00297722
Cell_486	7.61317e-20	0.226584	0.772916	0.000499643
Cell_487	1.25322e-24	0.997935	3.82569e-08	0.00206455
Cell_488	1.57295e-24	0.997214	3.29741e-15	0.00278552
Cell_489	1.00965e-14	0.997905	2.38031e-05	0.00207086
Cell_490	2.43826e-23	0.978304	2.43006e-07	0.0216953
Cell_491	5.35083e-21	0.994192	2.16646e-07	0.00580767
Cell_492	1.06338e-22	0.997561	8.72769e-09	0.00243916
Cell_493	3.12276e-09	0.963706	2.29873e-05	0.0362705
Cell_494	4.81833e-22	0.997472	5.77042e-07	0.00252726
Cell_495	1.01755e-26	0.990088	4.24539e-12	0.00991153
Cell_496	8.86855e-26	0.00740663	2.70194e-09	0.992593
Cell_497	4.73356e-23	0.99753	0.000439276	0.00203107
Cell_498	7.07199e-21	0.99788	9.32105e-11	0.00212031
Cell_499	2.69464e-43	0.997023	3.52999e-15	0.00297722
Cell_500	3.97489e-15	0.864358	0.126989	0.00865288
Cell_501	4.37945e-20	0.997728	4.30508e-06	0.00226794
Cell_502	8.93194e-18	0.997864	3.94438e-05	0.00209606
Cell_503	1.7987e-32	0.992611	4.12996e-17	0.00738922
Cell_504	4.97791e-24	0.997023	1.52642e-08	0.00297722
Cell_505	1.28086e-24	0.99788	1.24284e-10	0.00212031
Cell_506	0.000105354	0.227003	0.772291	0.000600825
Cell_507	7.92002e-16	0.870316	0.127864	0.00181972
Cell_508	6.72709e-21	0.997982	9.08872e-06	0.00200901
Cell_509	9.05367e-31	0.997023	4.84203e-17	0.00297722
Cell_510	7.24178e-19	0.993065	0.00217147	0.00476315
Cell_511	7.97778e-13	0.386832	0.609296	0.00387248
Cell_512	8.71456e-26	0.997023	2.4648e-11	0.00297722
Cell_513	5.85342e-26	0.994192	5.2995e-10	0.00580767
Cell_514	1.36833e-28	0.226962	0.772578	0.000460875
Cell_515	2.24264e-53	0.997473	2.14012e-37	0.00252726
Cell_516	1.18466e-20	0.991204	0.00141708	0.00737875
Cell_517	3.34414e-24	0.870178	0.127844	0.00197801
Cell_518	4.15555e-23	0.997769	8.72951e-09	0.00223085
Cell_519	8.77999e-20	0.226858	0.772683	0.000458644
Cell_520	1.56e-22	0.990088	2.31924e-10	0.00991153
Cell_521	1.33756e-19	0.870185	0.128041	0.00177372
Cell_522	1.94684e-17	0.99553	0.00220656	0.00226295
Cell_523	7.58555e-37	0.992611	4.71742e-11	0.00738922
Cell_524	2.38104e-25	0.228501	0.770817	0.000682329
Cell_525	2.67943e-26	0.997968	1.30752e-08	0.00203196
Cell_526	1.10097e-18	0.869895	0.127802	0.00230242
Cell_527	1.73537e-28	0.985857	2.27611e-11	0.014143
Cell_528	1.43823e-21	0.226859	0.772684	0.000456852
Cell_529	3.54471e-19	0.993942	0.000251311	0.00580621
Cell_530	9.8553e-42	0.9313	6.1843e-12	0.0686997
Cell_531	5.69021e-17	0.227154	0.77239	0.000456731
Cell_532	1.08636e-23	0.997825	4.4288e-08	0.00217482
Cell_533	1.94239e-18	0.99795	1.09612e-07	0.00204972
Cell_534	5.29892e-19	0.870337	0.127867	0.0017957
Cell_535	2.70819e-23	0.963729	1.21315e-08	0.0362714
Cell_536	2.57668e-20	0.978304	4.78572e-07	0.0216953
Cell_537	3.94709e-31	0.994192	6.24794e-15	0.00580767
Cell_538	2.1152e-25	0.997941	3.42519e-10	0.00205898
Cell_539	1.20722e-22	0.997023	1.37023e-08	0.00297722
Cell_540	2.56994e-22	0.997985	2.09741e-07	0.002015
Cell_541	6.65957e-30	0.997732	5.29084e-10	0.00226795
Cell_542	1.00812e-24	0.997686	3.03141e-07	0.00231331
Cell_543	1.77124e-08	0.226658	0.772886	0.000456601
Cell_544	8.75147e-27	0.9313	5.83947e-13	0.0686997
Cell_545	1.59309e-36	0.985857	8.87338e-27	0.014143
Cell_546	7.85476e-20	0.997945	7.08673e-07	0.00205407
Cell_547	4.14164e-10	0.226245	0.77149	0.00226488
Cell_548	9.28468e-16	0.870375	0.127873	0.00175186
Cell_549	7.57334e-13	0.991792	0.0041523	0.00405609
Cell_550	7.45711e-24	0.996766	5.64377e-10	0.00323379
Cell_551	1.47923e-22	0.963729	8.76753e-09	0.0362714
Cell_552	2.20523e-18	0.995226	3.63127e-08	0.00477351
Cell_553	9.35267e-24	0.994192	9.19384e-10	0.00580767
Cell_554	2.82601e-23	0.985856	7.41876e-07	0.014143
Cell_555	1.18576e-12	0.869443	0.127736	0.00282072
Cell_556	6.02625e-19	0.226559	0.772867	0.000574025
Cell_557	1.43807e-17	0.989982	0.000107958	0.00991046
Cell_558	7.72334e-19	0.99736	7.09755e-07	0.00263978
Cell_559	8.13687e-19	0.922208	0.0759283	0.00186376
Cell_560	6.45274e-24	0.995226	5.75743e-07	0.00477351
Cell_561	3.24702e-20	0.227973	0.769745	0.00228218
Cell_562	6.83978e-20	0.997783	1.69824e-05	0.00220022
Cell_563	3.7831e-26	0.8442	0.124027	0.0317727
Cell_564	3.46668e-15	0.868272	0.127564	0.00416458
Cell_565	4.92469e-19	0.963729	1.24092e-07	0.0362714
Cell_566	7.17981e-18	0.870377	0.127873	0.00174948
Cell_567	4.98663e-18	0.997968	4.44574e-07	0.00203196
Cell_568	2.74776e-13	0.22661	0.772303	0.00108691
Cell_569	8.38733e-17	0.8442	0.124027	0.0317727
Cell_570	2.1318e-28	0.963729	4.7746e-11	0.0362714
Cell_571	6.30108e-36	0.992611	1.68142e-11	0.00738922
Cell_572	4.77874e-45	0.223166	0.760371	0.0164624
Cell_573	1.01169e-18	0.819213	0.120356	0.0604313
Cell_574	8.39161e-18	0.995927	1.2406e-08	0.004073
Cell_575	1.83307e-25	0.997994	2.23447e-08	0.00200558
Cell_576	3.5159e-12	0.659422	0.3392	0.00137877
Cell_577	4.36434e-21	0.990088	8.69171e-13	0.00991153
Cell_578	1.90091e-19	0.226563	0.772837	0.000599661
Cell_579	2.56203e-16	0.867484	0.127448	0.0050675
Cell_580	1.33724e-21	0.9313	5.52345e-08	0.0686997
Cell_581	1.24831e-24	0.997023	1.48593e-10	0.00297722
Cell_582	1.79501e-17	0.931125	0.000188474	0.0686868
Cell_583	2.4815e-25	0.963719	9.87036e-06	0.036271
Cell_584	9.4164e-30	0.995226	9.39787e-17	0.00477351
Cell_585	3.18696e-17	0.869443	0.127736	0.00282072
Cell_586	2.98314e-24	0.997864	7.85911e-07	0.00213555
Cell_587	6.56586e-29	0.995226	8.22605e-11	0.00477351
Cell_588	4.92903e-25	0.990088	6.09484e-11	0.00991153
Cell_589	9.03496e-15	0.226658	0.772885	0.0004571
Cell_590	2.47619e-19	0.997556	4.74261e-06	0.00243915
Cell_591	1.34513e-10	0.226583	0.772932	0.000484917
Cell_592	5.04726e-17	0.226665	0.772835	0.000499821
Cell_593	6.85227e-29	0.996416	5.64179e-10	0.00358403
Cell_594	1.33504e-46	0.0045492	3.21437e-11	0.995451
Cell_595	1.4104e-11	0.869639	0.127765	0.00259684
Cell_596	1.16908e-38	0.963725	4.18193e-06	0.0362712
Cell_597	6.80712e-24	0.996766	5.00777e-20	0.00323379
Cell_598	3.12945e-17	0.870378	0.127873	0.001749
Cell_599	1.19065e-14	0.985708	0.000151068	0.0141409
Cell_600	1.90931e-27	0.997864	1.94875e-11	0.00213555
Cell_601	3.30769e-22	0.977769	0.000547418	0.0216834
Cell_602	2.82425e-16	0.861132	0.126515	0.0123537
Cell_603	1.22419e-13	0.963729	8.97599e-10	0.0362714
Cell_604	1.61612e-21	0.985857	1.38904e-07	0.014143
Cell_605	3.72476e-30	0.990088	4.66061e-11	0.00991153
Cell_606	3.39149e-25	0.99736	1.12688e-09	0.00263979
Cell_607	1.44759e-35	0.992611	2.57892e-23	0.00738922
Cell_608	1.50395e-09	0.997965	1.10949e-05	0.00202365
Cell_609	1.13894e-24	0.995927	1.57327e-12	0.004073
Cell_610	4.929e-25	0.997769	1.05397e-09	0.00223085
Cell_611	3.19889e-21	0.992611	2.24606e-09	0.00738922
Cell_612	1.50337e-29	0.997769	2.27934e-14	0.00223085
Cell_613	7.4814e-18	0.226227	0.771509	0.0022647
Cell_614	1.53312e-17	0.868272	0.127564	0.00416458
Cell_615	4.77061e-25	0.990088	2.93208e-11	0.00991153
Cell_616	2.47674e-15	0.870378	0.127873	0.00174909
Cell_617	1.04132e-17	0.996416	1.2159e-08	0.00358403
Cell_618	1.63424e-12	0.997214	6.06829e-07	0.00278552
Cell_619	1.68891e-16	0.868272	0.127564	0.00416458
Cell_620	3.53997e-19	0.966637	0.0119262	0.0214365
Cell_621	1.87458e-36	0.997473	2.02157e-18	0.00252726
Cell_622	4.21939e-21	0.990088	9.78355e-10	0.00991153
Cell_623	1.43893e-18	0.855364	0.125667	0.0189689
Cell_624	4.61506e-14	0.819213	0.120356	0.0604313
Cell_625	1.12991e-25	0.985857	4.79813e-09	0.014143
Cell_626	2.93779e-16	0.227128	0.756117	0.0167547
Cell_627	1.63684e-05	0.819199	0.120354	0.0604303
Cell_628	1.61307e-18	0.990088	2.39421e-09	0.00991153
Cell_629	8.68932e-24	0.9313	3.31302e-12	0.0686997
Cell_630	1.88039e-21	0.869639	0.127765	0.00259684
Cell_631	6.77908e-21	0.869784	0.127786	0.00242957
Cell_632	1.63321e-14	0.870279	0.127859	0.0018625
Cell_633	6.91319e-11	0.994876	0.00105525	0.0040687
Cell_634	2.61933e-13	0.223115	0.760426	0.0164587
Cell_635	1.64668e-28	0.985839	1.83229e-05	0.0141427
Cell_636	8.32958e-30	0.819213	0.120356	0.0604313
Cell_637	6.45856e-22	0.995919	8.45143e-06	0.00407297
Cell_638	6.64287e-24	0.978305	5.65994e-09	0.0216953
Cell_639	2.86174e-21	0.997021	2.2067e-06	0.00297721
Cell_640	1.17597e-26	0.990088	9.13839e-11	0.00991153
Cell_641	3.30834e-15	0.228135	0.769581	0.0022838
Cell_642	1.18384e-24	0.997983	4.66531e-07	0.0020169
Cell_643	1.9049e-15	0.2591	0.740363	0.000537684
Cell_644	7.16366e-21	0.931297	3.20902e-06	0.0686995
Cell_645	2.30563e-14	0.855364	0.125667	0.0189689
Cell_646	1.04809e-18	0.99736	4.24954e-07	0.00263979
Cell_647	1.29124e-22	0.997931	5.70691e-05	0.00201214
Cell_648	5.8735e-34	0.225186	0.766338	0.00847523
Cell_649	6.59213e-26	0.978305	8.38075e-15	0.0216953
Cell_650	9.80373e-22	0.870368	0.127872	0.00176034
Cell_651	1.78598e-21	0.997471	1.30058e-06	0.00252725
Cell_652	5.17777e-16	0.997473	2.9205e-08	0.00252726
Cell_653	3.61375e-21	0.931294	6.42948e-06	0.0686993
Cell_654	6.14398e-16	0.997981	2.4703e-07	0.00201844
Cell_655	4.1135e-16	0.934592	0.0560523	0.00935597
Cell_656	1.67791e-18	0.997385	0.000176374	0.00243873
Cell_657	2.52157e-22	0.994095	9.78572e-05	0.0058071
Cell_658	4.59786e-36	0.994192	2.59312e-11	0.00580767
Cell_659	4.245e-10	0.869177	0.127697	0.00312637
Cell_660	2.23303e-16	0.245567	0.753918	0.000515824
Cell_661	5.32273e-12	0.958587	0.0358129	0.00559968
Cell_662	2.69463e-18	0.870316	0.127864	0.00181972
Cell_663	6.64867e-15	0.870048	0.127825	0.00212737
Cell_664	2.06332e-15	0.226581	0.772881	0.000538116
Cell_665	2.63426e-20	0.990888	0.00173568	0.00737639
Cell_666	1.59426e-34	0.9313	3.52292e-10	0.0686997
Cell_667	3.6905e-16	0.867484	0.127448	0.0050675
Cell_668	2.31377e-29	0.000919957	0.000766822	0.998313
Cell_669	4.05209e-23	0.226571	0.772973	0.000456484
Cell_670	3.88035e-15	0.233476	0.766049	0.000474911
Cell_671	2.61925e-26	0.997954	2.44606e-11	0.00204587
Cell_672	2.63676e-31	0.996766	1.43445e-14	0.00323379
Cell_673	1.9845e-13	0.868272	0.127564	0.00416458
Cell_674	1.29963e-19	0.9978	1.10867e-08	0.00220026
Cell_675	1.9247e-23	0.997748	0.000116593	0.0021353
Cell_676	9.10681e-18	0.995893	3.40084e-05	0.00407286
Cell_677	1.75828e-32	0.9313	1.24204e-17	0.0686997
Cell_678	4.77577e-31	0.997968	4.49419e-11	0.00203196
Cell_679	5.2359e-26	0.994192	5.71597e-09	0.00580767
Cell_680	7.71359e-12	0.868805	0.127642	0.00355312
Cell_681	2.98346e-12	0.997334	0.000435931	0.00222988
Cell_682	2.50691e-43	0.172329	0.025318	0.802353
Cell_683	8.85705e-27	0.99736	2.70343e-12	0.00263979
Cell_684	2.13387e-19	0.320665	0.672224	0.00711119
Cell_685	2.4826e-29	0.994192	1.97935e-14	0.00580767
Cell_686	6.09613e-18	0.226729	0.772594	0.000677036
Cell_687	1.74072e-05	0.869966	0.127813	0.0022042
Cell_688	1.06942e-26	0.0355037	6.06245e-14	0.964496
Cell_689	1.04751e-17	0.226594	0.772891	0.000515071
Cell_690	4.58644e-32	0.997214	1.07827e-15	0.00278552
Cell_691	2.85474e-26	0.992611	8.29413e-14	0.00738922
Cell_692	8.19509e-19	0.223139	0.760401	0.0164604
Cell_693	4.31598e-20	0.997905	3.01337e-05	0.00206449
Cell_694	2.69606e-23	0.997968	4.19784e-12	0.00203196
Cell_695	7.90367e-18	0.997023	1.16913e-08	0.00297722
Cell_696	7.56279e-44	0.997958	6.74919e-09	0.00204244
Cell_697	1.35646e-21	0.995224	2.1554e-06	0.0047735
Cell_698	1.80785e-41	0.0423068	6.43863e-09	0.957693
Cell_699	3.36211e-23	0.992611	1.27377e-11	0.00738922
Cell_700	3.43081e-37	0.759592	4.63243e-08	0.240408
Cell_701	7.09631e-24	0.992611	3.97711e-13	0.00738922
Cell_702	8.03831e-18	0.225598	0.769399	0.00500295
Cell_703	1.64002e-65	6.73219e-08	4.68009e-20	1
Cell_704	9.60667e-15	0.867484	0.127448	0.0050675
Cell_705	4.04464e-28	0.992059	0.000555419	0.00738511
Cell_706	1.85066e-12	0.992123	0.000491386	0.00738559
Cell_707	2.00647e-16	0.870328	0.127866	0.00180611
Cell_708	3.54483e-14	0.867484	0.127448	0.0050675
Cell_709	1.23976e-20	0.997929	1.63352e-07	0.00207091
Cell_710	6.67222e-22	0.870323	0.127865	0.00181244
Cell_711	7.5809e-19	0.864358	0.126989	0.00865288
Cell_712	6.28208e-30	0.242239	0.755336	0.00242499
Cell_713	6.46105e-26	0.99795	1.11909e-08	0.00204972
Cell_714	5.41266e-23	0.225993	0.770764	0.00324208
Cell_715	4.53478e-38	0.99756	1.07311e-06	0.00243915
Cell_716	3.24327e-11	0.993641	0.00159314	0.00476591
Cell_717	1.64852e-24	0.997981	2.81172e-12	0.00201932
Cell_718	1.12267e-20	0.992597	1.36747e-05	0.00738912
Cell_719	8.33977e-20	0.997214	3.23304e-10	0.00278552
Cell_720	3.61553e-50	0.994192	8.59124e-35	0.00580767
Cell_721	3.27393e-15	0.819213	0.120356	0.0604313
Cell_722	2.21364e-16	0.227837	0.771483	0.000680345
Cell_723	1.97605e-24	0.0134838	6.02578e-16	0.986516
Cell_724	3.29167e-27	0.978305	1.39106e-07	0.0216953
Cell_725	3.36309e-20	0.985857	2.3852e-08	0.014143
Cell_726	3.43484e-18	0.997557	0.000389307	0.00205327
Cell_727	1.14016e-42	0.997941	4.16421e-12	0.00205898
Cell_728	1.20821e-22	0.963728	2.43608e-07	0.0362714
Cell_729	5.37018e-23	0.997023	3.46101e-14	0.00297722
Cell_730	8.22211e-15	0.868805	0.127642	0.00355312
Cell_731	1.23767e-12	0.9313	1.25584e-08	0.0686997
Cell_732	1.25439e-29	0.997981	8.15853e-11	0.00201932
Cell_733	1.63828e-28	0.997687	5.36329e-08	0.00231331
Cell_734	2.07709e-23	0.99736	2.18928e-09	0.00263979
Cell_735	3.74243e-29	0.997769	4.58954e-11	0.00223085
Cell_736	1.70035e-15	0.869895	0.127802	0.00230242
Cell_737	8.64368e-20	0.997969	4.19931e-06	0.00202651
Cell_738	1.09256e-18	0.958092	0.0363114	0.00559679
Cell_739	3.31043e-13	0.870337	0.127867	0.0017957
Cell_740	1.59114e-41	0.226561	0.772865	0.000574029
Cell_741	6.14923e-30	0.978305	1.29784e-14	0.0216953
Cell_742	2.92038e-10	0.226944	0.772517	0.000538978
Cell_743	9.3923e-15	0.870048	0.127825	0.00212737
Cell_744	8.25582e-31	0.99798	3.30192e-13	0.00202027
Cell_745	1.69949e-34	0.997846	3.82168e-22	0.00215352
Cell_746	2.56352e-27	0.995923	3.82758e-06	0.00407299
Cell_747	1.4594e-12	0.226639	0.772434	0.000926875
Cell_748	1.12785e-29	0.99553	0.00220656	0.00226295
Cell_749	3.20494e-19	0.977887	0.00042743	0.021686
Cell_750	1.33738e-20	0.978304	4.21906e-07	0.0216953
Cell_751	2.31438e-24	0.994192	4.84355e-08	0.00580767
Cell_752	1.27118e-15	0.869784	0.127786	0.00242957
Cell_753	3.48874e-25	0.99736	8.73732e-08	0.00263979
Cell_754	7.18309e-16	0.223064	0.760481	0.0164549
Cell_755	2.16951e-49	7.55934e-06	3.98118e-17	0.999992
Cell_756	1.69292e-34	0.992611	2.57296e-21	0.00738922
Cell_757	3.00557e-14	0.246877	0.751285	0.00183781
Cell_758	1.78505e-21	0.963729	6.76043e-10	0.0362714
Cell_759	1.69578e-17	0.996999	2.37815e-05	0.00297715
Cell_760	1.61746e-44	0.191377	4.55259e-09	0.808623
Cell_761	7.81501e-17	0.869177	0.127697	0.00312637
Cell_762	4.90538e-16	0.985814	4.3733e-05	0.0141424
Cell_763	3.75799e-37	0.500919	0.497586	0.0014958
Cell_764	1.80212e-15	0.87037	0.127872	0.00175785
Cell_765	5.64363e-18	0.869443	0.127736	0.00282072
Cell_766	9.79971e-12	0.995357	0.00264067	0.00200246
Cell_767	4.2655e-16	0.87037	0.127872	0.0017584
Cell_768	4.52011e-28	0.992611	1.47619e-15	0.00738922
Cell_769	4.49659e-33	0.992611	3.10816e-16	0.00738922
Cell_770	2.53514e-28	0.996766	1.18071e-09	0.00323379
Cell_771	1.39544e-20	0.226645	0.772781	0.00057424
Cell_772	5.05933e-18	0.850643	0.147641	0.00171549
Cell_773	1.16965e-23	0.00103677	4.14771e-13	0.998963
Cell_774	4.75852e-23	0.995927	4.19534e-11	0.004073
Cell_775	3.16179e-16	0.351068	0.648118	0.000814012
Cell_776	2.07535e-24	0.997904	1.11379e-10	0.00209614
Cell_777	4.1549e-23	0.997214	3.29453e-09	0.00278552
Cell_778	1.87218e-08	0.8442	0.124027	0.0317727
Cell_779	5.0275e-21	0.994191	1.05612e-06	0.00580767
Cell_780	3.3519e-16	0.86628	0.127271	0.00644878
Cell_781	2.00306e-46	0.995226	3.20235e-10	0.00477351
Cell_782	3.05996e-13	0.224814	0.766725	0.0084612
Cell_783	1.04557e-22	0.997023	5.09199e-10	0.00297722
Cell_784	2.66954e-19	0.869639	0.127765	0.00259684
Cell_785	5.17143e-13	0.869443	0.127736	0.00282072
Cell_786	2.45335e-20	0.226776	0.772623	0.000600225
Cell_787	2.10323e-12	0.819213	0.120356	0.0604313
Cell_788	1.25481e-14	0.992576	3.5106e-05	0.00738896
Cell_789	2.79542e-17	0.997678	9.08595e-06	0.00231329
Cell_790	1.06691e-28	0.990088	2.67822e-14	0.00991153
Cell_791	5.20734e-16	0.963713	1.57441e-05	0.0362708
Cell_792	1.28612e-12	0.249112	0.750384	0.000504291
Cell_793	2.35672e-27	0.994192	2.09246e-14	0.00580767
Cell_794	2.31201e-29	0.978305	2.55168e-11	0.0216953
Cell_795	3.99278e-27	0.963729	4.60487e-08	0.0362714
Cell_796	2.73575e-16	0.861132	0.126515	0.0123537
Cell_797	4.72217e-18	0.997687	5.66078e-13	0.00231331
Cell_798	4.46348e-21	0.870316	0.127864	0.00181972
Cell_799	3.61477e-26	0.99795	2.44089e-10	0.00204972
Cell_800	4.06434e-20	0.978305	7.30039e-08	0.0216953
Cell_801	6.42523e-18	0.985751	0.000107891	0.0141415
Cell_802	5.86743e-25	0.994192	1.46946e-07	0.00580767
Cell_803	4.10863e-21	0.824332	0.167416	0.00825218
Cell_804	1.07802e-17	0.229306	0.768399	0.00229553
Cell_805	6.9401e-12	0.997021	1.8379e-06	0.00297721
Cell_806	1.48786e-18	0.997825	2.37371e-07	0.00217482
Cell_807	1.04231e-19	0.869981	0.127815	0.00220424
Cell_808	1.59172e-41	0.870372	0.127872	0.00175528
Cell_809	1.33151e-24	0.994192	3.32073e-08	0.00580767
Cell_810	2.08143e-48	8.58001e-05	2.76303e-18	0.999914
Cell_811	5.85219e-60	7.21973e-07	1.93371e-17	0.999999
Cell_812	3.43983e-34	0.997904	3.08777e-19	0.00209614
Cell_813	8.06875e-16	0.227032	0.772508	0.000460678
Cell_814	3.29044e-17	0.869981	0.127815	0.00220424
Cell_815	2.46317e-21	0.996522	0.000245418	0.003233
Cell_816	2.5793e-20	0.997864	5.13494e-10	0.00213555
Cell_817	3.36754e-23	0.963729	3.95185e-10	0.0362714
Cell_818	4.77597e-30	0.985857	1.38876e-13	0.014143
Cell_819	5.36738e-28	0.997732	1.00565e-13	0.00226795
Cell_820	3.78927e-12	0.554111	0.444758	0.00113083
Cell_821	4.75369e-11	0.990043	4.56055e-05	0.00991108
Cell_822	2.39566e-21	0.990432	0.00219526	0.007373
Cell_823	2.10347e-26	0.00725674	2.02633e-08	0.992743
Cell_824	5.02497e-19	0.994192	3.80709e-15	0.00580767
Cell_825	8.12825e-11	0.917042	0.0698018	0.0131558
Cell_826	1.87827e-18	0.963401	0.000340148	0.036259
Cell_827	4.63867e-19	0.997672	0.000264352	0.00206401
Cell_828	2.39124e-27	0.978305	7.29968e-11	0.0216953
Cell_829	3.72511e-19	0.931196	0.000111672	0.068692
Cell_830	7.15794e-13	0.99736	5.53099e-09	0.00263979
Cell_831	9.83447e-20	0.28715	0.71209	0.000760022
Cell_832	1.10153e-27	0.992611	1.27377e-11	0.00738922
Cell_833	1.36839e-19	0.997987	1.01595e-11	0.00201305
Cell_834	1.30869e-24	0.995927	7.5166e-10	0.004073
Cell_835	5.32135e-23	0.994159	3.30402e-05	0.00580748
Cell_836	1.14983e-39	2.15562e-10	3.16697e-11	1
Cell_837	1.30271e-26	0.990088	1.10241e-11	0.00991153
Cell_838	2.01825e-12	0.86628	0.127271	0.00644878
Cell_839	1.73513e-21	0.869784	0.127786	0.00242957
Cell_840	5.59134e-12	0.96368	5.09516e-05	0.0362695
Cell_841	6.64954e-29	0.997963	1.73431e-10	0.00203664
Cell_842	3.81032e-26	0.997023	3.98869e-10	0.00297722
Cell_843	2.14689e-27	0.997687	1.09131e-15	0.00231331
Cell_844	1.64559e-28	0.963729	2.03869e-12	0.0362714
Cell_845	8.21148e-25	0.978305	1.57659e-12	0.0216953
Cell_846	1.18084e-17	0.870347	0.127869	0.00178427
Cell_847	5.18925e-21	0.997214	9.29096e-07	0.00278552
Cell_848	3.80512e-18	0.963651	8.06283e-05	0.0362684
Cell_849	1.53765e-46	2.34656e-06	1.43993e-14	0.999998
Cell_850	8.87212e-19	0.995226	1.38491e-08	0.00477351
Cell_851	3.23848e-25	0.995224	2.41375e-06	0.0047735
Cell_852	1.00723e-21	0.963651	8.06283e-05	0.0362684
Cell_853	1.48585e-12	0.870377	0.127873	0.00175036
Cell_854	3.88239e-19	8.5799e-05	1.26053e-05	0.999902
Cell_855	1.76483e-28	0.0045492	4.11775e-14	0.995451
Cell_856	6.28211e-26	0.997769	8.55383e-14	0.00223085
Cell_857	1.28694e-21	0.997941	8.7454e-08	0.00205898
Cell_858	2.31962e-17	0.995226	1.15895e-07	0.00477351
Cell_859	5.33948e-21	0.997961	3.91312e-17	0.00203938
Cell_860	6.58202e-25	0.994189	3.52805e-06	0.00580765
Cell_861	3.12516e-65	5.5089e-09	6.88462e-18	1
Cell_862	1.62614e-18	0.963729	2.08547e-14	0.0362714
Cell_863	7.73661e-17	0.228362	0.77106	0.000578591
Cell_864	1.50743e-09	0.997618	1.23011e-05	0.00236928
Cell_865	2.39661e-35	0.978305	1.39426e-19	0.0216953
Cell_866	7.55452e-30	0.990088	3.01783e-10	0.00991153
Cell_867	6.55358e-21	0.997958	3.95836e-08	0.00204244
Cell_868	4.84773e-10	0.234422	0.760379	0.00519864
Cell_869	2.28806e-34	0.996766	4.8183e-17	0.00323379
Cell_870	1.66827e-30	0.997987	5.84999e-15	0.00201305
Cell_871	2.24406e-18	0.377521	0.59463	0.0278488
Cell_872	1.45881e-27	0.997687	5.53174e-14	0.00231331
Cell_873	1.83958e-21	0.931288	1.28301e-05	0.0686988
Cell_874	6.61554e-23	0.22659	0.772953	0.000457156
