cell	Node 0	Node 1	Node 2	Node 3	Node 4	Node 5
Cell_54	1.10484e-24	0.0829699	0.014572	0.312744	0.586628	0.00308642
Cell_55	2.63147e-17	0.00844048	0.36425	0.00321062	0.331998	0.292101
Cell_56	1.42175e-16	0.00232361	0.323439	0.316652	0.0269993	0.330586
Cell_57	1.93839e-34	0.0226876	0.030782	0.0023811	0.796894	0.147255
Cell_58	1.41272e-18	0.00607144	0.039166	0.00126877	0.944536	0.00895797
Cell_59	7.70426e-12	0.0025123	0.173608	0.000339774	0.0148623	0.808678
Cell_60	3.89551e-19	0.000905536	0.357002	0.000270296	0.0110211	0.630801
Cell_61	1.63565e-19	0.00686192	0.869362	0.0131965	0.0794406	0.0311394
Cell_62	2.47337e-36	0.02768	0.0573553	0.0313661	0.56785	0.315748
Cell_63	3.49426e-13	0.0360552	0.371335	0.00450476	0.336395	0.25171
Cell_64	2.49342e-27	0.052085	0.0230002	0.00794733	0.849201	0.067767
Cell_65	4.57652e-14	0.00272402	0.183563	0.00523869	0.317762	0.490712
Cell_66	1.64973e-24	0.00739521	0.132897	0.00220742	0.312118	0.545382
Cell_67	5.80807e-19	9.29573e-05	0.0595354	6.81419e-05	0.00271935	0.937584
Cell_68	6.27677e-13	0.00707016	0.0973534	0.000821206	0.0480623	0.846693
Cell_69	6.58914e-39	0.0646023	0.00597387	0.00685033	0.896983	0.0255908
Cell_70	1.02148e-31	0.043436	0.00159689	0.00619971	0.948232	0.000535245
Cell_71	2.80298e-15	0.00212093	0.611806	0.000443216	0.0187047	0.366926
Cell_72	8.78276e-14	0.000154524	0.0612832	2.56164e-05	0.00452396	0.934013
Cell_73	1.03829e-14	0.000983245	0.212682	0.00453142	0.0157292	0.766074
Cell_74	5.31915e-22	0.014613	0.757507	0.0281029	0.129682	0.0700952
Cell_75	0.991143	5.4999e-05	0.00639523	5.93473e-06	0.000482889	0.00191754
Cell_76	4.23941e-42	0.00308164	0.43523	0.000385021	0.0180071	0.543296
Cell_77	5.53528e-27	0.0265579	0.00246912	0.00290426	0.959801	0.0082677
Cell_78	1.67515e-22	0.0345565	0.201735	0.00846933	0.139758	0.615482
Cell_79	3.96519e-08	0.00892428	0.295807	0.0101127	0.0335071	0.651649
Cell_80	2.93908e-10	0.0138127	0.0773522	0.00253872	0.57571	0.330587
Cell_81	2.26708e-15	0.0482544	8.99571e-06	0.00495782	0.946776	2.51299e-06
Cell_82	1.87039e-25	0.00228874	0.307232	0.000285957	0.00930837	0.680885
Cell_83	3.49937e-29	0.00853898	0.0758027	0.00141556	0.540268	0.373974
Cell_84	3.44187e-29	0.0867749	0.00689444	0.00892399	0.860564	0.0368426
Cell_85	2.41012e-15	0.000385954	0.0044998	0.897477	0.0922953	0.00534232
Cell_86	3.55705e-31	0.00166778	0.248151	0.000853119	0.00934981	0.739979
Cell_87	1.08276e-09	0.0123846	0.713177	0.00369674	0.0771738	0.193568
Cell_88	5.30614e-05	0.0512007	0.0929677	0.0984665	0.421173	0.336139
Cell_89	3.94234e-27	0.089728	0.0429817	0.00922132	0.732547	0.125522
Cell_90	2.98864e-19	0.000906978	0.0343514	0.000222288	0.00276245	0.961757
Cell_91	4.08799e-20	0.0573675	0.0191005	0.0650071	0.846612	0.0119127
Cell_92	4.38635e-08	0.00174434	0.218127	0.00197663	0.0214792	0.756673
Cell_93	4.73331e-23	0.000211516	0.00849786	0.000406776	0.233871	0.757013
Cell_94	1.89395e-25	0.0443167	0.027853	0.167046	0.634497	0.126288
Cell_95	2.51901e-45	0.0491151	0.00409579	0.00510995	0.914167	0.0275118
Cell_96	0.999747	4.07764e-05	3.64069e-05	4.21594e-06	0.000160804	1.07534e-05
Cell_97	0.974518	4.42587e-05	0.00198538	4.65489e-06	8.16214e-05	0.0233661
Cell_98	1.84366e-31	0.0379289	0.0676101	0.00397321	0.512321	0.378167
Cell_99	5.041e-32	0.0229836	0.082313	0.0032805	0.678971	0.212452
Cell_100	2.22028e-07	0.00081656	0.0153148	0.000598575	0.338502	0.644768
Cell_101	2.41198e-24	0.00441845	0.207087	0.00131888	0.0717318	0.715444
Cell_102	1.30843e-19	8.32701e-05	0.0115035	9.67189e-06	0.00166115	0.986742
Cell_103	1.26017e-29	0.00965348	0.00316365	0.00120611	0.979597	0.00637951
Cell_104	3.0806e-19	0.0543617	0.383492	0.0398496	0.11814	0.404156
Cell_105	2.9249e-14	0.00530658	0.110412	0.000546638	0.0920313	0.791704
Cell_106	1.17589e-26	0.0651154	0.0547796	0.0075632	0.742815	0.129727
Cell_107	4.20775e-19	0.00107344	0.024142	0.000408318	0.881431	0.0929452
Cell_108	0.998513	4.12917e-05	0.000145205	4.6526e-06	0.000170849	0.00112514
Cell_109	3.49551e-20	0.00254376	0.3381	0.000531577	0.0349262	0.623899
Cell_110	1.66612e-27	0.00166905	0.103229	0.00122349	0.248513	0.645366
Cell_111	1.71788e-31	0.00114876	0.00689073	0.000436969	0.96766	0.0238637
Cell_112	6.59052e-46	0.0165587	0.141377	0.00629866	0.313043	0.522724
Cell_113	1.59049e-54	0.00169368	0.0136183	0.00325719	0.344244	0.637187
Cell_114	2.16064e-40	0.038792	0.0649196	0.0040046	0.184253	0.70803
Cell_115	1.65234e-31	0.0010996	0.109721	0.000114095	0.0089603	0.880105
Cell_116	5.20913e-29	0.00287135	0.31504	0.00325372	0.0512836	0.627551
Cell_117	0.999751	4.07623e-05	2.87679e-05	5.81808e-06	0.000161028	1.30073e-05
Cell_118	1.39499e-18	0.000164007	0.0616235	4.8955e-05	0.00266152	0.935502
Cell_119	6.94953e-20	0.00339809	0.35161	0.0128086	0.0266865	0.605497
Cell_120	2.06694e-28	0.000552441	0.0752179	6.31146e-05	0.00522953	0.918937
Cell_121	3.52103e-16	0.000900503	0.0622402	9.58237e-05	0.00353741	0.933226
Cell_122	9.36499e-44	0.00396596	0.318031	0.0149491	0.192263	0.470791
Cell_123	9.79615e-13	0.024309	0.358439	0.0124347	0.552486	0.0523312
Cell_124	1.25461e-23	0.00216347	0.066082	0.000530238	0.0103446	0.92088
Cell_125	7.62315e-28	0.0156214	0.102594	0.00164297	0.401028	0.479113
Cell_126	1.58402e-19	0.0122138	0.250765	0.0017433	0.300529	0.434749
Cell_127	1.19416e-16	0.000800285	0.0390872	8.26739e-05	0.00294501	0.957085
Cell_128	1.60325e-23	0.00456174	9.07768e-05	0.000569946	0.994553	0.000224716
Cell_129	3.16519e-27	0.00160642	0.000354522	0.000177153	0.996956	0.000905926
Cell_130	1.26978e-18	0.00426816	0.951774	0.000505689	0.0402078	0.00324406
Cell_131	3.31062e-49	0.0221666	0.0753942	0.083554	0.676219	0.142666
Cell_132	0.994752	4.0661e-05	0.000664952	5.26416e-06	0.000185741	0.00435149
Cell_133	6.76744e-23	0.0812827	0.093411	0.00841222	0.615717	0.201178
Cell_134	5.12656e-21	0.0153156	0.13621	0.00457161	0.565971	0.277932
Cell_135	0.999472	4.08176e-05	6.18625e-05	5.09977e-06	0.000108749	0.000311878
Cell_136	4.27341e-14	0.000902526	0.0936353	0.000149617	0.00287959	0.902433
Cell_137	9.50759e-36	0.00438107	0.287325	0.000625319	0.0697133	0.637956
Cell_138	3.85519e-31	0.00424297	0.00219121	0.000443055	0.986581	0.00654145
Cell_139	2.2036e-13	0.00144353	0.191729	0.000239303	0.00714823	0.79944
Cell_140	0.999172	5.13679e-05	0.000239457	1.07345e-05	0.000325043	0.000201272
Cell_141	9.4424e-18	0.0105304	0.264098	0.0396929	0.439419	0.24626
Cell_142	1.51952e-21	0.0123341	0.0801906	0.00133093	0.363206	0.542939
Cell_143	3.38934e-33	0.00505377	0.100989	0.000521257	0.218535	0.6749
Cell_144	5.54248e-23	0.00172634	0.207679	0.00126549	0.00535962	0.78397
Cell_145	3.47999e-18	0.00121192	0.000244058	0.000361749	0.992521	0.00566104
Cell_146	6.71482e-22	0.0673881	0.490383	0.00961844	0.416016	0.0165942
Cell_147	6.33637e-25	0.022043	0.00790838	0.00236595	0.914489	0.0531933
Cell_148	0.999658	4.08042e-05	7.86546e-05	4.40303e-06	0.000117556	0.000100803
Cell_149	1.51013e-05	0.000236953	0.0826406	0.000455696	0.00910121	0.90755
Cell_150	2.16561e-23	0.00208262	0.0868714	0.000252736	0.0382873	0.872506
Cell_151	1.72739e-29	6.09818e-05	0.0261265	4.47024e-05	0.0010259	0.972742
Cell_152	2.19122e-16	9.37548e-05	0.017842	1.1108e-05	0.000564719	0.981488
Cell_153	8.86098e-27	0.0244996	0.0334011	0.00406145	0.912435	0.0256025
Cell_154	1.27979e-25	0.00223204	0.148072	0.000270867	0.128159	0.721266
Cell_155	3.19032e-06	0.00495704	0.212868	0.00253567	0.248475	0.531161
Cell_156	4.42694e-08	0.00482344	0.130169	0.0181813	0.0137277	0.833099
Cell_157	2.74733e-22	0.0139177	0.0536228	0.00198651	0.676566	0.253907
Cell_158	0.99931	4.09225e-05	1.83957e-05	4.26224e-06	0.000464677	0.000161591
Cell_159	1.19021e-20	0.0559772	0.0851014	0.107652	0.367052	0.384217
Cell_160	7.41125e-17	0.0132738	0.0413162	0.0500338	0.792643	0.102733
Cell_161	5.78703e-21	0.000527416	0.137812	0.0010143	0.239755	0.620891
Cell_162	2.73997e-24	0.000538434	0.0909576	6.72723e-05	0.00756479	0.900872
Cell_163	6.82841e-22	0.00502046	0.00441062	0.018924	0.970758	0.000887297
Cell_164	1.31351e-35	0.00164869	0.541741	0.000213448	0.0228412	0.433555
Cell_165	4.37861e-19	0.0659098	0.0494258	0.00681773	0.269632	0.608215
Cell_166	5.54775e-24	0.000421697	1.7879e-06	0.98059	0.018984	2.58679e-06
Cell_167	7.7598e-20	0.0157166	0.00244414	0.0023981	0.969147	0.0102945
Cell_168	1.25219e-07	0.0103332	0.608371	0.0198722	0.156325	0.205099
Cell_169	2.45816e-16	0.179084	0.000288408	0.0197489	0.799255	0.00162354
Cell_170	3.97e-50	0.00879797	0.0413612	0.00215626	0.688875	0.25881
Cell_171	4.82188e-43	0.00106388	0.00324445	0.00401015	0.611767	0.379914
Cell_172	4.01981e-28	0.00831583	0.0545796	0.00118693	0.823436	0.112482
Cell_173	3.54721e-20	0.00140024	0.0907268	0.00014395	0.0258147	0.881914
Cell_174	1.35264e-14	0.000858756	0.203411	0.00323696	0.00752425	0.784969
Cell_175	3.7658e-19	0.00993118	0.00539891	0.00117664	0.95998	0.0235129
Cell_176	2.06515e-28	0.00497603	0.194647	0.000710239	0.293198	0.506469
Cell_177	1.57987e-12	0.000413701	0.0775249	0.000468793	0.00407489	0.917518
Cell_178	1.60229e-21	0.0175705	0.076939	0.00213225	0.150466	0.752892
Cell_179	1.5683e-24	0.00128877	0.0753343	0.000196646	0.0101318	0.913049
Cell_180	2.31389e-35	0.00480607	0.00117661	0.000733329	0.990115	0.003169
Cell_181	7.98721e-21	0.0490686	0.572617	0.00546482	0.309127	0.0637232
Cell_182	2.94202e-29	0.0153072	0.0797503	0.001591	0.46972	0.433632
Cell_183	2.16481e-17	0.000185253	0.0216914	1.91725e-05	0.00182334	0.976281
Cell_184	3.98102e-32	0.0766071	0.00728739	0.00786924	0.682603	0.225633
Cell_185	7.19661e-24	0.00980604	0.115727	0.0111119	0.687199	0.176157
Cell_186	5.81518e-23	0.000204364	0.0257956	2.10074e-05	0.00217044	0.971809
Cell_187	3.91243e-25	0.00669116	0.0590506	0.000688225	0.0771341	0.856436
Cell_188	3.52734e-20	0.021835	0.778237	0.00311655	0.097064	0.0997472
Cell_189	1.39453e-16	0.0159279	0.0739112	0.00193292	0.673718	0.23451
Cell_190	7.83666e-19	0.0061643	0.480552	0.00102189	0.363414	0.148848
Cell_191	1.7884e-31	0.00014512	0.0258343	2.66724e-05	0.0212544	0.95274
Cell_192	4.30479e-17	0.00557722	0.000344962	0.00057575	0.99321	0.000292445
Cell_193	3.51956e-17	0.0039176	0.0320552	0.000559167	0.82823	0.135238
Cell_194	6.73924e-28	0.00516607	0.000192217	0.000590207	0.993492	0.000559558
Cell_195	0.998683	8.16086e-05	0.000651212	8.68407e-06	0.000537488	3.81851e-05
Cell_196	2.06989e-28	0.00382186	0.0698526	0.0028016	0.0256154	0.897909
Cell_197	5.49471e-16	0.0724526	0.208106	0.0370616	0.300152	0.382227
Cell_198	2.29284e-11	5.85345e-05	0.000342668	0.997465	0.000108526	0.00202497
Cell_199	2.37282e-25	8.55264e-08	8.6091e-09	0.999988	1.23659e-05	2.8567e-09
Cell_200	8.34459e-23	0.104892	0.0325631	0.0112066	0.828855	0.0224838
Cell_201	0.999638	4.09538e-05	5.21439e-05	5.53878e-06	0.000256117	7.56578e-06
Cell_202	6.50808e-25	0.00348167	0.0197133	0.00394532	0.934188	0.038672
Cell_203	0.999722	4.1217e-05	2.59365e-05	6.8328e-06	0.000186952	1.74563e-05
Cell_204	2.38204e-13	0.0190953	0.012283	0.00569983	0.868479	0.0944431
Cell_205	1.25502e-14	0.00457107	0.142909	0.00233823	0.0733406	0.776841
Cell_206	1.11487e-25	0.00118935	0.00665702	0.00228729	0.0260994	0.963767
Cell_207	5.90512e-14	0.000476278	0.138343	9.95293e-05	0.00948559	0.851596
Cell_208	7.80427e-27	0.000487624	0.0536319	5.77735e-05	0.0752227	0.8706
Cell_209	8.6055e-24	2.34499e-05	0.000225382	0.966807	0.031902	0.00104254
Cell_210	1.41882e-36	0.00831082	0.0432032	0.000869129	0.693301	0.254316
Cell_211	4.66934e-30	0.0409735	0.0558374	0.00428493	0.659423	0.239481
Cell_212	1.15471e-12	0.000524713	0.0456458	7.09645e-05	0.00156194	0.952197
Cell_213	1.09313e-30	0.0159466	0.00887179	0.0116896	0.962545	0.000946662
Cell_214	1.35996e-29	0.000402411	3.10564e-05	5.44239e-05	0.999361	0.000150909
Cell_215	1.89637e-20	0.000563043	0.0316301	5.92178e-05	0.00174647	0.966001
Cell_216	1.41579e-27	0.00620437	0.249657	0.00129654	0.0359975	0.706845
Cell_217	1.29426e-17	0.00803645	0.00351151	0.0302923	0.894499	0.0636608
Cell_218	0.998911	4.25149e-05	0.000204614	0.000160254	0.000152243	0.000529785
Cell_219	2.96779e-31	0.0683986	0.0162708	0.00704359	0.847625	0.0606622
Cell_220	2.26032e-20	0.00144247	0.0270373	0.000159072	0.00607119	0.96529
Cell_221	7.31642e-40	0.0147932	0.0122302	0.00155587	0.901595	0.0698261
Cell_222	2.34356e-24	0.0147267	0.0062878	0.00560181	0.931503	0.041881
Cell_223	2.3874e-37	0.00161019	0.0663093	0.000336487	0.0883042	0.84344
Cell_224	2.54838e-11	0.00344318	0.287169	0.00252401	0.139391	0.567473
Cell_225	1.36827e-24	0.0703879	0.395865	0.00734007	0.250572	0.275836
Cell_226	0.998331	4.12028e-05	0.000101577	1.00982e-05	0.00147607	3.96376e-05
Cell_227	4.07942e-21	0.0145592	0.0466619	0.0015555	0.746403	0.190821
Cell_228	2.34259e-14	0.00887658	0.010567	0.00185497	0.95079	0.0279115
Cell_229	3.87345e-32	0.0303004	0.0713388	0.0032696	0.585504	0.309587
Cell_230	4.46891e-18	0.0134183	0.259604	0.00139926	0.0796562	0.645922
Cell_231	6.66225e-23	0.000721673	0.15956	9.34312e-05	0.0131802	0.826445
Cell_232	6.40275e-32	0.0169248	0.00233405	0.00178432	0.972935	0.00602231
Cell_233	0.99679	0.00028103	0.000236397	0.000540462	0.000602515	0.00154941
Cell_234	3.75925e-11	0.000136527	0.00848331	0.000514619	0.974311	0.0165544
Cell_235	5.94417e-22	0.000769888	0.106676	0.000188689	0.00746597	0.8849
Cell_236	5.9664e-27	0.0079075	0.155859	0.00131088	0.0682182	0.766705
Cell_237	2.34244e-21	0.00175202	0.703994	0.000218898	0.0199238	0.274111
Cell_238	6.24999e-23	0.00197579	0.147242	0.000589761	0.034954	0.815238
Cell_239	0.000151364	0.00268288	0.221883	0.0101128	0.114083	0.651088
Cell_240	3.55318e-15	0.0134203	0.101558	0.0258092	0.323257	0.535956
Cell_241	6.47308e-32	0.000196958	0.280497	0.000378779	0.0913976	0.62753
Cell_242	1.31152e-25	0.00134528	0.0534442	0.000138975	0.0117836	0.933288
Cell_243	2.49097e-38	0.00790047	0.000294606	0.00098709	0.989141	0.00167668
Cell_244	7.6834e-18	0.00765782	0.112786	0.000788982	0.034498	0.844269
Cell_245	6.94659e-18	0.000846841	0.0878643	0.000120871	0.0044741	0.906694
Cell_246	1.67028e-40	0.000148723	0.104352	4.43928e-05	0.00820505	0.88725
Cell_247	7.43582e-12	0.000158925	0.0824983	1.98562e-05	0.00329619	0.914027
Cell_248	3.07288e-21	0.0323774	0.0073997	0.00966445	0.947962	0.00259656
Cell_249	2.59132e-34	0.0174827	0.139868	0.00289821	0.379091	0.46066
Cell_250	0.999761	4.0976e-05	3.52132e-05	5.30495e-06	0.000111764	4.59071e-05
Cell_251	1.0365e-20	0.000975513	0.238583	0.00037107	0.0106812	0.749389
Cell_252	1.24675e-16	0.0067838	0.32773	0.00202492	0.0582198	0.605241
Cell_253	1.06415e-09	0.0157667	0.0344646	0.0038642	0.0362503	0.909654
Cell_254	8.20041e-26	0.00284874	0.245191	0.000337517	0.0368534	0.714769
Cell_255	1.32781e-19	0.0164348	0.268985	0.00343443	0.0704784	0.640667
Cell_256	8.20472e-11	0.0191522	0.418293	0.0140394	0.46486	0.0836553
Cell_257	4.1187e-24	0.0593848	0.0144857	0.00984458	0.891323	0.0249615
Cell_258	4.76536e-21	0.00123716	0.111352	0.000128588	0.011762	0.87552
Cell_259	6.61016e-23	0.0226847	0.00415338	0.00275289	0.966389	0.0040198
Cell_260	1.97169e-11	0.00110794	0.00373726	0.000231529	0.569566	0.425357
Cell_261	0.0497467	0.0191861	0.6513	0.0723194	0.108934	0.0985139
Cell_262	1.39246e-35	0.0225726	0.196657	0.00262183	0.22716	0.550988
Cell_263	3.13245e-23	0.0182467	0.00780235	0.00188251	0.822443	0.149626
Cell_264	9.56784e-23	0.00264373	0.0882671	0.000789135	0.0276873	0.880613
Cell_265	4.95092e-24	0.0027839	0.0927716	0.000292795	0.0238793	0.880272
Cell_266	5.1262e-11	0.00244027	0.00731637	0.00276524	0.973995	0.0134835
Cell_267	0.999798	4.15358e-05	6.55322e-05	5.04056e-06	7.3325e-05	1.69399e-05
Cell_268	1.25794e-37	0.00947687	0.201798	0.00282878	0.556493	0.229403
Cell_269	8.12307e-51	0.000660587	0.00366575	0.00048424	0.799876	0.195314
Cell_270	4.46873e-26	0.00010918	0.0064142	1.3641e-05	0.0369234	0.95654
Cell_271	3.79398e-13	0.0184751	0.046694	0.00386079	0.686167	0.244803
Cell_272	2.38646e-15	0.00182592	0.0702189	0.00206907	0.617549	0.308338
Cell_273	9.38408e-34	0.00319322	0.00106368	0.000328523	0.985747	0.00966796
Cell_274	1.40138e-29	4.5186e-15	2.18356e-14	1	3.32012e-13	1.06982e-14
Cell_275	4.52691e-11	0.0181868	0.0249453	0.00930306	0.12495	0.822615
Cell_276	0.997628	4.10773e-05	8.03298e-05	1.56252e-05	0.00216254	7.26787e-05
Cell_277	1.72576e-20	0.00123492	0.137316	0.000226973	0.00890031	0.852322
Cell_278	0.00829349	0.00377387	0.0126391	0.0142251	0.807658	0.153411
Cell_279	1.3514e-52	0.0184311	0.00479776	0.00230279	0.964756	0.00971183
Cell_280	3.76471e-24	0.000654705	0.00333052	0.908816	0.0856427	0.0015564
Cell_281	7.87926e-21	0.000517286	0.0315457	6.27749e-05	0.00222253	0.965652
Cell_282	6.18831e-27	0.0184611	0.149846	0.0019815	0.0755612	0.75415
Cell_283	4.07017e-30	0.00282383	0.234435	0.00319987	0.126032	0.63351
Cell_284	5.08877e-27	0.000464338	0.0685495	5.12061e-05	0.00342068	0.927514
Cell_285	1.64357e-44	0.0160913	0.104984	0.0017921	0.508918	0.368215
Cell_286	1.79751e-20	0.00636567	0.101985	0.000772502	0.0384933	0.852384
Cell_287	1.72736e-33	0.0064433	0.0145414	0.00329593	0.910656	0.0650629
Cell_288	0.995189	4.06044e-05	8.69712e-06	8.48522e-06	0.00475113	1.59065e-06
Cell_289	0.99885	4.17859e-05	3.35413e-06	4.36333e-06	0.00109854	1.93952e-06
Cell_290	6.18982e-23	0.0575017	0.0520827	0.00953241	0.704474	0.176409
Cell_291	1.23671e-23	0.00898451	0.139519	0.00187752	0.43204	0.417579
Cell_292	1.17591e-23	0.0702421	0.0037133	0.0100258	0.907334	0.00868444
Cell_293	6.79525e-34	0.00839942	0.00216654	0.000926268	0.988126	0.00038215
Cell_294	7.80652e-23	4.41167e-07	4.5277e-08	0.99998	1.97302e-05	1.89516e-08
Cell_295	3.91226e-26	0.000548125	0.0495827	7.09629e-05	0.0132652	0.936533
Cell_296	1.1333e-13	0.000222918	0.015837	6.65395e-05	0.982209	0.00166412
Cell_297	1.72387e-41	0.000726002	0.00906585	0.00273657	0.975489	0.0119826
Cell_298	2.99196e-29	0.0660764	0.13606	0.00692176	0.688164	0.102777
Cell_299	3.2682e-31	0.0343564	0.00665966	0.00357836	0.923444	0.0319614
Cell_300	7.47659e-34	0.00328898	0.0884472	0.00372697	0.428539	0.475998
Cell_301	5.42752e-24	1.62548e-06	2.20611e-09	0.999614	0.000384177	6.01182e-10
Cell_302	5.28401e-15	0.00354233	0.0589805	0.000540502	0.0104588	0.926478
Cell_303	5.16581e-36	0.00131091	0.00663392	0.00148548	0.955486	0.0350833
Cell_304	2.03085e-31	0.0267493	0.121997	0.00277162	0.763191	0.0852907
Cell_305	4.07893e-46	0.0008797	0.0666288	0.00064486	0.259889	0.671958
Cell_306	4.66912e-14	0.0651697	0.188613	0.245649	0.431462	0.0691062
Cell_307	1.05013e-20	0.00344154	0.000206307	0.00389984	0.992422	3.01396e-05
Cell_308	1.73447e-30	0.0293187	0.03466	0.00314688	0.580285	0.352589
Cell_309	4.62925e-26	0.0122757	0.164537	0.00136716	0.140723	0.681097
Cell_310	2.15309e-14	0.00141796	0.00400689	0.00272695	0.97227	0.0195781
Cell_311	2.32811e-24	0.00136379	0.00693853	0.000518763	0.019181	0.971998
Cell_312	6.57045e-20	0.000534476	0.0670822	0.000159537	0.00618602	0.926038
Cell_313	6.24362e-19	0.00850383	0.00259627	0.912606	0.0753164	0.000977644
Cell_314	6.33885e-17	0.0194536	0.00621681	0.00202617	0.951001	0.0213029
Cell_315	6.9715e-33	0.00068272	0.0422239	0.00131297	0.00947394	0.946306
Cell_316	4.39611e-22	6.26794e-06	5.11826e-05	0.999666	9.08954e-05	0.00018564
Cell_317	5.7881e-46	0.000285901	0.568213	0.000209578	0.233882	0.19741
Cell_318	2.58143e-19	0.00602928	0.166923	0.000714346	0.0212647	0.805069
Cell_319	6.00892e-18	0.0213944	0.344839	0.0242434	0.168267	0.441256
Cell_320	6.64841e-29	0.000419981	0.0180813	7.71906e-05	0.0145963	0.966825
Cell_321	7.75451e-21	0.0121176	0.0610191	0.00296986	0.0701397	0.853754
Cell_322	1.85945e-61	0.0251745	0.00192669	0.00384122	0.958654	0.0104038
Cell_323	3.15592e-21	0.0524822	0.0401414	0.00749089	0.529805	0.37008
