cell	Node 0	Node 1	Node 2	Node 3	Node 4	Node 5	Node 6	Node 7
Cell_0	7.76615e-12	0.0461306	0.0418401	0.620179	7.80844e-05	0.000897287	0.0104703	0.280405
Cell_1	2.00241e-21	7.9926e-08	1.90784e-07	0.841362	0.0554694	2.57811e-14	0.0343911	0.068777
Cell_2	1.92948e-36	1.82788e-12	2.25571e-13	0.0479346	0.849029	2.11102e-18	0.00999303	0.0930432
Cell_3	0.99936	0.000129689	0.000182163	7.77594e-05	0.00021274	1.99812e-13	2.34552e-05	1.4574e-05
Cell_4	2.6197e-24	2.868e-06	3.63624e-07	0.000278417	0.999237	4.93932e-16	0.000174414	0.000307086
Cell_5	0.99467	0.000148692	0.000134862	5.38841e-05	0.0048748	1.55188e-14	1.7951e-05	0.000100017
Cell_6	2.62678e-23	4.78222e-09	1.43526e-09	0.723997	7.3399e-05	9.95154e-19	0.0394373	0.236492
Cell_7	0.996497	0.000130325	1.64772e-05	3.73838e-05	0.00329594	1.33812e-18	1.80673e-05	5.21745e-06
Cell_8	2.36519e-15	4.28962e-07	5.29888e-08	5.54235e-05	0.999621	8.90982e-20	2.90206e-05	0.000294235
Cell_9	9.19013e-25	1.77415e-06	2.18714e-07	0.705548	0.0612669	1.47538e-21	0.217757	0.0154265
Cell_10	0.991036	0.000217098	2.672e-05	0.00014646	0.00839779	9.7146e-19	8.61625e-05	8.9899e-05
Cell_11	0.991575	0.000129196	0.00824859	2.61711e-05	6.39889e-06	3.46712e-10	1.44588e-05	6.46259e-07
Cell_12	0.999522	0.000129597	1.84889e-05	0.000304679	1.27139e-09	2.28639e-34	1.95985e-05	5.90411e-06
Cell_13	8.74242e-08	0.0231353	0.0552241	0.36697	0.01898	1.23009e-10	0.0706433	0.465047
Cell_14	0.999143	0.000130435	0.000610245	3.96489e-05	2.16397e-05	4.78244e-11	2.15231e-05	3.39663e-05
Cell_15	3.90268e-05	0.00057013	0.000267044	0.021903	0.962949	8.77837e-14	0.00597975	0.00829192
Cell_16	2.04021e-37	0.0689568	0.322617	0.0849356	0.477672	9.37079e-21	0.044895	0.000923864
Cell_17	1.09097e-13	2.92015e-09	1.3662e-08	0.844988	0.000139852	6.28696e-14	0.0109535	0.143919
Cell_18	1.18993e-11	7.07897e-08	3.31192e-07	0.000172876	0.99933	2.51746e-08	9.03238e-05	0.000406272
Cell_19	1.50235e-15	3.52322e-13	4.71491e-14	0.400105	0.0447196	1.99771e-25	0.101036	0.45414
Cell_20	3.97829e-38	6.69911e-11	1.15779e-11	0.00341561	0.994296	2.35331e-24	0.0019567	0.000331795
Cell_21	8.31905e-10	0.141237	0.0178567	0.758249	0.000763336	1.08329e-20	0.0387871	0.0431069
Cell_22	0.999492	0.000129913	1.65841e-05	5.24281e-05	0.000271753	7.29267e-16	3.11514e-05	6.04642e-06
Cell_23	3.91094e-15	9.49156e-09	4.44577e-09	0.000145678	0.999184	1.6549e-19	5.70518e-05	0.000613319
Cell_24	1.90171e-25	8.40716e-06	1.17506e-06	0.000158146	0.999004	3.83197e-05	9.08569e-05	0.000698986
Cell_25	1.42565e-20	9.77643e-06	8.86714e-06	0.618395	0.0695923	2.89488e-14	0.0554466	0.256548
Cell_26	6.27136e-15	0.00481016	0.0225045	0.196842	0.649516	5.0686e-11	0.0246183	0.101709
Cell_27	2.42264e-30	6.46932e-12	8.01188e-13	0.760564	0.000309899	4.09804e-18	0.0469121	0.192214
Cell_28	3.88664e-17	4.71811e-05	0.999919	2.38513e-05	2.49006e-07	7.29002e-09	4.4056e-06	5.70418e-06
Cell_29	1.71696e-32	1.3193e-13	2.06242e-14	0.667927	1.72507e-13	1.39146e-23	0.000884263	0.331189
Cell_30	4.32239e-34	1.9156e-15	2.35689e-16	0.0986201	0.653992	5.37278e-22	0.0396227	0.207765
Cell_31	1.55079e-25	8.95234e-05	1.19804e-05	0.0333816	0.94762	8.81034e-20	0.0109148	0.00798232
Cell_32	3.56628e-23	8.49313e-13	1.46784e-13	0.634595	9.18265e-06	8.35391e-24	0.00790708	0.357489
Cell_33	1.33487e-36	1.60622e-09	3.23632e-10	0.0134422	0.963391	8.43048e-20	0.00480915	0.0183572
Cell_34	6.93274e-41	9.80818e-13	8.89594e-13	0.618435	0.123296	3.0807e-23	0.0944352	0.163834
Cell_35	4.05378e-49	2.25576e-11	3.16848e-11	0.123224	0.00496455	8.88507e-24	0.00244138	0.86937
Cell_36	2.27677e-26	7.48875e-07	1.05188e-06	0.621663	0.000431487	1.17651e-30	0.0108228	0.367081
Cell_37	2.6491e-16	4.67572e-07	1.04688e-07	0.0736803	0.882473	8.19611e-12	0.015641	0.0282049
Cell_38	2.87201e-32	0.0063521	0.00892226	0.651458	0.0237427	0.2389	0.0674526	0.00317252
Cell_39	8.77615e-32	9.10566e-11	1.12602e-11	0.441479	0.0348189	1.10804e-26	0.0722426	0.451459
Cell_40	3.94535e-24	2.77594e-07	1.01751e-07	0.0424766	0.824997	5.90294e-20	0.0064953	0.126031
Cell_41	1.58948e-33	5.66091e-14	8.84952e-15	0.0118322	0.975156	5.86209e-23	0.00593081	0.007081
Cell_42	1.09436e-44	4.45815e-30	6.5196e-31	0.304544	0.496766	2.6014e-47	0.170546	0.0281433
Cell_43	8.99293e-27	2.52045e-14	6.01634e-14	0.00584395	0.988917	3.73444e-19	0.00268047	0.00255881
Cell_44	2.15094e-25	1.22227e-08	1.71681e-08	0.0365356	0.935544	2.43821e-31	0.0142696	0.0136512
Cell_45	7.0755e-09	0.000134221	2.09824e-05	0.000582473	0.998456	2.52691e-14	0.000339286	0.000467124
Cell_46	1.52108e-19	4.66382e-05	0.999094	0.000807138	3.90689e-09	4.67912e-12	8.21312e-06	4.40541e-05
Cell_47	4.99609e-21	3.09734e-08	1.45077e-08	0.00057406	0.998842	8.72671e-25	0.000328748	0.000255495
Cell_48	8.53103e-25	2.35366e-17	2.13475e-17	0.982083	4.07883e-06	1.89594e-23	0.00590865	0.0120039
Cell_49	5.9613e-41	2.99528e-16	3.77757e-17	0.0169937	0.959455	8.97615e-25	0.00883492	0.0147168
Cell_50	7.8619e-24	0.000346138	0.000126875	0.00891399	0.912157	0.0733933	0.00269612	0.00236616
Cell_51	2.09503e-36	8.15738e-21	1.07121e-21	0.627462	1.5256e-05	3.10709e-32	0.026718	0.345804
Cell_52	1.16527e-30	7.49998e-11	9.23675e-12	0.0226311	0.945289	1.29101e-25	0.0129424	0.0191379
Cell_53	6.54193e-38	4.88952e-10	7.24165e-09	0.93402	4.20851e-05	6.28079e-21	0.0331133	0.0328242
Cell_54	7.58652e-26	0.0171285	0.0801363	0.0100813	7.03847e-05	0.88973	0.00253977	0.000314036
Cell_55	6.28215e-17	1.16648e-08	5.46371e-09	0.574181	0.265564	3.55557e-18	0.0837019	0.0765526
Cell_56	7.01602e-17	8.80209e-08	1.49178e-05	0.00928016	0.986283	2.23458e-07	0.00341872	0.00100339
Cell_57	1.72971e-34	3.31718e-09	4.17435e-10	0.585783	0.0150079	8.30953e-22	0.0569348	0.342274
Cell_58	1.636e-18	3.01191e-10	7.68669e-11	0.955075	7.83439e-06	5.64507e-39	0.0141445	0.0307724
Cell_59	5.9693e-13	1.05427e-08	1.7239e-09	0.000829558	0.998133	1.50451e-20	0.000541484	0.000496335
Cell_60	2.47611e-20	4.68974e-08	1.719e-08	0.000479924	0.999095	6.95195e-17	0.00033215	9.30203e-05
Cell_61	6.58163e-19	1.84202e-07	4.39691e-07	0.221716	0.700657	3.31555e-10	0.0769147	0.000711796
Cell_62	8.83236e-37	4.31173e-19	6.05633e-19	0.198176	0.517048	2.41556e-21	0.0830201	0.201756
Cell_63	2.34142e-13	2.70734e-06	4.07996e-07	0.160861	0.760737	4.34193e-18	0.0660345	0.0123639
Cell_64	2.34683e-27	9.28242e-16	1.71799e-16	0.61095	0.0347464	1.65152e-24	0.106355	0.247949
Cell_65	1.20623e-13	5.98692e-06	1.42908e-05	0.690735	0.0121812	1.39354e-14	0.0279294	0.269134
Cell_66	2.09337e-24	1.46512e-14	5.37034e-15	0.426134	0.272695	4.24211e-26	0.0517511	0.24942
Cell_67	1.08303e-18	2.84517e-07	2.58055e-07	0.00391159	0.984631	1.57153e-18	0.000712751	0.0107437
Cell_68	6.32086e-14	2.74292e-08	3.83374e-09	0.0035403	0.989479	4.24859e-28	0.00207952	0.00490152
Cell_69	4.95561e-39	1.31934e-06	1.6781e-07	0.525666	0.00563447	1.77842e-17	0.0943069	0.374391
Cell_70	1.1984e-31	1.75206e-11	3.02804e-12	0.900389	1.04934e-05	2.59067e-24	0.0526138	0.0469865
Cell_71	1.71818e-15	0.000567192	0.000144753	0.00760178	0.988029	2.0172e-13	0.00280354	0.000853926
Cell_72	5.23134e-15	4.01558e-06	8.09085e-07	0.000185339	0.99938	1.12575e-24	0.000101532	0.000328368
Cell_73	1.66638e-15	0.000122094	0.000699232	0.00151236	0.972038	0.0243282	0.000601489	0.000699029
Cell_74	3.26281e-21	1.35887e-06	3.24363e-06	0.604917	0.291682	1.52907e-38	0.0996241	0.00377225
Cell_75	0.983105	0.000157115	2.03488e-05	0.000145122	0.0164761	4.52489e-13	9.28296e-05	3.38703e-06
Cell_76	5.12331e-43	1.34906e-06	2.03303e-07	0.00145754	0.997433	3.79878e-23	0.000867803	0.000240453
Cell_77	4.30644e-27	3.98891e-11	5.23814e-12	0.58669	0.00046203	1.86979e-18	0.0662114	0.346637
Cell_78	2.59369e-23	8.76478e-06	2.63052e-06	0.0154957	0.969379	5.48478e-12	0.00987334	0.00524054
Cell_79	1.47424e-08	0.00999151	0.0140342	0.00296388	0.970436	1.24859e-12	0.00174222	0.000832379
Cell_80	3.23661e-10	0.000189243	4.23711e-05	0.468886	0.209207	3.16845e-10	0.0786662	0.24301
Cell_81	2.67957e-15	1.26773e-07	1.5605e-08	0.838551	2.41296e-07	2.2184e-18	0.115211	0.0462376
Cell_82	1.67047e-26	2.04272e-07	3.07838e-08	0.000568518	0.998837	1.96735e-17	0.000434974	0.000158993
Cell_83	4.30312e-29	3.07949e-15	6.20476e-16	0.533777	0.013428	7.06603e-21	0.0344652	0.41833
Cell_84	2.1967e-29	6.06793e-18	7.47659e-19	0.418874	0.0252805	3.695e-30	0.137515	0.41833
Cell_85	7.0793e-16	0.000342069	0.989235	0.0088229	1.2163e-08	5.68611e-10	3.57275e-05	0.00156478
Cell_86	4.0205e-32	1.65118e-06	1.04271e-06	0.000764468	0.998602	4.01512e-17	0.000429766	0.000201059
Cell_87	5.46814e-10	0.00272867	0.00100018	0.0242757	0.95834	5.98593e-12	0.0130238	0.000631651
Cell_88	5.81548e-05	0.173998	0.415334	0.12404	0.168633	1.67772e-07	0.0311812	0.0867561
Cell_89	2.65322e-27	3.14464e-10	3.87188e-11	0.347344	0.287197	7.49541e-24	0.15874	0.206719
Cell_90	2.40404e-20	2.01957e-08	6.06121e-09	0.000151898	0.999038	3.39067e-20	7.24282e-05	0.000737384
Cell_91	4.91756e-20	0.000365618	0.000513553	0.737059	0.0159354	7.86653e-15	0.181737	0.0643895
Cell_92	9.67788e-08	4.38303e-07	6.15647e-07	0.0364673	0.942147	6.99649e-16	0.00542449	0.0159602
Cell_93	1.03825e-23	2.63957e-13	6.30067e-13	0.0540485	1.16772e-06	9.69825e-22	9.95694e-05	0.945851
Cell_94	1.90417e-25	2.19711e-11	1.02793e-10	0.480471	0.104375	1.59683e-20	0.0950271	0.320127
Cell_95	1.3777e-45	7.24438e-16	9.03424e-17	0.382086	0.00830876	6.77025e-27	0.073446	0.536159
Cell_96	0.999777	0.000129639	1.60623e-05	4.06439e-05	1.64267e-05	1.89419e-17	1.85533e-05	1.54984e-06
Cell_97	0.866966	0.000117628	1.48349e-05	1.99875e-05	0.132846	1.92697e-23	1.05547e-05	2.46576e-05
Cell_98	1.19779e-31	5.25862e-07	6.60453e-08	0.25005	0.426577	6.84798e-15	0.0740809	0.249292
Cell_99	5.78254e-32	2.21893e-11	3.83492e-12	0.595093	0.0676244	5.91852e-23	0.0936794	0.243604
Cell_100	8.93919e-08	1.16298e-11	1.05481e-11	0.125691	0.000431982	1.2409e-20	0.002283	0.871594
Cell_101	1.28827e-24	1.62732e-14	5.96486e-15	0.0295095	0.943643	2.31372e-29	0.01036	0.0164878
Cell_102	2.01334e-19	0.000267912	3.74456e-05	0.000981388	0.984692	4.07051e-16	0.000228702	0.0137926
Cell_103	1.16902e-29	5.68099e-08	8.56126e-09	0.740303	3.52037e-05	2.92008e-20	0.0313504	0.228311
Cell_104	3.96415e-20	0.00103781	0.000941282	0.0104642	0.979919	3.91462e-18	0.00644261	0.00119495
Cell_105	1.66984e-14	3.56617e-13	4.40162e-14	0.0348587	0.906879	5.61338e-14	0.010086	0.0481768
Cell_106	1.22247e-26	9.80132e-06	1.36992e-06	0.563909	0.120334	5.26513e-25	0.145537	0.170209
Cell_107	2.972e-19	1.60831e-13	7.5332e-14	0.570325	2.91119e-06	3.02054e-25	0.00223163	0.42744
Cell_108	0.998567	0.000131281	1.77817e-05	4.616e-05	0.00118274	4.08071e-14	1.49986e-05	4.00991e-05
Cell_109	6.95531e-20	7.67412e-08	1.95851e-08	0.0528998	0.926778	2.24918e-28	0.00787333	0.0124489
Cell_110	2.79155e-27	1.44275e-11	1.30856e-11	0.439633	0.0165368	1.86088e-23	0.0186744	0.525156
Cell_111	1.18267e-31	2.49375e-13	1.16805e-13	0.676941	1.21056e-07	2.46165e-12	0.00175855	0.321301
Cell_112	7.31783e-46	3.94873e-09	1.84955e-09	0.305645	0.493865	1.2947e-23	0.0598312	0.140659
Cell_113	4.4969e-55	4.40708e-14	1.05197e-13	0.0824807	0.000433812	4.58935e-28	0.00202905	0.915056
Cell_114	2.68964e-41	7.54047e-07	9.32771e-08	0.0164502	0.94338	2.16204e-16	0.00839579	0.0317731
Cell_115	1.59892e-31	6.35863e-08	7.90755e-09	0.00619598	0.984033	5.91855e-21	0.00153042	0.00824005
Cell_116	5.96655e-30	7.70078e-08	1.08166e-07	0.00395079	0.992654	2.50115e-15	0.00225269	0.00114275
Cell_117	0.999765	0.000129627	2.2403e-05	4.15011e-05	1.93536e-05	3.50042e-18	1.93683e-05	2.84917e-06
Cell_118	5.27199e-20	2.70412e-06	9.91181e-07	5.87391e-05	0.999726	4.45618e-17	4.13621e-05	0.000169985
Cell_119	1.47484e-20	6.46907e-15	3.02658e-14	0.00376005	0.993668	2.35041e-34	0.00171891	0.000853452
Cell_120	4.16724e-29	1.16938e-09	1.60673e-10	0.000741853	0.99778	1.03829e-11	0.000289368	0.00118886
Cell_121	1.81308e-17	7.03315e-10	8.9782e-11	0.000130159	0.99952	3.28665e-20	7.3907e-05	0.0002757
Cell_122	4.38859e-43	2.872e-08	1.34368e-07	0.761254	0.0634967	2.42303e-26	0.0431115	0.132138
Cell_123	2.10895e-12	0.000159667	0.000100829	0.898233	0.0187452	6.29702e-15	0.0696914	0.0130696
Cell_124	1.26085e-24	3.3905e-10	1.01757e-10	0.000737742	0.997456	2.48406e-22	0.000336179	0.00147009
Cell_125	1.11562e-27	1.3233e-08	1.66892e-09	0.443959	0.196081	2.08837e-18	0.0697801	0.29018
Cell_126	3.76201e-19	0.012935	0.00223551	0.475167	0.302884	7.01326e-14	0.0687386	0.13804
Cell_127	1.85237e-17	5.42026e-05	6.7099e-06	0.000304783	0.998589	6.47514e-16	0.000108788	0.000936395
Cell_128	1.1287e-23	1.7372e-10	2.61797e-11	0.659772	6.45071e-09	2.29096e-17	0.00394945	0.336279
Cell_129	2.36112e-27	6.12624e-16	8.11506e-17	0.729964	2.38053e-08	6.28027e-17	0.00410318	0.265933
Cell_130	1.07016e-17	3.94626e-06	5.62993e-07	0.232397	0.618358	9.49468e-13	0.149195	4.49229e-05
Cell_131	4.30889e-49	1.77155e-11	8.28826e-11	0.640726	0.0664285	6.51288e-27	0.106757	0.186089
Cell_132	0.993342	0.000129039	2.01722e-05	4.83943e-05	0.0063987	4.02003e-08	1.77097e-05	4.42156e-05
Cell_133	3.21774e-23	0.00240717	0.000298553	0.197902	0.631292	1.44924e-15	0.105658	0.0624424
Cell_134	8.22528e-21	1.97415e-06	7.23617e-07	0.722749	0.0205912	7.65112e-19	0.0532801	0.203377
Cell_135	0.998566	0.000129614	1.95328e-05	2.7487e-05	0.00121999	3.21401e-20	1.55035e-05	2.22229e-05
Cell_136	2.53693e-15	4.14725e-05	8.35616e-06	9.88227e-05	0.9997	3.14076e-17	5.96261e-05	9.15139e-05
Cell_137	1.46972e-36	2.08782e-09	3.60831e-10	0.00706871	0.985319	4.01116e-20	0.00474194	0.00287039
Cell_138	2.57419e-31	2.77602e-13	3.47503e-14	0.610789	1.45683e-06	2.73291e-24	0.00738207	0.381827
Cell_139	7.5068e-15	1.48475e-09	2.99158e-10	0.000163937	0.999607	1.07182e-19	0.000141414	8.78497e-05
Cell_140	0.999095	0.000133129	3.39758e-05	0.00011854	0.000561369	1.50264e-13	4.60043e-05	1.19903e-05
Cell_141	2.05997e-17	0.0100226	0.046891	0.651566	0.112624	1.37329e-23	0.0947763	0.0841206
Cell_142	2.14348e-21	2.30427e-09	2.98438e-10	0.386943	0.105827	2.51295e-18	0.0387403	0.468489
Cell_143	8.29005e-33	5.69131e-10	7.03388e-11	0.434033	0.110045	6.50105e-18	0.0366903	0.419232
Cell_144	2.15776e-24	1.31087e-06	1.18894e-06	0.000144029	0.999685	1.29342e-14	0.000108693	5.99487e-05
Cell_145	1.71278e-18	0.00179654	0.000658515	0.173948	8.13692e-09	4.79816e-09	0.000602771	0.822994
Cell_146	1.63864e-21	0.475423	0.0821661	0.251897	0.0821455	4.0882e-10	0.107473	0.000894244
Cell_147	3.49652e-25	1.31494e-11	1.69368e-12	0.391504	0.00500438	1.12314e-20	0.0545384	0.548953
Cell_148	0.999625	0.000129653	1.6792e-05	2.90522e-05	0.000180757	1.98405e-12	1.26069e-05	6.23327e-06
Cell_149	6.84145e-05	0.00122715	0.00292921	0.0227604	0.930479	1.41637e-13	0.00294824	0.039588
Cell_150	1.00597e-23	1.51134e-11	2.21019e-12	0.0128779	0.965886	2.93467e-26	0.00358811	0.0176484
Cell_151	2.63945e-30	3.85397e-14	3.49551e-14	0.00011056	0.999206	6.94448e-49	4.28111e-05	0.000640633
Cell_152	1.57136e-17	7.52882e-10	1.0741e-10	2.68635e-05	0.999644	9.67251e-23	1.37325e-05	0.000315242
Cell_153	1.02691e-26	8.74968e-11	1.76295e-11	0.85278	0.000753042	1.89622e-22	0.0522621	0.0942048
Cell_154	5.59352e-25	0.00072777	0.000106429	0.431747	0.202867	2.11684e-13	0.036096	0.328455
Cell_155	7.31651e-06	1.76066e-08	1.11185e-08	0.429713	0.347376	7.27185e-19	0.0653058	0.157598
Cell_156	9.55598e-09	0.00310913	0.0145462	0.000730454	0.980637	9.10792e-10	0.00038988	0.000587798
Cell_157	2.60389e-22	3.43336e-14	5.93377e-15	0.481659	0.0307074	2.42286e-24	0.0602668	0.427367
Cell_158	0.999494	0.000130077	1.62399e-05	0.00012928	1.60692e-05	1.17838e-18	1.95177e-05	0.00019522
Cell_159	1.06048e-20	8.62666e-06	2.05919e-05	0.24756	0.502539	2.48324e-39	0.0628846	0.186987
Cell_160	1.34823e-16	0.0719137	0.336451	0.407502	0.00826254	9.11186e-19	0.0440442	0.131826
Cell_161	4.12561e-20	0.0110062	0.026272	0.600215	0.000132086	2.12146e-12	0.00361434	0.35876
Cell_162	5.00969e-25	1.35914e-06	2.04823e-07	0.000990391	0.997438	2.31077e-17	0.000390947	0.00117957
Cell_163	5.68764e-23	0.001259	0.00589027	0.0262058	1.65508e-09	0.965615	0.000172391	0.000858
Cell_164	1.32178e-35	2.82698e-07	4.41933e-08	0.0168412	0.977446	5.40438e-23	0.00415456	0.00155783
Cell_165	6.55077e-20	7.22065e-09	8.95076e-10	0.0293288	0.893813	2.72549e-13	0.0170183	0.0598395
Cell_166	1.50584e-24	0.000344978	0.997647	0.00161326	1.11085e-10	3.01267e-06	2.59331e-05	0.000365556
Cell_167	5.42519e-20	2.79236e-08	5.1681e-09	0.541974	0.000303653	8.83584e-18	0.0442587	0.413464
Cell_168	4.98706e-08	9.94354e-05	0.000237353	0.0426752	0.934744	4.56469e-15	0.0205016	0.00174244
Cell_169	1.54198e-16	0.000208002	2.75528e-05	0.364523	0.00362515	9.20618e-13	0.17547	0.456146
Cell_170	2.79781e-50	2.91833e-16	8.75861e-17	0.537896	0.000146874	1.05202e-22	0.00665688	0.4553
Cell_171	4.40897e-44	4.39606e-05	0.000205671	0.0510421	4.02277e-06	2.52733e-16	0.000319249	0.948385
Cell_172	4.35007e-28	2.42513e-10	4.19129e-11	0.766951	0.000488907	3.49359e-20	0.0237641	0.208796
Cell_173	7.83671e-21	0.00013496	1.66229e-05	0.00389111	0.989101	9.68822e-17	0.00145771	0.00539873
Cell_174	1.41089e-15	3.90788e-05	0.000182832	0.000519048	0.998723	8.05428e-19	0.00027908	0.000256636
Cell_175	2.53812e-19	1.54164e-08	2.19937e-09	0.51258	0.000271501	2.12207e-24	0.033322	0.453826
Cell_176	5.1945e-28	2.74531e-14	4.74465e-15	0.542076	0.144593	4.56432e-28	0.0571965	0.256134
Cell_177	7.83239e-14	1.58673e-05	2.22874e-05	0.000114727	0.999617	3.88663e-09	7.48604e-05	0.000155098
Cell_178	6.90483e-22	4.00547e-11	5.85761e-12	0.0450042	0.885649	3.55111e-20	0.0133994	0.0559479
Cell_179	2.30426e-25	1.93299e-11	3.57758e-12	0.00105872	0.996735	2.40812e-24	0.000453078	0.00175343
Cell_180	1.92285e-35	4.20168e-16	7.77646e-17	0.715491	8.69111e-06	2.66389e-26	0.0177306	0.26677
Cell_181	1.8107e-20	1.29163e-05	1.72851e-06	0.524559	0.315664	1.40586e-20	0.15546	0.00430278
Cell_182	4.11063e-29	3.31537e-09	4.13027e-10	0.538122	0.0207668	1.11918e-19	0.0417493	0.399362
Cell_183	2.5272e-17	0.000167311	2.0751e-05	0.00138023	0.988125	1.42743e-25	0.000265108	0.0100413
Cell_184	9.61519e-33	1.14913e-07	1.4142e-08	0.122924	0.0672896	9.00695e-16	0.0434828	0.766304
Cell_185	9.89645e-24	9.00873e-05	0.000126538	0.769076	0.000733529	9.14582e-14	0.0193261	0.210648
Cell_186	1.59071e-23	6.92598e-05	8.52983e-06	0.000304485	0.997714	6.6609e-16	0.000117126	0.00178648
Cell_187	5.93832e-26	6.18228e-11	7.61864e-12	0.00876382	0.968378	8.40618e-24	0.00462676	0.0182312
Cell_188	1.85158e-20	7.53012e-08	1.30141e-08	0.0336328	0.946392	1.30156e-20	0.0194668	0.000508399
Cell_189	1.6933e-16	3.35899e-09	4.9122e-10	0.650176	0.010536	4.50909e-19	0.0417863	0.297502
Cell_190	2.47287e-18	1.76583e-09	3.55792e-10	0.87138	0.0306519	1.56951e-18	0.0668002	0.0311675
Cell_191	1.29915e-30	7.24622e-12	1.62241e-12	0.132081	0.0157035	1.03669e-18	0.00307946	0.849136
Cell_192	1.09004e-16	0.0425633	0.00526517	0.814064	1.7368e-08	2.63531e-32	0.0070781	0.131029
Cell_193	3.03333e-17	2.71487e-08	4.69203e-09	0.617665	0.000141815	2.3204e-14	0.0116939	0.370499
Cell_194	4.93078e-28	7.42656e-08	1.02041e-08	0.666834	3.16687e-07	8.76197e-19	0.0130308	0.320134
Cell_195	0.999506	0.000254653	3.25079e-05	0.000132694	2.85966e-05	1.47183e-19	4.43642e-05	9.91415e-07
Cell_196	2.3643e-28	0.000105465	9.56554e-05	0.0212017	0.927627	6.92316e-17	0.00396362	0.0470069
Cell_197	3.02174e-16	2.66805e-05	1.68486e-05	0.11723	0.811192	8.76397e-14	0.0434855	0.0280489
Cell_198	1.89718e-12	5.53291e-06	0.11726	4.60609e-06	0.00194673	0.880775	2.31609e-06	6.07868e-06
Cell_199	4.61099e-28	5.00852e-10	0.00728308	7.70645e-09	1.93175e-16	0.992717	6.62609e-11	4.19202e-10
Cell_200	1.01932e-22	6.25135e-12	8.01348e-13	0.758819	0.015684	4.58831e-21	0.151666	0.0738309
Cell_201	0.999765	0.000130016	2.12596e-05	6.74902e-05	2.10372e-06	4.40915e-20	1.34285e-05	1.04752e-06
Cell_202	5.94329e-25	1.8531e-08	2.6029e-08	0.77699	1.19307e-05	1.24104e-18	0.00732085	0.215677
Cell_203	0.99976	0.000130217	2.62371e-05	4.84529e-05	1.61848e-05	3.71324e-16	1.55115e-05	3.89604e-06
Cell_204	3.30514e-13	0.0792771	0.0290587	0.337241	0.00116607	1.28684e-14	0.0230656	0.530192
Cell_205	2.47731e-14	6.03142e-08	3.80881e-08	0.110712	0.786649	1.63522e-21	0.0206135	0.0820248
Cell_206	4.55447e-26	1.49729e-12	3.57404e-12	0.00777266	0.711845	9.72547e-14	0.00256335	0.277819
Cell_207	9.52626e-14	0.00176671	0.000450883	0.00546516	0.985146	1.87441e-44	0.00142048	0.0057505
Cell_208	2.99608e-26	9.47744e-09	1.3521e-09	0.249725	0.0103722	1.94471e-19	0.0063263	0.733576
Cell_209	2.36597e-24	1.93969e-05	0.994079	0.00337002	9.82608e-11	1.21748e-07	4.13181e-06	0.00252736
Cell_210	9.57094e-37	3.04603e-29	3.81898e-30	0.503417	0.00957935	5.38806e-44	0.0378134	0.44919
Cell_211	4.80225e-30	1.2869e-11	1.61345e-12	0.499156	0.055381	8.97925e-22	0.0629764	0.382486
Cell_212	5.76749e-14	1.14435e-05	1.87118e-06	5.09431e-05	0.999704	9.72098e-16	2.87454e-05	0.000203292
Cell_213	1.31799e-30	1.42272e-08	1.2904e-08	0.928937	2.69928e-05	1.61438e-16	0.0576333	0.0134032
Cell_214	5.81006e-30	3.13256e-14	5.12221e-15	0.45301	2.15833e-11	5.25155e-26	0.000376683	0.546613
Cell_215	2.33863e-21	0.000209063	2.63665e-05	4.9466e-05	0.999475	1.56997e-15	3.24071e-05	0.000208132
Cell_216	9.88419e-28	2.90279e-08	7.40822e-09	0.0178233	0.970709	3.05244e-21	0.00406905	0.00739904
Cell_217	4.06993e-18	5.11051e-08	2.39097e-07	0.244486	0.000109714	2.97095e-17	0.00925073	0.746154
Cell_218	0.998038	0.000129573	0.000606212	4.11072e-05	0.00115164	7.93826e-14	1.74048e-05	1.60459e-05
Cell_219	2.2889e-31	9.36982e-15	1.15611e-15	0.461132	0.0661962	7.9557e-28	0.139515	0.333157
Cell_220	1.48796e-21	4.14272e-05	5.48761e-06	0.000238153	0.997888	5.32693e-21	0.000141883	0.0016852
Cell_221	4.79738e-40	5.21524e-11	6.57733e-12	0.462693	0.00122434	2.8011e-22	0.0337636	0.502319
Cell_222	1.36641e-24	1.62461e-06	7.60955e-07	0.452417	0.000355494	1.14701e-16	0.0239102	0.523315
Cell_223	7.65649e-37	8.06114e-15	2.05729e-15	0.317345	0.0999503	2.04231e-24	0.0173486	0.565356
Cell_224	1.48353e-10	0.000159687	0.000144835	0.660797	0.123819	3.06023e-18	0.0423017	0.172777
Cell_225	1.6575e-25	4.20465e-12	5.25603e-13	0.0187954	0.963859	1.24211e-22	0.0146844	0.00266096
Cell_226	0.999353	0.000130756	3.92429e-05	0.000429267	4.44515e-07	2.4567e-19	2.28067e-05	2.43765e-05
Cell_227	3.98825e-21	2.70233e-08	3.46406e-09	0.556938	0.00594398	1.50254e-12	0.0331009	0.404017
Cell_228	1.85942e-14	5.16704e-07	1.31868e-07	0.673095	1.36423e-05	8.81211e-13	0.0102254	0.316665
Cell_229	2.11187e-32	5.48512e-23	7.10405e-24	0.276869	0.417164	1.96047e-30	0.0967236	0.209243
Cell_230	5.32196e-19	3.15689e-10	3.94627e-11	0.00645152	0.986871	1.58639e-22	0.00355839	0.0031188
