cell	Node 0	Node 1	Node 2	Node 3
Cell_436	3.42527e-42	4.29259e-27	1	9.34626e-28
Cell_437	1.04554e-21	1.38035e-10	1	1.7382e-11
Cell_438	1.06635e-27	0.00605537	0.99318	0.000764843
Cell_439	9.58534e-32	1.30234e-13	1	1.59812e-14
Cell_440	1.65542e-37	7.05115e-21	1	1.76318e-21
Cell_441	1.26119e-36	1.15513e-21	1	2.88848e-22
Cell_442	1.57636e-08	0.00602187	0.987685	0.00629298
Cell_443	0.991864	0.000700495	0.00722709	0.00020865
Cell_444	6.12136e-44	2.87569e-17	1	3.54923e-18
Cell_445	5.14554e-24	1.11243e-06	0.999999	1.58533e-07
Cell_446	3.63856e-25	1.69957e-12	1	5.83866e-12
Cell_447	1.26269e-38	4.51961e-16	1	5.94478e-17
Cell_448	7.38932e-14	0.0871685	0.901884	0.0109476
Cell_449	1.61632e-19	5.38246e-15	1	3.69688e-15
Cell_450	9.14583e-13	0.00605506	0.99313	0.000815272
Cell_451	6.71273e-09	1.53599e-06	0.999993	5.27671e-06
Cell_452	5.2591e-24	5.92716e-12	1	7.32762e-13
Cell_453	6.30546e-08	4.5199e-11	1	5.5645e-12
Cell_454	1.58888e-38	3.17997e-18	1	4.28161e-19
Cell_455	1.15587e-20	1.10339e-12	1	2.40242e-13
Cell_456	6.04675e-46	1.27212e-25	1	6.21501e-26
Cell_457	0.991051	0.000685547	0.00706184	0.00120159
Cell_458	9.53925e-30	7.37613e-12	1	1.05118e-12
Cell_459	9.99701e-36	0.00105797	0.998425	0.000516874
Cell_460	3.84942e-49	1.1647e-22	1	1.43517e-23
Cell_461	5.56795e-15	1.32083e-09	1	5.67938e-08
Cell_462	1.00278e-20	3.79914e-09	1	2.6094e-09
Cell_463	9.83695e-30	5.72549e-13	1	1.96693e-12
Cell_464	1.72319e-28	0.0621326	0.926742	0.0111257
Cell_465	2.71396e-36	1.85548e-13	1	2.28179e-14
Cell_466	5.08689e-31	3.5326e-10	1	4.35294e-11
Cell_467	4.67722e-45	2.41602e-15	1	3.44309e-16
Cell_468	1.25097e-33	6.44049e-24	1	8.39611e-25
Cell_469	1.21395e-27	2.56413e-13	1	4.59143e-14
Cell_470	2.13292e-21	1.59808e-11	1	2.00705e-12
Cell_471	5.05815e-38	5.48052e-16	1	6.75101e-17
Cell_472	1.75917e-25	1.85229e-16	1	1.27222e-16
Cell_473	0.99208	0.000693057	0.00713879	8.86148e-05
Cell_474	4.42753e-40	4.7955e-32	1	9.36048e-33
Cell_475	6.49385e-14	1.15598e-08	1	2.51692e-09
Cell_476	2.79337e-30	1.61394e-23	1	2.04568e-24
Cell_477	2.56837e-36	2.00684e-21	1	1.37838e-21
Cell_478	6.97016e-38	1.48737e-13	1	3.23844e-14
Cell_479	3.4424e-32	1.00825e-13	1	6.92503e-14
Cell_480	3.57462e-38	5.28871e-28	1	1.19705e-17
Cell_481	7.04428e-21	0.00605489	0.993102	0.000843452
Cell_482	1.25748e-07	9.38107e-07	0.999999	1.22296e-07
Cell_483	3.72054e-16	1.01164e-05	0.000104269	0.999886
Cell_484	3.7859e-23	0.000124799	0.999844	3.12066e-05
Cell_485	1.89383e-36	3.09912e-16	1	5.18344e-17
Cell_486	0.992147	0.000686913	0.00707534	9.03518e-05
Cell_487	7.1721e-32	2.6118e-17	1	3.27258e-18
Cell_488	6.53251e-33	1.43415e-16	1	2.27222e-17
Cell_489	1.04025e-22	4.11156e-10	1	5.16377e-11
Cell_490	4.78548e-10	1.07734e-08	1	1.12585e-08
Cell_491	5.42296e-21	3.16312e-11	1	9.42172e-12
Cell_492	5.83222e-29	6.95992e-16	1	9.91865e-17
Cell_493	5.24215e-21	1.13677e-05	0.999969	1.99248e-05
Cell_494	2.2479e-33	4.26619e-14	1	6.25256e-15
Cell_495	2.07324e-31	1.63554e-17	1	7.99051e-18
Cell_496	3.34651e-16	1.58206e-08	0.999903	9.69754e-05
Cell_497	9.91244e-29	2.8434e-21	1	3.52021e-22
Cell_498	6.72969e-33	4.0007e-27	1	5.11533e-28
Cell_499	2.95384e-31	1.51147e-16	1	2.52801e-17
Cell_500	2.94222e-30	7.54211e-06	0.999989	3.68473e-06
Cell_501	9.5758e-22	2.05548e-06	0.999998	2.76757e-07
Cell_502	2.03495e-28	1.44622e-12	1	1.83309e-13
Cell_503	2.9352e-34	1.80459e-18	1	6.69797e-19
Cell_504	9.26866e-22	6.64019e-10	1	1.1106e-10
Cell_505	3.40064e-30	1.03364e-17	1	1.32162e-18
Cell_506	7.01162e-35	0.0871847	0.899586	0.0132289
Cell_507	6.76433e-23	0.00605537	0.99318	0.000764843
Cell_508	5.08911e-26	2.1325e-12	1	2.61764e-13
Cell_509	8.75753e-39	2.10636e-18	1	3.523e-19
Cell_510	5.44578e-07	6.93258e-10	0.999999	1.73353e-10
Cell_511	0.000299375	0.0508294	0.924038	0.0248329
Cell_512	3.54048e-32	1.07223e-12	1	1.79336e-13
Cell_513	2.16667e-21	2.12654e-11	1	6.33415e-12
Cell_514	6.35346e-13	4.40851e-16	1	5.44683e-17
Cell_515	6.7323e-62	6.10746e-39	1	8.95114e-40
Cell_516	2.09257e-28	3.29749e-14	1	1.22391e-14
Cell_517	2.63484e-18	0.00605506	0.99313	0.000815272
Cell_518	1.0089e-23	4.17029e-09	1	5.54394e-10
Cell_519	0.992152	0.000686421	0.00707729	8.45294e-05
Cell_520	1.12447e-27	1.01597e-11	1	4.96357e-12
Cell_521	1.64165e-10	0.00619737	0.993035	0.000767882
Cell_522	3.33985e-11	8.34709e-07	0.999999	1.12388e-07
Cell_523	1.63779e-24	1.49274e-12	1	5.54049e-13
Cell_524	0.985525	0.00125402	0.0130116	0.000209741
Cell_525	1.92109e-26	6.2459e-09	1	7.73259e-10
Cell_526	4.01513e-23	0.00605443	0.993027	0.000918665
Cell_527	1.31116e-30	1.00136e-12	1	6.87772e-13
Cell_528	0.992145	0.000687065	0.00708392	8.43602e-05
Cell_529	2.42414e-19	2.45541e-08	1	7.31372e-09
Cell_530	1.10307e-21	2.88013e-13	1	9.89434e-13
Cell_531	1.29376e-08	0.0873787	0.901905	0.0107161
Cell_532	5.80655e-32	1.0788e-10	1	1.40637e-11
Cell_533	1.78384e-15	4.76387e-09	1	5.93666e-10
Cell_534	2.51294e-20	0.00605541	0.993187	0.000757191
Cell_535	9.03589e-32	5.45974e-10	1	9.56954e-10
Cell_536	3.384e-28	2.1217e-08	1	2.21722e-08
Cell_537	5.89928e-41	2.25132e-17	1	6.70582e-18
Cell_538	1.7588e-23	1.48864e-11	1	1.86145e-12
Cell_539	3.31887e-21	5.96071e-10	1	9.96959e-11
Cell_540	2.6157e-31	7.2013e-18	1	8.8593e-19
Cell_541	2.20217e-28	2.29997e-11	1	3.09675e-12
Cell_542	9.59718e-24	1.31784e-08	1	1.80185e-09
Cell_543	0.00034728	2.40342e-07	0.999652	2.95176e-08
Cell_544	8.56453e-32	2.71953e-14	1	9.34264e-14
Cell_545	2.13764e-50	2.5665e-28	1	1.76277e-28
Cell_546	6.69511e-30	2.62633e-21	1	3.27814e-22
Cell_547	2.29901e-13	6.87855e-09	1	3.36054e-09
Cell_548	4.93538e-06	0.00605547	0.993196	0.000743221
Cell_549	2.64073e-34	2.17612e-09	1	4.73806e-10
Cell_550	6.43369e-12	2.45576e-11	1	4.39738e-12
Cell_551	7.27684e-35	3.34988e-09	1	5.87149e-09
Cell_552	2.13815e-19	1.5723e-09	1	3.93162e-10
Cell_553	2.18387e-19	1.40724e-10	1	4.19162e-11
Cell_554	2.92281e-23	1.18828e-17	1	8.16156e-18
Cell_555	4.05062e-20	1.53998e-11	1	2.75754e-12
Cell_556	0.992145	0.000686282	0.00706863	0.000100582
Cell_557	8.50923e-25	4.72965e-06	0.999993	2.31069e-06
Cell_558	6.87079e-24	3.08651e-08	1	4.68329e-09
Cell_559	5.37632e-21	0.00351246	0.996055	0.000432423
Cell_560	4.11764e-24	2.5091e-08	1	6.27415e-09
Cell_561	0.99071	0.000783389	0.00812344	0.000382727
Cell_562	2.47503e-16	7.38194e-07	0.999999	9.7097e-08
Cell_563	1.22614e-14	0.00599631	0.983494	0.01051
Cell_564	1.97255e-18	4.02276e-07	0.999999	1.00592e-07
Cell_565	2.55182e-31	5.5847e-09	1	9.78856e-09
Cell_566	2.08483e-12	0.0543201	0.93902	0.0066602
Cell_567	3.87503e-27	1.93214e-08	1	2.39204e-09
Cell_568	6.6602e-16	0.0865323	0.89183	0.0216379
Cell_569	5.63524e-21	0.00599631	0.983494	0.01051
Cell_570	1.68513e-25	2.14879e-12	1	3.76628e-12
Cell_571	1.32825e-26	2.70123e-17	1	1.0026e-17
Cell_572	4.38737e-08	0.0678267	0.699163	0.233011
Cell_573	1.70808e-16	0.00593641	0.97367	0.0203939
Cell_574	2.1707e-34	7.23714e-18	1	1.57574e-18
Cell_575	5.1951e-30	9.71085e-10	1	1.19046e-10
Cell_576	1.34913e-21	0.0202061	0.977242	0.0025522
Cell_577	2.34736e-44	2.2582e-33	1	1.10325e-33
Cell_578	0.992142	0.000686188	0.00706791	0.000104118
Cell_579	1.08644e-35	7.66494e-20	1	2.28309e-20
Cell_580	1.70844e-30	4.96394e-18	1	1.7053e-17
Cell_581	1.90362e-24	7.14967e-13	1	1.19582e-13
Cell_582	6.57171e-53	5.16426e-38	1	1.77412e-37
Cell_583	3.65602e-16	3.17456e-15	1	5.5642e-15
Cell_584	2.56592e-25	4.0956e-18	1	1.02413e-18
Cell_585	1.91143e-17	0.0621404	0.926733	0.0111271
Cell_586	2.94098e-26	9.6452e-13	1	1.23999e-13
Cell_587	5.5567e-32	4.70352e-14	1	1.17614e-14
Cell_588	4.02598e-21	2.66992e-12	1	1.3044e-12
Cell_589	0.99216	0.000686212	0.00706981	8.43461e-05
Cell_590	1.00358e-23	2.06201e-07	1	2.93859e-08
Cell_591	0.992156	0.000686361	0.00706954	8.82391e-05
Cell_592	0.991989	0.000700567	0.00721817	9.21477e-05
Cell_593	6.18142e-32	9.70332e-21	1	1.89402e-21
Cell_594	1.05141e-30	1.19614e-20	1	1.19716e-16
Cell_595	1.36646e-29	0.00605387	0.992934	0.00101254
Cell_596	2.8381e-34	3.9071e-33	1	6.84816e-33
Cell_597	3.94565e-42	3.35832e-28	1	6.01353e-29
Cell_598	9.90963e-14	0.0060555	0.993202	0.000742313
Cell_599	5.3432e-27	6.64692e-06	0.999989	4.56536e-06
Cell_600	1.31957e-27	8.47024e-13	1	1.08894e-13
Cell_601	2.75381e-14	1.06498e-11	1	1.11292e-11
Cell_602	6.77148e-19	0.00603488	0.98982	0.00414499
Cell_603	1.89637e-49	4.70039e-17	1	8.23859e-17
Cell_604	5.11336e-32	6.11097e-09	1	4.19725e-09
Cell_605	3.67657e-47	1.59249e-32	1	7.78019e-33
Cell_606	5.44964e-12	5.39001e-10	1	8.17849e-11
Cell_607	7.12812e-40	3.93214e-35	1	1.45947e-35
Cell_608	3.3568e-29	3.37338e-16	1	4.16349e-17
Cell_609	2.16474e-29	7.02946e-18	1	1.53053e-18
Cell_610	6.38173e-39	1.54468e-16	1	2.05347e-17
Cell_611	1.40281e-25	9.81417e-11	1	3.64267e-11
Cell_612	1.29302e-25	1.08974e-23	1	1.44869e-24
Cell_613	0.991909	0.000686199	0.00706912	0.000335245
Cell_614	7.20758e-20	0.00605083	0.992436	0.00151305
Cell_615	8.07461e-37	1.41166e-11	1	6.8967e-12
Cell_616	9.49423e-26	0.0060555	0.993202	0.000742341
Cell_617	7.20737e-25	2.20313e-16	1	4.30035e-17
Cell_618	1.36115e-37	6.8009e-20	1	1.07751e-20
Cell_619	2.54804e-23	1.03157e-08	1	2.5795e-09
Cell_620	5.53692e-23	0.000533525	0.998909	0.000557544
Cell_621	1.82315e-38	6.19148e-20	1	9.07427e-21
Cell_622	4.39779e-39	2.44475e-19	1	1.19439e-19
Cell_623	1.39246e-20	0.00602187	0.987685	0.00629298
Cell_624	2.3275e-18	0.0516749	0.770802	0.177523
Cell_625	5.96827e-28	2.90615e-15	1	1.99606e-15
Cell_626	1.47188e-14	0.0671036	0.70237	0.230527
Cell_627	4.55009e-13	0.00593641	0.97367	0.0203939
Cell_628	1.46251e-33	1.59363e-21	1	7.78572e-22
Cell_629	3.69132e-35	1.54292e-13	1	5.30053e-13
Cell_630	1.84285e-34	0.00605387	0.992934	0.00101254
Cell_631	2.21848e-13	0.00605419	0.992987	0.000959204
Cell_632	9.13454e-17	0.00930687	0.989497	0.0011965
Cell_633	1.20437e-17	8.02991e-08	1	1.74835e-08
Cell_634	0.00122107	8.4709e-07	0.998775	2.91008e-06
Cell_635	2.97561e-25	5.31814e-13	1	3.65271e-13
Cell_636	4.73915e-67	2.54756e-31	1	8.75186e-31
Cell_637	1.85941e-22	3.68058e-07	1	8.01373e-08
Cell_638	3.35548e-28	2.50928e-10	1	2.62224e-10
Cell_639	1.06851e-24	9.59952e-08	1	1.60557e-08
Cell_640	7.04079e-22	5.13768e-18	1	2.51003e-18
Cell_641	3.29749e-46	4.82978e-15	1	2.35961e-15
Cell_642	1.94552e-37	7.49471e-17	1	9.22681e-18
Cell_643	2.07218e-08	1.53098e-11	1	1.92278e-12
Cell_644	7.10595e-15	1.49449e-07	0.999999	5.13416e-07
Cell_645	1.58345e-25	2.64692e-17	1	2.76609e-17
Cell_646	1.87587e-22	1.848e-08	1	2.80404e-09
Cell_647	1.52613e-17	2.48031e-06	0.999997	3.04825e-07
Cell_648	0.00289237	0.0762962	0.787084	0.133728
Cell_649	7.08649e-47	3.71552e-16	1	3.88279e-16
Cell_650	2.43354e-30	0.0623618	0.929956	0.00768184
Cell_651	9.93639e-38	3.48139e-18	1	5.10235e-19
Cell_652	7.56029e-18	1.26989e-09	1	1.86117e-10
Cell_653	1.40754e-17	3.34491e-10	1	1.1491e-09
Cell_654	4.69918e-22	1.07359e-08	1	1.32247e-09
Cell_655	2.67115e-18	4.11837e-09	1	2.01205e-09
Cell_656	6.51545e-22	7.66948e-06	0.999991	1.09299e-06
Cell_657	2.16346e-23	3.11399e-12	1	9.27537e-13
Cell_658	2.51831e-27	1.13049e-12	1	3.36729e-13
Cell_659	1.94503e-32	0.00605284	0.992766	0.00118147
Cell_660	3.74523e-09	8.90839e-12	1	1.12914e-12
Cell_661	5.32821e-13	1.10446e-07	1	3.28978e-08
Cell_662	2.90038e-28	0.0621965	0.929948	0.00785594
Cell_663	1.82359e-20	0.00605477	0.993082	0.000862871
Cell_664	0.633597	0.000438248	0.365904	6.10484e-05
Cell_665	9.04263e-11	2.56258e-05	0.999965	9.51136e-06
Cell_666	7.14404e-35	1.64068e-11	1	5.63636e-11
Cell_667	4.61275e-24	2.2277e-10	1	6.63545e-11
Cell_668	4.50483e-11	2.01342e-05	0.000628223	0.999352
Cell_669	0.992163	0.000686141	0.00706678	8.42763e-05
Cell_670	3.35193e-08	0.000225802	0.999746	2.79342e-05
Cell_671	2.18372e-38	1.16929e-11	1	1.45509e-12
Cell_672	2.21375e-34	6.24168e-16	1	1.11766e-16
Cell_673	6.90972e-10	4.8629e-05	0.999939	1.216e-05
Cell_674	7.09067e-22	4.81915e-10	1	6.33878e-11
Cell_675	8.53548e-21	5.57168e-05	0.999937	7.16299e-06
Cell_676	4.38597e-30	1.07828e-13	1	2.34775e-14
Cell_677	1.33904e-41	8.53194e-23	1	2.93105e-22
Cell_678	2.39158e-33	1.95319e-12	1	2.41811e-13
Cell_679	6.74769e-28	1.573e-12	1	4.68536e-13
Cell_680	4.03039e-21	0.0618559	0.924676	0.0134679
Cell_681	7.48861e-33	1.1674e-08	1	1.55193e-09
Cell_682	1.03878e-12	0.00264547	0.433901	0.563454
Cell_683	5.04059e-43	1.60258e-31	1	2.43167e-32
Cell_684	1.36707e-17	0.0602974	0.876691	0.063012
Cell_685	6.69046e-46	2.17566e-31	1	6.48046e-32
Cell_686	2.1087e-07	1.46428e-10	1	2.44909e-11
Cell_687	4.27575e-52	5.22283e-24	1	7.65462e-25
Cell_688	4.57752e-11	8.14459e-13	1	1.04263e-09
Cell_689	0.99215	0.000686485	0.00707128	9.24306e-05
Cell_690	8.72932e-39	5.15795e-16	1	8.17208e-17
Cell_691	1.98145e-37	3.62412e-15	1	1.34514e-15
Cell_692	0.989906	0.000684709	0.00705728	0.00235224
Cell_693	1.59902e-23	4.16141e-08	1	5.21423e-09
Cell_694	6.47631e-38	3.44308e-21	1	4.26263e-22
Cell_695	2.08171e-32	1.70992e-18	1	2.85992e-19
Cell_696	5.46545e-47	2.93326e-10	1	3.64557e-11
Cell_697	2.57642e-25	9.39327e-08	1	2.34884e-08
Cell_698	6.16438e-21	1.48409e-10	1	1.5367e-07
Cell_699	4.58844e-23	5.56574e-13	1	2.0658e-13
Cell_700	1.64431e-24	1.40131e-14	1	2.03286e-13
Cell_701	1.56017e-41	8.91588e-21	1	3.30925e-21
Cell_702	0.997939	0.000690475	0.000648555	0.000721561
Cell_703	1.41779e-25	3.01509e-14	0.99998	2.04867e-05
Cell_704	9.65208e-20	2.11557e-13	1	6.30147e-14
Cell_705	2.59218e-33	9.6862e-22	1	3.59516e-22
Cell_706	1.89964e-13	0.000116225	0.999841	4.31387e-05
Cell_707	8.25431e-28	0.00605539	0.993184	0.000760505
Cell_708	1.13023e-15	0.00604908	0.992149	0.00180179
Cell_709	2.35731e-17	7.09965e-09	1	8.91655e-10
Cell_710	1.03996e-13	0.00605538	0.993182	0.000762524
Cell_711	7.25576e-13	0.00604211	0.991006	0.0029519
Cell_712	9.99948e-17	0.08049	0.880186	0.0393237
Cell_713	3.7221e-17	4.86368e-10	1	6.06105e-11
Cell_714	0.991774	0.000686169	0.00706849	0.000471287
Cell_715	1.18858e-19	1.92479e-13	1	2.74303e-14
Cell_716	1.68847e-13	4.7624e-10	1	1.19087e-10
Cell_717	1.91681e-28	1.23396e-17	1	1.5205e-18
Cell_718	2.74166e-23	4.13047e-17	1	1.53308e-17
Cell_719	9.53475e-24	6.90357e-18	1	1.09378e-18
Cell_720	9.34729e-45	2.70568e-35	1	8.05918e-36
Cell_721	1.09381e-23	0.0516845	0.770759	0.177556
Cell_722	0.992096	0.000686242	0.00710273	0.000114777
Cell_723	6.66574e-25	1.93813e-15	1	6.48576e-12
Cell_724	1.58323e-16	6.68415e-08	1	6.98508e-08
Cell_725	1.73343e-23	1.1542e-08	1	7.92753e-09
Cell_726	9.48182e-23	1.37002e-07	1	1.71004e-08
Cell_727	7.04584e-66	1.80983e-13	1	2.26308e-14
Cell_728	2.45585e-39	1.10261e-24	1	1.9326e-24
Cell_729	4.2121e-41	8.3187e-26	1	1.39134e-26
Cell_730	1.51423e-17	0.000272371	0.999668	5.93033e-05
Cell_731	2.40493e-32	9.83604e-23	1	3.37906e-22
Cell_732	2.60196e-32	3.54569e-12	1	4.36907e-13
Cell_733	7.42053e-29	2.33157e-09	1	3.18789e-10
Cell_734	1.01844e-33	4.63154e-18	1	7.02764e-19
Cell_735	1.73294e-32	8.13539e-20	1	1.08151e-20
Cell_736	3.05798e-24	1.10275e-08	1	1.67324e-09
Cell_737	6.53131e-21	7.49631e-14	1	9.26188e-15
Cell_738	1.06748e-18	0.00163082	0.997883	0.000485759
Cell_739	4.46939e-18	0.00605541	0.993187	0.000757191
Cell_740	0.992141	0.000686544	0.00707137	0.00010062
Cell_741	1.10515e-36	1.33784e-22	1	1.39807e-22
Cell_742	2.16139e-29	0.0873079	0.90053	0.0121621
Cell_743	9.42489e-24	7.96678e-12	1	1.13535e-12
Cell_744	6.16636e-35	1.43501e-14	1	1.76888e-15
Cell_745	5.2825e-47	1.09607e-23	1	1.41816e-24
Cell_746	5.51004e-20	1.66689e-07	1	3.62932e-08
Cell_747	0.992072	0.000688012	0.00709068	0.000149801
Cell_748	3.83478e-17	1.91399e-08	1	2.57706e-09
Cell_749	2.90061e-12	1.89558e-05	0.999961	1.98092e-05
Cell_750	1.28002e-36	1.86927e-08	1	1.95343e-08
Cell_751	2.51399e-31	8.45209e-11	1	2.51755e-11
Cell_752	1.37058e-38	0.00605419	0.992987	0.000959204
Cell_753	4.36954e-27	3.79959e-09	1	5.76528e-10
Cell_754	2.16083e-14	0.0678455	0.699079	0.233075
Cell_755	5.65209e-21	2.28422e-13	0.999999	1.38209e-06
Cell_756	3.97276e-58	3.2986e-44	1	1.22432e-44
Cell_757	1.71867e-12	0.0800721	0.890208	0.0297199
Cell_758	5.51954e-23	3.34251e-10	1	5.85857e-10
Cell_759	0.00260057	1.11058e-05	0.997386	1.85751e-06
Cell_760	6.16734e-17	1.03176e-09	1	1.99429e-07
Cell_761	1.48368e-12	0.00605284	0.992766	0.00118147
Cell_762	1.44886e-26	2.75468e-07	1	1.89202e-07
Cell_763	1.61738e-20	1.54505e-09	1	2.58417e-10
Cell_764	2.72534e-13	3.45898e-09	1	4.25629e-10
Cell_765	1.94095e-15	0.00605343	0.992863	0.00108395
Cell_766	8.55774e-15	0.000115004	0.999871	1.41101e-05
Cell_767	5.5193e-30	1.55658e-12	1	1.91583e-13
Cell_768	1.18168e-27	6.45021e-17	1	2.39408e-17
Cell_769	2.44202e-34	1.35811e-17	1	5.04081e-18
Cell_770	2.14297e-18	2.6583e-19	1	4.76004e-20
Cell_771	0.992136	0.000686864	0.00707688	0.000100667
Cell_772	8.74915e-23	1.71845e-13	1	2.11224e-14
Cell_773	1.42716e-40	2.18139e-28	1	9.61448e-24
Cell_774	2.6234e-29	1.82705e-12	1	3.97804e-13
Cell_775	3.90402e-33	1.56514e-11	1	2.13998e-12
Cell_776	1.53441e-33	4.84091e-12	1	6.13588e-13
Cell_777	1.89623e-27	1.4329e-10	1	2.27024e-11
Cell_778	2.69432e-08	0.0563638	0.844845	0.0987914
Cell_779	1.06422e-24	4.60738e-08	1	1.37236e-08
Cell_780	2.67762e-13	0.0060464	0.991709	0.0022442
Cell_781	1.4278e-26	1.53283e-10	1	3.83292e-11
Cell_782	2.23751e-11	0.0766032	0.789131	0.134266
Cell_783	2.44092e-26	2.2151e-11	1	3.70487e-12
Cell_784	2.12592e-27	0.0621388	0.927468	0.010393
Cell_785	7.61563e-23	0.00605343	0.992863	0.00108395
Cell_786	3.26403e-21	2.24994e-06	0.999997	3.41393e-07
Cell_787	4.27934e-15	0.0195378	0.913342	0.0671199
Cell_788	4.45289e-25	2.38468e-16	1	8.85106e-17
Cell_789	8.55828e-16	3.94989e-07	1	5.40059e-08
Cell_790	1.96137e-38	6.09488e-21	1	2.97768e-21
Cell_791	1.01263e-26	7.08561e-07	0.999998	1.24193e-06
Cell_792	6.67784e-13	0.081178	0.908816	0.0100065
Cell_793	1.72333e-52	1.57101e-30	1	4.67943e-31
Cell_794	1.0151e-11	1.2273e-11	1	1.28256e-11
Cell_795	1.77148e-30	4.09317e-17	1	7.17429e-17
Cell_796	4.67541e-12	0.060189	0.898471	0.0413402
Cell_797	2.5766e-25	2.4609e-14	1	3.36472e-15
Cell_798	7.05575e-34	0.00605537	0.99318	0.000764843
Cell_799	2.49384e-32	1.16665e-10	1	1.45387e-11
Cell_800	1.01407e-22	8.8398e-14	1	9.23777e-14
Cell_801	9.73864e-15	4.71334e-06	0.999992	3.2373e-06
Cell_802	1.6528e-37	6.41057e-09	1	1.90946e-09
Cell_803	3.72802e-16	0.00843486	0.987444	0.00412088
Cell_804	2.50781e-07	0.0839619	0.875018	0.0410199
Cell_805	2.17964e-50	6.09729e-30	1	1.0198e-30
Cell_806	1.33838e-22	1.03177e-08	1	1.34506e-09
Cell_807	7.24571e-65	2.1671e-14	1	3.17611e-15
Cell_808	1.28042e-20	1.34057e-11	1	1.64776e-12
Cell_809	1.98658e-28	2.2175e-16	1	6.60508e-17
Cell_810	4.72691e-23	1.39672e-15	1	7.44538e-10
Cell_811	4.62919e-20	1.16158e-12	0.999926	7.35888e-05
Cell_812	1.7486e-37	5.43631e-23	1	6.89055e-24
Cell_813	0.998571	0.000692671	0.000650406	8.55339e-05
Cell_814	2.58497e-16	0.00605462	0.993058	0.00088737
Cell_815	1.18118e-20	1.0674e-05	0.999987	1.91133e-06
Cell_816	2.196e-30	2.17977e-19	1	2.80233e-20
Cell_817	7.12847e-28	5.092e-13	1	8.92498e-13
Cell_818	6.05652e-35	6.10974e-15	1	4.19641e-15
Cell_819	7.55532e-31	4.79556e-14	1	6.45689e-15
Cell_820	0.800292	0.00598102	0.192985	0.000741751
Cell_821	2.36798e-18	1.99788e-06	0.999997	9.76071e-07
Cell_822	2.39838e-11	0.000832151	0.998859	0.000308864
Cell_823	1.41253e-14	2.19605e-11	1	1.37412e-07
Cell_824	1.05903e-32	2.44822e-25	1	7.29231e-26
Cell_825	1.59033e-09	0.00324531	0.994526	0.002229
Cell_826	1.0094e-22	1.53362e-12	1	2.68805e-12
Cell_827	1.8528e-12	1.14917e-05	0.999987	1.4399e-06
Cell_828	2.83715e-38	1.90998e-21	1	1.99597e-21
Cell_829	5.16726e-25	5.71518e-05	0.999747	0.000196338
Cell_830	1.53515e-24	2.40526e-10	1	3.6496e-11
Cell_831	2.01983e-05	8.30716e-08	0.99998	1.26048e-08
Cell_832	5.22459e-22	5.56574e-13	1	2.0658e-13
Cell_833	9.40794e-27	4.25726e-13	1	5.23362e-14
Cell_834	1.74214e-27	2.28866e-21	1	4.98311e-22
Cell_835	6.80272e-23	1.43981e-06	0.999998	4.28863e-07
Cell_836	1.74899e-21	4.7129e-12	7.72993e-10	1
Cell_837	7.41128e-29	4.82925e-13	1	2.35935e-13
Cell_838	4.12093e-22	1.56856e-13	1	5.82192e-14
Cell_839	6.58836e-35	0.00605419	0.992987	0.000959204
Cell_840	6.94138e-18	2.29314e-06	0.999994	4.01929e-06
Cell_841	4.81778e-19	7.53743e-12	1	9.34774e-13
Cell_842	3.6204e-35	1.73515e-11	1	2.90212e-12
Cell_843	3.20289e-49	4.74424e-17	1	6.48668e-18
Cell_844	1.5538e-32	9.17502e-14	1	1.60815e-13
Cell_845	3.90628e-19	6.98966e-14	1	7.30434e-14
Cell_846	4.68267e-24	3.59671e-09	1	4.4758e-10
Cell_847	4.74051e-19	4.04092e-08	1	6.40229e-09
Cell_848	1.45878e-29	1.49399e-16	1	2.61859e-16
Cell_849	4.95492e-37	2.39313e-27	1	4.66464e-20
Cell_850	4.88768e-19	6.03545e-10	1	1.5092e-10
Cell_851	1.933e-16	1.05192e-07	1	2.63038e-08
Cell_852	1.25556e-20	1.03417e-12	1	1.81264e-12
Cell_853	9.52522e-22	1.21976e-12	1	1.49611e-13
Cell_854	3.8925e-16	1.87537e-06	0.000307592	0.999691
Cell_855	1.27043e-31	3.96975e-19	1	3.97314e-15
Cell_856	1.48552e-30	4.08099e-14	1	5.42522e-15
Cell_857	4.27417e-50	1.17389e-33	1	1.46787e-34
Cell_858	7.94475e-18	1.67801e-11	1	4.19597e-12
Cell_859	3.10717e-49	1.13794e-18	1	1.41267e-19
Cell_860	1.73538e-35	2.80419e-24	1	8.35259e-25
Cell_861	3.64709e-24	3.73807e-11	0.689639	0.310361
Cell_862	4.67717e-38	1.4208e-23	1	2.49031e-23
Cell_863	0.990612	0.000815227	0.0084536	0.00011948
Cell_864	7.2694e-46	7.87206e-26	1	1.09659e-26
Cell_865	2.06317e-38	1.81909e-24	1	1.90099e-24
Cell_866	8.52864e-37	1.3205e-11	1	6.45135e-12
Cell_867	9.54995e-30	1.72034e-09	1	2.13811e-10
Cell_868	8.5617e-18	0.0787754	0.838903	0.082322
Cell_869	2.48892e-49	6.68258e-30	1	1.19661e-30
Cell_870	5.82382e-29	2.54238e-16	1	3.12546e-17
Cell_871	7.49417e-09	7.10129e-12	1	2.43957e-11
Cell_872	1.21503e-30	2.55817e-14	1	3.49773e-15
Cell_873	1.44087e-12	1.80322e-06	0.999992	6.19476e-06
