cell	Node 0	Node 1	Node 2	Node 3	Node 4	Node 5	Node 6
Cell_564	2.85616e-66	0.00221212	2.22366e-60	0.395659	0.412026	0.00907165	0.181031
Cell_565	9.19081e-63	0.997056	3.4806e-30	0.00227159	4.04757e-05	5.18003e-05	0.00058002
Cell_566	2.15854e-66	1	9.4594e-56	2.54745e-19	4.54362e-21	5.80914e-21	4.25105e-20
Cell_567	4.28352e-26	0.00270184	5.21444e-28	0.483252	0.00861473	0.0110198	0.494412
Cell_568	1.23026e-20	0.00297202	1.49727e-22	0.531375	0.00958624	0.0121216	0.443946
Cell_569	3.10389e-14	0.168563	1.19649e-12	0.57807	0.0216484	0.0757916	0.155927
Cell_570	6.38275e-56	7.83048e-25	2.97438e-56	1.40056e-22	2.49557e-24	1	3.58109e-22
Cell_571	1.40956e-56	1	1.01931e-57	9.42619e-11	1.67958e-12	2.1495e-12	7.19063e-11
Cell_572	1.59357e-26	0.00139523	9.58563e-28	0.249543	0.0045899	0.00569047	0.738781
Cell_573	5.26644e-62	0.00502225	9.23928e-53	0.89804	0.016201	0.0204831	0.0602534
Cell_574	3.9223e-46	0.00318252	1.02421e-47	0.569216	0.102197	0.0129801	0.312425
Cell_575	7.22997e-24	0.00429417	7.18093e-16	0.768053	0.0136893	0.0175144	0.196449
Cell_576	1.18e-65	0.00462004	6.09152e-25	0.826336	0.0147324	0.0188435	0.135468
Cell_577	7.17251e-36	0.00342541	1.34576e-30	0.612667	0.0109195	0.013971	0.359017
Cell_578	5.36771e-12	0.333495	2.11277e-09	0.447529	0.00797685	0.0102447	0.200754
Cell_579	1.305e-41	0.00449188	1.93249e-16	0.803313	0.0143158	0.0183205	0.159559
Cell_580	1.82994e-28	0.00316079	1.04302e-22	0.565339	0.0100734	0.174802	0.246625
Cell_581	1.28565e-75	2.21587e-10	4.27786e-44	3.96315e-08	7.06171e-10	1	3.13623e-08
Cell_582	7.86495e-32	0.00343895	3.48745e-11	0.614626	0.0128385	0.0159119	0.353185
Cell_583	1.37339e-07	0.00371943	3.42059e-05	0.665254	0.011854	0.0151702	0.303968
Cell_584	1.5365e-79	2.31723e-15	6.10261e-52	4.14458e-13	1	9.45111e-15	4.15579e-14
Cell_585	4.86084e-85	4.08463e-18	1.59216e-64	7.30024e-16	1	1.66585e-17	1.07623e-16
Cell_586	8.76279e-42	1.75056e-09	5.48135e-24	3.13105e-07	5.61358e-09	0.999999	2.25791e-07
Cell_587	2.69481e-50	0.00353338	3.76486e-39	0.63198	0.0112628	0.0144114	0.338813
Cell_588	1.48004e-44	0.00509299	1.76347e-39	0.910929	0.0162453	0.0207724	0.0469606
Cell_589	3.47691e-72	9.58387e-40	3.49316e-58	1.71417e-37	3.05456e-39	1	3.29167e-38
Cell_590	2.75344e-24	0.00347363	6.86179e-19	0.621263	0.0110819	0.0141676	0.350014
Cell_591	3.00068e-42	9.71359e-12	3.67173e-44	1.73737e-09	3.09651e-11	1	1.95621e-10
Cell_592	1.23947e-79	1.05405e-41	6.70205e-48	1.88525e-39	3.35921e-41	1	1.53114e-39
Cell_593	4.87857e-32	0.00157221	2.01375e-29	0.28119	0.00515539	0.00641243	0.70567
Cell_594	7.44152e-10	1.18859e-07	3.44763e-08	2.12589e-05	0.999959	4.84944e-07	1.89546e-05
Cell_595	1.4214e-40	0.0022474	6.24513e-27	0.40197	0.123123	0.341108	0.131551
Cell_596	1.37241e-36	2.64653e-13	1.62692e-20	4.73358e-11	1	1.07942e-12	1.29e-11
Cell_597	1.31965e-30	0.00168191	1.70699e-14	0.300827	0.00536059	0.00685991	0.68527
Cell_598	2.96238e-42	1	8.49074e-25	4.67931e-09	8.33996e-11	1.06707e-10	7.26368e-09
Cell_599	0.98643	1.9735e-06	0.0119859	0.000352868	6.28832e-06	8.04895e-06	0.00121513
Cell_600	9.71026e-56	0.999	8.5995e-27	0.000512006	9.12527e-06	1.1676e-05	0.000467058
Cell_601	1.64728e-79	0.999996	2.67352e-22	4.95711e-08	8.83293e-10	4.00946e-06	2.14991e-08
Cell_602	1.16354e-40	3.2061e-16	1.41414e-42	5.73185e-14	1	1.30763e-15	5.75763e-14
Cell_603	2.61779e-87	2.88112e-19	2.02304e-75	5.15314e-17	1	1.1751e-18	1.87053e-17
Cell_604	1.20206e-44	0.00428443	4.22333e-42	0.766304	0.0136608	0.0941611	0.12159
Cell_605	6.57704e-43	0.00159348	8.70738e-24	0.28501	0.0050789	0.00649922	0.701819
Cell_606	2.83471e-08	0.00181074	5.05598e-07	0.323174	0.00591857	0.0073838	0.661712
Cell_607	1.19704e-43	8.07694e-07	1.06461e-33	0.000144464	2.57432e-06	0.999738	0.000113782
Cell_608	0.985377	7.43479e-06	0.0120147	0.00132979	2.37088e-05	3.03238e-05	0.00121711
Cell_609	3.43862e-30	1.91343e-14	1.98568e-28	3.4223e-12	1	7.80417e-14	1.59788e-13
Cell_610	1.94365e-36	2.70706e-25	6.93409e-28	4.84186e-23	1	1.10411e-24	2.43666e-22
Cell_611	8.00054e-89	1.16662e-13	1.50496e-71	2.08663e-11	3.71809e-13	1	7.41266e-12
Cell_612	3.61291e-58	0.00291125	1.40429e-35	0.520618	0.00927703	0.0118737	0.45532
Cell_613	1.10184e-51	9.91295e-24	8.56208e-39	1.77303e-21	3.16012e-23	1	5.41005e-22
Cell_614	0.985443	7.13771e-06	0.0119991	0.00127661	2.27621e-05	2.91214e-05	0.00122237
Cell_615	2.87098e-32	0.00215813	1.06191e-20	0.386002	0.00687884	0.00880222	0.596158
Cell_616	5.61349e-49	8.78353e-10	4.25475e-40	1.57096e-07	1	3.58245e-09	7.5356e-08
Cell_617	3.76615e-31	2.6085e-11	7.19802e-21	4.66533e-09	1	1.06391e-10	5.89363e-10
Cell_618	1.89521e-40	7.98655e-15	1.00467e-35	1.42768e-12	1	3.25561e-14	8.8865e-13
Cell_619	1.37861e-43	0.00101237	1.74229e-45	0.181034	0.00322603	0.00413257	0.810595
Cell_620	2.99526e-29	2.56737e-05	1.01061e-09	0.00119996	0.998574	9.72262e-05	0.000103175
Cell_621	3.86408e-34	0.0052921	1.54562e-23	0.946528	0.0189284	0.0215845	0.0076671
Cell_622	5.68739e-59	0.00400958	5.18132e-41	0.717152	0.0127995	0.0163541	0.249685
Cell_623	4.28838e-62	0.00119895	1.23939e-50	0.214443	0.00382244	0.00489007	0.775645
Cell_624	2.18668e-27	0.0044567	1.26881e-08	0.797113	0.0144323	0.0181772	0.165821
Cell_625	3.75572e-39	0.000953906	9.24388e-25	0.170616	0.712293	0.00389063	0.112247
Cell_626	3.09665e-27	0.00315388	2.58447e-24	0.5641	0.0100525	0.0128635	0.40983
Cell_627	1.39617e-45	0.00483614	4.63936e-47	0.864963	0.0154123	0.0197248	0.0950641
Cell_628	2.50475e-60	1.87942e-22	7.55783e-40	3.36148e-20	5.99042e-22	1	5.14774e-20
Cell_629	3.0393e-65	0.0036823	7.53214e-39	0.658566	0.0117961	0.0150186	0.310937
Cell_630	2.25626e-102	0.00230865	3.6492e-62	0.412924	0.00735923	0.00941691	0.567991
Cell_631	4.23331e-40	0.000663661	3.75612e-27	0.118696	0.00221103	0.00270682	0.875723
Cell_632	1.56186e-13	0.000898529	1.38132e-09	0.160711	0.00286364	0.358799	0.476728
Cell_633	5.00054e-06	0.00355631	7.26371e-08	0.636082	0.0113348	0.0145049	0.334517
Cell_634	3.88146e-49	2.96906e-14	5.80925e-36	5.31044e-12	9.4625e-14	1	1.19557e-11
Cell_635	5.66087e-36	2.82974e-10	2.67382e-33	5.06103e-08	1	1.15414e-09	1.39461e-08
Cell_636	1.55405e-46	1	1.9027e-48	5.49529e-13	9.80711e-15	1.25312e-14	4.1536e-14
Cell_637	3.60971e-58	6.52199e-31	4.38669e-60	1.16652e-28	1	2.66008e-30	2.50621e-28
Cell_638	3.78e-22	0.00324396	4.32802e-17	0.504624	0.00959685	0.0115156	0.47102
Cell_639	2.46145e-17	0.00258892	2.9981e-19	0.462531	0.00824712	0.010548	0.516085
Cell_640	3.93505e-34	0.00234386	1.96484e-29	0.299424	0.00533536	0.00682792	0.686069
Cell_641	9.18418e-15	0.00297245	1.84246e-08	0.531652	0.00949101	0.0121235	0.443761
Cell_642	6.20526e-57	3.72527e-09	1.53344e-52	6.66279e-07	0.999993	1.51936e-08	6.27723e-06
Cell_643	1.55465e-06	0.00415676	1.30356e-06	0.7379	0.0138283	0.0169416	0.22717
Cell_644	1.21728e-52	3.8103e-14	9.98293e-46	6.8151e-12	9.15496e-12	1	2.04453e-12
Cell_645	3.5258e-35	0.00442214	8.14197e-26	0.790929	0.0269934	0.0180362	0.159619
Cell_646	1.61266e-32	0.00262767	3.048e-34	0.469733	0.00838146	0.0107997	0.508458
Cell_647	1.80333e-63	0.00228005	3.922e-16	0.40781	0.00726684	0.0092995	0.573344
Cell_648	7.58654e-51	0.00300069	3.70186e-36	0.536701	0.00956436	0.268628	0.182106
Cell_649	1.87646e-39	0.00439081	3.66179e-27	0.78528	0.0143556	0.0180123	0.177961
Cell_650	1.18183e-68	2.26225e-29	5.44919e-63	4.04624e-27	7.20967e-29	1	7.19095e-27
Cell_651	6.65851e-44	0.00375289	5.1082e-37	0.630167	0.0112554	0.0143758	0.340448
Cell_652	2.4955e-82	5.42117e-19	5.21141e-79	9.69391e-17	1	2.21104e-18	3.93363e-16
Cell_653	1.4358e-19	0.00422773	1.64396e-14	0.755004	0.0142448	0.0285458	0.197977
Cell_654	1.87925e-59	0.00226496	4.49359e-60	0.405109	0.0072191	0.00923791	0.576169
Cell_655	4.14613e-46	0.0046316	5.6667e-30	0.828407	0.0294217	0.0188906	0.118649
Cell_656	6.66209e-46	8.13254e-08	4.50329e-46	1.45455e-05	0.999979	3.3315e-07	6.11703e-06
Cell_657	5.61601e-15	0.00288371	8.51781e-12	0.515563	0.00936453	0.0117611	0.460428
Cell_658	2.57973e-38	0.00266511	6.72639e-26	0.476558	0.0085581	0.0108673	0.501351
Cell_659	6.24476e-30	0.00478364	1.64678e-18	0.855569	0.0157636	0.0195106	0.104373
Cell_660	1.89535e-36	1.76431e-05	1.69206e-26	0.00315511	0.99251	7.19592e-05	0.0042454
Cell_661	4.558e-23	0.000172806	1.49363e-15	0.0308996	0.936879	0.000704794	0.0313437
Cell_662	0.984955	9.96891e-06	0.011967	0.00178304	3.18675e-05	4.06595e-05	0.00121257
Cell_663	2.79508e-64	2.38693e-09	3.96668e-54	4.26926e-07	7.60716e-09	0.999999	1.95953e-07
Cell_664	0.0100551	0.00112386	0.0051418	0.201013	0.00358204	0.00458381	0.7745
Cell_665	1.22313e-39	0.00315499	2.09044e-31	0.5643	0.010055	0.012868	0.409622
Cell_666	1.02246e-33	1.76522e-07	1.59353e-23	3.15728e-05	5.62587e-07	0.999957	1.07605e-05
Cell_667	4.62753e-31	0.00273108	8.69414e-19	0.488432	0.00870664	0.0111389	0.488991
Cell_668	9.3673e-25	1.19718e-10	1.46115e-22	2.14111e-08	3.81697e-10	1	2.86041e-08
Cell_669	1.09204e-27	0.00371514	3.25853e-19	0.664459	0.0123036	0.015155	0.304367
Cell_670	1.36725e-52	4.25095e-29	5.54477e-52	7.60326e-27	1	1.73381e-28	3.00057e-27
Cell_671	3.09342e-59	0.00459272	3.34034e-44	0.821429	0.0146369	0.0187315	0.14061
Cell_672	5.19809e-32	0.00416585	1.96911e-22	0.74507	0.0132821	0.0361186	0.201364
Cell_673	2.4181e-37	0.00210897	0.54961	0.37721	0.00672128	0.0086017	0.0557483
Cell_674	2.34198e-107	4.35382e-26	2.38024e-45	7.78708e-24	1	1.77576e-25	1.60717e-25
Cell_675	1.82823e-30	3.38346e-08	5.81519e-26	6.05164e-06	0.999983	1.37999e-07	1.06711e-05
Cell_676	1.9992e-53	0.00081281	7.36113e-36	0.145377	0.00259092	0.00331511	0.847904
Cell_677	1.59978e-66	0.00195011	3.63486e-35	0.348795	0.00625505	0.00795391	0.635046
Cell_678	6.93239e-54	0.00133271	1.23554e-42	0.238127	0.00424301	0.599269	0.157028
Cell_679	1.55512e-27	0.00219632	4.82228e-18	0.392813	0.00699921	0.00895796	0.589034
Cell_680	7.80606e-26	0.00520677	4.99721e-27	0.931263	0.0166617	0.0212365	0.0256322
Cell_681	1.64483e-49	0.000977608	3.44276e-06	0.174855	0.00311594	0.0039873	0.817061
Cell_682	8.43996e-59	0.0031295	1.02032e-44	0.559737	0.0105632	0.012764	0.413806
Cell_683	1.17477e-40	2.82451e-13	2.1517e-32	5.05192e-11	9.0024e-13	1	1.74604e-11
Cell_684	4.38308e-26	1.74882e-06	2.67781e-26	0.000312794	5.62606e-06	0.999383	0.000297312
Cell_685	1.98824e-87	2.69756e-15	4.43879e-50	4.82486e-13	8.60506e-15	1	3.15838e-13
Cell_686	2.91741e-21	8.36722e-07	3.96573e-06	0.000149653	0.999744	3.41267e-06	9.84311e-05
Cell_687	8.81408e-34	0.00433201	7.30933e-31	0.774823	0.013806	0.0176688	0.18937
Cell_688	3.11843e-06	0.00229536	5.0105e-08	0.410544	0.0080909	0.00936193	0.569704
Cell_689	0.986497	1.62499e-06	0.0119853	0.000290646	5.17889e-06	6.62775e-06	0.00121399
Cell_690	2.72208e-06	0.000231896	0.868634	0.0414312	0.000738685	0.000945718	0.0880153
Cell_691	2.09077e-16	0.00220556	1.82353e-15	0.394486	0.10605	0.00899567	0.488263
Cell_692	4.92702e-85	2.32923e-15	1.83442e-71	4.16607e-13	1	9.50011e-15	2.8647e-15
Cell_693	2.93235e-54	0.00232909	8.80845e-27	0.416532	0.00744376	0.00949929	0.564195
Cell_694	1.05715e-17	0.00425536	2.11663e-13	0.761114	0.0136281	0.0173561	0.203646
Cell_695	2.92718e-38	2.65235e-09	1.37877e-34	4.74398e-07	0.999999	1.0818e-08	6.31264e-07
Cell_696	6.17412e-45	0.00373252	3.75611e-37	0.667507	0.0118945	0.0152215	0.301644
Cell_697	1.86401e-47	1.61403e-07	1.29326e-34	2.88449e-05	0.99991	6.57766e-07	6.00637e-05
Cell_698	2.15711e-39	0.00297426	2.62073e-41	0.531977	0.00947897	0.0121309	0.443439
Cell_699	6.38425e-81	2.42449e-08	1.42339e-56	4.33638e-06	0.999995	9.88846e-08	3.53382e-07
Cell_700	5.4142e-49	4.03131e-30	5.33817e-33	7.19122e-28	1	1.63986e-29	3.60267e-28
Cell_701	4.07283e-28	0.962882	1.37697e-23	0.0294049	0.000524101	0.000700892	0.00648853
Cell_702	1.27633e-55	6.41032e-28	1.28025e-36	1.14654e-25	2.04312e-27	1	6.7124e-26
Cell_703	7.73179e-66	3.093e-08	7.95153e-59	5.5321e-06	0.999991	1.26152e-07	3.2849e-06
Cell_704	4.08532e-35	0.0241014	1.56367e-18	0.821839	0.0146544	0.0187512	0.120654
Cell_705	1.67865e-57	0.00109397	2.28682e-35	0.195667	0.00348915	0.0044619	0.795288
Cell_706	9.20886e-82	1	7.92404e-55	1.70537e-19	3.04095e-21	3.88889e-21	3.22348e-20
Cell_707	1.02677e-23	6.68438e-06	2.56019e-19	0.00119092	2.77968e-05	0.9986	0.000174571
Cell_708	1.13291e-51	0.0341733	1.3764e-53	0.229429	0.00408939	0.126901	0.605406
Cell_709	6.26786e-91	2.62912e-10	6.69466e-69	4.70242e-08	1	1.07232e-09	2.33037e-08
Cell_710	1.66302e-22	0.00395218	6.8642e-15	0.706887	0.0126016	0.0161195	0.26044
Cell_711	0.985944	4.62071e-06	0.0119786	0.000826312	1.47256e-05	1.88434e-05	0.00121336
Cell_712	7.17538e-19	0.00445488	4.51293e-15	0.796695	0.0142095	0.0181697	0.16647
Cell_713	1.41434e-53	0.00255344	7.66374e-48	0.456708	0.00816827	0.0104145	0.522155
Cell_714	1.9546e-44	0.000790867	4.93381e-26	0.141454	0.00252077	0.701878	0.153356
Cell_715	0.983888	1.57532e-05	0.0119534	0.00281751	5.02897e-05	6.42513e-05	0.00121078
Cell_716	1.43745e-52	0.00258261	4.45876e-40	0.461925	0.00823151	0.0105336	0.516727
Cell_717	4.38516e-24	0.00257413	5.42564e-13	0.460275	0.00835874	0.0104961	0.518296
Cell_718	8.66684e-12	0.00175418	1.72801e-13	0.313749	0.00563139	0.00715463	0.671711
Cell_719	7.0822e-51	3.72868e-14	2.45045e-37	6.6691e-12	1	1.52079e-13	1.80707e-11
Cell_720	5.47349e-11	0.00271764	1.06582e-12	0.486077	0.00866213	0.0110843	0.491459
Cell_721	3.28606e-35	0.00168822	4.83227e-20	0.301955	0.00538036	0.00688562	0.684091
Cell_722	2.15075e-29	2.34458e-22	3.47404e-31	4.19011e-20	1	9.56193e-22	4.91495e-20
Cell_723	7.78413e-30	4.78954e-18	4.85987e-28	8.56518e-16	1.59589e-17	1	6.94049e-16
Cell_724	3.12562e-31	0.00056866	2.76132e-30	0.10171	0.0167195	0.852711	0.0282904
Cell_725	2.1682e-21	4.61106e-11	8.67503e-23	8.247e-09	1	1.88068e-10	5.46894e-09
Cell_726	8.45085e-31	0.00289638	8.12873e-30	0.518046	0.00923069	0.0118133	0.458014
Cell_727	2.94255e-70	0.00292085	3.57599e-72	0.522423	0.00930954	0.0119131	0.453434
Cell_728	0.00393023	0.00497387	4.8623e-05	0.889573	0.0170778	0.0202864	0.0641104
Cell_729	0.984538	1.10631e-05	0.0119615	0.00197874	3.52737e-05	4.51223e-05	0.00143002
Cell_730	4.94156e-33	4.52717e-09	1.4121e-14	8.0972e-07	0.999999	1.84646e-08	3.12198e-07
Cell_731	1.19508e-21	0.00194865	8.9126e-18	0.348504	0.0479662	0.00794775	0.593634
Cell_732	1.31646e-37	0.00377922	1.54273e-25	0.674427	0.0166575	0.150633	0.154503
Cell_733	7.21047e-41	0.00496827	2.94103e-21	0.887471	0.0158236	0.026366	0.0653712
Cell_734	5.25571e-40	0.0029745	4.21795e-35	0.532017	0.00948124	0.0121324	0.443395
Cell_735	1.45262e-62	1	1.55404e-30	7.79052e-10	1.38822e-11	1.77652e-11	2.25806e-10
Cell_736	0.986255	2.09323e-06	0.0121212	0.000373508	6.7259e-06	8.53557e-06	0.00123289
Cell_737	8.12449e-68	0.00142104	8.84463e-46	0.254164	0.00457943	0.0057959	0.73404
Cell_738	9.80794e-45	0.00272861	5.02266e-34	0.488039	0.164159	0.269943	0.0751306
Cell_739	5.94694e-57	3.03068e-41	6.22511e-54	5.4204e-39	9.6652e-41	1	2.59173e-39
Cell_740	3.2218e-77	0.00337907	2.12057e-67	0.604379	0.0107711	0.013782	0.367689
Cell_741	2.19624e-34	0.00287628	6.22566e-36	0.514419	0.0102372	0.0117312	0.460736
Cell_742	3.50124e-80	5.33869e-20	1.01986e-31	9.54878e-18	1.70179e-19	1	3.76025e-18
Cell_743	4.81704e-46	0.999983	2.90605e-28	1.13171e-05	2.01659e-07	2.5807e-07	4.91064e-06
Cell_744	1.84938e-49	0.00294676	6.01982e-39	0.527057	0.00939538	0.0120187	0.448582
Cell_745	4.87361e-24	0.00379043	2.31652e-16	0.677907	0.0121564	0.0154596	0.290687
Cell_746	2.8368e-36	0.00451165	5.93716e-19	0.806952	0.0143848	0.0184016	0.15575
Cell_747	3.45342e-32	0.00405086	1.99217e-31	0.724491	0.0129426	0.0165219	0.241993
Cell_748	2.51128e-30	0.001518	9.60894e-19	0.267648	0.00661056	0.00618283	0.718041
Cell_749	3.87417e-08	0.00452498	4.70695e-10	0.80933	0.0144226	0.0184557	0.153266
Cell_750	3.44384e-13	0.00145064	4.19116e-15	0.25946	0.00462343	0.0059176	0.728548
Cell_751	2.08731e-55	0.00363009	7.79687e-42	0.649277	0.0115692	0.0148058	0.320718
Cell_752	6.5783e-18	0.00523108	1.61073e-10	0.789382	0.0147931	0.0210128	0.169581
Cell_753	1.37936e-41	0.00244781	2.00524e-30	0.437332	0.0082512	0.00998348	0.541985
Cell_754	1.74139e-29	0.00204248	4.68944e-24	0.365297	0.00650984	0.00833045	0.61782
Cell_755	4.10564e-50	0.00182081	1.01076e-07	0.325599	0.00585586	0.00742485	0.659299
Cell_756	4.92077e-31	0.00377109	3.2913e-20	0.674498	0.0160191	0.019428	0.286284
Cell_757	0.943639	1.79417e-05	0.0480933	0.00320488	5.75236e-05	7.31684e-05	0.00491423
Cell_758	1.39198e-97	2.26537e-13	2.21382e-75	4.05184e-11	1	9.2396e-13	1.20384e-11
Cell_759	5.07292e-48	1.90813e-19	2.00667e-38	3.41289e-17	6.08126e-19	1	3.86442e-17
Cell_760	5.54393e-21	0.00363063	6.77198e-23	0.649368	0.0116006	0.014808	0.320593
Cell_761	4.2357e-24	0.0533307	0.0852692	0.358047	0.188658	0.198042	0.116653
Cell_762	3.50828e-38	6.51639e-09	1.73444e-20	1.16552e-06	2.07703e-08	0.999998	5.04056e-07
Cell_763	8.58433e-46	0.00405214	7.04325e-43	0.724765	0.0129146	0.0165272	0.241741
Cell_764	1.06712e-52	9.50545e-07	5.7316e-36	0.000170013	0.998667	0.00109869	6.33826e-05
Cell_765	2.67646e-12	0.00162773	0.00116573	0.291135	0.00521834	0.00663892	0.694214
Cell_766	1.15908e-39	0.00458301	1.92199e-21	0.819717	0.0146096	0.0186924	0.142398
Cell_767	5.04607e-59	0.00527194	1.32549e-48	0.942893	0.0168008	0.0215022	0.0135316
Cell_768	1.19999e-37	0.00191451	1.2656e-15	0.342412	0.00657355	0.00780853	0.641291
Cell_769	7.54729e-46	0.00273815	7.27762e-37	0.489481	0.00872483	0.0111673	0.487888
Cell_770	3.16112e-07	0.00448287	0.00235749	0.801345	0.0143728	0.018283	0.159159
Cell_771	5.25389e-70	0.00477355	8.74867e-10	0.853779	0.0152498	0.0194695	0.106728
Cell_772	4.30727e-27	0.0030728	2.90281e-20	0.549443	0.346064	0.0129313	0.0884895
Cell_773	1.55459e-29	2.9144e-13	1.64681e-21	5.21267e-11	1	1.18868e-12	8.95468e-11
Cell_774	7.88244e-42	0.00339687	1.44703e-23	0.607564	0.0154427	0.0138546	0.359742
Cell_775	1.17522e-11	0.00083512	1.16911e-07	0.149298	0.00266602	0.00340599	0.843794
Cell_776	1.85685e-95	0.000613473	2.84949e-94	0.109726	0.00196205	0.00250213	0.885197
Cell_777	2.27378e-84	0.00446569	3.89645e-74	0.798711	0.0142714	0.0182138	0.164338
Cell_778	8.81909e-33	0.00148871	1.5161e-23	0.26627	0.00475327	0.00607189	0.721416
Cell_779	6.72227e-24	0.00195067	5.83573e-21	0.348688	0.00621466	0.00797631	0.63517
Cell_780	5.63749e-26	0.00292949	6.84912e-28	0.523968	0.00933643	0.0119483	0.451817
Cell_781	0.986375	2.27445e-06	0.0119836	0.000406809	7.41528e-06	9.27758e-06	0.00121532
Cell_782	1.33093e-50	1	1.46216e-43	1.35568e-10	2.41583e-12	3.09157e-12	1.03611e-11
Cell_783	5.93905e-53	1	9.67066e-37	4.17164e-12	7.43323e-14	9.51342e-14	1.55989e-12
Cell_784	4.2775e-34	0.00508311	1.74497e-32	0.909104	0.0162221	0.020732	0.0488584
Cell_785	1.37135e-40	3.79798e-09	7.37888e-37	6.79301e-07	1.21042e-08	0.999999	2.6505e-07
Cell_786	2.29825e-13	0.00238002	3.26923e-11	0.42569	0.00758573	0.00970722	0.554637
Cell_787	1.16467e-41	0.00420739	3.59151e-38	0.752531	0.013425	0.0171603	0.212676
Cell_788	7.57652e-14	0.00255734	1.21494e-14	0.457393	0.00820563	0.0104304	0.521413
Cell_789	1.68099e-44	0.00230567	2.66477e-45	0.412391	0.00734889	0.00940398	0.56855
Cell_790	4.70714e-81	1.33815e-19	4.17411e-41	2.39338e-17	4.27103e-19	1	1.2712e-17
Cell_791	0.978055	4.86353e-06	0.0190957	0.000869421	1.66909e-05	1.98362e-05	0.0019389
Cell_792	1.80104e-57	0.00126556	5.97364e-34	0.226343	0.00403326	0.00516173	0.763196
Cell_793	9.18621e-40	0.00195436	4.74072e-23	0.34954	0.00747833	0.00797108	0.633056
Cell_794	1.17536e-21	1.19715e-07	5.99032e-23	2.14117e-05	0.999951	4.88271e-07	2.6698e-05
Cell_795	2.05372e-22	0.00213526	2.19133e-12	0.381907	0.00778861	0.00870892	0.59946
Cell_796	1.02508e-35	0.00323908	2.81521e-24	0.579342	0.0103261	0.013211	0.393882
Cell_797	1.54794e-19	0.00105542	1.2746e-16	0.188663	0.784308	0.00430442	0.0216685
Cell_798	3.61906e-42	0.00358938	1.28836e-23	0.641997	0.0114485	0.0146415	0.328324
Cell_799	9.97458e-29	0.0048669	2.60403e-20	0.870332	0.0164207	0.0202043	0.0881767
Cell_800	1.48334e-34	0.00463075	1.91598e-22	0.828239	0.0147985	0.0188868	0.133445
Cell_801	2.73301e-40	0.00232843	8.24407e-29	0.416462	0.00742737	0.0094968	0.564286
Cell_802	8.01967e-48	0.00488609	1.18729e-37	0.873924	0.0156191	0.0199288	0.0856425
Cell_803	3.84458e-23	0.00404312	5.80318e-16	0.723127	0.0128885	0.0164903	0.243451
Cell_804	3.75771e-61	0.00433858	1.56837e-56	0.775976	0.0138286	0.0176954	0.188161
Cell_805	2.80104e-23	0.00496322	1.91412e-19	0.887658	0.0158206	0.0202431	0.0713147
Cell_806	3.62072e-45	0.000455898	2.78253e-29	0.081528	0.00278287	0.00185941	0.913374
Cell_807	6.13852e-37	0.000134419	4.51842e-29	0.0240422	0.000428403	0.967055	0.00834015
Cell_808	8.54301e-10	0.00379289	0.00157211	0.677437	0.0411883	0.0154677	0.260542
Cell_809	2.56019e-26	0.00452035	2.82905e-22	0.808414	0.0144409	0.0184349	0.15419
Cell_810	4.99233e-31	2.80737e-07	2.2834e-20	5.02126e-05	0.999829	1.14502e-06	0.000118967
Cell_811	5.39526e-22	0.00172827	7.98716e-12	0.309117	0.00550858	0.00704897	0.676597
Cell_812	5.81482e-36	6.89262e-08	1.93749e-34	1.2328e-05	0.999985	2.81121e-07	2.73823e-06
Cell_813	6.17495e-53	2.5425e-27	1.89075e-42	4.54751e-25	8.11265e-27	1	9.15072e-26
Cell_814	8.68038e-57	6.90164e-28	8.21891e-53	1.23353e-25	2.20156e-27	1	5.10831e-26
Cell_815	5.87e-49	0.00102759	1.2951e-46	0.183788	0.00341288	0.00419116	0.80758
Cell_816	9.55672e-46	4.77626e-11	1.2115e-34	8.5422e-09	1.52207e-10	1	1.7038e-09
Cell_817	3.64449e-28	0.00217699	1.99837e-16	0.389376	0.00696253	0.00887915	0.592605
Cell_818	0.986557	1.30814e-06	0.0119858	0.000232152	4.13831e-06	5.29388e-06	0.00121404
Cell_819	6.61065e-25	0.00409901	1.52177e-20	0.733113	0.0136562	0.0200479	0.229084
Cell_820	4.37909e-44	2.1027e-06	3.85208e-21	0.000376088	6.70138e-06	0.999466	0.000148965
Cell_821	3.16289e-31	0.00204805	5.90564e-33	0.366299	0.00652695	0.00835317	0.616773
Cell_822	5.94946e-18	0.00482641	1.34037e-08	0.858877	0.0153113	0.0195858	0.101399
Cell_823	3.44747e-61	0.00343902	1.64934e-30	0.615104	0.0109602	0.0140265	0.356471
Cell_824	1.64466e-44	0.00220178	9.26872e-28	0.393811	0.00702236	0.00898026	0.587985
Cell_825	1.55987e-23	0.00408928	5.30808e-25	0.731408	0.0130335	0.0166787	0.23479
Cell_826	3.55283e-44	0.00401171	2.64568e-38	0.717534	0.0127977	0.0163623	0.249295
Cell_827	4.1308e-46	7.24869e-06	9.34137e-29	0.00129642	0.997419	2.9563e-05	0.00124809
Cell_828	1.09279e-24	2.35537e-07	7.50431e-06	4.21275e-05	0.999906	9.60655e-07	4.34274e-05
Cell_829	1.67957e-67	0.00243837	8.0521e-35	0.435988	0.00778195	0.00994478	0.543847
Cell_830	8.90533e-53	2.37765e-06	8.22359e-43	0.000425042	7.59167e-06	0.999254	0.000310879
Cell_831	3.1005e-36	0.00230985	8.54328e-32	0.413141	0.00736305	0.00942105	0.567765
