cell	Node 0	Node 1	Node 2	Node 3	Node 4	Node 5	Node 6
Cell_601	1.62133e-79	4.00972e-06	2.6269e-22	8.83323e-10	0.999996	4.9511e-08	2.12002e-08
Cell_602	1.12795e-40	1.30766e-15	1.36854e-42	1	3.20599e-16	5.72471e-14	5.59203e-14
Cell_603	2.61294e-87	1.17514e-18	2.01583e-75	1	2.88102e-19	5.14673e-17	1.87058e-17
Cell_604	1.20512e-44	0.0942083	4.22683e-42	0.0136672	0.0042863	0.76571	0.122128
Cell_605	6.62529e-43	0.00636576	8.75625e-24	0.00497446	0.00156066	0.278801	0.708298
Cell_606	2.8339e-08	0.00736977	5.04587e-07	0.00590715	0.00180718	0.322148	0.662767
Cell_607	1.22683e-43	0.999736	1.08923e-33	2.57424e-06	8.0764e-07	0.000144279	0.000116833
Cell_608	0.985369	3.09434e-05	0.011994	2.41925e-05	7.58621e-06	0.00135523	0.00121939
Cell_609	3.50087e-30	7.8044e-14	2.01816e-28	1	1.91337e-14	3.41803e-12	1.62986e-13
Cell_610	1.91464e-36	1.10415e-24	6.81894e-28	1	2.70697e-25	4.83582e-23	2.40482e-22
Cell_611	7.90535e-89	1	1.48451e-71	3.71798e-13	1.16655e-13	2.08396e-11	7.33826e-12
Cell_612	3.66687e-58	0.0117208	1.42282e-35	0.0091573	0.00287358	0.513259	0.46299
Cell_613	1.09192e-51	1	8.47051e-39	3.16003e-23	9.91232e-24	1.77077e-21	5.37145e-22
Cell_614	0.98545	2.94079e-05	0.0119787	2.29854e-05	7.20749e-06	0.00128753	0.00122468
Cell_615	2.85103e-32	0.00887905	1.05272e-20	0.00693868	0.00217683	0.388875	0.593131
Cell_616	5.55866e-49	3.58256e-09	4.20599e-40	1	8.78323e-10	1.569e-07	7.47604e-08
Cell_617	3.73108e-31	1.06394e-10	7.11879e-21	1	2.60842e-11	4.65952e-09	5.84974e-10
Cell_618	1.90531e-40	3.2557e-14	1.0083e-35	1	7.98627e-15	1.4259e-12	8.95068e-13
Cell_619	1.37781e-43	0.00411453	1.73831e-45	0.00321185	0.00100789	0.180014	0.811652
Cell_620	2.9978e-29	9.72292e-05	1.00973e-09	0.998575	2.56728e-05	0.00119847	0.000103457
Cell_621	3.8111e-34	0.0216128	1.52182e-23	0.0189526	0.0052987	0.94656	0.00757623
Cell_622	5.62586e-59	0.0164229	5.1165e-41	0.0128529	0.00402618	0.719249	0.247449
Cell_623	4.28788e-62	0.00486611	1.23713e-50	0.00380359	0.001193	0.21312	0.777017
Cell_624	2.27753e-27	0.018042	1.31926e-08	0.0143245	0.00442327	0.790174	0.173036
Cell_625	3.71081e-39	0.00389665	9.11771e-25	0.713373	0.00095532	0.170662	0.111113
Cell_626	3.08008e-27	0.0129103	2.56624e-24	0.0100888	0.00316516	0.56543	0.408405
Cell_627	1.36501e-45	0.0197914	4.52806e-47	0.0154638	0.00485215	0.866775	0.0931175
Cell_628	2.48696e-60	1	7.49131e-40	5.99025e-22	1.8793e-22	3.35719e-20	5.12081e-20
Cell_629	3.08611e-65	0.0149195	7.63505e-39	0.0117179	0.00365776	0.653385	0.31632
Cell_630	2.25743e-102	0.00939864	3.64484e-62	0.00734473	0.00230402	0.411598	0.569355
Cell_631	4.22345e-40	0.00271872	3.74096e-27	0.00222068	0.000666537	0.119065	0.875329
Cell_632	1.57425e-13	0.355726	1.38989e-09	0.00283903	0.000890775	0.159131	0.481413
Cell_633	5.06823e-06	0.0144099	7.34944e-08	0.0112602	0.00353279	0.631109	0.339683
Cell_634	3.89905e-49	1	5.8256e-36	9.46222e-14	2.96887e-14	5.30367e-12	1.20325e-11
Cell_635	5.50743e-36	1.15418e-09	2.59689e-33	1	2.82965e-10	5.05473e-08	1.35936e-08
Cell_636	1.53443e-46	1.2532e-14	1.87547e-48	9.80745e-15	1	5.48863e-13	4.10889e-14
Cell_637	3.59895e-58	2.66016e-30	4.36612e-60	1	6.52176e-31	1.16506e-28	2.50344e-28
Cell_638	3.7744e-22	0.0115256	4.31422e-17	0.00960485	0.00324655	0.504415	0.471208
Cell_639	2.5707e-17	0.0100389	3.12581e-19	0.00784879	0.00246379	0.439642	0.540006
Cell_640	3.93756e-34	0.00679857	1.96272e-29	0.00531227	0.00233363	0.297757	0.687799
Cell_641	9.16429e-15	0.0121411	1.83533e-08	0.00950449	0.00297657	0.531744	0.443634
Cell_642	6.04926e-57	1.5194e-08	1.49233e-52	0.999993	3.72514e-09	6.65449e-07	6.13095e-06
Cell_643	1.57706e-06	0.0168809	1.32008e-06	0.0137783	0.0041416	0.734318	0.230879
Cell_644	1.20623e-52	1	9.87545e-46	9.15469e-12	3.81006e-14	6.80641e-12	2.0298e-12
Cell_645	3.48184e-35	0.0180943	8.0267e-26	0.0270795	0.0044361	0.792464	0.157926
Cell_646	1.59099e-32	0.0109424	3.00189e-34	0.008492	0.00266223	0.475335	0.502568
Cell_647	1.78564e-63	0.00941028	3.87688e-16	0.00735319	0.00230707	0.412142	0.568788
Cell_648	7.48074e-51	0.269576	3.64399e-36	0.00959786	0.00301109	0.53791	0.179905
Cell_649	1.861e-39	0.0180592	3.62541e-27	0.0143925	0.00440195	0.786319	0.176828
Cell_650	1.16731e-68	1	5.37304e-63	7.20946e-29	2.26211e-29	4.04108e-27	7.11599e-27
Cell_651	6.57706e-44	0.0144705	5.03708e-37	0.0113292	0.00377735	0.633506	0.336917
Cell_652	2.46643e-82	2.21111e-18	5.14189e-79	1	5.42099e-19	9.68184e-17	3.89512e-16
Cell_653	1.41633e-19	0.0286627	1.6189e-14	0.0143027	0.00424478	0.757129	0.19566
Cell_654	1.85953e-59	0.00935767	4.43884e-60	0.00731247	0.00229418	0.409838	0.571198
Cell_655	4.13502e-46	0.0189153	5.64186e-30	0.0294593	0.00463737	0.828434	0.118554
Cell_656	7.08483e-46	3.33159e-07	4.78085e-46	0.999979	8.13226e-08	1.45274e-05	6.51744e-06
Cell_657	5.66285e-15	0.0116726	8.57415e-12	0.00929378	0.00286183	0.51103	0.465142
Cell_658	2.5735e-38	0.0108864	6.69867e-26	0.00857292	0.00266963	0.476788	0.501083
Cell_659	6.27533e-30	0.019519	1.65201e-18	0.0157699	0.00478538	0.854844	0.105081
Cell_660	1.89339e-36	7.19613e-05	1.68741e-26	0.99251	1.76425e-05	0.00315119	0.00424899
Cell_661	4.58236e-23	0.000704678	1.49904e-15	0.936697	0.000172766	0.0308552	0.0315706
Cell_662	0.984947	4.12857e-05	0.0119464	3.23573e-05	1.01218e-05	0.00180819	0.00121484
Cell_663	2.8104e-64	0.999999	3.9816e-54	7.60694e-09	2.38677e-09	4.26381e-07	1.97398e-07
Cell_664	0.0100215	0.00461553	0.00511583	0.00360672	0.00113156	0.202146	0.773363
Cell_665	1.22133e-39	0.0128801	2.0838e-31	0.0100641	0.00315775	0.564109	0.409789
Cell_666	1.03039e-33	0.999957	1.60313e-23	5.6257e-07	1.76511e-07	3.15325e-05	1.08644e-05
Cell_667	4.66403e-31	0.0110481	8.74773e-19	0.00863538	0.00270864	0.483832	0.493776
Cell_668	9.30522e-25	1	1.44898e-22	3.81686e-10	1.19711e-10	2.13838e-08	2.8468e-08
Cell_669	1.09187e-27	0.0151621	3.25245e-19	0.012309	0.00371662	0.66392	0.304893
Cell_670	1.42309e-52	1.73386e-28	5.76137e-52	1	4.25081e-29	7.59379e-27	3.12901e-27
Cell_671	3.07051e-59	0.0187713	3.30993e-44	0.0146677	0.0046022	0.822127	0.139831
Cell_672	5.15395e-32	0.036222	1.94905e-22	0.0133198	0.00417751	0.746251	0.20003
Cell_673	2.39111e-37	0.00877772	0.542544	0.00685862	0.00215199	0.384438	0.0552297
Cell_674	2.27544e-107	1.77581e-25	2.30866e-45	1	4.35367e-26	7.77738e-24	1.56445e-25
Cell_675	1.94221e-30	1.38003e-07	6.1672e-26	0.999982	3.38334e-08	6.0441e-06	1.13578e-05
Cell_676	2.008e-53	0.00320274	7.38088e-36	0.00250302	0.000785208	0.14027	0.853239
Cell_677	1.58699e-66	0.0080485	3.59963e-35	0.00632925	0.00197318	0.352493	0.631156
Cell_678	6.87521e-54	0.600198	1.22325e-42	0.00424946	0.00133469	0.238192	0.156026
Cell_679	1.59657e-27	0.00860145	4.94233e-18	0.00672046	0.00210878	0.376699	0.605871
Cell_680	7.67436e-26	0.0212708	4.9045e-27	0.0166882	0.00521486	0.931579	0.0252473
Cell_681	1.6439e-49	0.00396875	3.43492e-06	0.00310135	0.000972996	0.173819	0.818134
Cell_682	8.41157e-59	0.012793	1.01515e-44	0.0105868	0.0031364	0.560293	0.413191
Cell_683	1.17092e-40	1	2.14097e-32	9.00213e-13	2.82433e-13	5.04548e-11	1.74359e-11
Cell_684	4.31948e-26	0.999387	2.63444e-26	5.62591e-06	1.74872e-06	0.000312397	0.000293549
Cell_685	2.19771e-87	1	4.89804e-50	8.6048e-15	2.69739e-15	4.81871e-13	3.4977e-13
Cell_686	3.03332e-21	3.41276e-06	4.11624e-06	0.99974	8.3669e-07	0.000149466	0.000102534
Cell_687	8.79681e-34	0.0176907	7.28253e-31	0.0138227	0.0043371	0.774794	0.189355
Cell_688	3.17603e-06	0.00912032	5.09432e-08	0.00788185	0.00223598	0.399439	0.58132
Cell_689	0.986519	6.54414e-06	0.011965	5.11341e-06	1.60439e-06	0.000286614	0.0012163
Cell_690	2.72313e-06	0.000967667	0.867483	0.000755806	0.000237263	0.0423387	0.0882151
Cell_691	2.17825e-16	0.00862824	1.89659e-15	0.101715	0.00211534	0.37789	0.509651
Cell_692	4.78809e-85	9.5004e-15	1.77964e-71	1	2.32916e-15	4.16088e-13	2.78917e-15
Cell_693	2.95534e-54	0.00939102	8.86231e-27	0.0073587	0.0023024	0.41126	0.569688
Cell_694	1.04822e-17	0.0174065	2.09516e-13	0.0136673	0.00426746	0.762353	0.202306
Cell_695	2.94591e-38	1.08183e-08	1.38522e-34	0.999999	2.65226e-09	4.73807e-07	6.36499e-07
Cell_696	6.26888e-45	0.0151265	3.80723e-37	0.0118199	0.00370898	0.662495	0.30685
Cell_697	1.92501e-47	6.57785e-07	1.3333e-34	0.999908	1.61397e-07	2.8809e-05	6.2146e-05
Cell_698	2.16264e-39	0.0121027	2.62295e-41	0.00945662	0.00296715	0.530061	0.445412
Cell_699	6.34747e-81	9.88876e-08	1.41277e-56	0.999995	2.42441e-08	4.33098e-06	3.52008e-07
Cell_700	5.32843e-49	1.63991e-29	5.24462e-33	1	4.03117e-30	7.18226e-28	3.55228e-28
Cell_701	4.0113e-28	0.000701023	1.35385e-23	0.000524183	0.962999	0.0293729	0.00640254
Cell_702	1.28442e-55	1	1.28617e-36	2.04306e-27	6.40991e-28	1.14508e-25	6.76769e-26
Cell_703	7.76339e-66	1.26156e-07	7.97037e-59	0.999991	3.09289e-08	5.52521e-06	3.30453e-06
Cell_704	4.06918e-35	0.018779	1.55482e-18	0.0146757	0.0241356	0.822006	0.120403
Cell_705	1.67224e-57	0.00450106	2.27419e-35	0.00351967	0.0011035	0.197133	0.793743
Cell_706	9.02433e-82	3.88914e-21	7.75198e-55	3.04105e-21	1	1.7033e-19	3.16484e-20
Cell_707	1.01161e-23	0.998604	2.51807e-19	2.77961e-05	6.68398e-06	0.0011894	0.000172317
Cell_708	1.12689e-51	0.127667	1.36674e-53	0.00411393	0.0343772	0.230519	0.603323
Cell_709	6.22538e-91	1.07235e-09	6.63792e-69	1	2.62903e-10	4.69656e-08	2.31894e-08
Cell_710	1.70478e-22	0.0159855	7.02453e-15	0.0124964	0.00391907	0.700116	0.267483
Cell_711	0.985982	1.84155e-05	0.0119585	1.43908e-05	4.51549e-06	0.000806517	0.00121569
Cell_712	7.11716e-19	0.0182146	4.46866e-15	0.0142442	0.0044656	0.797645	0.165431
Cell_713	1.42613e-53	0.0103106	7.71442e-48	0.00808653	0.0025278	0.451575	0.5275
Cell_714	1.99922e-44	0.69888	5.03782e-26	0.00250993	0.000787438	0.14067	0.157153
Cell_715	0.983892	6.46391e-05	0.011933	5.05917e-05	1.58472e-05	0.0028309	0.00121306
Cell_716	1.4324e-52	0.0105649	4.43549e-40	0.00825574	0.00259012	0.462708	0.515881
Cell_717	4.38334e-24	0.0104923	5.41412e-13	0.00835548	0.00257304	0.459522	0.519057
Cell_718	8.58278e-12	0.00727818	1.70832e-13	0.00572847	0.00178435	0.31876	0.666449
Cell_719	7.01689e-51	1.52084e-13	2.4237e-37	1	3.72855e-14	6.6608e-12	1.79378e-11
Cell_720	5.47862e-11	0.0110675	1.065e-12	0.00864879	0.00271336	0.484724	0.492846
Cell_721	3.29613e-35	0.0068201	4.83879e-20	0.005329	0.00167205	0.2987	0.687479
Cell_722	2.26691e-29	9.56221e-22	3.6554e-31	1	2.3445e-22	4.18489e-20	5.19015e-20
Cell_723	8.05823e-30	1	5.02239e-28	1.59584e-17	4.78923e-18	8.55426e-16	7.19841e-16
Cell_724	3.10487e-31	0.852944	2.73829e-30	0.0167236	0.000568779	0.101608	0.0281555
Cell_725	2.3172e-21	1.88073e-10	9.25535e-23	1	4.61091e-11	8.23672e-09	5.8558e-09
Cell_726	8.47529e-31	0.0117799	8.13829e-30	0.00920435	0.00288801	0.515925	0.460203
Cell_727	2.96222e-70	0.0118427	3.59373e-72	0.00925429	0.00290341	0.518675	0.457324
Cell_728	0.00383999	0.0203426	4.74252e-05	0.0171247	0.00498734	0.890902	0.0627562
Cell_729	0.98452	4.59663e-05	0.0119408	3.59324e-05	1.12693e-05	0.00201318	0.00143268
Cell_730	4.96139e-33	1.84652e-08	1.41534e-14	0.999999	4.52701e-09	8.08711e-07	3.14041e-07
Cell_731	1.1976e-21	0.00791007	8.9161e-18	0.0477373	0.00193928	0.346409	0.596004
Cell_732	1.316e-37	0.150744	1.53955e-25	0.0166693	0.00378177	0.674065	0.15474
Cell_733	7.14619e-41	0.026411	2.90983e-21	0.0158502	0.00497643	0.887852	0.0649105
Cell_734	5.26349e-40	0.0121146	4.21697e-35	0.00946708	0.00296995	0.53056	0.444888
Cell_735	1.4182e-62	1.77664e-11	1.51462e-30	1.38827e-11	1	7.78108e-10	2.20871e-10
Cell_736	0.98628	8.39978e-06	0.0121007	6.6187e-06	2.0598e-06	0.000367097	0.00123525
Cell_737	8.14893e-68	0.00572455	8.85606e-46	0.00452292	0.00140346	0.250715	0.737635
Cell_738	9.73223e-45	0.270254	4.97536e-34	0.164343	0.00273158	0.48798	0.074691
Cell_739	5.8898e-57	1	6.15475e-54	9.66491e-41	3.03049e-41	5.41348e-39	2.57166e-39
Cell_740	3.23888e-77	0.0137411	2.12816e-67	0.0107388	0.00336883	0.601817	0.370334
Cell_741	2.19188e-34	0.0117466	6.20266e-36	0.0102503	0.00287987	0.514437	0.460686
Cell_742	3.50195e-80	1	1.01832e-31	1.70174e-19	5.33835e-20	9.5366e-18	3.7681e-18
Cell_743	4.82945e-46	2.58086e-07	2.90855e-28	2.01666e-07	0.999983	1.13034e-05	4.93256e-06
Cell_744	1.85876e-49	0.0119652	6.04002e-39	0.00935326	0.00293345	0.524041	0.451707
Cell_745	4.84332e-24	0.0155061	2.29819e-16	0.0121925	0.00380157	0.679076	0.289424
Cell_746	2.82607e-36	0.0184306	5.90459e-19	0.014407	0.00451846	0.80719	0.155454
Cell_747	3.40012e-32	0.0166138	1.95807e-31	0.0130142	0.00407313	0.727592	0.238707
Cell_748	2.5065e-30	0.00619074	9.57422e-19	0.00661882	0.00151984	0.267649	0.718022
Cell_749	4.03951e-08	0.0183289	4.89943e-10	0.0143231	0.00449361	0.802746	0.160108
Cell_750	3.42817e-13	0.00596739	4.16495e-15	0.00466219	0.00146276	0.26131	0.726598
Cell_751	2.08265e-55	0.0148264	7.76616e-42	0.0115849	0.0036349	0.64935	0.320604
Cell_752	6.57375e-18	0.0210332	1.60687e-10	0.014807	0.00523583	0.789141	0.169783
Cell_753	1.37252e-41	0.0100321	1.99188e-30	0.00829116	0.00245958	0.438903	0.540314
Cell_754	1.72079e-29	0.00847502	4.62604e-24	0.00662262	0.00207779	0.371163	0.611662
Cell_755	4.1533e-50	0.00723952	1.02075e-07	0.00570953	0.00177525	0.317067	0.668209
Cell_756	4.96351e-31	0.0193689	3.31421e-20	0.0159698	0.00375937	0.671587	0.289315
Cell_757	0.943754	7.21985e-05	0.0480168	5.67594e-05	1.77027e-05	0.00315837	0.00492408
Cell_758	1.37325e-97	9.23988e-13	2.1803e-75	1	2.26529e-13	4.04679e-11	1.18989e-11
Cell_759	5.34988e-48	1	2.11261e-38	6.08108e-19	1.90801e-19	3.40853e-17	4.08308e-17
Cell_760	5.52154e-21	0.0148412	6.7331e-23	0.0116262	0.00363854	0.649995	0.319899
Cell_761	4.24723e-24	0.198003	0.0853551	0.188615	0.0533168	0.35752	0.117191
Cell_762	3.50227e-38	0.999998	1.72851e-20	2.07697e-08	6.51597e-09	1.16403e-06	5.0414e-07
Cell_763	8.57136e-46	0.0165454	7.02057e-43	0.0129284	0.00405635	0.72464	0.24183
Cell_764	1.0814e-52	0.00109872	5.79836e-36	0.998666	9.50512e-07	0.000169801	6.43517e-05
Cell_765	2.68827e-12	0.00655149	0.00116887	0.00514946	0.00160619	0.286935	0.698589
Cell_766	1.14282e-39	0.0187531	1.89179e-21	0.0146566	0.00459758	0.821328	0.140665
Cell_767	5.00749e-59	0.0215302	1.31311e-48	0.0168222	0.00527846	0.942916	0.0134534
Cell_768	1.19879e-37	0.00780575	1.26217e-15	0.00657101	0.0019137	0.341853	0.641856
Cell_769	7.47685e-46	0.0112605	7.19736e-37	0.00879737	0.00276083	0.492937	0.484245
Cell_770	3.11974e-07	0.0183451	0.00232264	0.0144212	0.00449782	0.803042	0.157371
Cell_771	5.44707e-70	0.0194031	9.05482e-10	0.0151974	0.00475696	0.849782	0.11086
Cell_772	4.34832e-27	0.012927	2.92546e-20	0.345939	0.00307159	0.548561	0.089501
Cell_773	1.61994e-29	1.18871e-12	1.7131e-21	1	2.9143e-13	5.20618e-11	9.34869e-11
Cell_774	7.85244e-42	0.0138864	1.43906e-23	0.0154778	0.00340446	0.608184	0.359048
Cell_775	1.17634e-11	0.00335789	1.16822e-07	0.00262829	0.000823273	0.147002	0.846188
Cell_776	1.84846e-95	0.00255628	2.83176e-94	0.00200445	0.00062671	0.111957	0.882855
Cell_777	2.24027e-84	0.0182823	3.83245e-74	0.0143246	0.00448218	0.80069	0.162221
Cell_778	8.79569e-33	0.00609152	1.50949e-23	0.00476849	0.00149342	0.26679	0.720857
Cell_779	6.71548e-24	0.00797394	5.81986e-21	0.00621262	0.00194996	0.34814	0.635723
Cell_780	5.55966e-26	0.0120807	6.74301e-28	0.0094396	0.00296176	0.529099	0.446419
Cell_781	0.98642	8.69745e-06	0.0119637	6.95139e-06	2.13209e-06	0.000380884	0.00121766
Cell_782	1.30426e-50	3.09177e-12	1.43041e-43	2.41591e-12	1	1.35404e-10	1.01726e-11
Cell_783	5.91502e-53	9.51403e-14	9.61505e-37	7.43348e-14	1	4.16659e-12	1.5565e-12
Cell_784	4.24382e-34	0.0207637	1.72827e-32	0.0162465	0.00509057	0.909334	0.048565
Cell_785	1.36892e-40	0.999999	7.35319e-37	1.21039e-08	3.79773e-09	6.78435e-07	2.65078e-07
Cell_786	2.2908e-13	0.00973564	3.25305e-11	0.00760771	0.00238683	0.426392	0.553878
Cell_787	1.16553e-41	0.0171692	3.588e-38	0.0134315	0.00420929	0.751957	0.213233
Cell_788	7.5368e-14	0.0104815	1.2065e-14	0.00824556	0.0025697	0.459047	0.519656
Cell_789	1.678e-44	0.0094142	2.65548e-45	0.00735665	0.00230803	0.412312	0.568609
Cell_790	4.94838e-81	1	4.38053e-41	4.27091e-19	1.33806e-19	2.39033e-17	1.33887e-17
Cell_791	0.978075	2.00501e-05	0.0190634	1.68705e-05	4.91568e-06	0.000877679	0.00194259
Cell_792	1.80298e-57	0.00511869	5.96984e-34	0.00399952	0.00125493	0.22417	0.765457
Cell_793	9.20848e-40	0.00792141	4.74408e-23	0.0074315	0.00194206	0.346919	0.635786
Cell_794	1.21229e-21	4.88285e-07	6.16797e-23	0.99995	1.1971e-07	2.1385e-05	2.75887e-05
Cell_795	2.02999e-22	0.00884601	2.1623e-12	0.00791097	0.00216873	0.387424	0.59365
Cell_796	1.01897e-35	0.0132623	2.79364e-24	0.0103659	0.00325145	0.580849	0.392272
Cell_797	1.54861e-19	0.00430536	1.27297e-16	0.784457	0.00105558	0.188464	0.0217187
Cell_798	3.63581e-42	0.0146127	1.29211e-23	0.0114256	0.00358208	0.639915	0.330465
Cell_799	9.95868e-29	0.0202283	2.59543e-20	0.0164397	0.00487239	0.870258	0.0882019
Cell_800	1.5148e-34	0.0188425	1.95326e-22	0.0147634	0.0046196	0.825243	0.136531
Cell_801	2.71999e-40	0.00954398	8.19076e-29	0.00746404	0.00233984	0.417997	0.562655
Cell_802	7.84901e-48	0.0199895	1.16004e-37	0.0156662	0.00490065	0.875466	0.0839778
Cell_803	3.79641e-23	0.0165672	5.72068e-16	0.0129481	0.0040617	0.725569	0.240854
Cell_804	3.68584e-61	0.017788	1.53574e-56	0.0139005	0.00436099	0.779041	0.18491
Cell_805	2.82401e-23	0.0202521	1.92651e-19	0.0158271	0.00496512	0.886921	0.0720349
Cell_806	3.6114e-45	0.00187527	2.77062e-29	0.00280653	0.000459758	0.0821187	0.91274
Cell_807	6.00963e-37	0.967241	4.41598e-29	0.000428473	0.000134436	0.0240161	0.00818041
Cell_808	8.48898e-10	0.0155105	0.00155949	0.041301	0.00380314	0.678444	0.259382
Cell_809	2.65102e-26	0.0183314	2.9244e-22	0.0143594	0.00449471	0.802854	0.159961
Cell_810	5.29788e-31	1.14505e-06	2.419e-20	0.999822	2.80725e-07	5.01497e-05	0.000126487
Cell_811	5.39804e-22	0.00702214	7.97761e-12	0.00548746	0.00172158	0.307548	0.678221
Cell_812	5.74296e-36	2.81129e-07	1.91027e-34	0.999985	6.89238e-08	1.23126e-05	2.70948e-06
Cell_813	6.13625e-53	1	1.87568e-42	8.1124e-27	2.54234e-27	4.54171e-25	9.1105e-26
Cell_814	9.17815e-57	1	8.67535e-53	2.20149e-27	6.9012e-28	1.23195e-25	5.41141e-26
Cell_815	6.01621e-49	0.0037236	1.32509e-46	0.00303206	0.000912901	0.163077	0.829254
Cell_816	9.85675e-46	1	1.24739e-34	1.52203e-10	4.77596e-11	8.53131e-09	1.7606e-09
Cell_817	3.63064e-28	0.00891491	1.98736e-16	0.00699036	0.00218562	0.390446	0.591463
Cell_818	0.986592	4.92262e-06	0.0119657	3.84798e-06	1.21633e-06	0.000215596	0.00121637
Cell_819	6.57588e-25	0.0200925	1.51118e-20	0.0136862	0.00410786	0.733806	0.228308
Cell_820	4.29978e-44	0.999469	3.77585e-21	6.7012e-06	2.10257e-06	0.00037561	0.000146542
Cell_821	3.12579e-31	0.00849621	5.82638e-33	0.00663852	0.00208298	0.372096	0.610686
Cell_822	5.90346e-18	0.0196227	1.32773e-08	0.0153396	0.00483519	0.859398	0.100805
Cell_823	3.39675e-61	0.0141437	1.62229e-30	0.0110514	0.00346752	0.61945	0.351887
Cell_824	1.65283e-44	0.0089032	9.29884e-28	0.00696189	0.00218275	0.389933	0.592019
Cell_825	1.54482e-23	0.0167389	5.24787e-25	0.0130802	0.00410379	0.733114	0.232963
Cell_826	3.49617e-44	0.016459	2.59903e-38	0.0128729	0.00403515	0.720852	0.245781
Cell_827	4.23279e-46	2.95629e-05	9.55564e-29	0.997387	7.24821e-06	0.00129477	0.00128131
Cell_828	1.06908e-24	9.60685e-07	7.32895e-06	0.999907	2.35529e-07	4.20751e-05	4.25652e-05
Cell_829	1.67141e-67	0.00999235	7.99927e-35	0.00781895	0.00244988	0.437515	0.542223
Cell_830	8.75937e-53	0.999259	8.07496e-43	7.59149e-06	2.37751e-06	0.000424502	0.00030636
Cell_831	3.08915e-36	0.00945466	8.49745e-32	0.00738911	0.00231795	0.414086	0.566752
Cell_832	7.33753e-51	0.007705	1.47278e-37	0.00602272	0.00188904	0.337454	0.646929
Cell_833	0.846809	0.000121027	0.13401	9.45661e-05	2.96719e-05	0.00530017	0.0136356
Cell_834	1.43115e-40	0.0106744	1.10479e-39	0.00834074	0.00365451	0.467508	0.509822
Cell_835	9.95228e-101	0.0081365	4.31892e-84	0.00638882	0.00199478	0.356352	0.627128
Cell_836	2.68763e-45	0.0131979	2.33836e-27	0.0103141	0.00323567	0.578028	0.395225
Cell_837	1.93587e-34	0.00768259	1.01997e-16	0.00600263	0.00188339	0.336453	0.647979
Cell_838	5.45116e-33	0.015676	8.04426e-31	0.0123154	0.00384322	0.686538	0.281627
Cell_839	1.95898e-57	0.997323	2.30086e-39	1.48983e-05	4.67455e-06	0.000835076	0.00182272
Cell_840	8.86721e-36	0.00966214	3.38981e-27	0.00755079	0.00236882	0.423164	0.557254
Cell_841	0.979586	0.00015586	0.0118808	0.000121926	3.82114e-05	0.00682611	0.00139092
Cell_842	7.13406e-30	1.60125e-09	3.3107e-21	1	3.9257e-10	7.01299e-08	1.46619e-08
Cell_843	9.72256e-31	0.0108385	1.70659e-18	0.00846199	0.00265746	0.47429	0.503752
Cell_844	2.25526e-97	0.00646277	1.81217e-54	0.00504987	0.00158444	0.283049	0.703854
Cell_845	2.08172e-41	1	1.15569e-26	1.63155e-10	5.11886e-11	9.1445e-09	3.85026e-09
Cell_846	8.87243e-28	0.0186501	4.48182e-10	0.0145953	0.00457228	0.816808	0.145374
Cell_847	4.2274e-90	1	9.32328e-76	9.44751e-20	2.96428e-20	5.2955e-18	1.44126e-18
Cell_848	0.984217	5.74487e-05	0.0119369	4.49144e-05	1.40844e-05	0.00251605	0.00121366
Cell_849	3.36407e-70	2.76509e-09	3.77743e-61	1	6.77881e-10	1.21098e-07	5.04173e-08
Cell_850	1.52485e-12	0.00810599	1.33731e-13	0.00635446	0.0019873	0.355018	0.628534
Cell_851	1.00872e-12	0.00228014	1.9657e-05	0.00178235	0.000559012	0.0998633	0.895496
Cell_852	7.92274e-34	1	4.84242e-15	5.36626e-14	1.54539e-14	2.76064e-12	6.36644e-12
Cell_853	1.11738e-47	0.0183261	1.65869e-46	0.0143838	0.00449291	0.802629	0.160168
Cell_854	0.984656	4.77338e-05	0.0119422	3.72982e-05	1.17035e-05	0.0020906	0.00121398
Cell_855	1.07096e-53	0.999999	1.6304e-49	1.67998e-08	5.27027e-09	9.41498e-07	3.46105e-07
Cell_856	2.48858e-63	0.999927	4.07214e-35	7.57648e-07	2.37723e-07	4.24675e-05	2.99918e-05
Cell_857	7.87686e-25	0.0135315	4.30718e-11	0.0106321	0.00331745	0.59264	0.379879
Cell_858	9.72939e-39	0.0163979	1.18192e-36	0.0128176	0.00402021	0.718178	0.248586
Cell_859	7.72314e-40	0.0215186	3.4e-31	0.0168588	0.0052756	0.942435	0.0139117
Cell_860	4.58795e-60	1	2.71079e-32	4.55475e-14	1.42661e-14	2.54849e-12	6.45593e-13
Cell_861	1.87872e-94	2.60822e-13	7.856e-74	1	6.39443e-14	1.14232e-11	9.7294e-13
Cell_862	0.984177	5.6087e-05	0.0120292	4.38874e-05	1.37506e-05	0.00245634	0.00122351
Cell_863	9.29824e-24	0.00650918	5.16267e-22	0.0063648	0.00172951	0.284952	0.700445
Cell_864	3.77879e-41	0.00537295	8.24342e-37	0.00419831	0.00131726	0.235319	0.753792
Cell_865	0.986155	1.45385e-05	0.0119605	1.33156e-05	3.56404e-06	0.000636675	0.00121593
Cell_866	1.93069e-59	1.69578e-16	2.62474e-59	1	4.1584e-17	7.41109e-15	5.78644e-15
Cell_867	1.79038e-55	0.0164036	1.47431e-47	0.0128148	0.00401633	0.717473	0.249292
Cell_868	6.11526e-36	0.0101767	1.36888e-18	0.00795177	0.00249498	0.445711	0.533666
