cell	Node 0	Node 1	Node 2	Node 3	Node 4
Cell_33	1.35919e-31	1.62795e-08	1	3.08773e-10	5.25928e-08
Cell_34	3.974e-49	3.06165e-19	4.18797e-19	1	3.06634e-19
Cell_35	7.39222e-25	0.0634133	0.557295	0.00221542	0.377076
Cell_36	4.83482e-41	0.51151	0.281311	0.00120925	0.20597
Cell_37	1.85298e-45	0.0835331	0.491954	0.00247969	0.422034
Cell_38	3.68183e-49	5.22813e-09	1	5.01236e-12	8.53748e-10
Cell_39	1.6861e-29	0.654072	0.199212	0.000856343	0.145859
Cell_40	9.11387e-49	0.155441	0.486373	0.00209069	0.356095
Cell_41	7.34796e-59	0.175031	0.475083	0.00204222	0.347844
Cell_42	1.6845e-57	0.516847	0.278238	0.00119614	0.203719
Cell_43	4.49187e-18	0.0809403	0.336716	0.00339975	0.578944
Cell_44	9.26174e-44	4.60023e-11	1.30193e-10	1	9.16839e-11
Cell_45	1.45124e-113	0.619425	0.219165	0.000942109	0.160468
Cell_46	3.71e-10	0.0086701	0.571207	0.00246976	0.417653
Cell_47	1.36384e-46	0.138123	0.496363	0.00213342	0.363381
Cell_48	4.07022e-41	0.0931975	0.559793	0.00202555	0.344984
Cell_49	6.83601e-33	0.199184	0.461251	0.0019826	0.337583
Cell_50	7.06216e-25	0.138553	0.496096	0.00213246	0.363218
Cell_51	3.37596e-34	1.96405e-08	0.999999	5.9877e-09	1.01862e-06
Cell_52	3.84971e-44	0.021015	0.0580872	0.878368	0.0425302
Cell_53	4.64557e-64	0.300262	0.402964	0.0017322	0.295042
Cell_54	5.72489e-50	0.100897	0.517798	0.0022275	0.379078
Cell_55	8.82992e-38	0.143643	0.581179	0.00160615	0.273572
Cell_56	1.39365e-17	0.45405	0.314544	0.00135066	0.230055
Cell_57	9.33913e-30	0.196225	0.462877	0.00198973	0.338908
Cell_58	0.634803	0.0163758	0.200968	0.000863134	0.14699
Cell_59	3.63663e-52	0.435937	0.324832	0.00139633	0.237835
Cell_60	0.998536	0.000580973	0.000508538	2.18603e-06	0.000372341
Cell_61	1.35279e-36	0.0234646	0.943132	0.00020139	0.0332021
Cell_62	5.00969e-51	0.0270156	0.598425	0.00219492	0.372364
Cell_63	1.26769e-70	0.423562	1.77613e-19	0.00336457	0.573074
Cell_64	1.1426e-40	0.0683855	0.00840367	0.00538855	0.917822
Cell_65	6.18196e-92	0.0196804	0.942923	0.000218276	0.0371786
Cell_66	4.62177e-24	0.345214	0.377077	0.00162092	0.276088
Cell_67	1.77842e-49	0.0642868	0.538857	0.00231634	0.39454
Cell_68	4.68374e-49	0.182179	0.470968	0.00202452	0.344829
Cell_69	8.87427e-26	0.22993	0.167287	0.00351828	0.599264
Cell_70	6.78329e-22	0.0988083	0.518987	0.00223084	0.379974
Cell_71	8.71513e-37	0.105466	0.71102	0.00107113	0.182443
Cell_72	2.39229e-57	0.575575	5.94195e-08	0.00247726	0.421948
Cell_73	8.05465e-61	0.464041	0.308647	0.00132679	0.225985
Cell_74	7.37948e-53	0.750911	0.143447	0.000616616	0.105025
Cell_75	7.62726e-29	0.00128118	0.994932	2.21161e-05	0.00376428
Cell_76	9.40126e-30	0.368025	0.351717	0.00163581	0.278622
Cell_77	5.64763e-40	5.33306e-11	1	1.31669e-12	2.24269e-10
Cell_78	3.55818e-30	0.0887057	0.524777	0.00225601	0.384262
Cell_79	4.60334e-57	0.0782548	1.9648e-11	0.00539357	0.916352
Cell_80	2.16953e-66	0.134033	0.498645	0.00225693	0.365065
Cell_81	2.13865e-28	0.376807	0.35889	0.0015427	0.262761
Cell_82	2.29639e-63	1.1801e-10	1	1.98681e-12	3.38411e-10
Cell_83	8.14043e-49	3.24852e-07	0.999999	4.73864e-09	8.07122e-07
Cell_84	4.1905e-11	0.252896	0.43024	0.00184971	0.315014
Cell_85	5.76674e-19	0.119684	0.00575837	0.00510585	0.869452
Cell_86	2.00065e-38	0.0267637	0.56048	0.00240915	0.410347
Cell_87	1.43445e-27	0.477002	0.301193	0.0012996	0.220506
Cell_88	2.97048e-13	0.112699	0.574237	0.00182772	0.311237
Cell_89	1.35107e-13	0.0714322	0.53479	0.00236136	0.391417
Cell_90	4.11198e-22	0.0506751	0.546844	0.00234922	0.400132
Cell_91	1.85203e-40	0.477492	0.300901	0.00129348	0.220314
Cell_92	5.91147e-41	6.39451e-09	1	4.6342e-10	7.89304e-08
Cell_93	7.24007e-63	0.0299405	4.48583e-11	0.00566203	0.964398
Cell_94	1.84426e-30	0.00569732	0.590245	0.00235923	0.401698
Cell_95	1.3641e-32	0.0117401	0.569117	0.00244658	0.416696
Cell_96	3.78098e-34	0.297131	0.404767	0.00173994	0.296362
Cell_97	6.45507e-55	8.01223e-17	1	1.02147e-17	1.73986e-15
Cell_98	1.02464e-56	0.0940866	0.00213667	0.00527539	0.898501
Cell_99	5.48925e-44	0.236324	0.439784	0.00189048	0.322001
Cell_100	9.10467e-50	2.67545e-07	0.999999	7.12609e-09	1.21378e-06
Cell_101	1.21642e-49	0.693158	0.113137	0.0267714	0.166934
Cell_102	1.37683e-33	0.240817	0.511283	0.00144694	0.246454
Cell_103	0.00029786	0.120373	0.506388	0.00217676	0.370765
Cell_104	5.18321e-28	0.035203	0.716994	0.00197189	0.245831
Cell_105	4.51528e-32	0.00539438	0.0112879	0.975053	0.00826473
Cell_106	3.70587e-46	0.230983	0.44291	0.00190341	0.324204
Cell_107	0.999043	0.000532712	0.000244555	1.05109e-06	0.000179017
Cell_108	4.83707e-57	0.0451378	0.549884	0.00236375	0.402614
Cell_109	3.84881e-27	0.00815431	0.849252	0.000832661	0.141761
Cell_110	4.68807e-70	4.59061e-08	3.54723e-07	0.999999	2.59718e-07
Cell_111	2.14087e-35	0.386708	0.353181	0.0015182	0.258592
Cell_112	3.53434e-51	0.00624073	1.49007e-24	0.00580034	0.987959
Cell_113	8.41591e-52	0.420072	4.83343e-12	0.00338489	0.576543
Cell_114	2.17993e-69	0.0552512	1.65207e-18	0.00551428	0.939235
Cell_115	2.40115e-24	0.144448	0.0404701	0.00477639	0.810305
Cell_116	6.85703e-46	6.75091e-16	1	1.95178e-18	3.32441e-16
Cell_117	9.68162e-24	0.106884	0.514348	0.00221077	0.376557
Cell_118	6.26547e-31	0.164681	0.477196	0.00880022	0.349322
Cell_119	1.69075e-50	6.65448e-09	2.35692e-08	1	1.72603e-08
Cell_120	2.29235e-67	3.93919e-06	0.999982	8.07703e-08	1.37575e-05
Cell_121	4.59425e-61	0.23717	0.439298	0.00188837	0.321643
Cell_122	3.21811e-40	0.117973	0.50794	0.00218345	0.371903
Cell_123	2.30128e-14	0.257998	0.427347	0.00183663	0.312818
Cell_124	2.46782e-18	0.0889529	0.524744	0.00225492	0.384048
Cell_125	4.08775e-25	0.130683	0.500624	0.00215203	0.366541
Cell_126	1.48382e-33	0.0182455	0.56754	0.0024181	0.411796
Cell_127	1.35997e-31	0.0471439	0.000403176	0.00558764	0.946865
Cell_128	2.32816e-93	0.239353	2.05901e-08	0.00443969	0.756207
Cell_129	1.01928e-30	0.235127	0.440475	0.00189343	0.322505
Cell_130	3.03505e-40	0.0947732	0.52131	0.00224083	0.381676
Cell_131	2.08646e-41	0.0131418	0.363868	0.0861014	0.536889
Cell_132	6.90573e-87	0.613797	0.222406	0.000956045	0.162841
Cell_133	1.0249e-47	0.495556	6.27611e-14	0.00294431	0.5015
Cell_134	1.14721e-07	0.410797	0.339339	0.0014596	0.248404
Cell_135	1.24027e-28	0.34652	0.376586	0.00161616	0.275278
Cell_136	4.22992e-50	0.634598	0.210427	0.000904552	0.15407
Cell_137	1.51981e-24	0.0849803	0.710797	0.00119201	0.203031
Cell_138	1.93365e-26	0.0730972	0.437807	0.168542	0.320553
Cell_139	0.994601	0.000531784	0.00280278	1.20495e-05	0.00205211
Cell_140	4.86826e-42	0.198642	0.461489	0.00198441	0.337884
Cell_141	1.5804e-45	0.0285706	0.843815	0.000744855	0.126869
Cell_142	1.49481e-26	0.370947	0.362261	0.00155741	0.265235
Cell_143	2.67556e-43	0.249318	0.432301	0.0018583	0.316522
Cell_144	6.16232e-32	0.229017	0.444011	0.00190845	0.325063
Cell_145	1.461e-30	0.281944	0.420041	0.00173945	0.296276
Cell_146	1.07774e-112	0.251631	0.43097	0.00185257	0.315546
Cell_147	4.30219e-25	0.358867	0.369215	0.00158717	0.27033
Cell_148	4.05838e-62	1.49328e-17	1	5.31981e-20	9.06115e-18
Cell_149	1.79499e-37	0.0250827	0.561464	0.00241324	0.41104
Cell_150	1.05506e-29	0.079688	0.529998	0.00227817	0.388036
Cell_151	3.30654e-37	0.0459065	0.549444	0.00236183	0.402287
Cell_152	4.83514e-30	0.570262	0.247478	0.00106385	0.181196
Cell_153	6.99676e-09	0.162493	0.482305	0.00207328	0.353129
Cell_154	8.93134e-42	0.102945	0.516608	0.00222077	0.378226
Cell_155	5.55446e-79	0.116236	3.92201e-14	0.0051583	0.878605
Cell_156	3.67008e-42	0.0921387	0.522858	0.00224717	0.382756
Cell_157	4.70299e-43	2.57136e-07	0.999997	1.39957e-08	2.38385e-06
Cell_158	0.997458	0.00120562	0.000769761	3.30879e-06	0.00056358
Cell_159	4.21083e-46	0.0137071	9.9294e-06	0.00575667	0.980526
Cell_160	4.79075e-47	0.182291	7.05307e-13	0.00480059	0.812909
Cell_161	6.28961e-45	7.3401e-08	2.94281e-07	0.999999	2.15476e-07
Cell_162	6.42059e-57	0.413361	0.337833	0.00145239	0.247354
Cell_163	0.997659	0.000863805	0.000850865	3.65629e-06	0.000622768
Cell_164	0.999132	0.000532546	0.000193045	8.2983e-07	0.000141343
Cell_165	1.57994e-44	0.160129	0.00396714	0.00487902	0.831025
Cell_166	2.49895e-59	0.0901663	0.523991	0.00225207	0.383591
Cell_167	1.1044e-10	0.0922516	0.522757	0.00224926	0.382743
Cell_168	5.24622e-47	0.0200547	0.564669	0.00242396	0.412853
Cell_169	5.89964e-30	0.100001	0.518307	0.00222815	0.379463
Cell_170	0.997236	0.000531942	0.00129163	5.49067e-06	0.000935194
Cell_171	5.26738e-38	0.0295978	0.558846	0.00240217	0.409154
Cell_172	4.28691e-74	5.60946e-12	1	2.07009e-13	3.52568e-11
Cell_173	4.70408e-42	0.152995	0.487772	0.00209675	0.357136
Cell_174	5.07172e-79	0.245716	1.51743e-35	0.00440256	0.749881
Cell_175	1.47986e-36	0.481683	0.29849	0.00128308	0.218544
Cell_176	3.1105e-53	0.404838	0.0917684	0.00293817	0.500455
Cell_177	3.78936e-49	0.11528	0.509951	0.00218756	0.372582
Cell_178	6.46195e-29	0.168802	0.47867	0.00205762	0.350471
Cell_179	1.6625e-18	0.522108	1.18829e-09	0.00278949	0.475102
Cell_180	1.14651e-33	5.34115e-15	2.80769e-14	1	2.05574e-14
Cell_181	3.88268e-29	0.480036	1.82774e-08	0.00303489	0.516929
Cell_182	2.77931e-53	0.392756	0.349777	0.00150279	0.255964
Cell_183	7.86495e-36	0.264358	0.405695	0.00192582	0.328021
Cell_184	0.998862	0.000532475	0.000348608	1.49855e-06	0.000255244
Cell_185	1.10445e-20	0.31937	0.391981	0.00168483	0.286965
Cell_186	4.62942e-21	0.384091	0.354689	0.00152524	0.259695
Cell_187	5.02162e-58	2.87925e-34	1	1.03569e-35	1.76408e-33
Cell_188	6.89486e-72	1.70295e-43	1.54697e-42	1	1.13265e-42
Cell_189	1.20035e-24	0.0486148	0.547885	0.00235514	0.401145
Cell_190	8.56671e-77	0.158157	5.10898e-29	0.00491365	0.83693
Cell_191	4.22602e-44	0.244531	3.6215e-09	0.00440947	0.751059
Cell_192	0.974064	0.00704785	0.010879	4.67457e-05	0.00796212
Cell_193	0.998908	0.000535791	0.000320425	1.3774e-06	0.000234606
Cell_194	1.51211e-31	0.101402	0.52108	0.00220354	0.375315
Cell_195	6.42525e-46	1.47343e-05	0.999934	3.01992e-07	5.14376e-05
Cell_196	4.28971e-09	0.156856	2.97327e-05	0.0140686	0.829046
Cell_197	6.524e-34	0.37358	0.360742	0.00155069	0.264128
Cell_198	2.84313e-55	1.60019e-07	3.96846e-07	0.999999	2.55636e-07
Cell_199	1.905e-18	0.00350202	0.573892	0.00246679	0.420139
Cell_200	1.6486e-57	0.240576	6.15808e-33	0.00443274	0.754991
Cell_201	1.50397e-22	0.34493	0.377262	0.00162149	0.276186
Cell_202	3.34413e-48	0.122278	0.505462	0.00217285	0.370087
Cell_203	3.89995e-42	0.0807357	0.529384	0.00227563	0.387604
Cell_204	2.85355e-67	1.50588e-17	1	5.1649e-20	8.79726e-18
Cell_205	9.88345e-53	1.31554e-05	0.999946	2.37161e-07	4.03942e-05
Cell_206	2.13719e-39	0.423537	0.331977	0.001427	0.243059
Cell_207	3.73433e-64	0.234187	0.441015	0.00189576	0.322902
Cell_208	1.55882e-42	0.273395	0.423953	0.00176696	0.300885
Cell_209	1.42694e-21	0.211698	0.45397	0.00195163	0.332381
Cell_210	1.02504e-14	0.0427686	0.552126	0.00236551	0.40274
Cell_211	3.89561e-40	0.0794066	0.530152	0.00227891	0.388163
Cell_212	3.38468e-10	0.0511442	9.59568e-11	0.00553824	0.943318
Cell_213	3.35977e-43	0.177771	0.46293	0.00214528	0.357153
Cell_214	1.78077e-28	0.0807629	2.34315e-13	0.00536605	0.913871
Cell_215	1.05572e-31	0.544735	4.39932e-06	0.00265724	0.452603
Cell_216	1.32337e-44	0.140759	0.31689	0.0749565	0.467394
Cell_217	8.54514e-83	4.3326e-28	1	5.66635e-31	9.65135e-29
Cell_218	2.59383e-50	0.0185154	0.565216	0.00242966	0.413839
Cell_219	4.15379e-35	0.227777	0.44471	0.00191161	0.325602
Cell_220	1.34742e-31	0.264946	0.423313	0.00181956	0.309921
Cell_221	4.46681e-33	0.157448	0.485241	0.00208568	0.355225
Cell_222	4.01901e-47	1.4995e-15	1	4.75474e-17	8.09865e-15
Cell_223	2.791e-36	0.0986262	0.554208	0.00202638	0.34514
Cell_224	5.9105e-50	0.359752	2.0868e-16	0.00373698	0.636511
Cell_225	3.87859e-45	1.4662e-13	1	1.60145e-15	2.72772e-13
Cell_226	1.12593e-32	0.273067	0.418627	0.00179974	0.306506
Cell_227	8.20392e-77	0.19356	0.464444	0.00199616	0.339999
Cell_228	3.64795e-21	7.67285e-05	0.999539	2.24328e-06	0.000381895
Cell_229	3.6016e-53	0.049173	0.551925	0.00232846	0.396573
Cell_230	1.99018e-27	0.219201	2.12178e-06	0.00455784	0.776239
Cell_231	2.79289e-75	0.341043	1.86637e-39	0.00384756	0.655109
Cell_232	5.7966e-60	0.413759	0.337606	0.00145122	0.247184
Cell_233	3.40294e-20	0.383623	0.35492	0.00152606	0.259931
Cell_234	1.34374e-42	0.668956	0.190667	0.000819346	0.139558
Cell_235	1.37752e-27	0.244286	0.435202	0.00187178	0.318641
Cell_236	1.02521e-34	0.429473	0.328556	0.00141297	0.240559
Cell_237	1.0042e-54	0.198381	0.459423	0.00202855	0.340167
Cell_238	2.67437e-27	0.0620382	0.00398929	0.00545557	0.928517
Cell_239	1.46499e-41	0.46119	0.000787755	0.00314137	0.534881
Cell_240	8.97024e-65	2.52613e-07	0.999999	1.74795e-09	2.97727e-07
Cell_241	3.24481e-78	0.144859	0.492458	0.00211689	0.360566
Cell_242	6.41511e-41	0.000166893	0.998841	5.78915e-06	0.000986018
Cell_243	9.69541e-42	0.346203	6.56222e-09	0.00381723	0.649979
Cell_244	5.32803e-15	0.0010446	0.575822	0.002535	0.420599
Cell_245	4.37136e-22	0.114978	0.509683	0.00219075	0.373148
Cell_246	1.27369e-10	0.438083	0.20719	0.0490256	0.305701
Cell_247	1.33116e-44	0.319774	0.391729	0.00168391	0.286814
Cell_248	0.999132	0.000541344	0.000186941	8.16442e-07	0.000139061
Cell_249	2.75267e-21	0.0577171	0.543638	0.00312201	0.395523
Cell_250	1.65543e-33	0.419776	0.334139	0.00143634	0.244649
Cell_251	8.58617e-41	0.655128	0.19861	0.000853779	0.145409
Cell_252	2.22289e-50	0.23045	0.443167	0.00190502	0.324478
Cell_253	4.39734e-53	0.305487	8.40461e-26	0.0040537	0.690459
Cell_254	2.65879e-100	0.269796	0.420509	0.00180761	0.307888
Cell_255	1.83742e-56	0.234667	0.440762	0.00189447	0.322677
Cell_256	1.03036e-35	0.628134	0.214127	0.00096032	0.156778
Cell_257	1.16723e-70	4.98028e-46	8.37328e-46	1	6.12872e-46
Cell_258	2.03937e-33	0.242831	0.436042	0.00187437	0.319253
Cell_259	9.21937e-65	0.122458	0.505523	0.00217142	0.369848
Cell_260	0.0596697	0.343279	0.343835	0.00147797	0.251739
Cell_261	7.23909e-42	0.0618732	0.540268	0.00232219	0.395536
Cell_262	1.31644e-21	0.0349282	0.555915	0.00239571	0.406761
Cell_263	1.29284e-19	0.037697	0.564938	0.00234366	0.395022
Cell_264	4.04351e-46	0.505198	0.284946	0.00122497	0.208631
Cell_265	3.96919e-30	0.00069249	0.00226846	0.995379	0.00166047
Cell_266	4.34229e-28	0.0717599	0.541201	0.00225908	0.38478
Cell_267	1.7623e-41	0.037414	0.633121	0.00192302	0.327542
Cell_268	9.10985e-20	0.140352	0.494513	0.00369027	0.361445
Cell_269	7.28309e-24	0.0706996	0.535274	0.00230023	0.391727
Cell_270	3.24386e-30	6.17694e-07	0.999997	1.17031e-08	1.99335e-06
Cell_271	5.59472e-19	0.00183747	0.991824	3.69987e-05	0.00630168
Cell_272	2.35044e-23	0.206125	0.457031	0.00221551	0.334628
Cell_273	1.04424e-59	6.1546e-09	7.08276e-08	1	5.18585e-08
Cell_274	1.61115e-09	0.320046	0.391648	0.00168376	0.286622
Cell_275	3.97481e-31	0.309613	0.398167	0.00171878	0.290502
Cell_276	0.997036	0.000535754	0.00139843	6.01127e-06	0.00102389
Cell_277	2.66361e-23	0.243421	0.435745	0.00187288	0.318961
Cell_278	4.24267e-37	0.17806	0.473344	0.00203472	0.346562
Cell_279	5.64463e-46	0.015248	0.579904	0.00236372	0.402485
Cell_280	1.45338e-29	0.60182	0.0101215	0.002265	0.385794
Cell_281	4.73157e-57	0.0231034	0.562603	0.00241824	0.411876
Cell_282	5.56062e-49	0.251275	1.43694e-14	0.00437011	0.744355
Cell_283	2.54094e-56	0.329185	0.386308	0.00166059	0.282846
Cell_284	2.83065e-43	0.0665121	0.537575	0.00231086	0.393602
Cell_285	4.24403e-16	0.000621026	0.995166	0.000246072	0.00396662
Cell_286	2.78567e-45	0.486833	0.00112752	0.00298893	0.509051
Cell_287	5.59243e-52	0.239513	8.28789e-28	0.00443902	0.756048
Cell_288	5.92638e-25	0.565578	0.250177	0.0010754	0.18317
Cell_289	1.75e-14	0.423813	0.331832	0.00142633	0.242929
Cell_290	3.19241e-53	0.040882	0.863746	0.000556666	0.0948153
Cell_291	2.23499e-15	0.315558	0.394166	0.00169428	0.288582
Cell_292	2.41178e-38	0.0856861	0.526689	0.0022625	0.385363
Cell_293	9.50577e-60	1.57869e-30	1	1.7491e-32	2.97922e-30
Cell_294	8.18325e-08	0.137889	0.49643	0.00214752	0.363533
Cell_295	6.55146e-74	1.3112e-14	9.24708e-14	1	6.77051e-14
Cell_296	1.32932e-17	0.348354	2.15864e-05	0.00380336	0.647821
Cell_297	1.13116e-34	6.2741e-05	0.000434105	0.9993	0.000202712
Cell_298	9.15433e-33	0.221022	0.0854784	0.0040487	0.689451
Cell_299	2.12375e-57	0.367785	4.07798e-23	0.00369008	0.628525
Cell_300	8.03527e-49	0.110528	0.512229	0.00220195	0.375041
Cell_301	2.2103e-83	2.68082e-18	1	1.76838e-19	3.01054e-17
Cell_302	0.998924	0.000532407	0.000312843	1.34471e-06	0.000229043
Cell_303	2.14649e-36	0.368234	0.363834	0.00156391	0.266368
Cell_304	8.67818e-13	0.245383	0.00268247	0.00562848	0.746306
Cell_305	9.58438e-36	0.0390966	0.553373	0.00237865	0.405151
Cell_306	1.89606e-43	0.0399137	0.552998	0.00237614	0.404712
Cell_307	2.63692e-28	0.268461	0.421693	0.00180872	0.308037
Cell_308	7.6135e-36	1.10867e-08	0.999996	2.42161e-08	4.12452e-06
Cell_309	1.01885e-43	0.105635	4.38209e-08	0.00522023	0.889145
Cell_310	3.08214e-68	0.00709191	0.0233446	0.952471	0.0170924
Cell_311	5.16494e-43	0.45898	0.00409979	0.00313387	0.533786
Cell_312	4.43868e-16	0.00439753	0.941891	0.00031354	0.0533981
Cell_313	1.24956e-22	0.557122	0.000655377	0.00258114	0.439642
Cell_314	1.29755e-69	0.196208	0.462887	0.00198979	0.338916
Cell_315	1.49747e-31	8.49688e-06	0.999937	3.20052e-07	5.45136e-05
Cell_316	3.90681e-48	1.43656e-13	1	4.11707e-15	7.01247e-13
Cell_317	1.97209e-19	5.26398e-05	0.998627	0.000963191	0.000356831
Cell_318	3.42689e-30	0.0534141	0.502956	0.0025915	0.441038
Cell_319	2.28291e-41	4.64094e-11	1	2.9337e-12	4.99693e-10
Cell_320	9.18993e-57	0.17942	0.472557	0.00203133	0.345992
Cell_321	1.19823e-115	0.284612	4.22053e-13	0.00417581	0.711212
Cell_322	1.28397e-49	0.216235	2.69678e-12	0.00457463	0.779191
Cell_323	1.07264e-49	0.175589	0.474761	0.00204082	0.347609
Cell_324	9.05264e-77	0.0697456	2.6385e-31	0.00542967	0.924825
Cell_325	1.17297e-17	0.124054	0.504464	0.00216828	0.369314
Cell_326	0.999165	0.000532507	0.000174432	7.49817e-07	0.000127714
Cell_327	1.5004e-21	0.484971	0.296792	0.00127379	0.216963
Cell_328	1.67076e-119	8.96304e-30	1	9.67462e-33	1.64786e-30
Cell_329	5.79042e-20	0.0774447	0.364063	0.00351669	0.554975
Cell_330	5.47694e-34	1.55943e-11	1	4.74402e-14	8.08041e-12
Cell_331	2.83681e-44	1.69063e-17	1	1.80689e-19	3.07765e-17
Cell_332	4.48862e-59	5.04608e-37	8.31749e-36	1	6.08946e-36
Cell_333	2.9608e-10	0.0874178	0.524703	0.00227198	0.385607
Cell_334	3.36952e-40	0.136646	3.57818e-17	0.0050392	0.858315
Cell_335	1.66481e-59	0.0309854	0.558039	0.00239877	0.408577
Cell_336	5.02236e-51	0.129985	0.50103	0.00215399	0.366831
Cell_337	1.60643e-51	0.0567516	0.921029	0.000129686	0.0220892
Cell_338	6.15175e-57	0.409152	0.34029	0.0014625	0.249096
Cell_339	1.60504e-24	0.226453	0.502777	0.00158042	0.26919
Cell_340	1.3838e-89	0.0903345	0.52386	0.00225187	0.383553
Cell_341	2.084e-15	0.122269	0.0274587	0.00496523	0.845307
Cell_342	6.90544e-28	5.05713e-07	0.999999	4.63438e-10	7.89305e-08
Cell_343	0.991394	0.000650971	0.00458313	1.96856e-05	0.0033518
Cell_344	5.01108e-62	2.4665e-08	1	2.59476e-10	4.41957e-08
Cell_345	1.96658e-42	0.115961	0.509108	0.00218837	0.372742
Cell_346	0.998664	0.00053237	0.000462829	1.98953e-06	0.000338873
Cell_347	7.00194e-17	0.104683	0.51692	0.00221644	0.376181
Cell_348	1.89446e-49	0.42069	0.333612	0.00143407	0.244264
Cell_349	0.000363008	0.548665	0.0530469	0.00232258	0.395602
Cell_350	1.5088e-18	0.0896101	0.524276	0.00225489	0.383859
Cell_351	8.0774e-37	1.79107e-15	1	1.19008e-16	2.0268e-14
Cell_352	5.87027e-50	0.585649	0.239137	0.00102269	0.174192
Cell_353	2.17257e-43	0.316522	0.219278	0.00270966	0.461491
Cell_354	0.999179	0.000534013	0.000165211	7.10159e-07	0.000120957
Cell_355	5.55143e-34	0.168027	0.479115	0.00205965	0.350798
Cell_356	0.99738	0.000548162	0.00119341	5.13013e-06	0.000873694
Cell_357	1.24665e-21	0.270789	0.420073	0.00180438	0.307334
Cell_358	4.95322e-35	1.06262e-10	1	6.6555e-12	1.1336e-09
Cell_359	2.68493e-62	0.074177	0.533162	0.00229187	0.390369
Cell_360	6.29545e-23	0.0298293	0.558711	0.00240197	0.409058
Cell_361	7.65261e-47	5.81368e-13	2.80761e-12	1	2.05514e-12
Cell_362	5.69389e-91	0.371736	0.012203	0.00359616	0.612465
Cell_363	5.18015e-65	0.557631	1.27104e-11	0.00258255	0.439786
Cell_364	6.22035e-35	0.304977	0.400251	0.00172055	0.293052
Cell_365	6.41074e-37	0.163113	0.481952	0.00207168	0.352863
Cell_366	0.997913	0.000538189	0.000891815	3.83371e-06	0.000652963
Cell_367	2.42975e-79	0.0956314	0.520808	0.00223875	0.381322
Cell_368	6.04024e-25	0.404087	0.343174	0.00147517	0.251264
Cell_369	0.999084	0.000534086	0.000219914	9.44951e-07	0.000160952
Cell_370	0.00032893	0.494877	0.2907	0.00124968	0.212844
Cell_371	1.68331e-24	0.264253	0.423707	0.00182237	0.310217
Cell_372	1.03704e-19	0.669021	0.190613	0.000819329	0.139546
Cell_373	8.10537e-53	0.336034	0.382364	0.00164364	0.279958
Cell_374	5.01766e-24	0.047414	0.697512	0.00151462	0.25356
Cell_375	2.98958e-44	0.000278098	0.997512	1.29414e-05	0.00219654
Cell_376	6.43695e-25	0.196486	0.431616	0.0558786	0.31602
Cell_377	5.30421e-46	3.60555e-08	1	1.77231e-09	3.01874e-07
Cell_378	2.79108e-57	0.252334	0.430566	0.00186073	0.31524
