cell	Node 0	Node 1	Node 2	Node 3	Node 4	Node 5
Cell_43	0.00114225	0.998858	8.12951e-17	1.10184e-19	1.0864e-16	4.71153e-22
Cell_44	3.94925e-26	1.83211e-07	7.77942e-06	0.995421	4.26715e-05	0.00452814
Cell_45	9.27164e-38	8.34704e-08	0.0484398	0.00432517	0.947217	1.84253e-05
Cell_46	5.73916e-18	0.00427473	0.69017	0.0283633	0.27706	0.000131668
Cell_47	9.5324e-30	0.0019322	0.0407897	0.00197394	0.955295	9.23902e-06
Cell_48	4.43689e-22	9.19941e-10	0.493694	0.0453319	0.460781	0.000192706
Cell_49	2.49627e-21	0.000337133	0.0479914	0.757942	0.19045	0.00327958
Cell_50	3.32482e-22	7.95547e-13	0.189335	0.141912	0.668135	0.000617527
Cell_51	3.34477e-23	0.000475126	0.0502006	0.00147927	0.947838	6.55027e-06
Cell_52	1.44302e-26	6.69437e-08	0.110425	7.68715e-05	0.889498	4.13741e-07
Cell_53	2.08023e-40	2.52741e-05	0.180089	0.00220891	0.817668	9.39899e-06
Cell_54	1.15075e-29	0.00499442	0.781523	0.136398	0.0764984	0.000585927
Cell_55	8.97222e-12	0.999884	7.79443e-05	3.65992e-05	6.30843e-07	6.77665e-07
Cell_56	2.39756e-25	0.00165004	0.678331	0.00140891	0.318604	5.98926e-06
Cell_57	8.3056e-31	0.000762323	0.0358974	0.00197553	0.961356	8.61891e-06
Cell_58	6.12895e-28	0.00517358	0.2864	0.00304343	0.70537	1.3213e-05
Cell_59	1.50511e-24	2.763e-10	0.311631	0.185848	0.501721	0.000799423
Cell_60	8.63762e-14	0.0012368	0.0315396	0.00228204	0.964931	1.01049e-05
Cell_61	3.42578e-64	2.94677e-07	0.250161	4.85603e-05	0.74979	2.06334e-07
Cell_62	1.09927e-43	7.56536e-22	2.80371e-10	0.995443	6.30261e-10	0.00455685
Cell_63	8.7388e-19	0.000650897	0.0375852	0.316442	0.643883	0.00143948
Cell_64	5.14228e-05	0.00920216	0.406085	0.158685	0.42529	0.0006863
Cell_65	3.16939e-25	4.6653e-07	0.189688	8.76822e-06	0.810303	3.74933e-08
Cell_66	2.8917e-41	1.87655e-09	0.903109	0.000476317	0.0964128	2.03013e-06
Cell_67	3.39014e-22	4.85424e-12	0.0450368	0.0185323	0.936351	7.97091e-05
Cell_68	3.57588e-07	1	4.57941e-16	6.43106e-17	1.6861e-16	2.82375e-19
Cell_69	1.24698e-28	2.58549e-16	0.706998	0.086275	0.206354	0.000372537
Cell_70	7.02076e-29	1.03345e-10	0.954211	0.00335502	0.0424192	1.44664e-05
Cell_71	2.40045e-09	0.996717	0.000839948	0.000168159	0.00227467	7.19835e-07
Cell_72	1.69186e-36	1.84138e-05	0.149519	0.259974	0.589358	0.00113127
Cell_73	5.58078e-34	0.00329805	0.170013	0.0557201	0.770722	0.000246731
Cell_74	1.14963e-34	4.98956e-08	0.366313	1.32109e-05	0.633674	7.85582e-08
Cell_75	2.73059e-19	6.53362e-10	2.82231e-08	0.8827	6.65411e-08	0.1173
Cell_76	9.70261e-12	1	1.41686e-10	2.24543e-11	9.74855e-12	9.55063e-14
Cell_77	4.21952e-51	8.09255e-24	0.0848773	0.0064528	0.908642	2.74621e-05
Cell_78	2.10981e-20	0.0978766	0.699052	0.0414747	0.16142	0.000177264
Cell_79	6.10532e-39	8.24552e-22	0.0224385	0.000193155	0.977368	8.20746e-07
Cell_80	4.52844e-22	0.0021008	0.418179	0.047634	0.531878	0.00020782
Cell_81	5.96798e-18	1.2374e-05	0.8622	0.000774275	0.137008	5.97191e-06
Cell_82	1.20603e-20	0.00546422	0.197024	0.000512498	0.796997	2.18285e-06
Cell_83	5.64893e-16	0.00548724	0.905696	0.0154854	0.0732499	8.1299e-05
Cell_84	4.45914e-31	2.02033e-13	4.48936e-11	2.46051e-12	8.10535e-10	1
Cell_85	3.94575e-42	2.3318e-11	0.0855709	0.00351821	0.910896	1.50189e-05
Cell_86	1.8618e-12	1	4.44729e-11	3.29559e-12	2.87243e-10	1.39983e-14
Cell_87	0.00114225	0.998858	1.20688e-16	6.7875e-19	9.99191e-17	3.00553e-21
Cell_88	9.6323e-41	3.06586e-10	0.0356037	0.0027031	0.961681	1.20324e-05
Cell_89	1.14228e-48	2.27163e-17	0.0235968	0.000989168	0.97541	4.20806e-06
Cell_90	5.92191e-21	1.07544e-05	0.820823	0.13834	0.0402108	0.000615635
Cell_91	3.20082e-26	2.47302e-08	0.0729503	0.0246852	0.902258	0.000105924
Cell_92	8.57606e-26	1.22798e-15	1.45531e-13	0.995757	5.81795e-13	0.00424347
Cell_93	4.90296e-36	0.000568444	0.0356304	0.000279573	0.96352	1.18791e-06
Cell_94	5.56336e-23	0.00962257	0.122829	0.00105899	0.866485	4.58827e-06
Cell_95	1.05653e-11	0.00390797	0.0352808	0.00390039	0.956894	1.66396e-05
Cell_96	2.75676e-33	1.01427e-08	0.166864	0.0314256	0.80156	0.000150751
Cell_97	6.27377e-27	0.00173814	0.0382026	0.011002	0.949009	4.78749e-05
Cell_98	7.94403e-12	0.00293839	0.082165	0.00153879	0.91335	7.5361e-06
Cell_99	4.09661e-26	0.00463339	0.311044	0.0581821	0.625841	0.000299068
Cell_100	7.59134e-07	0.0033962	0.116481	0.00608146	0.874015	2.62598e-05
Cell_101	1.39388e-29	0.0127936	0.719915	0.249025	0.0169856	0.00128004
Cell_102	1.72198e-47	1.73557e-08	0.121473	2.84158e-06	0.878524	1.21425e-08
Cell_103	2.85636e-18	0.00827297	0.285398	0.00329914	0.702806	0.00022368
Cell_104	8.5659e-13	1	9.88385e-09	1.42464e-09	9.22997e-10	6.06003e-12
Cell_105	8.81372e-27	3.43003e-10	0.14138	0.0022281	0.715508	0.140884
Cell_106	5.62422e-23	0.00690889	0.362339	0.000479968	0.63027	2.04824e-06
Cell_107	3.36356e-14	6.01912e-12	2.12088e-06	6.75792e-07	2.66584e-05	0.999971
Cell_108	2.36438e-11	1	1.09928e-14	5.04493e-16	1.08993e-13	2.16092e-18
Cell_109	1.84578e-23	8.36279e-06	0.546264	0.0145313	0.439129	6.67647e-05
Cell_110	2.38024e-21	0.0110423	0.725048	0.0151769	0.248661	7.15712e-05
Cell_111	8.95538e-24	0.0011001	0.0531982	0.00331342	0.942374	1.41514e-05
Cell_112	5.13536e-37	3.32031e-08	0.928727	0.000736628	0.0705331	3.29909e-06
Cell_113	1.47603e-12	0.0705917	0.251854	0.0394367	0.637929	0.000189181
Cell_114	3.46817e-19	0.0134971	0.0799831	0.016376	0.890072	7.14459e-05
Cell_115	2.50853e-18	0.00186844	0.0539255	0.0674191	0.872216	0.00457099
Cell_116	2.84543e-29	0.00265929	0.150488	0.0558273	0.790779	0.000246089
Cell_117	2.09137e-16	0.000433623	0.0467183	0.00064231	0.952203	2.75312e-06
Cell_118	0.00016225	0.999838	3.42736e-20	1.94365e-21	7.26303e-19	8.3931e-24
Cell_119	1.98587e-20	0.002682	0.0408505	0.0233387	0.933027	0.000101499
Cell_120	6.40912e-24	0.000271237	0.0338575	0.00631549	0.959529	2.71131e-05
Cell_121	3.91986e-38	7.47966e-13	0.0414714	0.000230253	0.958297	9.97419e-07
Cell_122	2.39909e-27	8.34485e-07	0.151561	0.00415492	0.844266	1.76909e-05
Cell_123	1.45446e-21	0.000658981	0.0792957	0.00331522	0.916711	1.9192e-05
Cell_124	1.93775e-22	0.000898947	0.0670087	0.00206876	0.930015	9.08349e-06
Cell_125	5.32563e-19	2.2324e-07	0.0834696	0.00147188	0.915052	6.29945e-06
Cell_126	3.23556e-21	1.35628e-09	0.0416042	0.0208611	0.937436	9.83769e-05
Cell_127	3.22134e-17	0.0787669	0.386275	0.0200884	0.514781	8.942e-05
Cell_128	9.77588e-24	0.00120089	0.1224	0.000510502	0.875886	2.17154e-06
Cell_129	1.76311e-31	3.36427e-06	0.0590999	0.00767062	0.933183	4.32897e-05
Cell_130	5.36735e-28	0.931372	0.044567	0.000718111	0.0233398	3.13302e-06
Cell_131	1.95839e-17	0.00976068	0.129442	0.000966953	0.859827	4.20767e-06
Cell_132	7.22538e-22	0.999937	4.32543e-05	3.39151e-06	1.58556e-05	1.44399e-08
Cell_133	7.00576e-19	0.00758009	0.471517	0.00259047	0.518289	2.3874e-05
Cell_134	2.38641e-12	0.998205	0.00178397	2.0607e-07	1.06398e-05	9.06454e-10
Cell_135	1.59727e-20	6.69544e-09	0.431203	0.0475619	0.52103	0.000204568
Cell_136	1.44642e-24	0.000503113	0.0389531	0.000295106	0.960247	1.2548e-06
Cell_137	5.32577e-14	3.87192e-08	5.20438e-07	0.995509	2.32575e-07	0.00449055
Cell_138	5.73351e-31	3.82403e-07	0.0541761	0.00480361	0.941	2.04038e-05
Cell_139	1.36083e-35	0.363106	0.0303531	0.00195384	0.604576	1.10266e-05
Cell_140	2.18868e-43	1.21935e-09	0.259969	0.00112119	0.738905	4.79376e-06
Cell_141	0.0523687	0.947631	5.13648e-23	2.42763e-24	3.7844e-24	1.03438e-26
Cell_142	8.30475e-29	3.85268e-10	7.80551e-09	0.994777	2.4061e-07	0.00522263
Cell_143	3.96441e-12	0.274965	0.0576818	0.00153783	0.665809	6.75233e-06
Cell_144	1.83011e-09	0.00133052	0.0347087	0.00608297	0.957851	2.6814e-05
Cell_145	1.96166e-28	4.0673e-16	0.0601027	5.35952e-05	0.939843	3.64186e-07
Cell_146	3.81983e-26	0.00432034	0.0437661	0.011531	0.940333	4.93324e-05
Cell_147	1.0255e-38	1.29907e-09	0.0319649	1.41692e-05	0.968021	6.05332e-08
Cell_148	1.04773e-40	4.15036e-13	0.0362356	0.00420065	0.959545	1.88369e-05
Cell_149	4.06456e-28	0.000112608	0.364318	0.000666482	0.634899	3.58716e-06
Cell_150	2.08736e-30	0.000726663	0.0416248	3.66994e-05	0.957612	1.56928e-07
Cell_151	1.0843e-15	5.6636e-08	0.0550892	0.020311	0.924512	8.75782e-05
Cell_152	1.46759e-18	0.00425063	0.268519	0.0126317	0.714545	5.40432e-05
Cell_153	4.17677e-24	1.62547e-07	0.90998	0.0484686	0.0413306	0.000220482
Cell_154	9.26375e-14	0.997599	0.000293004	1.62512e-07	0.00210753	8.74676e-10
Cell_155	1.54344e-21	1.66997e-05	0.332512	0.204023	0.462558	0.000890119
Cell_156	1.08558e-50	8.16826e-11	0.330268	0.000731796	0.668997	3.10779e-06
Cell_157	3.90772e-39	7.92088e-13	0.0319347	4.31299e-06	0.968061	1.83417e-08
Cell_158	7.8069e-06	0.999992	1.22116e-10	2.06796e-12	2.61652e-09	8.85778e-15
Cell_159	2.31125e-27	0.00364967	0.0282892	0.17099	0.790195	0.00687614
Cell_160	5.1689e-28	1.79792e-07	0.0280112	4.57684e-05	0.971943	1.94623e-07
Cell_161	6.99258e-35	5.65729e-07	0.112676	8.1764e-05	0.887241	3.4917e-07
Cell_162	1.92885e-27	0.00304582	0.115464	8.07244e-05	0.88141	3.43034e-07
Cell_163	2.0227e-29	1.50658e-14	0.0145339	0.952313	0.028725	0.00442763
Cell_164	2.9738e-16	4.2581e-06	0.969797	1.18792e-05	0.0301873	5.14689e-08
Cell_165	1.42654e-15	0.00295778	0.0459032	0.0169148	0.934146	7.77157e-05
Cell_166	1.28307e-15	0.0026603	0.0656285	0.000534855	0.931174	2.48672e-06
Cell_167	3.22099e-20	9.32908e-05	0.0462001	0.00109415	0.9489	0.0037121
Cell_168	6.63443e-34	5.33709e-15	0.0349446	0.000113278	0.964942	4.85211e-07
Cell_169	2.75247e-32	0.00348674	0.176336	0.0212136	0.798873	9.09819e-05
Cell_170	8.07026e-18	1.44418e-15	3.77634e-12	0.995306	8.27956e-11	0.00469367
Cell_171	7.91772e-32	0.00149639	0.0466867	0.000247568	0.951568	1.05427e-06
Cell_172	2.03397e-15	0.000852598	0.0619341	0.00521158	0.931923	7.88451e-05
Cell_173	1.81737e-18	0.961512	0.0286411	1.51081e-05	0.00983215	7.82678e-08
Cell_174	4.07213e-23	0.00500228	0.139935	4.31506e-05	0.85502	2.56594e-07
Cell_175	2.7882e-28	1.03132e-19	0.000227911	0.993532	0.00194965	0.00429008
Cell_176	3.45223e-45	7.41298e-08	0.830886	0.000468575	0.168644	1.98999e-06
Cell_177	2.02553e-19	1.61948e-08	0.0938915	0.00809378	0.897979	3.54172e-05
Cell_178	4.53516e-23	0.00557107	0.42886	0.371718	0.192186	0.00166479
Cell_179	6.22524e-28	9.16348e-10	3.51156e-05	0.995655	6.81566e-05	0.00424193
Cell_180	6.56991e-20	0.00255681	0.274142	0.00819891	0.715067	3.50003e-05
Cell_181	2.36987e-15	0.00491368	0.0706474	0.0010091	0.923426	4.30054e-06
Cell_182	7.38453e-21	0.0108699	0.38104	0.00250015	0.605552	3.78244e-05
Cell_183	0.164858	0.835142	5.26123e-27	6.63642e-29	6.2208e-27	4.50953e-31
Cell_184	1.2158e-31	3.16205e-10	0.00828534	0.956864	0.0306636	0.0041871
Cell_185	2.15089e-28	1.48028e-06	0.132616	0.0232711	0.843969	0.000143165
Cell_186	7.19331e-23	0.00304425	0.152692	0.000715229	0.843546	3.0569e-06
Cell_187	2.65062e-38	8.43665e-08	0.291926	0.000180674	0.707893	7.72569e-07
Cell_188	1.6142e-16	0.0296326	0.322122	1.20913e-05	0.648233	5.702e-08
Cell_189	6.89799e-32	5.82274e-07	0.70829	0.0457319	0.245782	0.000195764
Cell_190	1.69572e-45	6.11458e-14	0.0298962	0.0158933	0.95412	9.06129e-05
Cell_191	3.26288e-36	0.000378294	0.0268185	0.000211188	0.972591	8.98042e-07
Cell_192	8.24987e-25	0.00567771	0.0895783	0.000916627	0.903823	4.08021e-06
Cell_193	7.78243e-20	1.39267e-17	0.537962	0.116568	0.344781	0.00068862
Cell_194	7.35874e-15	4.86399e-08	4.90625e-05	0.994382	0.00130312	0.00426543
Cell_195	2.51464e-17	5.21385e-05	0.08433	0.0130289	0.902519	7.00651e-05
Cell_196	2.32787e-07	0.0771001	0.189993	0.064433	0.668088	0.000385789
Cell_197	7.83376e-16	0.995697	0.00400201	3.82214e-06	0.000296708	1.65569e-08
Cell_198	4.95094e-25	0.000476235	0.254109	0.000927484	0.744483	3.96818e-06
Cell_199	1.27883e-16	0.100259	0.891818	0.00567804	0.0022202	2.42393e-05
Cell_200	2.70245e-40	1.14369e-20	0.196705	0.137624	0.665077	0.000594261
Cell_201	9.36442e-09	0.00680809	0.292776	0.00721733	0.693167	3.14881e-05
Cell_202	1.12211e-43	4.98973e-09	0.0292316	0.000366615	0.9704	1.55948e-06
Cell_203	2.0674e-21	0.000279211	0.0331935	0.00439393	0.962115	1.87451e-05
Cell_204	1.05934e-20	0.00143068	0.0548986	0.00306167	0.940596	1.31873e-05
Cell_205	8.57772e-40	7.72232e-10	0.0312505	7.73301e-05	0.968672	3.31709e-07
Cell_206	1.8446e-21	2.64123e-11	0.0456392	0.0485064	0.905639	0.000215148
Cell_207	1.26758e-39	0.00066884	0.0311452	0.00373962	0.96443	1.60546e-05
Cell_208	8.02395e-51	1.5193e-12	1.86806e-10	0.995751	1.16603e-08	0.00424917
Cell_209	1.38047e-19	0.00537236	0.454286	0.00614548	0.534166	2.9329e-05
Cell_210	2.24615e-34	8.26404e-10	0.0418981	0.517254	0.43865	0.00219725
Cell_211	9.03298e-34	2.34929e-12	0.0547067	0.000277465	0.945015	1.21054e-06
Cell_212	7.37099e-30	0.00319911	0.060372	0.0660905	0.870052	0.000286349
Cell_213	1.76832e-20	0.0383243	0.218109	0.000440816	0.743124	1.88592e-06
Cell_214	2.16183e-26	2.91965e-09	0.000156164	0.994134	0.0014173	0.00429268
Cell_215	8.5279e-17	0.00368837	0.259993	0.00199686	0.734314	8.58945e-06
Cell_216	4.52848e-38	6.66586e-20	0.459832	0.000625455	0.53954	2.7154e-06
Cell_217	1.34951e-32	3.73881e-09	0.0950372	0.0836231	0.820983	0.000356747
Cell_218	2.48707e-05	0.999975	2.73182e-13	9.19093e-14	1.65099e-12	5.92621e-16
Cell_219	2.25701e-15	0.00467968	0.28549	0.428216	0.279783	0.00183107
Cell_220	2.79131e-33	0.0448667	0.614814	0.0530173	0.287077	0.000225178
Cell_221	4.01262e-26	5.90653e-08	0.682661	0.0062282	0.311083	2.74201e-05
Cell_222	8.76089e-25	0.000304733	0.0519374	0.00879138	0.938926	4.00051e-05
Cell_223	4.26332e-22	0.00019316	0.596981	0.00173349	0.401085	7.41248e-06
Cell_224	7.13666e-12	4.7172e-05	0.0710447	0.0100613	0.918793	5.41522e-05
Cell_225	1.17363e-15	9.38353e-05	0.00123041	0.994073	0.000355745	0.00424684
Cell_226	1.04339e-30	1.86146e-08	0.122456	0.00852923	0.868979	3.65337e-05
Cell_227	1.32915e-17	1.78692e-05	0.931377	0.00311409	0.0654782	1.32221e-05
Cell_228	2.18003e-19	1.743e-08	0.0546024	0.00358873	0.941793	1.55804e-05
Cell_229	2.20411e-28	2.70757e-08	0.971199	0.00137478	0.0274111	1.52328e-05
Cell_230	1.26886e-14	0.957822	0.00160461	0.000256896	0.0403154	1.10113e-06
Cell_231	0.00272503	0.487647	0.313122	0.0330774	0.163288	0.000140538
Cell_232	1.8935e-25	0.00130314	0.151502	0.0165679	0.830509	0.000118035
Cell_233	1.26295e-06	0.000226007	0.0843453	0.0016441	0.913672	0.000111469
Cell_234	7.83884e-19	3.28588e-07	0.213823	0.0124082	0.773715	5.32254e-05
Cell_235	1.06092e-34	9.55124e-05	0.113624	0.00454936	0.881711	1.99073e-05
Cell_236	1.46475e-60	2.22217e-21	0.618647	9.56572e-05	0.381257	4.06506e-07
Cell_237	3.23193e-42	1.17096e-09	0.0438988	0.00171285	0.954381	7.45341e-06
Cell_238	1.43095e-23	1.54826e-07	0.0746139	0.0454719	0.879395	0.000519281
Cell_239	4.77459e-26	0.000851813	0.0368384	8.66336e-07	0.962309	3.68871e-09
Cell_240	1.23611e-22	9.20699e-08	0.139313	0.00103573	0.859646	4.51873e-06
Cell_241	2.72175e-40	1.51634e-06	7.59202e-05	0.995454	4.71707e-06	0.0044639
Cell_242	5.5742e-20	0.00216931	0.382547	0.000233496	0.615049	9.93532e-07
Cell_243	1.78935e-24	8.301e-06	0.225041	0.0218202	0.753036	9.40857e-05
Cell_244	5.85869e-29	3.90752e-05	0.0490164	0.000517791	0.950424	2.22981e-06
Cell_245	4.99001e-19	1.03463e-06	0.0498268	9.59361e-08	0.950172	6.78923e-10
Cell_246	8.9672e-17	0.000871053	0.0585307	0.0184461	0.922073	7.9191e-05
Cell_247	3.74966e-08	6.71006e-06	0.000158411	0.991433	0.00326542	0.00513612
Cell_248	4.2307e-48	3.69502e-11	0.104707	0.102634	0.792219	0.000440619
Cell_249	1.23421e-30	0.00113281	0.0327229	0.00442093	0.961701	2.22045e-05
Cell_250	1.23136e-24	0.00118446	0.178186	0.115448	0.704664	0.000517702
Cell_251	1.68183e-19	0.00275802	0.0485281	0.000907341	0.947803	3.86528e-06
Cell_252	0.00245533	0.439385	0.232304	0.0080454	0.317777	3.4199e-05
Cell_253	1.16428e-06	0.999999	4.0877e-17	1.90082e-16	4.56772e-17	8.37888e-19
Cell_254	1.79191e-22	0.00758344	0.209516	0.000428997	0.782415	5.70082e-05
Cell_255	2.71474e-24	0.00706045	0.209914	0.014156	0.76877	0.000100179
Cell_256	1.14617e-21	0.0485064	0.56924	0.32694	0.0538582	0.00145532
Cell_257	8.90904e-21	0.013114	0.431912	0.0180651	0.536829	8.04136e-05
Cell_258	1.14028e-14	0.000911688	0.284021	0.00201762	0.713041	8.68866e-06
Cell_259	1.23856e-06	0.999999	2.6087e-08	1.75512e-08	8.30915e-09	7.91702e-11
Cell_260	8.30915e-20	0.000899033	0.226755	0.024703	0.747535	0.000107494
Cell_261	3.78508e-18	0.999987	2.20979e-06	7.83657e-09	1.0431e-05	4.6921e-11
Cell_262	4.36875e-15	2.28192e-07	0.0427363	8.46421e-06	0.957255	3.67472e-08
Cell_263	6.24143e-32	0.000504958	0.0433545	0.000452103	0.955687	1.92072e-06
Cell_264	1.46932e-29	0.0029783	0.0739272	0.000982377	0.922108	4.31342e-06
Cell_265	2.39085e-20	0.000930445	0.062184	0.0142939	0.92253	6.12678e-05
Cell_266	5.2954e-30	7.15167e-13	0.000182192	0.000272897	0.00407879	0.995466
Cell_267	6.38846e-51	7.9106e-33	0.0224008	2.30105e-06	0.977597	1.02967e-08
Cell_268	3.49982e-34	0.00206827	0.0869831	0.051057	0.859635	0.000256438
Cell_269	1.24843e-21	0.017734	0.561373	0.0185477	0.402267	7.89727e-05
Cell_270	7.06317e-38	2.98917e-18	0.74272	0.0913638	0.165469	0.000447447
Cell_271	2.95024e-14	0.0240813	0.218726	6.93945e-06	0.757186	2.97241e-08
Cell_272	1.46619e-29	3.81325e-08	0.256053	0.00791254	0.736001	3.36148e-05
Cell_273	2.87e-28	9.92568e-10	0.0608746	0.000165531	0.938959	7.11964e-07
Cell_274	6.36352e-36	5.84071e-09	0.0427537	0.00592528	0.951296	2.5278e-05
Cell_275	1.66742e-56	5.67186e-17	3.98101e-10	1.28928e-12	1.08428e-08	1
Cell_276	1.67488e-23	0.00070882	0.031842	0.0018315	0.965609	8.57234e-06
Cell_277	1.44783e-15	0.00300193	0.373713	0.010304	0.612937	4.41657e-05
Cell_278	3.31204e-25	4.06857e-05	0.231197	0.00594929	0.762788	2.53067e-05
Cell_279	9.425e-32	0.00307961	0.182194	0.0113128	0.803366	4.81809e-05
Cell_280	2.72022e-17	0.00499364	0.179691	0.0756995	0.739293	0.000323044
Cell_281	5.38274e-15	1.991e-06	0.0405831	0.00260181	0.956795	1.84125e-05
Cell_282	8.25074e-35	9.33184e-12	0.0309785	0.000143735	0.968877	6.2065e-07
Cell_283	4.28208e-09	0.998201	0.000292191	2.34609e-05	0.00148346	1.95789e-07
Cell_284	7.6998e-26	0.0087087	0.676156	0.015186	0.299883	6.66787e-05
Cell_285	2.16086e-20	0.000840941	0.0291141	0.000256307	0.969788	1.11823e-06
Cell_286	2.33676e-35	1.10427e-05	0.00727483	0.957579	0.0286278	0.00650687
Cell_287	3.99356e-20	0.00539348	0.0413238	0.00612554	0.947131	2.65401e-05
Cell_288	2.03896e-14	0.000291953	0.0498393	0.00745014	0.942386	3.24191e-05
Cell_289	1.33155e-39	3.46309e-18	0.142585	0.000444122	0.856969	1.91968e-06
Cell_290	3.00146e-17	0.000291555	0.0291217	0.000648159	0.969936	2.76904e-06
Cell_291	5.39406e-10	0.00356538	0.058213	5.21337e-05	0.938169	2.26338e-07
Cell_292	5.93801e-07	0.000106261	0.0718203	0.00974215	0.917036	0.00129461
Cell_293	5.866e-24	8.63468e-06	0.257516	0.000927496	0.741544	4.08844e-06
Cell_294	4.23177e-06	0.000757281	0.0598705	0.00028559	0.939081	1.31215e-06
Cell_295	8.48049e-31	1.04176e-10	0.037762	0.00118466	0.961048	5.11537e-06
Cell_296	1.91817e-44	0.00633404	0.121306	0.00265678	0.869692	1.14411e-05
Cell_297	2.6974e-23	1.78293e-16	6.73627e-10	0.995536	3.38958e-09	0.00446427
Cell_298	1.6657e-25	0.00114636	0.0949241	0.0015965	0.902326	6.89369e-06
Cell_299	4.74886e-12	8.49813e-10	0.749612	0.00114456	0.249238	5.74866e-06
Cell_300	2.59329e-42	3.00663e-10	0.37079	0.000826304	0.628376	7.34785e-06
Cell_301	2.83585e-31	0.00229432	0.0616642	0.000862551	0.935175	3.6752e-06
Cell_302	2.38047e-14	0.231234	0.377795	0.000982485	0.389984	4.93462e-06
Cell_303	1.3556e-31	0.0022157	0.20831	0.0115904	0.777832	5.13229e-05
Cell_304	2.99131e-09	0.00217473	0.051605	1.54129e-05	0.946205	9.1051e-08
Cell_305	1.51321e-65	2.07672e-28	0.263619	0.0382065	0.69801	0.000164025
