cell	Node 0	Node 1	Node 2	Node 3	Node 4	Node 5
Cell_36	0.000972107	0.000224306	1.66166e-05	0.000772077	0.992987	0.00502796
Cell_37	0.000114649	0.000334837	2.48214e-05	0.000778351	0.993512	0.00523527
Cell_38	1	6.68038e-17	6.34222e-18	5.68714e-38	7.01192e-35	8.35104e-17
Cell_39	0.22004	0.194534	0.0227534	4.48183e-05	0.0523091	0.510318
Cell_40	0.00021547	5.93635e-05	4.49099e-06	0.000784398	0.998376	0.000560116
Cell_41	0.000639713	0.00070672	0.000105894	0.000879336	0.992644	0.00502412
Cell_42	0.000158734	0.000198552	0.000208535	0.000803388	0.995075	0.00355605
Cell_43	1	2.70801e-17	2.18484e-18	4.63776e-18	5.93103e-15	4.21286e-17
Cell_44	8.67368e-07	6.58126e-06	0.999928	4.21845e-08	5.09729e-05	1.34294e-05
Cell_45	2.9508e-07	0.0467569	0.00501694	3.55841e-08	4.56634e-05	0.94818
Cell_46	0.00584748	0.0672115	0.00786129	0.000695482	0.824835	0.0935488
Cell_47	0.000112394	0.696921	0.0562281	5.09031e-24	5.99156e-21	0.246739
Cell_48	7.98866e-05	0.00136747	0.000114145	0.000763101	0.981152	0.0165238
Cell_49	0.000398047	0.0282495	0.863161	5.28447e-06	0.00668529	0.101501
Cell_50	5.37819e-05	0.000190132	4.22869e-05	0.000791782	0.996501	0.00242067
Cell_51	0.00141906	0.00293957	0.00086056	0.000263333	0.326163	0.668354
Cell_52	9.22839e-05	0.00111247	0.000166691	0.00095132	0.983868	0.0138095
Cell_53	0.0080144	0.0283742	0.0177678	0.00052917	0.679786	0.265528
Cell_54	0.00636063	0.00522772	0.000428306	0.000601645	0.766194	0.221187
Cell_55	0.998655	1.22624e-06	1.16417e-07	4.22055e-06	0.00133434	4.69885e-06
Cell_56	3.63598e-09	0.00779625	0.000582175	5.63862e-09	7.24982e-06	0.991614
Cell_57	0.0155667	0.0213525	0.008788	0.000578876	0.726807	0.226907
Cell_58	1.93414e-07	0.0414134	0.003637	7.11815e-09	8.97744e-06	0.95494
Cell_59	0.016827	0.588077	0.0687835	2.83208e-06	0.00360222	0.322707
Cell_60	5.62475e-08	0.144544	0.0346826	2.29069e-14	2.83725e-11	0.820773
Cell_61	4.89576e-16	0.210758	0.0157964	1.24954e-30	1.60726e-27	0.773445
Cell_62	7.52818e-13	7.92645e-10	1	7.66901e-13	9.21322e-10	1.16252e-09
Cell_63	0.000414194	0.00559702	0.981891	5.95927e-06	0.00720079	0.00489128
Cell_64	1.06253e-07	0.0240819	0.00211492	4.89671e-11	6.19741e-08	0.973803
Cell_65	0.000130053	0.0392453	0.00304271	6.55823e-09	8.38703e-06	0.957574
Cell_66	3.41375e-05	7.60573e-05	5.72384e-06	0.000777683	0.997508	0.00159809
Cell_67	2.02565e-08	0.185534	0.0162939	7.22614e-11	9.19196e-08	0.798172
Cell_68	1	1.2732e-17	2.8317e-18	5.78368e-25	7.21933e-22	2.7887e-18
Cell_69	0.000379237	0.000534509	0.000118879	0.000784091	0.993819	0.00436393
Cell_70	0.000189058	0.000241679	2.12247e-05	0.000784753	0.995955	0.00280851
Cell_71	0.997488	0.00017854	1.49031e-05	1.66186e-06	0.00212317	0.00019371
Cell_72	0.000173949	0.233081	0.479807	2.14426e-09	2.69866e-06	0.286936
Cell_73	3.94447e-09	0.00957094	0.00170826	2.00007e-11	2.47728e-08	0.988721
Cell_74	2.56184e-05	0.000316659	2.64321e-05	0.00105845	0.997343	0.00123012
Cell_75	1.68761e-11	6.05366e-10	1	1.36715e-14	6.11584e-13	1.97619e-09
Cell_76	1	4.0241e-11	4.22643e-11	4.3388e-21	5.57574e-18	6.39612e-11
Cell_77	6.39905e-05	3.40376e-05	2.60784e-06	0.00077762	0.998777	0.000344695
Cell_78	2.62853e-05	0.196326	0.0178504	2.92361e-27	3.7405e-24	0.785797
Cell_79	7.78775e-06	9.83595e-05	7.27435e-06	0.000773922	0.995458	0.0036545
Cell_80	0.000567011	0.0225957	0.00403298	0.000226697	0.28463	0.687948
Cell_81	0.00114787	0.00130112	0.000146551	0.00131813	0.971612	0.0244738
Cell_82	0.00212364	0.00123448	0.000139045	0.000762913	0.979176	0.0165643
Cell_83	0.000579592	0.0229634	0.00201669	0.00034528	0.365446	0.608649
Cell_84	3.5583e-13	1.28755e-10	1.07474e-11	1	1.47148e-11	2.51611e-10
Cell_85	0.000272732	0.227974	0.0297433	3.23318e-10	4.1411e-07	0.74201
Cell_86	1	1.10196e-12	8.12579e-14	3.24218e-23	4.17165e-20	2.50281e-12
Cell_87	1	6.20999e-17	1.10839e-17	1.39578e-20	1.72882e-17	3.88799e-17
Cell_88	0.000343372	0.000655495	8.55211e-05	0.000796361	0.981634	0.016485
Cell_89	0.000274653	4.45899e-05	3.48323e-06	0.000777218	0.998625	0.000275423
Cell_90	0.971696	2.22828e-06	1.79779e-07	2.29239e-05	0.0282639	1.42687e-05
Cell_91	0.081528	0.140243	0.016712	2.49119e-10	3.17572e-07	0.761517
Cell_92	8.84262e-23	1.53638e-13	1	5.16734e-41	6.62883e-38	9.55501e-14
Cell_93	1.15551e-06	0.0408894	0.00303587	9.26296e-12	1.19149e-08	0.956074
Cell_94	0.583655	0.199062	0.0199505	2.61828e-14	3.30832e-11	0.197332
Cell_95	0.000526924	0.0030919	0.000264034	1.48344e-07	0.000190113	0.995927
Cell_96	6.73244e-05	0.319412	0.0373596	4.46266e-10	5.13496e-07	0.64316
Cell_97	0.00301065	0.0563511	0.0352869	2.21374e-32	2.78612e-29	0.905351
Cell_98	1.89104e-08	0.0429472	0.00430427	1.02531e-10	1.15742e-07	0.952748
Cell_99	0.00492764	0.00863334	0.00192013	0.000791388	0.854216	0.129512
Cell_100	0.00735429	0.00747802	0.00112049	0.000671136	0.850651	0.132725
Cell_101	5.42108e-08	0.0834517	0.0108878	8.9458e-09	9.65601e-06	0.905651
Cell_102	3.75931e-05	0.00132254	0.000125559	0.000763462	0.97696	0.0207911
Cell_103	1.18413e-06	0.261051	0.537385	1.36849e-14	1.19988e-12	0.201563
Cell_104	1	2.37812e-09	2.0308e-10	2.88465e-17	3.70673e-14	2.23134e-09
Cell_105	9.16727e-08	0.436412	0.0372676	0.000486613	4.6024e-05	0.525787
Cell_106	9.05465e-08	0.155316	0.012725	2.39333e-08	3.06636e-05	0.831928
Cell_107	1.0127e-05	0.00389374	0.000417792	0.994425	4.01889e-06	0.00124967
Cell_108	1	2.85699e-16	2.30504e-17	1.62207e-43	2.07115e-40	1.54965e-16
Cell_109	8.77892e-05	0.0553577	0.00568811	0.000141676	0.16963	0.769095
Cell_110	1.457e-14	0.0929262	0.0754706	4.99263e-22	5.83604e-19	0.831603
Cell_111	1.14046e-06	0.0338839	0.021218	8.96818e-22	1.14815e-18	0.944897
Cell_112	8.22832e-05	0.00697945	0.000519783	0.000576665	0.706849	0.284993
Cell_113	0.0313406	0.0510111	0.00910468	0.000159709	0.183769	0.724615
Cell_114	1.98129e-09	0.0812256	0.0105973	3.14406e-17	3.94752e-14	0.908177
Cell_115	6.01731e-08	0.0119496	0.0125505	2.02152e-14	1.77244e-12	0.9755
Cell_116	4.04908e-11	0.00440737	0.000472904	3.98634e-12	4.958e-09	0.99512
Cell_117	0.000276144	0.0157873	0.00988598	2.3e-06	0.00293494	0.971113
Cell_118	1	1.14995e-21	9.42148e-23	1.07369e-38	1.36082e-35	5.22111e-22
Cell_119	2.96051e-16	0.00185008	0.000277213	5.28135e-36	6.6504e-33	0.997873
Cell_120	7.54729e-13	0.061734	0.0254077	5.43356e-14	6.92347e-11	0.912858
Cell_121	8.08215e-05	0.00048837	7.31765e-05	0.000785301	0.992446	0.00612666
Cell_122	0.0369047	0.0348037	0.00725648	0.000610464	0.783749	0.136676
Cell_123	0.000148262	0.00347122	0.000372253	0.000961207	0.928753	0.0662937
Cell_124	0.00317188	0.00867434	0.000788689	0.000762952	0.952334	0.0342677
Cell_125	0.000762755	0.00185537	0.00014293	0.000775395	0.990808	0.00565545
Cell_126	0.000256379	8.23967e-05	1.9833e-05	0.000852053	0.995991	0.00279881
Cell_127	0.902651	0.027252	0.00408338	4.02916e-08	4.96654e-05	0.0659635
Cell_128	1.71328e-16	0.0257086	0.00225778	1.25382e-17	1.61114e-14	0.972034
Cell_129	0.0115088	0.00252842	0.00158329	0.000965155	0.955014	0.0283999
Cell_130	0.987314	0.00248476	0.000844614	4.92361e-14	6.18182e-11	0.00935673
Cell_131	6.8771e-05	0.0285077	0.00285711	1.68453e-12	2.12007e-09	0.968566
Cell_132	0.999994	1.14947e-06	1.88935e-07	1.11544e-21	1.43212e-18	4.39127e-06
Cell_133	0.00293798	0.0608958	0.125357	0.000422191	0.262559	0.547829
Cell_134	0.999995	1.8193e-06	1.91831e-07	3.30432e-17	4.11768e-14	2.68766e-06
Cell_135	3.94829e-05	0.000787034	5.9092e-05	0.000773763	0.98426	0.0140806
Cell_136	2.30004e-12	0.485857	0.0362293	9.40661e-21	1.20918e-17	0.477914
Cell_137	4.23376e-08	3.8318e-08	0.999999	3.0598e-10	3.72599e-07	2.0272e-07
Cell_138	0.133725	0.118225	0.00873587	9.6305e-06	0.0123914	0.726913
Cell_139	0.0292005	0.000490668	0.000109129	0.000140905	0.139425	0.830634
Cell_140	0.0113071	0.239513	0.0185695	3.67331e-12	4.69806e-09	0.730611
Cell_141	1	1.25191e-24	9.86719e-26	2.57199e-36	3.29992e-33	4.47312e-24
Cell_142	4.42949e-09	5.63626e-09	1	3.4265e-17	3.62663e-14	4.95823e-09
Cell_143	0.00206628	0.20745	0.0370265	4.48275e-08	5.59548e-05	0.753402
Cell_144	5.5135e-13	0.04437	0.00378899	7.49991e-18	9.32799e-15	0.951841
Cell_145	0.0001492	0.000156284	1.33459e-05	0.00120022	0.997549	0.000931978
Cell_146	7.88355e-06	0.0473153	0.0296286	5.95784e-14	7.61561e-11	0.923048
Cell_147	0.00019045	0.000421034	3.15474e-05	0.000771759	0.987788	0.0107973
Cell_148	0.000905231	0.000227273	4.05646e-05	0.000812154	0.994348	0.00366721
Cell_149	0.000246616	0.000259975	2.22007e-05	0.000960939	0.993815	0.00469518
Cell_150	0.000200156	0.00293081	0.000523103	0.000733073	0.937494	0.0581186
Cell_151	0.000473116	0.00124062	0.000221431	0.00073889	0.937749	0.0595774
Cell_152	2.69853e-07	0.157106	0.0139132	7.07201e-18	9.03959e-15	0.828981
Cell_153	0.000145391	0.000722906	0.000759253	0.000821252	0.992347	0.00520396
Cell_154	0.999793	8.15457e-06	7.4143e-07	5.09992e-09	5.2744e-06	0.000193009
Cell_155	1.96642e-06	0.145775	0.744549	5.00983e-08	6.29008e-05	0.10961
Cell_156	2.07099e-08	0.108921	0.0292653	3.78139e-14	4.86627e-11	0.861814
Cell_157	7.30536e-05	5.41095e-05	4.10969e-06	0.000776871	0.998497	0.000594668
Cell_158	1	2.91957e-11	3.8091e-12	6.4548e-12	8.24188e-09	1.2288e-11
Cell_159	1.35557e-05	0.0504119	0.103775	4.54204e-21	6.68809e-19	0.845799
Cell_160	5.2281e-20	0.058148	0.00758646	4.57265e-28	5.87755e-25	0.934266
Cell_161	0.000191544	0.000162556	1.31151e-05	0.000778351	0.996588	0.00226612
Cell_162	1.36918e-11	0.0268185	0.00224066	5.45901e-13	7.02121e-10	0.970941
Cell_163	2.24494e-11	0.000747333	0.996039	1.02548e-11	1.21449e-08	0.00321393
Cell_164	0.00176838	0.0202587	0.0016138	0.000525835	0.664418	0.311415
Cell_165	2.39299e-07	0.0317476	0.0130663	5.12984e-22	6.14201e-19	0.955186
Cell_166	1.16965e-08	0.0397488	0.00304541	1.79382e-24	2.12444e-21	0.957206
Cell_167	1.2951e-10	0.0360267	0.0225598	1.15112e-19	2.02889e-19	0.941414
Cell_168	0.0153454	0.000119076	1.39275e-05	0.000765844	0.977876	0.00588016
Cell_169	0.0054728	0.00176878	0.000230769	0.00076043	0.969826	0.0219412
Cell_170	2.25366e-14	7.52714e-12	1	1.21861e-19	1.42448e-16	1.12665e-11
Cell_171	3.39074e-14	0.00324728	0.000242142	1.74157e-32	2.2356e-29	0.996511
Cell_172	0.0155698	0.0155333	0.006393	0.00221297	0.852233	0.108058
Cell_173	0.932107	0.0371985	0.00280688	4.88051e-19	5.22994e-16	0.0278871
Cell_174	1.09148e-12	0.023975	0.00177087	1.74564e-30	1.64486e-27	0.974254
Cell_175	0.000438754	0.000343509	0.962086	2.90698e-05	0.0368453	0.000257041
Cell_176	0.000494091	0.0194214	0.00158384	0.00044248	0.569418	0.40864
Cell_177	0.000460412	0.000207476	1.93244e-05	0.000793434	0.993482	0.00503776
Cell_178	0.0019781	0.0225468	0.00927953	0.000384568	0.471386	0.494425
Cell_179	1.15588e-10	3.78614e-05	0.999942	1.55825e-22	1.99945e-19	1.99057e-05
Cell_180	0.00296501	0.001544	0.00013185	0.000738991	0.946509	0.0481108
Cell_181	1.73626e-08	0.0308325	0.00243013	8.85302e-21	1.13564e-17	0.966737
Cell_182	0.000563977	0.00460436	0.000437129	0.00228362	0.879442	0.112669
Cell_183	1	9.19051e-32	7.67148e-33	1.08666e-31	9.03161e-29	7.5925e-32
Cell_184	0.0117936	0.00703175	0.974743	2.47675e-11	3.10121e-08	0.0064313
Cell_185	0.00032835	0.00128943	0.000530687	0.00102652	0.936914	0.0599109
Cell_186	1.93939e-05	0.0259234	0.0021239	4.67324e-12	5.97899e-09	0.971933
Cell_187	0.0183359	0.505937	0.0403027	1.41808e-09	1.81352e-06	0.435422
Cell_188	1.16948e-05	0.110681	0.00837706	2.47137e-13	2.88887e-10	0.88093
Cell_189	2.93404e-09	0.0312744	0.00237533	1.26527e-16	1.61649e-13	0.96635
Cell_190	9.88473e-05	0.00111109	8.19251e-05	0.00100336	0.983424	0.0142811
Cell_191	0.000205001	0.00338722	0.000277514	0.000752483	0.967218	0.0281597
Cell_192	0.00462046	0.0391584	0.00420163	9.56811e-06	0.0117941	0.940216
Cell_193	6.96904e-05	5.18759e-05	4.33017e-06	0.00105144	0.996865	0.00195798
Cell_194	4.4742e-08	4.50111e-05	0.99994	2.90957e-14	3.71022e-11	1.45585e-05
Cell_195	6.38812e-07	0.0938412	0.193176	1.03468e-07	0.000107093	0.712875
Cell_196	0.999896	3.66492e-07	1.50836e-07	1.10065e-07	0.000103046	7.4462e-07
Cell_197	1	2.94011e-09	2.48366e-10	6.19977e-15	7.83513e-12	4.0149e-09
Cell_198	7.9273e-05	0.00998922	0.000761763	0.000541811	0.692543	0.296085
Cell_199	0.999972	7.26081e-06	5.35633e-07	1.61636e-19	2.07022e-16	1.99442e-05
Cell_200	0.00028384	0.000132283	1.54723e-05	0.000786502	0.996875	0.00190689
Cell_201	0.00392691	0.0413121	0.004832	0.000350913	0.440589	0.508989
Cell_202	0.000251339	0.000289928	2.16847e-05	0.000763692	0.981332	0.0173416
Cell_203	0.00117875	0.0271888	0.00604702	0.000235479	0.301783	0.663567
Cell_204	7.06404e-12	0.00280362	0.000515034	3.17495e-23	4.0334e-20	0.996681
Cell_205	0.000173247	0.000269871	2.14978e-05	0.000777744	0.991763	0.00699511
Cell_206	0.00107429	0.00200552	0.00125585	0.000797436	0.986185	0.00868236
Cell_207	3.64924e-10	0.0434564	0.0050828	2.16468e-11	2.75825e-08	0.951461
Cell_208	1.12073e-18	3.11929e-13	1	9.99253e-20	1.28029e-16	2.34588e-12
Cell_209	0.00252384	0.0102777	0.000802865	0.000721873	0.834579	0.151095
Cell_210	2.71336e-05	0.000230167	0.999663	8.68116e-17	1.11691e-13	7.97573e-05
Cell_211	0.000133924	0.00011595	9.35495e-06	0.000793987	0.996889	0.00205738
Cell_212	8.94859e-09	0.0937734	0.0285201	1.47668e-11	1.86585e-08	0.877706
Cell_213	0.256276	0.0399697	0.00363412	0.000488155	0.623984	0.0756485
Cell_214	2.50466e-06	0.000116652	0.999812	1.16079e-09	1.47128e-06	6.70839e-05
Cell_215	0.000629965	0.0346547	0.00405333	3.06737e-08	3.90151e-05	0.960623
Cell_216	1.31834e-05	0.000169247	1.32211e-05	0.000789787	0.996083	0.00293142
Cell_217	0.00151548	0.000582597	0.000239778	0.000762314	0.97696	0.0199402
Cell_218	1	3.68925e-14	8.2052e-15	4.80347e-20	4.19477e-17	5.30992e-14
Cell_219	0.0595976	0.144128	0.296694	8.38447e-05	0.107225	0.392272
Cell_220	0.00480663	0.228575	0.0168379	2.60162e-15	3.34769e-12	0.74978
Cell_221	0.000163036	0.000149917	1.42329e-05	0.00080123	0.997662	0.00120955
Cell_222	0.00830316	0.0120888	0.0248853	0.000779124	0.941152	0.0127916
Cell_223	0.000157668	0.00545613	0.00224556	0.000541197	0.692113	0.299487
Cell_224	0.112397	0.163156	0.335864	0.000355415	0.367575	0.0206538
Cell_225	8.00374e-08	1.26172e-05	0.999973	1.63825e-14	2.09682e-11	1.38291e-05
Cell_226	3.38281e-08	0.06889	0.00654029	8.73383e-08	0.000111519	0.924458
Cell_227	1	1.06841e-09	7.88625e-11	2.01413e-12	2.59248e-09	5.53168e-09
Cell_228	0.000398039	0.000575556	5.5153e-05	0.000788842	0.994891	0.0032913
Cell_229	0.000241484	0.000590868	4.55181e-05	0.00190495	0.992325	0.00489193
Cell_230	1.57061e-06	0.0894966	0.0159737	1.20805e-17	1.54154e-14	0.894528
Cell_231	2.25232e-07	0.0170962	0.00140069	5.93654e-21	7.63654e-18	0.981503
Cell_232	0.00176339	0.00146792	0.000114669	0.00122666	0.974924	0.020503
Cell_233	2.72848e-05	0.00169926	0.00349801	0.010226	0.896609	0.0879406
Cell_234	0.00012397	0.00273093	0.000239835	0.000762503	0.972327	0.0238153
Cell_235	0.00130094	0.00113087	0.000331062	0.000779238	0.975707	0.0207511
Cell_236	1.69576e-05	1.0598e-05	8.68294e-07	0.000776766	0.999018	0.000177302
Cell_237	0.000227038	0.000256508	8.71916e-05	0.000790518	0.994911	0.00372821
Cell_238	0.000218419	0.00257584	0.00038596	0.00181215	0.91686	0.0781481
Cell_239	0.000560748	0.0128696	0.000968527	4.03159e-06	0.00517598	0.980421
Cell_240	0.0088537	0.0160541	0.00240551	0.000725801	0.91128	0.0606814
Cell_241	7.92105e-07	0.000266558	0.999445	2.0777e-08	2.54379e-05	0.000262413
Cell_242	0.00129044	0.0179486	0.00525447	0.000640922	0.823345	0.151521
Cell_243	0.00347972	0.0433305	0.00434269	0.000725508	0.920765	0.0273567
Cell_244	4.02805e-05	0.386371	0.050409	2.18581e-09	2.77731e-06	0.563177
Cell_245	2.66121e-05	0.000357604	0.000104689	0.00123571	0.988351	0.00992397
Cell_246	0.00115866	0.0301153	0.00537511	2.48267e-05	0.0316343	0.931692
Cell_247	2.50544e-06	1.26171e-05	0.999971	2.3608e-09	2.52983e-06	1.16045e-05
Cell_248	0.176561	0.320314	0.200579	8.37734e-05	0.106745	0.195718
Cell_249	1.08553e-17	0.0315499	0.00286858	4.15322e-28	4.58017e-25	0.965582
Cell_250	0.00176567	0.00518836	0.0015189	0.000592388	0.725281	0.265654
Cell_251	0.0029276	0.0297005	0.0311938	2.14962e-06	0.00275851	0.933417
Cell_252	7.15436e-09	0.349738	0.0332035	2.39633e-21	3.08122e-18	0.617058
Cell_253	1	2.68912e-18	5.53569e-18	2.89605e-26	3.60195e-23	9.0599e-18
Cell_254	4.62554e-08	0.0161455	0.00359089	1.41947e-11	6.34988e-10	0.980264
Cell_255	1.63705e-05	0.124154	0.027613	1.6362e-07	0.000130867	0.848085
Cell_256	0.00987714	0.073848	0.00630627	2.73452e-08	3.3707e-05	0.909935
Cell_257	0.00139754	0.017458	0.0109322	1.8596e-05	0.0229224	0.947271
Cell_258	0.00175816	0.00505004	0.00316231	0.000674352	0.856839	0.132516
Cell_259	1	7.7841e-10	1.38934e-10	4.46475e-15	5.43683e-12	9.27291e-10
Cell_260	0.000281576	0.0132845	0.00126121	5.59164e-05	0.0703739	0.914743
Cell_261	1	5.65248e-08	1.00888e-08	3.03203e-10	2.83867e-07	6.06596e-08
Cell_262	0.000515607	0.000663337	0.00041538	0.000777352	0.9804	0.0172285
Cell_263	0.00497849	0.00317241	0.00023626	0.00074322	0.956121	0.0347484
Cell_264	3.94224e-12	0.0576313	0.00686765	1.59025e-21	1.98499e-18	0.935501
Cell_265	0.000581205	0.00710305	0.000762146	0.000730089	0.931637	0.0591864
Cell_266	0.000495668	0.293014	0.307747	0.0116859	1.91586e-05	0.387038
Cell_267	3.41642e-05	5.31653e-05	4.00106e-06	0.000813363	0.997773	0.00132255
Cell_268	9.10783e-06	0.126834	0.0226379	1.4945e-08	1.64814e-05	0.850503
Cell_269	3.94652e-17	0.0521492	0.0152667	9.58352e-34	1.23039e-30	0.932584
Cell_270	2.47595e-05	4.70886e-05	9.75663e-05	0.000883887	0.997782	0.00116492
Cell_271	2.11306e-11	0.0152737	0.00178647	8.98521e-16	1.14728e-12	0.98294
Cell_272	0.000189596	0.00326732	0.000267691	0.00072054	0.926966	0.0685888
Cell_273	0.000243709	0.000431604	3.25674e-05	0.000778218	0.989927	0.00858658
Cell_274	0.00019598	0.000165027	1.65394e-05	0.000778058	0.997137	0.0017074
Cell_275	2.62378e-09	0.279247	0.0238464	0.652533	5.0313e-12	0.0443731
Cell_276	1.46673e-13	0.0233712	0.00250769	6.52581e-34	7.68122e-31	0.974121
Cell_277	0.00264603	0.0714937	0.0209298	0.000270397	0.345043	0.559617
Cell_278	0.00796395	0.0100479	0.000838713	0.000669079	0.859756	0.120725
Cell_279	0.000188604	0.00225619	0.000167375	0.000754713	0.968705	0.0279278
Cell_280	8.83884e-08	0.0266168	0.0166673	1.7564e-20	2.25032e-17	0.956716
Cell_281	0.000333172	0.000107321	9.42513e-06	0.00124301	0.994186	0.00412074
Cell_282	2.38032e-05	6.16664e-05	4.97529e-06	0.000786964	0.99746	0.00166219
Cell_283	0.99998	8.17258e-06	8.76905e-07	3.52921e-09	2.41332e-06	8.17514e-06
Cell_284	0.0052855	0.00935301	0.00100356	0.000572014	0.714001	0.269785
Cell_285	2.033e-06	0.0449858	0.00335449	1.56694e-19	1.96736e-16	0.951658
Cell_286	5.5489e-14	0.00026575	0.996417	3.06634e-20	2.54855e-17	0.00331699
Cell_287	4.88499e-09	0.0338357	0.00752535	7.68351e-18	9.70848e-15	0.958639
Cell_288	1.21664e-07	0.0421132	0.0123287	6.38888e-08	8.04076e-05	0.945478
Cell_289	0.00039305	0.00150849	0.000114572	0.000753151	0.953714	0.0435171
Cell_290	2.34157e-13	0.0518378	0.00399338	1.2136e-21	1.5533e-18	0.944169
Cell_291	7.40977e-10	0.0923943	0.00756984	3.41266e-13	4.30407e-10	0.900036
Cell_292	1.45683e-05	0.0013844	0.000247094	8.16533e-07	3.65269e-05	0.998317
Cell_293	0.00313604	0.001689	0.000130949	0.000791913	0.98494	0.00931245
Cell_294	2.26005e-15	0.00928056	0.000739284	4.52268e-16	5.41505e-13	0.98998
Cell_295	0.00030032	0.000172062	1.46933e-05	0.000785233	0.995267	0.00346034
Cell_296	2.69635e-08	0.0588677	0.00457785	3.74831e-20	4.76264e-17	0.936554
Cell_297	5.19887e-10	3.85776e-10	0.999997	2.12895e-09	2.60654e-06	2.07827e-09
Cell_298	7.84326e-08	0.0295987	0.0121818	1.83426e-09	2.32488e-06	0.958217
Cell_299	0.000175649	0.000277292	3.61777e-05	0.00089967	0.992157	0.00645424
Cell_300	0.000217757	0.00172167	0.000141056	0.00148087	0.953023	0.0434157
Cell_301	9.90337e-09	0.0319943	0.00235856	2.38948e-25	3.06576e-22	0.965647
Cell_302	0.77096	0.175785	0.0141825	6.99448e-10	7.71352e-07	0.0390712
Cell_303	0.000949531	0.0141401	0.00252379	0.000518427	0.642122	0.339746
Cell_304	0.00105727	0.00793969	0.00118967	0.000102307	0.0969969	0.892714
Cell_305	0.000261878	0.000144832	1.09285e-05	0.000779721	0.993525	0.00527753
Cell_306	1.81091e-06	0.0225487	0.0092803	6.19633e-12	7.6379e-09	0.968169
Cell_307	1.23109e-13	0.308913	0.0257855	3.3765e-12	3.11905e-24	0.665301
Cell_308	0.000404348	0.000124231	9.70455e-06	0.000780578	0.994066	0.00461493
Cell_309	0.00670379	0.190767	0.020469	0.000486724	0.611106	0.170467
Cell_310	0.447124	0.239387	0.0998915	1.20462e-29	1.53717e-26	0.213598
Cell_311	0.00611289	0.0206853	0.00269877	0.00020682	0.263733	0.706563
Cell_312	2.51742e-07	0.0596022	0.00469768	5.90378e-16	7.13154e-13	0.9357
