cell	Node 0	Node 1	Node 2	Node 3	Node 4
Cell_0	3.20005e-22	6.67025e-12	7.67793e-14	5.04425e-12	1
Cell_1	1.55298e-11	4.62858e-05	0.995031	0.000150703	0.00477205
Cell_2	4.92491e-09	0.293572	0.0118202	0.694541	6.6783e-05
Cell_3	0.0836775	0.221942	0.0104343	0.683898	4.87787e-05
Cell_4	5.82635e-16	1.13884e-10	1.52859e-11	9.02913e-10	1
Cell_5	4.31495e-06	0.290739	0.0213184	0.687839	9.95963e-05
Cell_6	0.958903	0.0257879	0.00058329	0.0147229	2.76499e-06
Cell_7	2.4754e-18	0.292838	0.0142857	0.692806	6.99259e-05
Cell_8	5.5696e-09	0.293126	0.0133247	0.693486	6.31637e-05
Cell_9	3.59622e-08	0.0481911	0.015926	0.935793	8.98225e-05
Cell_10	3.74927e-10	0.291769	0.0178696	0.690278	8.32178e-05
Cell_11	0.015462	0.00151407	0.974895	0.00358205	0.00454724
Cell_12	0.902562	0.0286409	0.00103251	0.0677596	4.82683e-06
Cell_13	5.28084e-09	0.13916	0.0173902	0.843365	8.45646e-05
Cell_14	2.66281e-17	0.292414	0.0157035	0.691804	7.81096e-05
Cell_15	2.51946e-16	0.291973	0.0171846	0.69076	8.18745e-05
Cell_16	0.00334132	0.0196337	0.0293668	0.947521	0.00013749
Cell_17	2.25689e-06	0.293323	0.0126535	0.693953	6.78102e-05
Cell_18	0.0130159	0.01039	0.0154906	0.961032	7.19396e-05
Cell_19	2.122e-17	3.72323e-09	0.995312	1.13944e-07	0.00468762
Cell_20	0.00127444	0.000318043	0.991772	0.00202448	0.00461126
Cell_21	4.19426e-07	0.182136	0.0131509	0.804648	6.47484e-05
Cell_22	6.05636e-10	0.293945	0.0105751	0.695426	5.37965e-05
Cell_23	0.00212829	0.00267877	0.143705	0.850799	0.000689193
Cell_24	1.58872e-05	0.29357	0.0118202	0.694538	5.54403e-05
Cell_25	0.849807	0.0398659	0.0159306	0.0943161	8.00567e-05
Cell_26	9.39566e-06	0.26544	0.106071	0.627988	0.000491899
Cell_27	0.932254	0.0199119	0.000722441	0.0471082	3.36053e-06
Cell_28	0.000924872	0.000476916	0.0155341	0.982992	7.21979e-05
Cell_29	0.77522	0.0660311	0.00251804	0.156219	1.18229e-05
Cell_30	0.129974	0.687918	0.0262964	0.155686	0.00012552
Cell_31	0.0268474	0.069087	0.0344461	0.869459	0.000161031
Cell_32	3.06407e-07	0.191513	0.352889	0.453088	0.00251006
Cell_33	1.45835e-07	0.292415	0.0157035	0.691805	7.63829e-05
Cell_34	5.72028e-06	0.289012	0.0270889	0.683755	0.000138754
Cell_35	2.4558e-12	0.293469	0.0121727	0.694299	5.92064e-05
Cell_36	3.39707e-05	0.293954	0.010516	0.695447	4.87612e-05
Cell_37	4.94829e-06	0.382447	0.00920052	0.608305	4.30274e-05
Cell_38	0.924534	0.0221607	0.000872158	0.0524285	4.2411e-06
Cell_39	8.84996e-06	0.293322	0.0126534	0.693951	6.54282e-05
Cell_40	2.99331e-17	0.087066	0.0136992	0.899171	6.42726e-05
Cell_41	5.94741e-09	0.0480937	0.0192297	0.932573	0.000103197
Cell_42	4.50967e-06	0.229976	0.0610694	0.708655	0.000295443
Cell_43	0.446626	0.162618	0.00600186	0.384726	2.80084e-05
Cell_44	5.21119e-05	3.62554e-05	0.994877	8.57744e-05	0.00494855
Cell_45	3.42377e-09	0.790518	0.00360914	0.205856	1.67773e-05
Cell_46	0.105323	0.0278158	0.0155218	0.851261	7.8836e-05
Cell_47	0.00104876	0.0057385	0.0152552	0.977879	7.81402e-05
Cell_48	2.07109e-09	0.048247	0.0148054	0.936879	6.86736e-05
Cell_49	0.155061	0.0975599	0.514139	0.230811	0.00242878
Cell_50	4.81373e-10	0.566919	0.0109272	0.422102	5.19214e-05
Cell_51	0.0318104	0.162398	0.0242198	0.781455	0.000117171
Cell_52	3.18744e-05	0.292825	0.014285	0.692774	8.44616e-05
Cell_53	0.00339359	0.284985	0.0372201	0.674228	0.000172812
Cell_54	0.0876406	0.268094	0.00995227	0.634266	4.6664e-05
Cell_55	0.107378	0.00609338	0.0145014	0.871727	0.000300259
Cell_56	1.6439e-08	0.00696494	0.0148327	0.978134	6.88003e-05
Cell_57	0.00968156	0.00458383	0.0375577	0.947998	0.00017894
Cell_58	1.70631e-05	0.286739	0.0113133	0.701877	5.3629e-05
Cell_59	2.60717e-08	0.0347605	0.0172834	0.947875	8.11505e-05
Cell_60	2.50104e-05	0.849282	0.00398414	0.146689	1.92746e-05
Cell_61	1.15687e-20	0.0294389	0.0145159	0.955978	6.72988e-05
Cell_62	2.14534e-19	4.59278e-09	0.995019	1.08657e-08	0.00498147
Cell_63	0.124528	0.026006	0.78404	0.061526	0.00389984
Cell_64	3.05261e-05	0.632824	0.00582358	0.361294	2.7497e-05
Cell_65	5.00046e-06	0.293911	0.0106886	0.695345	4.98798e-05
Cell_66	3.28471e-08	0.293947	0.0105751	0.695429	4.91847e-05
Cell_67	2.66253e-12	0.10135	0.0142542	0.884329	6.69211e-05
Cell_68	0.987522	0.00364072	0.000222978	0.00861333	1.06938e-06
Cell_69	1.78812e-16	0.00456038	0.0251162	0.970205	0.000118395
Cell_70	3.2895e-10	0.0244676	0.0154737	0.959986	7.28344e-05
Cell_71	0.771628	0.213017	0.00023887	0.0151156	1.11597e-06
Cell_72	0.000215219	0.265382	0.106048	0.627851	0.000503895
Cell_73	5.96241e-07	0.292415	0.0157035	0.691805	7.59708e-05
Cell_74	1.02326e-05	0.925799	0.00115407	0.073029	7.55699e-06
Cell_75	3.04355e-08	6.3089e-09	0.870036	7.25349e-09	0.129964
Cell_76	0.591018	0.0194475	0.0308941	0.358497	0.000143382
Cell_77	4.63482e-21	0.293926	0.010643	0.695381	4.9425e-05
Cell_78	0.000947199	0.293435	0.0113461	0.694219	5.29221e-05
Cell_79	9.61245e-18	0.78003	0.00327453	0.21668	1.51818e-05
Cell_80	0.0207095	0.134704	0.018744	0.825753	8.9304e-05
Cell_81	0.000410666	0.293256	0.0124326	0.693795	0.000106146
Cell_82	0.422467	0.169443	0.00718351	0.400873	3.33867e-05
Cell_83	0.000368042	0.00242171	0.0158173	0.981302	9.11661e-05
Cell_84	3.43454e-11	5.84293e-11	2.1845e-12	1.38234e-10	1
Cell_85	9.04699e-11	0.110115	0.0167745	0.873033	7.81454e-05
Cell_86	0.963687	0.0336208	4.00371e-05	0.00265208	1.85556e-07
Cell_87	0.643969	0.104109	0.00559094	0.246304	2.7048e-05
Cell_88	3.36337e-07	0.293125	0.0133247	0.693485	6.48122e-05
Cell_89	6.03234e-14	0.344551	0.00994918	0.645453	4.61837e-05
Cell_90	7.74201e-09	0.779947	0.00337992	0.216657	1.64358e-05
Cell_91	6.67849e-10	0.090041	0.0164338	0.893448	7.69671e-05
Cell_92	1.43916e-19	8.23571e-13	0.995371	1.94843e-12	0.00462878
Cell_93	0.000516201	0.29381	0.0105192	0.695106	4.8769e-05
Cell_94	0.949271	0.0148927	0.000599633	0.0352337	2.83652e-06
Cell_95	0.0419522	0.28147	0.0106163	0.665912	4.94239e-05
Cell_96	4.01587e-09	0.293324	0.0126535	0.693956	6.64752e-05
Cell_97	0.203505	0.227761	0.0297464	0.538846	0.000141343
Cell_98	2.24558e-08	0.0046001	0.0166555	0.978655	8.9382e-05
Cell_99	0.0188053	0.0302836	0.0239921	0.926784	0.000135315
Cell_100	0.128119	0.0571379	0.0164591	0.798206	7.75864e-05
Cell_101	4.16303e-07	0.0649272	0.017626	0.917347	9.94103e-05
Cell_102	2.19388e-06	0.709486	0.00475328	0.285736	2.21663e-05
Cell_103	1.04127e-06	0.00126931	0.142744	0.845107	0.010879
Cell_104	0.969278	0.0285143	3.46448e-05	0.0021731	1.60804e-07
Cell_105	9.05638e-12	0.44878	0.00408478	0.256219	0.290916
Cell_106	2.832e-06	0.617506	0.00590852	0.376555	2.75157e-05
Cell_107	5.34331e-10	1.44649e-05	5.99984e-07	3.42215e-05	0.999951
Cell_108	0.91298	0.00566896	0.00124952	0.080096	5.84135e-06
Cell_109	2.29928e-07	0.00631189	0.0168033	0.9768	8.44424e-05
Cell_110	3.40899e-12	0.165671	0.0536114	0.780441	0.000276739
Cell_111	0.000813836	0.351219	0.0338908	0.613918	0.000157961
Cell_112	1.60739e-07	0.172936	0.0123419	0.814662	6.04115e-05
Cell_113	0.261323	0.253313	0.0107716	0.474535	5.65887e-05
Cell_114	4.69616e-09	0.0505305	0.0178977	0.931487	8.52716e-05
Cell_115	1.22855e-05	0.278917	0.0568654	0.659871	0.0043339
Cell_116	5.42486e-09	0.293469	0.0121727	0.694299	5.86153e-05
Cell_117	0.057779	0.269433	0.0351889	0.637434	0.00016462
Cell_118	0.988634	0.00333978	0.00012398	0.00790136	5.84457e-07
Cell_119	4.68603e-14	0.292839	0.0142857	0.692808	6.78394e-05
Cell_120	4.85036e-11	0.289017	0.0270894	0.683767	0.000126937
Cell_121	1.37216e-11	0.00859524	0.0200279	0.971282	9.47213e-05
Cell_122	0.00025537	0.458923	0.0131264	0.527634	6.09866e-05
Cell_123	0.171088	0.633425	0.00336712	0.192099	2.14513e-05
Cell_124	0.598829	0.366663	0.000554877	0.0339505	2.66113e-06
Cell_125	0.000196361	0.287434	0.010759	0.70156	5.02545e-05
Cell_126	5.73229e-07	0.291498	0.0187686	0.689636	9.68828e-05
Cell_127	0.0556547	0.27654	0.0134906	0.654249	6.56194e-05
Cell_128	7.3747e-14	0.779859	0.00349183	0.216633	1.62074e-05
Cell_129	0.00175317	0.285438	0.0372792	0.675298	0.00023139
Cell_130	0.0154097	0.000337081	0.0327426	0.951355	0.000155999
Cell_131	0.00162803	0.064954	0.0156185	0.917725	7.42128e-05
Cell_132	0.864993	0.0339568	0.00214354	0.0988965	9.95875e-06
Cell_133	0.0336799	0.256351	0.102439	0.606483	0.00104803
Cell_134	9.44496e-08	0.0447364	0.0163338	0.938851	7.84816e-05
Cell_135	7.02253e-09	0.0248697	0.0145933	0.960468	6.85131e-05
Cell_136	3.28456e-09	0.790907	0.00312162	0.205957	1.4483e-05
Cell_137	1.6165e-08	7.87682e-09	0.995093	4.5715e-07	0.00490685
Cell_138	0.000228668	0.2939	0.0105046	0.695318	4.86843e-05
Cell_139	0.00288861	0.290919	0.0178175	0.688265	0.000110592
Cell_140	4.33001e-07	0.839432	0.00243065	0.158125	1.13418e-05
Cell_141	0.00527494	0.000647299	0.0151383	0.978869	7.03856e-05
Cell_142	7.0386e-06	3.26274e-08	0.994262	7.71911e-08	0.00573063
Cell_143	0.000605352	0.292238	0.015694	0.691387	7.52667e-05
Cell_144	1.88785e-10	0.925801	0.00116427	0.0730292	5.60632e-06
Cell_145	2.47183e-14	0.293786	0.0110809	0.69505	8.31506e-05
Cell_146	0.000901297	0.393703	0.0316641	0.573584	0.000147844
Cell_147	1.7785e-06	0.169912	0.0124137	0.817614	5.78758e-05
Cell_148	6.01339e-13	0.00173389	0.0221546	0.976003	0.000108584
Cell_149	0.00539056	0.292208	0.0110213	0.691315	6.51645e-05
Cell_150	0.0970699	0.264031	0.0141792	0.624654	6.6169e-05
Cell_151	1.96536e-05	0.29241	0.0157032	0.691793	7.39148e-05
Cell_152	8.63162e-05	0.293723	0.0112381	0.6949	5.24733e-05
Cell_153	2.22624e-06	0.280054	0.0570973	0.662562	0.000284004
Cell_154	0.251558	0.219824	0.00849983	0.520068	5.0256e-05
Cell_155	5.58578e-07	0.0230933	0.26889	0.706735	0.0012811
Cell_156	3.73763e-14	0.174629	0.0234501	0.801812	0.00010866
Cell_157	1.35875e-10	0.044827	0.0143531	0.940753	6.66027e-05
Cell_158	0.775368	0.0658455	0.00299316	0.15578	1.39926e-05
Cell_159	0.000572999	0.264156	0.105558	0.624948	0.00476538
Cell_160	2.39572e-22	0.00976583	0.0186661	0.971481	8.66096e-05
Cell_161	5.33592e-05	0.286833	0.0109531	0.702109	5.10453e-05
Cell_162	9.51638e-10	0.209726	0.0122978	0.777919	5.70207e-05
Cell_163	1.17394e-18	0.0235512	0.961618	0.00993929	0.00489184
Cell_164	3.18998e-06	0.29388	0.0107949	0.695271	5.10646e-05
Cell_165	4.26577e-05	0.289002	0.027088	0.683731	0.000136127
Cell_166	1.98226e-06	0.0902906	0.0137124	0.895925	6.97565e-05
Cell_167	9.30014e-09	0.250282	0.0326877	0.592125	0.124906
Cell_168	1.51828e-14	0.7795	0.00394824	0.216533	1.84574e-05
Cell_169	0.524634	0.313872	0.00304419	0.158435	1.425e-05
Cell_170	2.57093e-16	1.38693e-11	0.994865	4.27373e-11	0.00513544
Cell_171	9.50428e-12	0.293957	0.0105407	0.695453	4.89814e-05
Cell_172	0.275893	0.20921	0.0196091	0.494956	0.000331211
Cell_173	0.77652	0.06569	0.00236554	0.155412	1.3449e-05
Cell_174	5.95564e-10	0.293962	0.0105053	0.695464	6.87901e-05
Cell_175	5.91885e-16	0.00463086	0.985968	0.004753	0.00464775
Cell_176	6.21011e-07	0.293853	0.0108894	0.695207	5.04592e-05
Cell_177	5.68162e-06	0.293678	0.0114674	0.694794	5.48031e-05
Cell_178	0.0620679	0.269896	0.0254528	0.642458	0.000124587
Cell_179	1.62064e-10	1.90178e-05	0.994837	0.000518592	0.00462506
Cell_180	0.227251	0.22703	0.00856299	0.537116	3.98914e-05
Cell_181	5.32126e-06	0.764533	0.00358573	0.23186	1.66755e-05
Cell_182	0.0734741	0.272039	0.0107064	0.643599	0.000180838
Cell_183	0.0216981	0.796023	0.00283539	0.179422	2.12767e-05
Cell_184	2.25494e-06	0.0365897	0.872672	0.0865651	0.00417055
Cell_185	0.000757404	0.288782	0.0270673	0.68321	0.000183507
Cell_186	0.00659348	0.29191	0.0108364	0.69061	5.05445e-05
Cell_187	1.31587e-05	0.293877	0.0107948	0.695264	5.03753e-05
Cell_188	0.00142721	0.471587	0.00790898	0.519036	4.08257e-05
Cell_189	7.25528e-14	0.0483372	0.0143004	0.937296	6.68092e-05
Cell_190	1.32046e-11	0.293964	0.0104989	0.695471	6.58491e-05
Cell_191	0.0438164	0.0622857	0.0138085	0.880025	6.40704e-05
Cell_192	0.02115	0.0561485	0.0158971	0.906727	7.73243e-05
Cell_193	1.44367e-16	0.209723	0.0122932	0.777904	7.99567e-05
Cell_194	1.43867e-05	0.000252261	0.994481	0.000596808	0.00465597
Cell_195	1.09673e-06	0.265407	0.106057	0.627908	0.000626526
Cell_196	0.00010008	0.288973	0.0270853	0.683663	0.000178607
Cell_197	0.000151811	0.293764	0.0110336	0.694998	5.21831e-05
Cell_198	0.0572554	0.277103	0.0100168	0.655579	4.67718e-05
Cell_199	3.00781e-08	0.515353	0.00720822	0.477405	3.35806e-05
Cell_200	4.96539e-20	0.00630554	0.0177929	0.975818	8.38741e-05
Cell_201	0.0948723	0.265497	0.0114531	0.628123	5.45672e-05
Cell_202	5.06963e-06	0.293952	0.0105519	0.695442	4.89769e-05
Cell_203	0.00592915	0.0475744	0.0238813	0.922504	0.000111179
Cell_204	5.00098e-09	0.292339	0.0159614	0.691625	7.50467e-05
Cell_205	3.55813e-07	0.293881	0.010795	0.695273	5.05399e-05
Cell_206	3.96692e-08	0.94933	0.00265017	0.0480068	1.28432e-05
Cell_207	1.20336e-08	0.812703	0.00335371	0.183927	1.5715e-05
Cell_208	1.87032e-17	2.32046e-13	0.995365	4.27757e-12	0.00463519
Cell_209	0.000109146	0.00034875	0.0151721	0.984291	7.92856e-05
Cell_210	3.60921e-10	2.7841e-05	0.992227	0.0031461	0.00459892
Cell_211	2.45273e-09	0.293865	0.0108459	0.695237	5.16743e-05
Cell_212	5.84153e-07	0.290573	0.0218745	0.687448	0.000103476
Cell_213	0.885183	0.0337232	0.00130396	0.0797834	6.08832e-06
Cell_214	7.42893e-06	0.000196516	0.993906	0.00120467	0.00468517
Cell_215	0.0667029	0.130141	0.0143812	0.788707	6.75236e-05
Cell_216	1.16086e-17	0.293904	0.0107179	0.695327	5.08067e-05
Cell_217	2.82378e-07	0.289017	0.0270894	0.683767	0.000126114
Cell_218	0.601069	0.0282495	0.00935218	0.361262	6.6521e-05
Cell_219	0.760843	0.0634824	0.0253678	0.150189	0.000118382
Cell_220	0.0802557	0.269208	0.00967067	0.640821	4.48159e-05
Cell_221	2.02105e-06	0.110623	0.0145517	0.874753	6.99813e-05
Cell_222	0.825667	0.0462738	0.0184912	0.109476	9.20075e-05
Cell_223	0.00095068	0.288743	0.0270636	0.683117	0.000126296
Cell_224	0.145164	0.226879	0.0906618	0.536759	0.000536046
Cell_225	1.5195e-08	1.6633e-08	0.995241	0.000118613	0.00464007
Cell_226	1.29029e-11	0.293654	0.0115571	0.694735	5.40276e-05
Cell_227	3.04064e-14	0.00431269	0.014812	0.980807	6.86194e-05
Cell_228	7.33618e-06	0.293638	0.0116012	0.694699	5.49936e-05
Cell_229	2.21043e-07	0.293896	0.0106631	0.695309	0.000131481
Cell_230	8.8936e-21	0.401587	0.0132807	0.58507	6.21293e-05
Cell_231	3.42404e-06	0.617506	0.00590852	0.376554	2.73912e-05
Cell_232	0.221753	0.146757	0.00958503	0.62183	7.54798e-05
Cell_233	0.0216531	0.257738	0.102993	0.609766	0.00784944
Cell_234	1.55784e-05	0.293755	0.0112021	0.694975	5.2446e-05
Cell_235	0.00961454	0.287944	0.0211135	0.681227	0.000100902
Cell_236	4.00158e-20	0.489583	0.00788466	0.502496	3.656e-05
Cell_237	7.17195e-07	0.290053	0.0236174	0.686217	0.00011222
Cell_238	2.2842e-05	0.292799	0.0142838	0.692713	0.00018159
Cell_239	0.108986	0.827023	0.000958448	0.0630283	4.45305e-06
Cell_240	0.000121734	0.292803	0.014284	0.692723	6.80546e-05
Cell_241	2.58462e-05	0.000187568	0.991286	0.00364228	0.00485847
Cell_242	0.380467	0.388692	0.00693849	0.223871	3.22151e-05
Cell_243	0.00239005	0.292873	0.0117921	0.692889	5.55052e-05
Cell_244	2.28484e-06	0.00459023	0.0187636	0.976556	8.82042e-05
Cell_245	0.000106877	0.290689	0.0213148	0.687722	0.000166709
Cell_246	0.142408	0.633106	0.00498207	0.219481	2.33452e-05
Cell_247	0.000186431	5.0073e-05	0.993994	0.000118464	0.00565121
Cell_248	7.64835e-08	0.215496	0.041032	0.743279	0.000192269
Cell_249	3.92116e-17	0.00631717	0.0159779	0.977617	8.79981e-05
Cell_250	0.188586	0.235909	0.017298	0.558122	8.47808e-05
Cell_251	0.0936698	0.253827	0.0517501	0.600513	0.000240564
Cell_252	1.13098e-07	0.660846	0.00554916	0.333579	2.57378e-05
Cell_253	0.068965	0.00799013	0.133287	0.789116	0.000641815
Cell_254	4.11054e-06	0.291016	0.0178234	0.688494	0.00266242
Cell_255	0.000691235	0.291551	0.0178562	0.689762	0.000139658
Cell_256	0.20815	0.232642	0.00877464	0.550391	4.26804e-05
Cell_257	0.0846309	0.261753	0.0341859	0.619264	0.000166282
Cell_258	0.00129464	0.285585	0.0372984	0.675647	0.000175333
Cell_259	0.937909	0.0181562	0.000975041	0.0429547	4.80798e-06
Cell_260	0.096988	0.825316	0.00127124	0.0764187	6.0404e-06
Cell_261	0.716201	0.0829848	0.00445652	0.196328	2.93874e-05
Cell_262	1.61958e-05	0.235161	0.0400025	0.724631	0.000189626
Cell_263	0.492515	0.426422	0.00120967	0.0798473	5.60742e-06
Cell_264	2.87218e-11	0.00694289	0.0179345	0.975037	8.60119e-05
Cell_265	0.166504	0.244606	0.0101459	0.578696	4.74642e-05
Cell_266	7.65469e-12	0.00118872	0.000242356	0.00281232	0.995757
Cell_267	3.14995e-32	0.00231928	0.014943	0.982665	7.30783e-05
Cell_268	0.000411193	0.292292	0.0156969	0.691514	8.64506e-05
Cell_269	1.68308e-14	0.457556	0.0163044	0.526063	7.57521e-05
Cell_270	5.73084e-18	0.0168216	0.13561	0.846841	0.000727753
Cell_271	8.351e-10	0.293326	0.0126536	0.693961	5.91538e-05
Cell_272	6.81545e-07	0.293847	0.0109083	0.695193	5.0564e-05
Cell_273	2.46333e-07	0.293943	0.0105851	0.695421	4.96953e-05
Cell_274	4.98266e-06	0.293574	0.0118203	0.694546	5.5029e-05
Cell_275	1.53322e-21	1.49209e-11	1.14466e-12	7.17989e-11	1
Cell_276	4.5348e-11	0.138156	0.0148485	0.846919	7.60567e-05
Cell_277	0.30483	0.582668	0.0033815	0.109104	1.58192e-05
Cell_278	0.000245544	0.0191738	0.0152539	0.965256	7.08009e-05
Cell_279	0.165026	0.245451	0.00878527	0.580697	4.08286e-05
Cell_280	1.13603e-05	0.133865	0.0453011	0.820612	0.000210965
Cell_281	3.20242e-05	0.0190489	0.0155584	0.965239	0.000121686
Cell_282	7.22646e-08	0.617529	0.0058746	0.376568	2.76922e-05
Cell_283	0.922211	0.0228274	0.00094685	0.0540059	8.75844e-06
Cell_284	0.32789	0.496836	0.00301977	0.17224	1.44825e-05
Cell_285	0.000567019	0.29379	0.0105347	0.695058	5.01918e-05
Cell_286	4.70159e-12	0.00248792	0.986485	0.00362464	0.00740257
Cell_287	9.58178e-07	0.615134	0.00971061	0.375108	4.59354e-05
Cell_288	4.75008e-06	0.290738	0.0213183	0.687838	0.000101296
Cell_289	3.22702e-16	0.249963	0.0112706	0.738714	5.31843e-05
Cell_290	8.06205e-11	0.29392	0.010664	0.695366	4.97182e-05
Cell_291	2.05928e-08	0.293847	0.0109083	0.695193	5.17089e-05
Cell_292	2.32643e-05	0.487044	0.0113472	0.49989	0.00169502
Cell_293	0.00158107	0.632376	0.0055411	0.360475	2.66821e-05
Cell_294	4.05341e-13	0.29388	0.0107949	0.695271	5.42483e-05
Cell_295	8.25957e-08	0.48952	0.00801004	0.502432	3.77585e-05
Cell_296	2.83888e-06	0.219594	0.0118265	0.768521	5.55943e-05
Cell_297	3.1827e-13	2.23556e-09	0.995123	5.28897e-09	0.00487728
Cell_298	1.02473e-06	0.0163006	0.0374801	0.946042	0.000176678
Cell_299	3.51283e-11	0.0109083	0.0186443	0.970345	0.000102683
Cell_300	3.97679e-10	0.293831	0.0109077	0.695154	0.000107618
Cell_301	6.84725e-06	0.569522	0.00640088	0.424041	2.9761e-05
Cell_302	0.9856	0.0117174	4.12015e-05	0.00264107	2.26917e-07
Cell_303	0.118805	0.302188	0.01285	0.566095	6.21658e-05
Cell_304	0.0538884	0.277051	0.0135156	0.655457	8.79074e-05
Cell_305	4.61082e-26	0.73442	0.00398155	0.26158	1.86569e-05
Cell_306	4.25642e-06	0.289015	0.0270891	0.68376	0.000131763
Cell_307	2.16415e-26	3.66874e-12	1.37164e-13	8.67964e-12	1
Cell_308	3.76503e-17	0.293904	0.010718	0.695328	5.02541e-05
Cell_309	0.407544	0.107805	0.00834999	0.476262	3.97827e-05
Cell_310	0.913371	0.0250302	0.00237059	0.0592172	1.109e-05
Cell_311	0.0138668	0.0713146	0.0172445	0.897493	8.07356e-05
Cell_312	1.2433e-07	0.00190147	0.0151994	0.982823	7.56286e-05
Cell_313	0.119745	0.257773	0.0125751	0.609848	5.91907e-05
Cell_314	1.44676e-19	0.293866	0.0108459	0.695238	5.02975e-05
Cell_315	0.932036	0.0386392	0.000552771	0.0287691	2.67421e-06
Cell_316	6.33966e-10	0.291769	0.0178696	0.690278	8.33498e-05
Cell_317	1.84779e-09	0.0942918	0.67942	0.223079	0.00320985
Cell_318	6.77761e-07	0.738631	0.00528005	0.256064	2.50292e-05
Cell_319	0.063948	0.248468	0.0992886	0.587834	0.000461854
Cell_320	6.70378e-18	0.290692	0.021315	0.68773	0.000262823
Cell_321	7.90974e-12	0.293932	0.0106252	0.695394	4.9351e-05
Cell_322	1.93686e-08	0.292839	0.0142858	0.692809	6.64218e-05
Cell_323	0.662897	0.0767284	0.241739	0.0173648	0.00126998
Cell_324	6.4233e-13	0.0482596	0.01455	0.937123	6.74297e-05
Cell_325	1.44366e-18	0.293964	0.0105189	0.695469	4.87725e-05
Cell_326	0.816992	0.0536442	0.00243852	0.126913	1.1463e-05
Cell_327	2.3831e-11	0.790846	0.00319749	0.205941	1.50505e-05
Cell_328	1.3883e-10	0.293575	0.0118204	0.694549	5.52794e-05
Cell_329	1.15217e-13	0.29347	0.0121727	0.694301	5.68055e-05
Cell_330	1.18583e-14	0.293874	0.0108189	0.695257	5.0141e-05
Cell_331	0.804965	0.057209	0.0024679	0.135347	1.14798e-05
Cell_332	1.15826e-12	0.947641	0.000792607	0.0515628	3.7402e-06
Cell_333	0.000244723	0.293775	0.0109056	0.695023	5.09822e-05
Cell_334	7.38858e-05	0.293803	0.0109844	0.695088	5.12351e-05
Cell_335	8.52946e-15	0.293932	0.0106252	0.695394	4.94019e-05
Cell_336	0.0123278	0.289219	0.0141092	0.684244	0.000100357
Cell_337	0.232504	0.225421	0.00871622	0.533308	5.15354e-05
Cell_338	1.21134e-07	0.00460419	0.0157886	0.979525	8.25075e-05
Cell_339	6.05142e-11	0.290574	0.0218745	0.68745	0.000101955
Cell_340	2.37113e-08	0.0622524	0.786036	0.147279	0.00443323
Cell_341	2.67576e-13	0.00185697	0.038026	0.95982	0.000297412
Cell_342	0.276236	0.407896	0.012032	0.303701	0.000135909
Cell_343	4.86916e-07	0.0191684	0.0157714	0.964986	7.35304e-05
Cell_344	2.96574e-12	0.768654	0.0088146	0.222491	4.1207e-05
Cell_345	0.0769545	0.345067	0.0834602	0.494122	0.00039563
Cell_346	1.45107e-22	4.25646e-11	0.995378	4.71001e-11	0.00462205
Cell_347	0.00460022	0.29247	0.0109346	0.691936	5.86808e-05
Cell_348	1.52297e-21	0.000371732	0.837367	0.157501	0.00476073
Cell_349	0.401482	0.338776	0.00652979	0.252237	0.000975407
Cell_350	2.18347e-05	0.292373	0.0157012	0.691705	0.00019961
Cell_351	0.00172753	0.0521272	0.00926321	0.107491	0.829391
Cell_352	0.00300257	0.293058	0.0105648	0.693326	4.89743e-05
Cell_353	1.01773e-08	0.293713	0.0113569	0.694877	5.28884e-05
Cell_354	8.17499e-12	0.293881	0.010795	0.695274	5.04325e-05
Cell_355	0.211521	0.229241	0.0168091	0.542346	8.22773e-05
Cell_356	1.27365e-13	0.293957	0.0105407	0.695452	5.03136e-05
Cell_357	1.05073e-05	0.000508959	0.993444	0.00120411	0.00483218
Cell_358	0.0608261	0.227176	0.0119136	0.700027	5.66084e-05
Cell_359	5.60144e-16	0.293847	0.0109083	0.695193	5.18316e-05
Cell_360	0.375712	0.466605	0.00234327	0.155328	1.08663e-05
Cell_361	1.15515e-09	0.293125	0.0133247	0.693486	6.39037e-05
Cell_362	8.60752e-17	0.293847	0.0109083	0.695194	5.06176e-05
Cell_363	0.00436284	0.290694	0.0171093	0.687735	9.86131e-05
Cell_364	0.546158	0.129768	0.0169482	0.30701	0.000114903
Cell_365	6.71164e-09	0.00694399	0.0177815	0.975191	8.35874e-05
Cell_366	1.50648e-08	1.08349e-06	4.2309e-09	1.63434e-07	0.999999
Cell_367	1.38706e-10	0.29394	0.0105966	0.695413	5.04863e-05
Cell_368	0.000100884	0.0477884	0.0240229	0.927974	0.000113428
Cell_369	7.13185e-05	0.14186	0.123906	0.733582	0.000580106
Cell_370	8.84774e-17	0.293894	0.0107529	0.695304	4.98345e-05
Cell_371	0.408029	0.374554	0.0035573	0.213842	1.80963e-05
Cell_372	0.11863	0.258748	0.0104181	0.612156	4.85167e-05
Cell_373	2.33991e-19	0.293759	0.0112022	0.694985	5.41944e-05
Cell_374	3.17683e-12	0.632963	0.00563755	0.361373	2.61352e-05
Cell_375	1.44398e-10	0.00095455	0.024248	0.974685	0.000112852
Cell_376	0.000425934	0.293515	0.0115963	0.694407	5.58399e-05
Cell_377	0.072711	0.269599	0.0197683	0.637827	9.48066e-05
Cell_378	0.000268468	0.293764	0.0109052	0.694998	6.44216e-05
