cell	Node 0	Node 1	Node 2	Node 3	Node 4	Node 5	Node 6	Node 7
Cell_58	1.82054e-09	7.14352e-09	8.71131e-06	0.997817	1.20847e-06	0.00129682	2.50573e-05	0.000851332
Cell_59	0.000241095	0.00795798	0.0017672	5.55904e-10	0.000132415	0.534587	0.280899	0.174415
Cell_60	2.49765e-10	3.14216e-10	3.73048e-05	0.994891	1.58263e-12	0.000533094	0.000969127	0.00356988
Cell_61	1.16376e-17	4.55104e-16	0.00390309	7.28538e-08	9.32948e-28	0.605553	0.000252263	0.390291
Cell_62	1.85365e-14	7.09545e-14	6.10012e-13	5.36443e-20	1.21721e-11	1.09242e-10	1	5.6349e-11
Cell_63	7.25981e-05	0.000277892	0.000215345	0.00471709	0.00582963	0.00712446	0.961737	0.0200257
Cell_64	1.39776e-08	2.41063e-08	1.26796e-05	0.99318	4.81142e-08	0.00437105	0.00119228	0.0012442
Cell_65	0.00013483	0.000516103	0.0048877	7.30129e-09	0.000190242	0.508743	7.15913e-05	0.485456
Cell_66	7.93307e-05	0.000303663	8.1623e-07	1.49997e-12	0.99704	0.00249485	1.3274e-07	8.13515e-05
Cell_67	3.6567e-10	4.12466e-09	0.00441272	1.79368e-11	1.00381e-07	0.117502	0.442525	0.43556
Cell_68	0.207133	0.792867	4.27321e-20	4.56377e-29	5.50067e-24	4.40013e-17	2.06035e-18	4.12616e-18
Cell_69	1.45414e-05	0.0036403	1.46603e-05	2.24823e-21	0.973803	0.0204621	0.000624401	0.00144101
Cell_70	0.000128636	0.00604963	5.51708e-06	5.78061e-22	0.951913	0.0413546	5.49118e-06	0.000543114
Cell_71	0.467246	0.532102	1.23276e-06	0.000135638	0.000167628	0.000165958	5.99704e-05	0.000122298
Cell_72	8.01773e-06	3.06904e-05	0.00099685	3.50815e-05	1.33402e-07	0.11143	0.790318	0.0971812
Cell_73	9.843e-11	3.76772e-10	6.25577e-06	0.998124	9.29881e-08	0.000640728	0.000629841	0.000598646
Cell_74	7.02744e-05	8.06812e-05	1.73832e-05	6.07084e-08	0.995268	0.00334467	1.43342e-07	0.00121886
Cell_75	6.25065e-11	1.50193e-10	1.81226e-09	4.76915e-09	4.8114e-12	1.02755e-08	1	5.4541e-09
Cell_76	0.0422729	0.957727	2.41001e-14	3.50086e-14	8.20845e-20	1.09649e-10	1.8805e-12	2.40728e-12
Cell_77	7.03655e-06	2.69346e-05	1.60093e-06	1.16037e-33	0.999699	7.46999e-05	3.07875e-05	0.000159812
Cell_78	1.07589e-05	4.1183e-05	0.000613092	5.78315e-11	8.23496e-25	0.928588	0.00982264	0.0609242
Cell_79	2.15051e-07	2.97017e-07	1.18191e-06	2.81589e-27	0.999864	1.33611e-05	2.75087e-06	0.000118182
Cell_80	4.54975e-05	0.000374838	9.67115e-05	0.42784	0.528748	0.0299734	0.00351933	0.00940207
Cell_81	0.00151771	0.00580952	3.32563e-05	1.28921e-18	0.953485	0.03737	5.37846e-06	0.00177875
Cell_82	0.000176568	0.000675871	1.51508e-05	3.12007e-08	0.995882	0.00172706	1.26085e-05	0.00151114
Cell_83	6.53618e-06	0.0031103	8.13148e-05	0.331439	0.40961	0.248955	0.000298967	0.00649817
Cell_84	6.392e-17	2.44674e-16	1	1.61037e-22	2.13768e-14	2.66206e-13	1.38766e-13	9.80103e-13
Cell_85	1.11875e-05	0.000115743	0.00622139	1.40896e-13	3.2574e-07	0.294809	0.0798191	0.619023
Cell_86	0.46553	0.53447	4.15853e-14	1.0239e-32	3.08178e-20	3.00873e-12	7.72971e-13	4.15984e-12
Cell_87	0.207133	0.792867	2.00632e-19	1.88215e-17	4.74708e-19	8.64605e-17	3.86726e-19	1.91995e-17
Cell_88	3.8726e-06	1.48236e-05	6.10798e-06	9.81731e-14	0.999144	0.000114846	0.000135175	0.000581251
Cell_89	1.72842e-05	5.61858e-05	3.93806e-06	5.42165e-29	0.999438	4.84835e-05	4.27495e-05	0.000393283
Cell_90	0.419867	0.579899	8.88562e-10	6.4119e-22	0.00022842	5.35726e-06	3.52131e-08	8.45811e-08
Cell_91	0.00274927	0.0348676	0.00410126	6.05144e-16	4.3086e-07	0.165593	0.386855	0.405833
Cell_92	2.50865e-24	9.60264e-24	3.01565e-16	9.75831e-16	1.51075e-39	3.57793e-14	1	3.00606e-14
Cell_93	1.91244e-09	7.32047e-09	1.46661e-05	0.998201	3.71981e-09	0.000286284	3.11996e-05	0.00146655
Cell_94	0.0480816	0.184048	0.00420412	8.73704e-19	1.02243e-11	0.341598	0.0103239	0.411745
Cell_95	1.60824e-06	6.15606e-06	3.62073e-06	0.99845	0.0010073	6.8538e-05	0.000101802	0.000360509
Cell_96	6.712e-06	2.56923e-05	0.00466412	2.19302e-10	9.44069e-08	0.367063	0.218256	0.409985
Cell_97	0.00010363	0.000396676	0.000612922	0.84741	1.62745e-28	0.0147318	0.0769923	0.0597527
Cell_98	3.24069e-12	8.11277e-10	3.03059e-05	0.996004	9.27906e-08	0.00122175	0.000137125	0.00260623
Cell_99	6.73878e-05	0.00248763	8.66328e-05	3.76833e-05	0.969843	0.0157882	0.00461033	0.00707915
Cell_100	7.23273e-05	0.00126029	6.59262e-05	3.83409e-05	0.986767	0.00424689	0.00106883	0.0064801
Cell_101	2.69642e-08	4.74869e-07	5.38858e-05	0.489916	2.23646e-06	0.501225	0.00439823	0.00440325
Cell_102	4.7738e-06	7.29228e-06	6.75923e-06	2.9852e-06	0.998778	0.000528397	5.89862e-08	0.000671823
Cell_103	1.4612e-09	1.1415e-06	0.0204429	0.641354	2.07302e-13	0.209907	0.00770813	0.120587
Cell_104	0.46621	0.53379	1.03878e-12	1.08775e-11	2.2954e-16	3.56609e-09	3.82811e-11	1.03751e-10
Cell_105	9.40234e-10	1.62156e-09	0.988325	1.23426e-08	2.33341e-07	0.00518212	0.0002661	0.00622616
Cell_106	1.05387e-08	1.86555e-08	8.88219e-05	0.969362	4.42511e-06	0.0216699	3.40854e-05	0.00884088
Cell_107	2.57057e-11	9.83969e-11	0.999999	4.13772e-14	7.04656e-12	1.03989e-07	2.28418e-07	2.69207e-07
Cell_108	0.0537314	0.946269	2.83269e-17	9.84377e-28	9.37767e-41	1.2678e-15	3.36437e-16	2.80837e-15
Cell_109	1.59732e-06	0.000291335	0.00127194	1.20166e-05	0.309267	0.563128	0.00899025	0.117037
Cell_110	1.66423e-15	1.09431e-14	3.03794e-05	0.970821	1.65986e-19	0.0261321	0.000297416	0.00271918
Cell_111	3.57973e-09	1.11109e-08	1.08612e-05	0.998231	5.39149e-19	0.000358178	0.000319819	0.00108012
Cell_112	8.66854e-05	0.00057	2.72402e-05	2.67917e-06	0.896389	0.100343	6.01331e-06	0.00257545
Cell_113	0.000557235	0.00181141	3.30654e-05	0.963686	0.0243056	0.00521019	0.00148986	0.00290651
Cell_114	4.00485e-12	9.07331e-11	4.72427e-05	0.990814	1.65215e-14	0.00180332	0.00274214	0.00459282
Cell_115	1.15986e-09	4.43974e-09	0.000396829	0.983184	2.03321e-11	0.000732714	0.0133452	0.00234079
Cell_116	1.658e-12	6.34652e-12	4.50368e-06	0.998792	4.77931e-08	0.000345317	0.000424806	0.00043306
Cell_117	6.00973e-06	2.30041e-05	9.07155e-05	0.963363	0.0242975	0.00262849	0.000604093	0.00898708
Cell_118	0.207133	0.792867	1.64582e-22	4.40067e-30	8.88586e-36	3.85691e-21	2.40481e-21	1.61765e-20
Cell_119	1.4689e-18	5.62266e-18	6.48189e-07	0.999815	1.11065e-31	1.30106e-05	0.00010779	6.32298e-05
Cell_120	1.89828e-14	7.26627e-14	0.000127891	0.975077	1.33947e-10	0.00227896	0.00986727	0.0126486
Cell_121	6.49856e-08	8.67336e-06	8.16812e-06	4.64532e-13	0.998983	0.000185005	1.53545e-05	0.000800142
Cell_122	0.0136472	0.032792	0.00122629	8.53272e-08	0.713712	0.103759	0.0125109	0.122353
Cell_123	6.07444e-06	8.57111e-06	1.29867e-05	0.446604	0.551936	0.00038298	0.00011284	0.000936543
Cell_124	0.000948352	0.00110403	0.000311218	0.000630296	0.954218	0.0102387	0.00249846	0.0300509
Cell_125	0.000137295	0.000537595	8.19859e-05	3.12898e-08	0.986486	0.00424403	0.000377588	0.00813524
Cell_126	3.78879e-06	1.45028e-05	1.05119e-06	1.09142e-14	0.999703	1.88128e-05	0.000164351	9.40891e-05
Cell_127	0.189045	0.723631	0.000213633	2.58687e-05	7.08834e-06	0.0633729	0.00337447	0.0203298
Cell_128	1.60746e-18	2.22015e-18	1.79483e-06	0.999694	3.83992e-15	0.00012253	2.18591e-06	0.000179263
Cell_129	0.00046981	0.00179835	8.54693e-05	1.24777e-14	0.985682	0.00193379	0.00370054	0.00633039
Cell_130	0.000298673	0.988045	1.5469e-05	4.1268e-10	1.1504e-11	0.0100326	0.000104586	0.00150385
Cell_131	8.83695e-08	1.55628e-06	1.35432e-05	0.997744	9.74346e-10	0.000892033	2.87382e-05	0.0013203
Cell_132	0.182872	0.817123	4.56897e-09	2.9212e-26	2.27861e-19	4.76814e-06	1.19336e-07	4.55887e-07
Cell_133	0.00130001	0.00497621	0.00108825	0.327271	0.404459	0.211033	0.00144228	0.048431
Cell_134	0.0375285	0.962466	1.28228e-10	3.47557e-18	3.42474e-17	5.16762e-06	5.2409e-12	1.23577e-08
Cell_135	8.16028e-07	3.7789e-05	4.01759e-06	2.81403e-07	0.997998	0.00145597	0.000106662	0.000396558
Cell_136	2.10981e-13	2.871e-13	0.00702938	0.117754	4.03528e-18	0.158423	0.0144186	0.702374
Cell_137	4.21677e-09	2.91213e-07	1.14018e-09	6.20128e-09	3.7553e-07	7.7157e-07	0.999998	1.06982e-07
Cell_138	0.0131429	0.0503085	0.00594366	6.85564e-15	0.0211177	0.184113	0.130822	0.594552
Cell_139	2.8512e-05	0.000109139	1.9566e-07	0.447185	0.552655	3.65435e-06	3.37257e-06	1.44918e-05
Cell_140	0.0111577	0.0142415	0.00371594	9.02278e-08	3.13706e-09	0.597197	0.00457419	0.369113
Cell_141	0.000563693	0.999436	1.1284e-27	5.09296e-47	1.61406e-34	6.37901e-24	1.36002e-26	1.12501e-25
Cell_142	1.58022e-11	6.04877e-11	1.86638e-11	1.13321e-14	1.32121e-15	2.82212e-10	1	1.49149e-09
Cell_143	0.000131215	0.000502265	0.00304564	0.557117	3.3062e-05	0.118203	0.0268838	0.294084
Cell_144	7.134e-15	8.19046e-15	1.25769e-05	0.997997	6.58324e-15	0.000247426	0.00053314	0.00120936
Cell_145	2.04666e-05	7.83422e-05	1.4866e-05	2.26856e-17	0.998694	0.000283019	2.43995e-06	0.000906889
Cell_146	3.93853e-08	1.08813e-07	2.70489e-05	0.993436	3.88056e-11	0.00069331	0.00315833	0.00268507
Cell_147	1.12747e-06	7.5474e-06	5.42288e-06	4.54892e-19	0.999353	9.27582e-05	7.07762e-07	0.000539133
Cell_148	1.20499e-07	7.96052e-05	5.34866e-06	1.72218e-21	0.999116	9.84217e-05	0.000195526	0.000505016
Cell_149	3.43526e-05	0.000131496	3.74774e-06	8.82945e-18	0.998734	0.000803121	1.54701e-06	0.000291759
Cell_150	1.28475e-06	4.91777e-06	6.20067e-06	0.44691	0.552316	0.00014342	2.11633e-06	0.000615863
Cell_151	3.8167e-06	1.46096e-05	4.38657e-06	1.43365e-10	0.998901	0.000138802	0.000505618	0.000431825
Cell_152	5.80963e-09	2.22382e-08	7.54569e-05	0.980209	1.11481e-15	0.0112694	0.000955642	0.00749018
Cell_153	0.00169712	0.00649627	1.69805e-05	5.40572e-08	0.886228	0.10356	0.000423192	0.00157908
Cell_154	0.207107	0.792769	5.28834e-07	1.51007e-12	5.41014e-05	2.79677e-05	6.8127e-08	4.11693e-05
Cell_155	5.30707e-08	1.95911e-06	0.00132065	1.94998e-06	4.63441e-06	0.450206	0.420075	0.12839
Cell_156	2.81949e-08	1.81455e-07	0.00326616	3.02603e-07	3.92961e-10	0.666624	0.00332604	0.326784
Cell_157	2.998e-07	7.68876e-06	1.9608e-06	2.14896e-28	0.99976	3.40379e-05	8.38908e-08	0.000195893
Cell_158	0.207133	0.792867	1.73578e-12	1.90126e-09	2.34967e-09	3.98532e-11	9.20281e-12	1.72087e-10
Cell_159	5.00355e-08	1.91527e-07	0.000363174	0.897218	4.84592e-19	0.000749044	0.0980482	0.00362131
Cell_160	2.29119e-21	2.69485e-19	0.00776829	0.0936735	6.61524e-23	0.117874	0.00453621	0.776147
Cell_161	1.48451e-05	5.825e-05	3.14207e-06	1.86474e-09	0.999436	0.000174402	6.70272e-07	0.000312511
Cell_162	2.18149e-14	1.17842e-13	1.65881e-06	0.999723	1.24254e-10	0.000109401	3.67132e-07	0.000165856
Cell_163	1.93567e-10	3.00061e-10	2.91903e-05	5.7472e-12	7.06842e-08	0.00578611	0.991532	0.00265235
Cell_164	0.00735877	0.028168	7.17313e-05	1.18289e-05	0.304437	0.652927	2.74499e-07	0.00702526
Cell_165	2.316e-10	8.86524e-10	3.88664e-06	0.99901	1.21357e-19	9.51363e-05	0.000533211	0.000357628
Cell_166	1.13906e-10	1.44462e-09	0.000100947	0.987228	9.22502e-21	0.0032991	0.000199587	0.00917243
Cell_167	1.253e-11	4.79625e-11	0.695631	0.192	2.44242e-18	0.0213871	0.00930175	0.08168
Cell_168	0.00037496	0.000517876	6.66633e-07	3.17831e-19	0.999026	1.33863e-05	7.08105e-07	6.60908e-05
Cell_169	0.000835118	0.00137555	1.91232e-05	1.5399e-11	0.993023	0.0021735	0.000680098	0.00189331
Cell_170	8.31228e-17	3.87877e-16	1.63202e-14	2.4904e-19	3.26244e-18	3.585e-13	1	1.46077e-12
Cell_171	1.64095e-15	6.28126e-15	2.17848e-05	0.99723	2.62769e-27	0.00054313	3.16911e-05	0.00217321
Cell_172	0.000539671	0.00206576	0.000805955	3.00327e-08	0.9586	0.0087938	0.00759497	0.0215994
Cell_173	0.194493	0.744485	6.60584e-05	0.00144493	1.46213e-17	0.0541484	8.53389e-06	0.00535368
Cell_174	1.06487e-14	4.07614e-14	6.56264e-06	0.999145	1.8348e-27	0.000387462	4.31589e-07	0.000460155
Cell_175	5.87445e-06	1.32663e-05	4.69484e-07	4.07155e-22	0.000303817	3.28122e-05	0.999598	4.61471e-05
Cell_176	0.00060293	0.0023079	0.00010036	2.39029e-06	0.799735	0.187193	1.76744e-05	0.0100409
Cell_177	1.45401e-05	5.5657e-05	2.56558e-06	4.54956e-19	0.999494	0.000127577	5.685e-05	0.00024863
Cell_178	0.000817488	0.00314314	9.29674e-05	0.397406	0.491135	0.0685674	0.0300485	0.00878969
Cell_179	4.76644e-13	1.57329e-11	6.78238e-08	7.64863e-13	1.81687e-21	1.54569e-05	0.999978	6.76268e-06
Cell_180	0.000182218	0.000697496	1.34023e-05	6.59697e-15	0.995726	0.00194183	0.000105798	0.00133352
Cell_181	2.09834e-10	2.96079e-10	8.6118e-06	0.998751	7.68268e-18	0.000349327	3.27113e-05	0.000858399
Cell_182	4.03972e-05	0.000154633	3.36144e-05	0.445651	0.550759	0.00244398	1.67217e-05	0.000900857
Cell_183	0.431078	0.568922	1.11395e-33	1.22806e-48	3.47277e-30	2.84899e-31	2.35014e-33	6.79554e-32
Cell_184	0.000209156	0.000800609	1.7134e-05	8.88925e-24	4.18783e-10	0.00205752	0.995255	0.00166045
Cell_185	8.86945e-06	3.39506e-05	1.11906e-05	3.16599e-08	0.998154	0.0004869	0.0005481	0.00075725
Cell_186	3.91843e-07	1.4999e-06	3.6482e-05	0.993403	8.73096e-09	0.00288651	4.73144e-05	0.00362529
Cell_187	0.00310052	0.0118682	0.00324675	7.83694e-07	1.66988e-07	0.658714	0.000595931	0.322473
Cell_188	2.47196e-06	5.79748e-06	0.000259842	0.917831	3.2267e-10	0.0586406	2.8284e-06	0.0232577
Cell_189	1.18061e-09	2.80709e-08	0.000811574	8.30711e-08	1.05267e-12	0.905583	0.0130918	0.0805139
Cell_190	1.75908e-06	6.73342e-06	1.01195e-05	2.82821e-11	0.998185	0.00014826	0.000906683	0.00074155
Cell_191	4.94919e-07	8.71607e-06	1.87391e-05	0.44626	0.551512	0.000286127	4.12289e-05	0.00187227
Cell_192	1.28735e-06	2.57185e-05	9.44137e-06	0.997598	0.00100644	0.000432946	2.76718e-05	0.000898465
Cell_193	1.98551e-05	0.000107255	9.56377e-07	4.81223e-26	0.999398	0.000370203	3.6106e-05	6.75223e-05
Cell_194	1.86147e-10	7.12538e-10	9.82119e-08	5.11953e-10	2.70084e-13	1.99472e-06	0.999988	9.72191e-06
Cell_195	3.30292e-07	1.2643e-06	0.00408926	0.283436	0.000824201	0.15033	0.242688	0.318632
Cell_196	0.207127	0.792845	1.36149e-08	3.81217e-20	2.48227e-05	1.23805e-06	1.30208e-06	9.47802e-07
Cell_197	0.207133	0.792867	2.64203e-12	4.69701e-32	4.98331e-14	1.20741e-08	7.64738e-13	2.58811e-10
Cell_198	2.74349e-06	1.05016e-05	1.73406e-05	0.445269	0.550288	0.00267287	1.80673e-05	0.00172127
Cell_199	0.318353	0.681633	1.56003e-10	7.55819e-25	9.10143e-20	1.39428e-05	2.74048e-10	1.55219e-08
Cell_200	1.1385e-06	0.000207651	3.73035e-06	1.8032e-29	0.998252	0.000473487	0.000695303	0.000366668
Cell_201	0.000626152	0.0023968	0.000292314	0.410872	0.507778	0.0475505	0.00206576	0.0284181
Cell_202	1.41161e-06	5.40337e-06	1.7653e-06	1.10378e-11	0.999785	2.41983e-05	5.84171e-06	0.000176314
Cell_203	2.25754e-06	5.36769e-05	0.000132074	0.43739	0.540549	0.00248845	0.00623431	0.0131503
Cell_204	1.4402e-14	5.51281e-14	3.82369e-07	0.999943	1.70965e-19	1.11694e-05	7.29829e-06	3.76846e-05
Cell_205	1.95278e-06	7.4749e-06	2.50582e-06	1.35357e-11	0.999696	4.25685e-05	1.75429e-06	0.000248049
Cell_206	0.000392635	0.000437753	0.000103391	7.66542e-11	0.941977	0.00247009	0.044743	0.00987642
Cell_207	3.95387e-11	5.22244e-11	0.000816526	0.874953	1.47237e-07	0.0153307	0.0281447	0.0807554
Cell_208	1.58814e-19	3.59807e-18	2.73475e-13	4.60079e-11	1.02912e-14	2.4608e-12	1	2.72214e-11
Cell_209	5.84142e-07	0.00193241	7.86412e-05	0.000635818	0.962577	0.0275767	0.000248028	0.00695049
Cell_210	1.50583e-06	0.000200977	0.000120962	1.29857e-28	1.57125e-13	0.00539692	0.982181	0.012099
Cell_211	4.14825e-06	1.58787e-05	1.88329e-06	2.20496e-17	0.999734	5.84426e-05	2.50517e-06	0.000183089
Cell_212	9.94394e-11	3.80636e-10	5.74477e-05	0.969653	8.52223e-09	0.00224909	0.0224139	0.00562634
Cell_213	0.0742097	0.284061	0.00136621	5.0746e-07	0.330559	0.173372	0.000812212	0.13562
Cell_214	2.61291e-08	2.15268e-07	3.93959e-07	2.31902e-08	2.86597e-08	1.97187e-05	0.999941	3.87235e-05
Cell_215	1.36764e-05	0.000111557	8.29695e-05	0.978824	5.8088e-05	0.012528	0.00019296	0.00818875
Cell_216	5.07429e-06	1.94234e-05	2.24047e-06	4.72627e-22	0.998838	0.000915759	8.47945e-07	0.000218955
Cell_217	3.02199e-05	0.000115676	2.70007e-06	1.09007e-14	0.998467	0.000187417	0.000928576	0.000268841
Cell_218	0.0586845	0.941315	1.58376e-15	5.39127e-16	3.9193e-17	1.0198e-13	1.17504e-13	1.02043e-13
Cell_219	0.0096417	0.0369067	0.000745763	2.93362e-06	0.020031	0.341261	0.51734	0.0740707
Cell_220	0.00158089	0.00607832	0.00103123	1.21919e-10	6.81782e-13	0.866014	0.0221319	0.103164
Cell_221	7.7473e-05	0.000799619	4.91808e-06	6.08492e-21	0.994577	0.00405498	1.25613e-05	0.000473532
Cell_222	0.00144976	0.00554942	0.00140363	2.84467e-09	0.713412	0.0364784	0.111225	0.130482
Cell_223	2.59124e-05	9.9188e-05	1.07369e-05	0.0161096	0.975545	0.00712899	1.43948e-05	0.00106641
Cell_224	0.0116878	0.0447387	0.00554149	7.70422e-06	0.0116636	0.190219	0.304741	0.431401
Cell_225	9.20235e-10	7.69043e-06	2.80854e-06	7.86128e-08	7.93093e-11	0.00362454	0.996086	0.000279219
Cell_226	6.73447e-08	2.57783e-07	0.00540731	0.00255655	0.00315952	0.352296	0.100494	0.536087
Cell_227	0.00372386	0.996276	1.12233e-12	3.39208e-34	6.82267e-11	5.30491e-09	1.06701e-12	1.12316e-10
Cell_228	3.5634e-05	0.0001364	2.3963e-05	2.43113e-09	0.996415	0.000630813	0.000416131	0.00234183
Cell_229	0.00346882	0.013278	2.70912e-05	2.00276e-10	0.870096	0.112128	3.96866e-06	0.000997843
