cell	Node 0	Node 1	Node 2	Node 3	Node 4	Node 5
Cell_112	7.35128e-07	0.999031	3.4894e-07	2.64429e-06	0.000965274	5.47841e-11
Cell_113	0.200761	0.395549	0.100477	0.302791	0.000409359	1.21061e-05
Cell_114	5.21847e-09	2.06114e-09	0.0326218	0.967378	1.94001e-12	3.87506e-13
Cell_115	2.50363e-05	9.86434e-06	0.208073	0.791892	1.44285e-07	1.85455e-09
Cell_116	3.36828e-08	3.04843e-07	0.20808	0.791919	2.89901e-10	2.50974e-12
Cell_117	0.157649	0.378637	0.0964144	0.366937	0.000350131	1.15885e-05
Cell_118	0.917688	4.02857e-20	0.0171276	0.0651848	3.75301e-23	1.95993e-23
Cell_119	6.36707e-13	3.36106e-14	0.20808	0.79192	3.15346e-17	4.73048e-17
Cell_120	8.64535e-11	7.81424e-10	0.20808	0.79192	7.23743e-13	6.43337e-15
Cell_121	1.51693e-10	0.999066	1.30193e-11	2.36669e-09	0.000933668	1.13021e-14
Cell_122	1.31161e-05	0.999066	1.15892e-06	2.14345e-06	0.000917715	9.7636e-10
Cell_123	0.0929544	0.839218	0.0448782	0.0218943	0.00104811	6.90918e-06
Cell_124	0.0986323	0.891078	0.00821438	0.00122355	0.000844084	7.33614e-06
Cell_125	9.2108e-06	0.999065	7.6158e-07	2.99025e-06	0.000922465	6.74604e-10
Cell_126	7.29717e-08	0.998984	2.08595e-09	7.93879e-09	0.00101634	5.34449e-12
Cell_127	0.0568204	0.90261	0.0082612	0.0314408	0.000866795	6.8346e-07
Cell_128	4.66264e-13	1.13388e-12	0.691151	0.308849	1.04055e-15	3.47032e-17
Cell_129	0.000140459	0.998629	3.14535e-06	1.19707e-05	0.00121586	1.04651e-08
Cell_130	0.00843314	0.00112146	0.000218102	0.990226	1.05555e-06	5.64719e-07
Cell_131	0.00245585	0.000686829	0.0420107	0.954846	6.44779e-07	1.74742e-07
Cell_132	0.92587	0.000175051	0.0130085	0.0609461	1.60791e-07	1.64411e-07
Cell_133	0.0684249	0.616758	0.065251	0.248335	0.00122627	5.07769e-06
Cell_134	0.00194635	1.09312e-05	0.0287124	0.96933	1.03735e-08	7.7686e-15
Cell_135	7.2978e-08	0.999071	3.46512e-08	2.15276e-06	0.000927044	5.34496e-12
Cell_136	4.86991e-10	1.42488e-10	0.704768	0.295232	1.30708e-13	3.62516e-14
Cell_137	5.90779e-09	4.54485e-08	0.0105974	0.989403	4.42282e-11	3.74172e-13
Cell_138	6.28453e-05	0.999013	1.8886e-06	7.18772e-06	0.000915463	4.68159e-09
Cell_139	0.0798608	0.722987	0.0408391	0.155427	0.00088026	5.95226e-06
Cell_140	5.42191e-08	0.999078	2.57771e-08	7.81117e-09	0.000921562	4.04108e-12
Cell_141	0.0283319	4.71735e-23	0.000399258	0.971269	4.33631e-26	4.1096e-27
Cell_142	5.52296e-08	2.18499e-08	0.20808	0.79192	2.47479e-11	4.1079e-12
Cell_143	0.000446849	0.000153653	0.207955	0.791444	1.4555e-07	4.70266e-09
Cell_144	4.31213e-10	3.08642e-10	0.887394	0.112606	2.93513e-13	2.7311e-14
Cell_145	7.67302e-15	0.998536	6.37201e-16	2.42508e-15	0.00146382	5.64028e-19
Cell_146	0.000650035	0.000190308	0.298822	0.700337	1.75651e-07	4.84179e-08
Cell_147	7.35154e-07	0.999078	1.12714e-08	8.72505e-08	0.000920817	5.47867e-11
Cell_148	2.41121e-11	0.999034	4.41867e-13	4.00116e-10	0.000966496	1.79681e-15
Cell_149	0.00298874	0.99565	4.26874e-05	0.000162461	0.0011561	2.22631e-07
Cell_150	0.0802991	0.725889	0.040188	0.152949	0.000669634	5.97615e-06
Cell_151	9.75572e-06	0.999059	4.17812e-07	1.59013e-06	0.000929358	6.74601e-10
Cell_152	3.75183e-05	4.67464e-06	0.208072	0.791886	4.31472e-09	2.78193e-09
Cell_153	7.37759e-07	0.999018	1.55787e-07	5.92901e-07	0.00098042	5.47834e-11
Cell_154	0.907473	0.0033022	0.0185651	0.0706556	3.83435e-06	1.01066e-07
Cell_155	9.94411e-06	0.00781907	0.0197521	0.972412	7.35955e-06	7.37935e-10
Cell_156	4.22526e-09	0.996451	0.000314345	0.00232181	0.000912944	3.14934e-13
Cell_157	1.51683e-10	0.999083	2.06272e-12	6.96375e-11	0.000916619	1.13023e-14
Cell_158	0.29869	7.39419e-10	0.145929	0.555381	6.83282e-13	6.08754e-15
Cell_159	0.0002902	1.89916e-05	0.208016	0.791675	1.64764e-07	2.16192e-08
Cell_160	4.93128e-19	2.95599e-15	0.00621017	0.99379	2.7118e-18	3.67085e-23
Cell_161	9.05267e-06	0.999068	5.04198e-07	1.98537e-06	0.000920441	6.74607e-10
Cell_162	3.04011e-09	7.39995e-09	0.143536	0.856464	6.78402e-12	2.26481e-13
Cell_163	6.82111e-12	0.993485	0.00328709	0.00223162	0.000996504	5.05271e-16
Cell_164	9.32022e-06	0.999036	4.43599e-06	1.68826e-05	0.000933824	6.74585e-10
Cell_165	3.21319e-05	2.19001e-06	0.208073	0.791893	2.17077e-09	2.36195e-09
Cell_166	8.71919e-07	5.94272e-08	0.0589543	0.941045	5.96078e-11	6.4093e-11
Cell_167	1.06117e-07	9.65856e-07	0.20808	0.791918	7.06939e-07	7.86841e-12
Cell_168	1.64246e-14	0.999077	9.32081e-16	4.16512e-16	0.000923227	1.34535e-19
Cell_169	0.0990797	0.896871	0.00177245	0.00143926	0.000829843	7.38383e-06
Cell_170	3.6921e-14	9.62089e-11	0.16787	0.83213	9.78807e-14	1.36908e-18
Cell_171	1.37428e-10	7.9826e-12	0.20808	0.79192	7.33377e-15	1.02332e-14
Cell_172	0.0992665	0.883086	0.00307083	0.0116871	0.00288227	7.27034e-06
Cell_173	0.303199	0.00478812	0.143992	0.548011	5.35134e-06	4.84625e-06
Cell_174	6.39486e-10	6.74828e-11	0.20808	0.79192	8.65723e-14	4.75957e-14
Cell_175	4.59496e-16	0.999069	5.51388e-14	9.10396e-14	0.000930691	3.24658e-20
Cell_176	7.35051e-07	0.999082	3.50195e-07	1.33278e-06	0.000915374	5.4787e-11
Cell_177	7.51737e-07	0.999056	1.16354e-08	4.42823e-08	0.000943146	5.47855e-11
Cell_178	0.0784595	0.709301	0.0438056	0.167743	0.000685334	5.83959e-06
Cell_179	3.81655e-10	7.10418e-07	0.0222884	0.977711	6.52974e-10	2.83783e-14
Cell_180	0.0990233	0.893142	0.00145757	0.00554726	0.00082255	7.35313e-06
Cell_181	9.92873e-06	4.30403e-06	0.672097	0.327889	3.95721e-09	7.29841e-10
Cell_182	0.0808623	0.730314	0.0387932	0.147641	0.00238365	6.01259e-06
Cell_183	0.980929	1.08504e-24	0.0139963	0.00507492	1.59064e-27	1.13707e-32
Cell_184	3.33213e-07	0.999054	6.00038e-07	2.28365e-06	0.000943144	2.48108e-11
Cell_185	0.000140514	0.99849	9.17555e-06	3.49206e-05	0.00132522	1.04636e-08
Cell_186	0.0120728	0.00477849	0.204573	0.778571	4.40609e-06	8.98384e-07
Cell_187	3.61071e-06	0.999066	1.71853e-06	6.54044e-06	0.000921642	2.69097e-10
Cell_188	0.00100957	0.000397272	0.360435	0.638158	4.04175e-07	7.46894e-08
Cell_189	2.44127e-08	0.0133083	0.0306486	0.956031	1.22903e-05	1.81884e-12
Cell_190	6.81555e-12	0.998772	3.23386e-12	1.23075e-11	0.00122848	5.0796e-16
Cell_191	0.0467985	0.423655	0.0223002	0.506854	0.000388658	3.4879e-06
Cell_192	0.0650333	0.087801	0.0313989	0.815678	8.43172e-05	4.84284e-06
Cell_193	2.37566e-16	0.998727	4.43746e-18	2.64778e-17	0.00127284	8.80929e-21
Cell_194	1.03246e-06	5.50556e-05	0.208069	0.791875	5.09491e-08	6.90374e-11
Cell_195	1.86971e-05	0.00614652	0.206796	0.787032	7.13097e-06	1.37438e-09
Cell_196	0.0279355	0.967878	0.000610891	0.00232495	0.00125023	1.17954e-10
Cell_197	0.765975	0.183342	0.0105105	0.0400013	0.00017134	1.32976e-10
Cell_198	0.0810716	0.733135	0.0385179	0.146593	0.000676699	6.03581e-06
Cell_199	0.02247	0.762458	0.0860849	0.128285	0.000702206	2.32997e-12
Cell_200	2.58258e-19	0.999069	4.58832e-21	1.14226e-18	0.000930691	1.9218e-23
Cell_201	0.0906444	0.697325	0.0439816	0.167387	0.000656344	5.74099e-06
Cell_202	7.35068e-07	0.999082	2.98624e-08	1.13651e-07	0.00091685	5.4787e-11
Cell_203	0.037742	0.340596	0.0193005	0.602045	0.000313473	2.80408e-06
Cell_204	3.241e-08	3.50761e-09	0.20808	0.79192	3.25939e-12	2.40794e-12
Cell_205	7.17194e-08	0.999075	3.99236e-09	1.51943e-08	0.000924557	5.34498e-12
Cell_206	1.0824e-09	0.999044	1.95076e-10	1.58692e-11	0.000955983	7.83423e-14
Cell_207	1.14513e-07	1.03671e-06	0.733101	0.266897	9.60184e-10	8.5351e-12
Cell_208	4.91571e-18	4.45037e-17	0.0326218	0.967378	4.0971e-20	3.66394e-22
Cell_209	0.00259254	0.0233834	0.000214481	0.973785	2.40755e-05	1.92513e-07
Cell_210	1.13828e-07	0.983829	8.35356e-05	0.0151854	0.000901617	8.48024e-12
Cell_211	1.51788e-10	0.99906	4.005e-12	1.52424e-11	0.000940346	1.1302e-14
Cell_212	2.68996e-07	6.54915e-07	0.20808	0.791919	6.12166e-10	2.00441e-11
Cell_213	0.291003	0.671259	0.00771923	0.0293781	0.000619559	2.05444e-05
Cell_214	4.64423e-05	0.0678674	0.0858108	0.846212	6.32225e-05	3.45048e-09
Cell_215	0.14182	0.11838	0.0688128	0.670866	0.000109856	1.04752e-05
Cell_216	2.70026e-18	0.999064	1.50193e-19	5.71609e-19	0.000935746	2.0078e-22
Cell_217	7.1755e-08	0.99908	2.21975e-09	8.44802e-09	0.000919519	5.34501e-12
Cell_218	0.342579	2.00556e-12	0.0304756	0.626946	2.78984e-15	1.77467e-16
Cell_219	0.263419	0.632672	0.021496	0.0818101	0.000583642	1.93634e-05
Cell_220	0.0448413	0.125461	0.171782	0.657797	0.00011496	3.30483e-06
Cell_221	7.36797e-07	0.99905	1.07196e-08	1.36359e-07	0.0009489	5.47852e-11
Cell_222	0.0973708	0.880407	0.00444266	0.0169081	0.000864307	7.24828e-06
Cell_223	0.00297262	0.988139	0.00165968	0.00631647	0.000911562	2.20951e-07
Cell_224	0.00140512	0.995541	0.000394869	0.00150281	0.00115597	9.39555e-08
Cell_225	4.9197e-10	2.70436e-10	8.71631e-05	0.999913	2.49252e-13	3.58541e-14
Cell_226	5.92629e-07	0.804842	0.0404536	0.15396	0.000743739	4.41354e-11
Cell_227	2.693e-06	0.999067	4.02193e-08	1.47142e-05	0.00091515	2.05217e-17
Cell_228	7.51743e-07	0.999063	6.27664e-08	2.38879e-07	0.000935745	5.47859e-11
Cell_229	7.17091e-08	0.997615	5.92915e-09	2.25654e-08	0.00238471	5.33717e-12
Cell_230	5.02347e-15	1.51859e-15	0.299073	0.700927	1.40426e-18	8.12434e-27
Cell_231	7.44522e-06	3.56047e-07	0.504801	0.495191	3.26358e-10	2.7608e-10
Cell_232	0.0978675	0.885219	0.00198888	0.0135565	0.00136057	7.2879e-06
Cell_233	0.0984939	0.443624	0.0939253	0.357465	0.00648885	3.6523e-06
Cell_234	9.21062e-06	0.999045	4.40248e-06	1.67551e-05	0.000924529	6.74591e-10
Cell_235	0.0029866	0.995424	0.000135156	0.00051438	0.000939718	2.2258e-07
Cell_236	9.54125e-21	0.999084	2.17533e-22	3.59168e-22	0.000915961	7.11163e-25
Cell_237	7.17139e-08	0.999062	4.53379e-09	1.72549e-08	0.000937896	5.34491e-12
Cell_238	9.07656e-06	0.997512	4.4781e-06	1.70429e-05	0.00245755	6.73556e-10
Cell_239	0.25197	0.613128	0.119651	0.014669	0.000563203	1.87652e-05
Cell_240	1.31805e-05	0.999045	2.77881e-07	1.05757e-06	0.000940332	9.76339e-10
Cell_241	8.99341e-07	8.14174e-06	0.0310193	0.968972	7.87657e-09	6.703e-11
Cell_242	0.0968232	0.873298	0.0150892	0.0139806	0.000801663	7.18976e-06
Cell_243	0.000140697	0.998605	6.76831e-05	0.000257591	0.000928936	1.04648e-08
Cell_244	7.92245e-06	0.00137007	0.00290941	0.995711	1.27286e-06	5.90174e-10
Cell_245	0.000142309	0.998227	2.2178e-05	8.44057e-05	0.00152403	1.04609e-08
Cell_246	0.23865	0.574751	0.119439	0.0666092	0.000532326	1.75907e-05
Cell_247	1.29784e-05	5.84555e-05	0.208065	0.791863	6.53316e-08	4.81257e-10
Cell_248	3.41099e-09	0.999075	2.43983e-10	1.35375e-09	0.000925328	2.54237e-13
Cell_249	3.63703e-17	3.11097e-17	0.0040008	0.995999	3.37093e-20	2.71018e-21
Cell_250	0.0966266	0.873799	0.00597649	0.0227456	0.00084534	7.19388e-06
Cell_251	0.17363	0.228228	0.124415	0.473505	0.000209752	1.25884e-05
Cell_252	1.16198e-08	8.5567e-10	0.551871	0.448129	7.84692e-13	4.30879e-13
Cell_253	0.071193	4.16545e-17	0.00580961	0.922997	3.96127e-20	7.83129e-21
Cell_254	3.50804e-05	2.95011e-05	0.208067	0.791868	8.45761e-07	2.61048e-09
Cell_255	0.000540325	0.00131453	0.207694	0.790449	2.00695e-06	4.02322e-08
Cell_256	0.241778	0.203324	0.115419	0.439266	0.000195257	1.79917e-05
Cell_257	0.156961	0.381333	0.0959934	0.365335	0.000366202	1.1671e-05
Cell_258	0.00302875	0.987152	0.00185231	0.00704958	0.000917114	2.20731e-07
Cell_259	0.86121	9.46634e-07	0.0288793	0.10991	9.21218e-10	5.22135e-11
Cell_260	0.0945771	0.852484	0.0453729	0.00675836	0.000800293	7.0184e-06
Cell_261	0.829253	6.86357e-05	0.0355148	0.135163	8.86579e-08	5.6507e-10
Cell_262	9.75564e-06	0.99905	6.97806e-07	3.45902e-06	0.000935733	6.74595e-10
Cell_263	0.0991929	0.897848	0.00163606	0.000492817	0.000822915	7.39187e-06
Cell_264	1.32302e-11	2.98213e-12	0.00440692	0.995593	2.82486e-15	9.85818e-16
Cell_265	0.0809832	0.730429	0.0390997	0.148807	0.000675438	6.01353e-06
Cell_266	2.06093e-11	0.0012691	1.29346e-09	4.92269e-09	0.998731	1.53119e-15
Cell_267	6.71155e-31	0.999036	3.7275e-32	2.5406e-29	0.000964445	4.92709e-35
Cell_268	0.000552071	0.00134435	0.207685	0.790417	1.45669e-06	4.11448e-08
Cell_269	1.154e-14	6.9259e-16	0.350936	0.649064	6.36195e-19	8.58552e-19
Cell_270	3.2314e-17	0.998945	1.73741e-18	1.40703e-16	0.00105544	2.40462e-21
Cell_271	4.33184e-09	5.13775e-09	0.20808	0.79192	4.74769e-12	2.83383e-13
Cell_272	7.35797e-07	0.999082	3.5062e-07	1.3344e-06	0.000915677	5.47869e-11
Cell_273	7.26667e-08	0.999073	2.95313e-09	1.12392e-08	0.000927046	5.34497e-12
Cell_274	7.35233e-07	0.99908	1.9597e-08	7.4583e-08	0.000919518	5.47868e-11
Cell_275	1.45376e-17	5.97615e-12	2.05615e-11	1.59164e-10	1	1.08357e-21
Cell_276	4.42358e-11	2.24204e-12	0.0920694	0.907931	2.26393e-15	3.29177e-15
Cell_277	0.0941172	0.840334	0.0497725	0.0149926	0.000777068	6.91836e-06
Cell_278	0.00125992	0.993613	5.1417e-05	0.00416397	0.000911831	9.37735e-08
Cell_279	0.0810306	0.733473	0.0384567	0.14636	0.00067393	6.03859e-06
Cell_280	1.29797e-05	1.23839e-06	0.0920681	0.907918	1.14013e-09	9.60253e-10
Cell_281	0.000148038	0.998114	2.59091e-06	0.000211195	0.00152386	1.04597e-08
Cell_282	8.14684e-09	0.999069	1.34808e-10	1.32241e-10	0.000930691	6.06818e-13
Cell_283	0.90726	0.0027782	0.0187183	0.0712386	5.00189e-06	1.53237e-07
Cell_284	0.0985816	0.891895	0.00556677	0.00310449	0.000844858	7.34286e-06
Cell_285	0.000582804	4.60775e-05	0.207949	0.791422	4.33697e-08	4.3277e-08
Cell_286	2.78999e-12	6.92872e-11	0.299073	0.700927	1.01573e-13	2.07926e-16
Cell_287	6.78471e-07	1.9813e-07	0.504805	0.495195	1.85197e-10	5.04078e-11
Cell_288	3.39134e-05	0.000298146	0.208011	0.791657	2.79893e-07	2.4546e-09
Cell_289	1.18351e-16	0.999068	9.78009e-18	4.64954e-17	0.00093164	8.8123e-21
Cell_290	1.01554e-10	1.47504e-10	0.20808	0.79192	1.3595e-13	7.48544e-15
Cell_291	3.41278e-08	7.45617e-08	0.20808	0.79192	6.98362e-11	2.28201e-12
Cell_292	0.0052669	0.873441	0.0363062	0.0599451	0.0250405	1.95304e-07
Cell_293	0.000140782	0.998904	2.62152e-06	2.40391e-06	0.00094994	1.0468e-08
Cell_294	3.29033e-12	1.48199e-11	0.20808	0.79192	1.46897e-14	1.2201e-16
Cell_295	8.15308e-09	0.999069	1.86219e-10	3.07466e-10	0.000930691	6.06818e-13
Cell_296	2.22942e-06	2.42062e-07	0.150831	0.849166	2.24887e-10	1.66172e-10
Cell_297	4.7993e-09	0.00585209	0.206861	0.787281	5.6615e-06	3.20913e-13
Cell_298	1.63651e-06	3.9818e-06	0.0105973	0.989397	3.70928e-09	1.21866e-10
Cell_299	2.11244e-09	0.998918	3.04138e-10	4.35219e-08	0.00108239	7.83324e-14
