cell	Node 0	Node 1	Node 2	Node 3	Node 4
Cell_819	0.789129	0.00729831	0.0014137	0.00293961	0.199219
Cell_820	0.794573	0.00710968	0.0013839	0.00286363	0.19407
Cell_821	0.000276861	8.13291e-06	1.54689e-06	1.63856e-06	0.999712
Cell_822	0.977267	0.00875259	0.00166609	0.00352536	0.0087889
Cell_823	0.984415	0.00886555	0.00172122	0.00178617	0.00321196
Cell_824	5.22322e-14	0.000172717	3.34556e-05	3.51497e-05	0.999759
Cell_825	5.08694e-14	8.2505e-10	1.62201e-10	3.32313e-10	1
Cell_826	1.96539e-16	0.0658506	0.018389	0.0133162	0.902444
Cell_827	1.27991e-18	8.01312e-11	1.52533e-11	1.63903e-06	0.999998
Cell_828	4.48304e-25	2.98872e-10	5.68677e-11	1.20379e-10	1
Cell_829	0.983894	0.00880318	0.00168135	0.0017696	0.00385138
Cell_830	0.793418	0.00714545	0.00151161	0.00287804	0.195046
Cell_831	0.881599	0.00789007	0.00159621	0.00158374	0.107331
Cell_832	0.00124676	1.11516e-05	0.99873	4.49164e-06	7.84292e-06
Cell_833	0.881305	0.00789314	0.00177296	0.00158539	0.107443
Cell_834	0.912663	0.00820479	0.0689734	0.00330472	0.00685412
Cell_835	0.917802	0.00821031	0.0690199	0.00166027	0.00330734
Cell_836	0.879302	0.00799433	0.00152926	0.0016166	0.109558
Cell_837	0.478469	0.0140552	0.118155	0.00566115	0.38366
Cell_838	0.881209	0.00788658	0.00196665	0.00158408	0.107354
Cell_839	2.11114e-08	0.034613	0.00662719	0.0139414	0.944818
Cell_840	0.693653	0.0203764	0.00387872	0.00410193	0.27799
Cell_841	3.02177e-11	1.08869e-05	2.10882e-06	4.38503e-06	0.999983
Cell_842	0.978557	0.00904592	0.00173198	0.00364351	0.00702124
Cell_843	0.540516	0.0158779	0.0037976	0.00639529	0.433413
Cell_844	0.979021	0.00877609	0.00185657	0.00353483	0.0068118
Cell_845	5.86384e-07	0.0345848	0.0074387	0.01393	0.944046
Cell_846	0.794171	0.00712128	0.00145323	0.0028683	0.194387
Cell_847	4.45156e-10	1.82524e-06	3.53552e-07	3.70104e-07	0.999997
Cell_848	0.881621	0.00789262	0.00153629	0.00158426	0.107366
Cell_849	0.982914	0.00879083	0.0016848	0.00177112	0.00483895
Cell_850	0.0254916	0.000227997	0.97403	9.18324e-05	0.00015853
Cell_851	0.782568	0.00751873	0.00164942	0.00302839	0.205236
Cell_852	4.03738e-09	1.186e-10	2.2755e-11	4.77696e-11	1
Cell_853	0.792874	0.00715946	0.00165453	0.00288368	0.195429
Cell_854	0.00212116	1.89706e-05	0.997839	7.64095e-06	1.31906e-05
Cell_855	0.918125	0.00821389	0.0690499	0.00164787	0.00296325
Cell_856	8.38582e-07	0.0346144	0.00658625	0.013942	0.944856
Cell_857	0.984345	0.00884183	0.00198606	0.00178139	0.00304546
Cell_858	0.914199	0.00819206	0.0688664	0.00329959	0.00544257
Cell_859	0.59383	0.017444	0.146643	0.00352016	0.238564
Cell_860	1.90773e-12	0.000418618	8.14839e-05	0.000168611	0.999331
Cell_861	1.7789e-10	1.4862e-06	2.82787e-07	5.98611e-07	0.999998
Cell_862	0.982735	0.00887386	0.00172729	0.00178559	0.0048785
Cell_863	0.984406	0.0089248	0.00169963	0.00179405	0.00317506
Cell_864	0.794535	0.00711031	0.00140383	0.00286388	0.194087
Cell_865	0.917676	0.0082123	0.0690366	0.00165082	0.00342388
Cell_866	0.932066	0.0273799	0.00549796	0.011028	0.0240278
Cell_867	1.67088e-11	2.0004e-05	4.24936e-06	8.05717e-06	0.999968
Cell_868	0.983313	0.0088041	0.00168735	0.00177379	0.00442216
Cell_869	0.540888	0.0158888	0.00311201	0.00639969	0.433711
Cell_870	1.08547e-25	9.94548e-16	1.89952e-16	8.539e-11	1
Cell_871	0.877711	0.0080455	0.00164183	0.00163735	0.110964
Cell_872	2.80372e-09	0.0346108	0.00669047	0.0139405	0.944758
Cell_873	2.13359e-06	0.0346047	0.00686556	0.013938	0.94459
Cell_874	3.10783e-12	5.93884e-08	1.18558e-08	2.39204e-08	1
Cell_875	0.980262	0.00877962	0.00167198	0.00353625	0.00575061
Cell_876	3.46257e-09	1.67121e-05	3.17866e-06	3.37948e-06	0.999977
Cell_877	0.82669	0.00739362	0.0621544	0.00150881	0.102253
Cell_878	1.09566e-08	8.03882e-06	1.5511e-06	3.23787e-06	0.999987
Cell_879	0.791367	0.00722063	0.00140549	0.00290832	0.197099
Cell_880	0.984407	0.00882712	0.00181967	0.00176747	0.00317833
Cell_881	0.911583	0.00823137	0.0691969	0.00331542	0.00767354
Cell_882	0.000154396	0.0345981	0.00690276	0.0139354	0.944409
Cell_883	2.53351e-05	2.26906e-07	0.999968	9.13928e-08	6.19375e-06
Cell_884	0.978736	0.00885361	0.00174058	0.00356605	0.00710374
Cell_885	0.917036	0.00820598	0.0689835	0.00165329	0.00412173
Cell_886	0.877419	0.00815678	0.00175441	0.00163835	0.111032
Cell_887	5.96605e-07	0.000133692	0.00112388	5.38482e-05	0.998688
Cell_888	0.794607	0.00710957	0.00135225	0.00286359	0.194067
Cell_889	0.977864	0.00875239	0.00169926	0.00352528	0.00815925
Cell_890	1.52003e-11	2.22758e-07	4.27391e-08	8.97221e-08	1
Cell_891	1.30745e-07	0.0346001	0.00699982	0.0139362	0.944464
Cell_892	0.984189	0.00880689	0.00217324	0.00177212	0.00305921
Cell_893	9.92817e-12	0.0345924	0.00721965	0.0139331	0.944255
Cell_894	0.984185	0.00880489	0.00168293	0.0017805	0.00354685
Cell_895	0.794604	0.00710883	0.00137699	0.00286329	0.194047
Cell_896	0.794659	0.00710745	0.00136217	0.00286273	0.194009
Cell_897	9.67111e-11	8.65615e-13	1	3.48652e-13	6.9453e-13
Cell_898	0.881303	0.00788812	0.00151527	0.00158925	0.107704
Cell_899	0.913479	0.00817362	0.0687114	0.00329216	0.00634418
Cell_900	1.17877e-13	0.000172388	3.2766e-05	6.94343e-05	0.999725
Cell_901	2.63866e-08	2.36414e-10	1	9.52227e-11	6.45331e-09
Cell_902	0.79394	0.00713239	0.00136438	0.00287278	0.19469
Cell_903	0.794029	0.00710768	0.00198484	0.00286282	0.194015
Cell_904	2.15346e-12	0.0346128	0.0066337	0.0139413	0.944812
Cell_905	0.00369449	0.0659936	0.0125621	0.0133451	0.904405
Cell_906	0.979514	0.00877869	0.00169108	0.00353587	0.00648035
Cell_907	0.880655	0.00790294	0.0015383	0.00159811	0.108305
Cell_908	8.88438e-12	3.66723e-07	7.41906e-08	1.47708e-07	0.999999
Cell_909	0.749305	0.00675621	0.056796	0.00272126	0.184422
Cell_910	0.881299	0.0078945	0.00188817	0.00158379	0.107335
Cell_911	9.71898e-07	0.0269499	0.226554	0.0108549	0.73564
Cell_912	0.97719	0.00874722	0.00175647	0.0035232	0.00878351
Cell_913	0.984613	0.00880603	0.00173123	0.00176589	0.00308344
Cell_914	1.28295e-06	0.0346069	0.00680356	0.0139389	0.944649
Cell_915	0.913775	0.00817497	0.0687228	0.00329271	0.00603469
Cell_916	0.692172	0.0203329	0.00612925	0.00409137	0.277275
Cell_917	0.983525	0.00892041	0.00180466	0.0018088	0.00394099
Cell_918	0.000165439	1.48107e-06	0.999831	5.96546e-07	1.18835e-06
Cell_919	8.86295e-17	8.91366e-10	1.69675e-10	3.59023e-10	1
Cell_920	0.000877396	0.0345755	0.00682643	0.0139263	0.943794
Cell_921	0.0031229	2.80247e-05	0.000235589	0.372853	0.62376
Cell_922	0.0021572	1.93237e-05	0.997555	3.89948e-06	0.000264271
Cell_923	0.914158	0.00817714	0.068741	0.00329358	0.00563068
Cell_924	9.98493e-09	9.18877e-07	1.85895e-07	3.70104e-07	0.999999
Cell_925	0.983869	0.00880701	0.00199569	0.00178093	0.0035477
Cell_926	0.977041	0.0087679	0.00185484	0.00353153	0.00880428
Cell_927	5.73443e-05	1.68451e-06	3.20654e-07	6.78487e-07	0.99994
Cell_928	1.47818e-12	4.02632e-09	7.65812e-10	8.24397e-10	1
Cell_929	0.7931	0.0071615	0.00136994	0.0028845	0.195485
Cell_930	1.25639e-11	2.15283e-07	4.2027e-08	4.34437e-08	1
Cell_931	8.67632e-13	2.80363e-09	5.33921e-10	1.12924e-09	1
Cell_932	0.881339	0.00788291	0.00155637	0.0015882	0.107633
Cell_933	0.750622	0.00672071	0.0564975	0.00270696	0.183452
Cell_934	0.977635	0.00878261	0.00185795	0.00353745	0.00818742
Cell_935	0.0014478	1.3163e-05	0.998174	5.30176e-06	0.000359304
Cell_936	0.91216	0.00821942	0.0690964	0.00331061	0.00721314
Cell_937	0.917674	0.00820811	0.0690013	0.00166436	0.00345196
Cell_938	3.03439e-08	8.91366e-10	1.69751e-10	3.59023e-10	1
Cell_939	0.879108	0.00788317	0.00237635	0.00160871	0.109023
Cell_940	9.59416e-08	0.0345661	0.00797328	0.0139225	0.943538
Cell_941	2.70129e-11	0.0346034	0.00690382	0.0139375	0.944555
Cell_942	0.000310183	2.77428e-06	5.53505e-07	0.334115	0.665572
Cell_943	8.89086e-14	1.30294e-09	2.4802e-10	5.24798e-10	1
Cell_944	0.977907	0.00874914	0.00166351	0.00352397	0.00815622
Cell_945	0.917001	0.00823315	0.0692118	0.00167553	0.00387802
Cell_946	0.789536	0.00728109	0.00150096	0.00293267	0.198749
Cell_947	0.478469	0.0140552	0.118155	0.00566115	0.38366
Cell_948	0.983549	0.00879813	0.00291146	0.00177996	0.00296182
Cell_949	8.20324e-13	3.89707e-09	7.51947e-10	7.93096e-10	1
Cell_950	3.84145e-05	3.4358e-07	0.999961	1.38387e-07	2.2673e-07
Cell_951	0.828016	0.00740685	0.0622656	0.00148772	0.100824
Cell_952	1.52124e-06	0.034589	0.00731724	0.0139317	0.944161
Cell_953	0.978322	0.00876065	0.00170086	0.0035286	0.00768811
Cell_954	0.984238	0.00881502	0.0017489	0.00177599	0.00342243
Cell_955	3.55161e-11	0.000174857	3.64766e-05	3.51495e-05	0.999754
Cell_956	0.978636	0.0087539	0.00177097	0.00352589	0.00731284
Cell_957	0.794165	0.00712379	0.00138664	0.00286931	0.194455
Cell_958	7.60637e-06	2.23441e-07	4.55972e-08	4.50173e-08	0.999992
Cell_959	6.81883e-05	6.10175e-07	0.99993	2.45766e-07	6.12706e-07
Cell_960	0.97927	0.0087765	0.00179101	0.00353499	0.00662793
Cell_961	2.04298e-05	0.034507	0.00964956	0.0138987	0.941924
Cell_962	0.979923	0.00877796	0.00171926	0.00353558	0.00604439
Cell_963	0.976296	0.00876121	0.00177245	0.00352883	0.00964128
Cell_964	1.6395e-05	0.0346013	0.00694805	0.0139367	0.944498
Cell_965	0.984117	0.00882304	0.00189771	0.00179558	0.00336663
Cell_966	0.95015	0.0279111	0.00531298	0.0056802	0.0109461
Cell_967	0.750104	0.00673468	0.056615	0.00271259	0.183834
Cell_968	0.978444	0.00875279	0.00196606	0.00352544	0.00731191
Cell_969	3.67498e-14	1.56316e-08	3.1013e-09	6.29607e-09	1
Cell_970	0.984607	0.00881569	0.00171597	0.00179409	0.00306716
Cell_971	4.47652e-05	4.00551e-07	0.999954	1.61333e-07	3.34612e-07
Cell_972	0.793929	0.00713229	0.00137871	0.00287274	0.194687
Cell_973	3.65966e-08	3.51518e-06	6.69127e-07	1.41584e-06	0.999994
Cell_974	7.36483e-17	9.99412e-11	1.91751e-11	4.02542e-11	1
Cell_975	0.978939	0.00883958	0.00198556	0.0035604	0.00667557
Cell_976	2.1298e-12	5.50199e-06	1.1483e-06	2.21609e-06	0.999991
Cell_977	0.977248	0.00874871	0.00169464	0.0035238	0.00878501
Cell_978	3.20301e-17	1.44457e-08	2.84729e-09	2.95778e-09	1
Cell_979	2.62697e-12	7.98584e-09	1.5195e-09	3.21653e-09	1
Cell_980	0.000421777	3.78724e-06	7.47736e-07	0.325166	0.674408
Cell_981	2.15956e-10	0.0666698	0.0130151	0.0133824	0.906933
Cell_982	0.748695	0.00677266	0.0569343	0.00272789	0.184871
Cell_983	0.977282	0.00874104	0.00167911	0.00352071	0.0087773
Cell_984	0.98434	0.0088214	0.00181467	0.00179525	0.00322828
Cell_985	3.9888e-11	3.35542e-06	6.44557e-07	6.78525e-07	0.999995
Cell_986	8.5786e-14	0.0346147	0.00657926	0.0139421	0.944864
Cell_987	7.83226e-08	0.000110199	2.14502e-05	2.22022e-05	0.999846
Cell_988	0.983854	0.0088605	0.00194377	0.00178515	0.00355611
Cell_989	0.7939	0.00712791	0.00153311	0.00287097	0.194568
Cell_990	1.52036e-07	4.46612e-09	8.80289e-10	1.79886e-09	1
Cell_991	0.984291	0.00881177	0.00203637	0.00176991	0.00309046
Cell_992	3.083e-07	0.0346144	0.00658897	0.0139419	0.944854
Cell_993	0.749305	0.00675621	0.056796	0.00272126	0.184422
Cell_994	0.794175	0.00712388	0.00137457	0.00286935	0.194458
Cell_995	0.789108	0.00729811	0.00144091	0.00293953	0.199214
Cell_996	1.44711e-13	0.000172388	3.3208e-05	6.94342e-05	0.999725
Cell_997	2.83753e-15	2.0004e-05	3.83006e-06	8.05718e-06	0.999968
Cell_998	0.00489445	4.40356e-05	0.993842	1.77366e-05	0.00120202
Cell_999	0.794588	0.0071094	0.00137711	0.00286352	0.194062
Cell_1000	3.12722e-13	0.034579	0.00760332	0.0139277	0.94389
Cell_1001	1.57201e-09	0.0346116	0.00666742	0.0139408	0.94478
Cell_1002	0.00549718	4.91983e-05	0.000413584	0.266346	0.727694
Cell_1003	0.91169	0.00816674	0.0686536	0.00328939	0.00820062
Cell_1004	1.28598e-08	9.86934e-06	2.12276e-06	1.99576e-06	0.999986
Cell_1005	1.25318e-11	0.0346069	0.00680357	0.0139389	0.944651
Cell_1006	7.83113e-06	2.30043e-07	1.93385e-06	9.26565e-08	0.99999
Cell_1007	0.794119	0.00712636	0.0013593	0.00287035	0.194525
Cell_1008	0.978693	0.00901284	0.00185795	0.00363018	0.00680641
Cell_1009	0.979015	0.00875677	0.00167511	0.00352704	0.00702604
Cell_1010	2.7183e-11	1.0955e-06	2.0909e-07	4.41244e-07	0.999998
Cell_1011	0.982859	0.00880812	0.00172517	0.00177059	0.00483752
Cell_1012	5.12523e-14	4.83926e-05	9.20789e-06	1.94915e-05	0.999923
Cell_1013	0.98397	0.00880705	0.00176848	0.00177439	0.00368015
Cell_1014	0.79424	0.00711777	0.00148482	0.00286689	0.194291
Cell_1015	5.05257e-08	0.0345567	0.00824439	0.0139187	0.94328
Cell_1016	8.37947e-12	4.51773e-08	8.65843e-09	9.06345e-09	1
Cell_1017	4.23609e-05	3.78994e-07	0.999947	1.52651e-07	1.03453e-05
Cell_1018	0.794075	0.00710192	0.00210418	0.00286051	0.193858
Cell_1019	1.29797e-12	2.86211e-06	5.44587e-07	1.1528e-06	0.999995
Cell_1020	1.45567e-16	1.52598e-07	3.06421e-08	6.14633e-08	1
Cell_1021	0.983792	0.00901884	0.00174339	0.00181998	0.00362549
Cell_1022	0.0044961	4.02752e-05	0.994348	1.6222e-05	0.00109938
Cell_1023	5.62327e-13	0.0346143	0.00659192	0.0139419	0.944852
Cell_1024	3.66187e-06	0.0346115	0.00666739	0.0139408	0.944777
Cell_1025	0.746587	0.00682945	0.0574117	0.00275076	0.186421
Cell_1026	0.036435	0.000327126	0.958722	6.56628e-05	0.00445001
Cell_1027	9.31463e-10	0.0269499	0.226554	0.0108549	0.735641
Cell_1028	7.51739e-06	6.72846e-08	0.999992	2.71008e-08	5.62083e-08
Cell_1029	9.40985e-12	0.0346145	0.00658626	0.013942	0.944857
Cell_1030	0.881237	0.00789017	0.00155117	0.00158966	0.107732
Cell_1031	1.14716e-07	0.0664361	0.0130611	0.0133851	0.907118
Cell_1032	0.000338915	3.03274e-06	0.999574	1.22153e-06	8.27836e-05
Cell_1033	0.979556	0.0087717	0.00197031	0.00353306	0.00616912
Cell_1034	1.20129e-18	0.0346144	0.00658898	0.0139419	0.944855
Cell_1035	2.95386e-05	0.0345944	0.00713147	0.0139339	0.944311
Cell_1036	0.880057	0.0078901	0.0016265	0.00160572	0.108821
Cell_1037	0.791981	0.00720044	0.00137063	0.00290018	0.196547
Cell_1038	0.979231	0.00876099	0.00167908	0.00352874	0.00680008
Cell_1039	0.792613	0.0071783	0.00137439	0.00289127	0.195943
Cell_1040	0.983241	0.00879785	0.00245683	0.00179046	0.00371348
Cell_1041	0.977723	0.00874498	0.00185766	0.0035223	0.00815234
Cell_1042	0.881213	0.00788332	0.00150062	0.00159083	0.107812
Cell_1043	0.792421	0.00716736	0.00188062	0.00288686	0.195644
Cell_1044	1.49158e-07	0.0346144	0.00658898	0.0139419	0.944855
Cell_1045	2.46477e-24	4.11658e-14	7.91826e-15	1.65807e-14	1
Cell_1046	0.976179	0.0090023	0.00215313	0.00362594	0.00903965
Cell_1047	0.540928	0.01589	0.00303964	0.00640015	0.433743
Cell_1048	0.827508	0.00743395	0.0624934	0.0014914	0.101073
Cell_1049	3.80742e-18	5.91812e-08	1.28481e-08	2.3837e-08	1
Cell_1050	0.982621	0.00879498	0.00265121	0.00178987	0.00414265
Cell_1051	9.43518e-10	0.0346143	0.00659192	0.0139419	0.944852
Cell_1052	0.918237	0.00821255	0.0690387	0.00166526	0.00284692
Cell_1053	0.881356	0.00788399	0.00152402	0.00158841	0.107648
Cell_1054	3.71125e-05	0.0658432	0.0126067	0.0133998	0.908113
Cell_1055	0.000507901	0.0656061	0.0156914	0.0133515	0.904843
Cell_1056	0.00214697	1.92165e-05	0.99781	7.74002e-06	1.60531e-05
Cell_1057	0.794043	0.00712569	0.00145413	0.00287008	0.194507
Cell_1058	2.4992e-12	3.2318e-09	6.47714e-10	1.3017e-09	1
Cell_1059	0.982994	0.00883318	0.00182961	0.00181597	0.00452732
Cell_1060	1.47017e-07	0.066691	0.0127006	0.0133866	0.907222
Cell_1061	0.983807	0.00884413	0.00187096	0.00178186	0.00369565
Cell_1062	0.98352	0.00879855	0.00265229	0.00177553	0.00325409
Cell_1063	0.984217	0.00880381	0.00167926	0.0017715	0.00352891
Cell_1064	0.791323	0.00722023	0.0014607	0.00290816	0.197088
Cell_1065	0.917301	0.00820894	0.0690084	0.00165388	0.00382791
Cell_1066	0.978321	0.00877939	0.00202889	0.00353615	0.00733413
Cell_1067	0.000245649	0.0344733	0.0103918	0.0138851	0.941004
Cell_1068	7.64693e-08	0.0662361	0.012642	0.0133941	0.907728
Cell_1069	1.94674e-17	8.36692e-09	1.6801e-09	1.68056e-09	1
Cell_1070	1.72734e-07	1.08869e-05	2.2025e-06	4.38503e-06	0.999982
Cell_1071	0.97857	0.00879102	0.00175392	0.00354084	0.00734385
Cell_1072	0.979756	0.00876259	0.00170563	0.00352939	0.00624622
Cell_1073	0.750104	0.00673468	0.056615	0.00271259	0.183834
Cell_1074	1.09536e-14	0.0658087	0.0131893	0.0133924	0.90761
Cell_1075	0.984487	0.00880653	0.00169924	0.0017677	0.00323975
Cell_1076	0.794284	0.00711817	0.00142935	0.00286705	0.194302
Cell_1077	2.86833e-10	3.91752e-05	7.60576e-06	7.89275e-06	0.999945
Cell_1078	0.750742	0.00671749	0.0564705	0.00270566	0.183365
Cell_1079	3.03944e-19	1.75157e-08	3.34309e-09	3.53462e-09	1
Cell_1080	0.983566	0.00879829	0.00170076	0.00179055	0.00414421
Cell_1081	0.540899	0.0158891	0.00309281	0.00639981	0.43372
Cell_1082	0.540937	0.0158903	0.00302235	0.00640027	0.43375
Cell_1083	0.540818	0.0158868	0.00324199	0.00639886	0.433655
Cell_1084	0.749867	0.00674107	0.0566687	0.00271516	0.184008
Cell_1085	1.75455e-14	4.21154e-07	8.15784e-08	1.69632e-07	0.999999
Cell_1086	0.794284	0.00712009	0.00137383	0.00286782	0.194354
Cell_1087	0.977617	0.00877737	0.00188789	0.00353534	0.00818254
Cell_1088	1.08726e-08	0.0662109	0.0130168	0.013389	0.907383
Cell_1089	0.977757	0.00876971	0.00176519	0.00353225	0.00817539
Cell_1090	0.984144	0.00880242	0.00230963	0.00176803	0.00297616
Cell_1091	0.880486	0.0079053	0.00167235	0.00159859	0.108338
Cell_1092	0.880147	0.00788041	0.0026097	0.00159025	0.107772
Cell_1093	0.827716	0.00740624	0.0622605	0.00149216	0.101125
Cell_1094	0.978218	0.00879388	0.00172884	0.00354199	0.00771727
Cell_1095	0.977092	0.00874841	0.00185071	0.00352368	0.00878471
Cell_1096	0.79373	0.00713539	0.0014885	0.00287399	0.194772
Cell_1097	0.792354	0.00718362	0.00148087	0.00289341	0.196088
Cell_1098	0.794341	0.00711701	0.00140515	0.00286658	0.19427
Cell_1099	3.30578e-12	3.3341e-06	6.41316e-07	6.78525e-07	0.999995
Cell_1100	0.983679	0.00880367	0.00167511	0.00176253	0.00407937
Cell_1101	0.917957	0.00821004	0.0690176	0.00164527	0.00317052
Cell_1102	0.826669	0.00740666	0.062264	0.00150733	0.102153
Cell_1103	0.914023	0.0081785	0.0687524	0.00329413	0.00575192
Cell_1104	8.20946e-11	0.0658493	0.012553	0.013401	0.908197
Cell_1105	1.1199e-10	0.0345734	0.0077659	0.0139254	0.943735
Cell_1106	6.847e-07	0.0661981	0.0132074	0.0133864	0.907207
Cell_1107	0.0130507	0.000116988	0.985201	2.37217e-05	0.00160764
Cell_1108	0.794643	0.00710748	0.00137673	0.00286274	0.19401
Cell_1109	0.0253148	0.000226628	0.968181	9.1281e-05	0.00618617
Cell_1110	0.976227	0.00874328	0.00272851	0.00352161	0.00877955
Cell_1111	0.984203	0.00881811	0.00175932	0.00178318	0.00343628
Cell_1112	5.5156e-09	0.0346128	0.0066337	0.0139413	0.944812
Cell_1113	3.68298e-11	1.03163e-06	1.96219e-07	4.15521e-07	0.999998
Cell_1114	2.7548e-07	0.0658052	0.0132139	0.0133921	0.907589
Cell_1115	0.948753	0.02787	0.00534725	0.00567185	0.0123578
Cell_1116	0.879925	0.00788078	0.00300259	0.00158777	0.107604
Cell_1117	2.87449e-09	1.08869e-05	2.21308e-06	4.38503e-06	0.999983
Cell_1118	0.983738	0.00880015	0.00186166	0.00176161	0.0038382
Cell_1119	0.692361	0.0203384	0.0038684	0.00412141	0.279311
Cell_1120	0.791054	0.00721778	0.00179987	0.00290717	0.197021
Cell_1121	6.16765e-09	2.18153e-06	4.15448e-07	8.78673e-07	0.999997
Cell_1122	0.540641	0.0158816	0.00356733	0.00639677	0.433513
Cell_1123	0.980209	0.00876682	0.00173809	0.00353109	0.00575488
Cell_1124	7.13015e-07	2.09451e-08	4.15253e-09	8.43626e-09	0.999999
Cell_1125	2.4096e-13	8.45612e-06	1.60965e-06	3.40595e-06	0.999987
Cell_1126	0.540586	0.0158799	0.00366981	0.00639611	0.433468
Cell_1127	0.881003	0.00788216	0.0015004	0.00159391	0.108021
Cell_1128	0.9844	0.0088045	0.00178121	0.00179181	0.0032221
Cell_1129	3.18656e-16	7.58666e-07	1.44627e-07	3.05575e-07	0.999999
Cell_1130	0.750274	0.00673009	0.0565764	0.00271074	0.183708
Cell_1131	0.979652	0.00876184	0.00171046	0.00352909	0.00634613
Cell_1132	0.979916	0.00876711	0.00174915	0.00353121	0.00603693
Cell_1133	0.912347	0.00816025	0.068599	0.00328678	0.00760723
Cell_1134	0.000481918	4.31105e-06	0.999511	8.66601e-07	1.88815e-06
Cell_1135	0.793203	0.00715202	0.0015383	0.00288068	0.195226
Cell_1136	0.917498	0.00823011	0.0691863	0.0016544	0.0034313
Cell_1137	0.794552	0.00711103	0.00136599	0.00286417	0.194107
Cell_1138	0.910176	0.00823342	0.0692141	0.00331625	0.00906047
Cell_1139	0.879177	0.00795206	0.00157769	0.00161833	0.109675
Cell_1140	0.748695	0.00677266	0.0569343	0.00272789	0.184871
Cell_1141	0.979688	0.00876304	0.00177282	0.00352957	0.00624654
Cell_1142	7.3743e-05	6.70447e-07	0.999907	2.70042e-07	1.83009e-05
Cell_1143	3.66065e-12	4.11e-07	7.83502e-08	8.33386e-08	0.999999
Cell_1144	0.794615	0.00710892	0.00136394	0.00286332	0.194049
Cell_1145	0.00304725	2.73086e-05	0.996547	5.50196e-06	0.000372872
Cell_1146	0.540875	0.0158884	0.00313694	0.00639953	0.4337
Cell_1147	8.92162e-11	0.0658505	0.0125349	0.0134013	0.908213
Cell_1148	2.07542e-05	1.86102e-07	0.999976	3.7633e-08	2.55042e-06
Cell_1149	0.881011	0.0078905	0.0015963	0.00159228	0.10791
Cell_1150	0.794376	0.00710751	0.00164252	0.00286275	0.194011
Cell_1151	0.977963	0.00879159	0.00265019	0.00354107	0.00705397
Cell_1152	0.879437	0.00792957	0.00165417	0.00161375	0.109365
Cell_1153	0.917897	0.00824497	0.0693112	0.00167794	0.00286859
Cell_1154	0.914018	0.0082072	0.0689937	0.00330569	0.00547496
Cell_1155	0.692658	0.0203471	0.00403397	0.00411455	0.278846
Cell_1156	0.0358154	0.000323405	0.954903	0.000130261	0.00882785
Cell_1157	2.15086e-22	1.8804e-10	3.6968e-11	3.77245e-11	1
Cell_1158	0.5408	0.0158862	0.00327487	0.00639864	0.43364
Cell_1159	0.748274	0.00678399	0.0570295	0.00273245	0.18518
Cell_1160	0.540913	0.0158896	0.00306592	0.00639999	0.433731
Cell_1161	0.977804	0.0087574	0.00174721	0.0035273	0.00816392
Cell_1162	0.794151	0.00711531	0.00164433	0.0028659	0.194224
Cell_1163	0.793648	0.00714049	0.00142462	0.00287604	0.194911
Cell_1164	0.792937	0.00716003	0.00157436	0.00288391	0.195445
Cell_1165	4.0665e-15	2.17742e-06	4.44342e-07	8.77018e-07	0.999997
Cell_1166	0.826839	0.0073994	0.0622029	0.00150586	0.102053
Cell_1167	0.00193283	0.0345255	0.00720569	0.0139062	0.94243
Cell_1168	0.691297	0.0203071	0.00418621	0.00413272	0.280077
Cell_1169	0.881203	0.00788653	0.00188626	0.00158534	0.107439
Cell_1170	7.86475e-14	3.14449e-11	6.31424e-12	1.26654e-11	1
Cell_1171	0.794179	0.00711914	0.00150604	0.00286744	0.194328
Cell_1172	0.911258	0.00826162	0.0694512	0.00332761	0.00770174
Cell_1173	0.793322	0.00715309	0.00138876	0.00288112	0.195255
Cell_1174	0.978336	0.00875662	0.00169618	0.00352698	0.00768457
Cell_1175	0.79309	0.00716141	0.00138181	0.00288447	0.195482
Cell_1176	0.931984	0.0273774	0.00764523	0.0110271	0.0219664
Cell_1177	2.06095e-05	0.0665967	0.0127395	0.0133872	0.907256
Cell_1178	1.35945e-19	5.91812e-08	1.12704e-08	2.3837e-08	1
Cell_1179	0.794275	0.00711809	0.00144004	0.00286702	0.1943
Cell_1180	5.22651e-07	4.83146e-09	0.999999	9.7341e-10	2.01889e-09
Cell_1181	0.0209808	0.000189769	0.973573	7.64351e-05	0.00518006
Cell_1182	0.000557834	4.98953e-06	0.999432	2.00968e-06	3.4693e-06
Cell_1183	5.04577e-13	4.13646e-07	7.89e-08	8.33386e-08	0.999999
Cell_1184	0.913781	0.00817435	0.0687175	0.00329245	0.00603423
Cell_1185	0.000837945	2.4615e-05	4.71758e-06	4.93042e-06	0.999128
Cell_1186	0.827121	0.00741551	0.0623383	0.00149955	0.101625
Cell_1187	2.75891e-10	8.10441e-12	1.5434e-12	1.63545e-12	1
Cell_1188	0.983803	0.00884046	0.00169431	0.00178112	0.00388069
Cell_1189	1.00804e-10	1.69784e-07	3.60665e-08	6.83854e-08	1
Cell_1190	0.78935	0.00727937	0.00173668	0.00293198	0.198702
Cell_1191	0.977547	0.00882702	0.00184138	0.00355534	0.00822882
Cell_1192	2.59666e-09	2.22758e-07	4.52818e-08	8.97221e-08	1
Cell_1193	0.750701	0.00671858	0.0564796	0.0027061	0.183394
Cell_1194	7.26049e-09	1.67927e-05	0.000141167	3.37901e-06	0.999839
Cell_1195	0.794321	0.0071185	0.00138204	0.00286718	0.194311
