cell	Node 0	Node 1	Node 2	Node 3	Node 4	Node 5
Cell_30	5.8479e-48	0.0140714	4.51633e-20	6.44276e-07	0.94348	0.0424484
Cell_31	1.91445e-38	0.0152214	1.60246e-21	4.03932e-09	0.942237	0.0425419
Cell_32	2.70679e-38	0.0140712	1.26296e-17	5.45502e-12	0.943431	0.0424978
Cell_33	7.65858e-29	0.0141833	2.3747e-13	2.18482e-11	0.94316	0.0426572
Cell_34	4.62022e-69	0.0143813	2.54085e-62	3.22413e-47	0.940046	0.0455724
Cell_35	1.67293e-57	0.0144726	4.7979e-41	5.42697e-22	0.942933	0.042594
Cell_36	0.965596	7.81123e-14	0.00362856	0.0179276	5.23256e-12	0.0128478
Cell_37	8.72498e-46	0.0119395	5.09015e-24	1.14407e-16	0.799705	0.188355
Cell_38	1.6812e-44	1	1.50843e-18	4.1182e-14	8.51818e-08	3.83304e-09
Cell_39	2.34441e-60	1	3.42426e-31	1.26441e-16	1.08315e-14	4.87288e-16
Cell_40	2.54504e-58	0.0140736	9.37654e-21	1.25664e-19	0.943489	0.0424376
Cell_41	1.86572e-42	0.0141406	8.40215e-13	5.53089e-07	0.943417	0.0424416
Cell_42	1.78538e-68	0.0140744	5.97962e-42	6.98326e-33	0.943473	0.0424524
Cell_43	5.05109e-52	0.0212185	6.26529e-48	2.52114e-30	0.928525	0.0502564
Cell_44	3.33001e-65	0.99993	4.62202e-22	9.80225e-08	6.70754e-05	3.01693e-06
Cell_45	6.17006e-54	0.0141089	7.43816e-27	4.9323e-23	0.943442	0.0424491
Cell_46	1.99607e-22	8.00611e-09	8.09684e-18	0.0147704	5.28994e-07	0.985229
Cell_47	0.989666	1.21189e-14	0.00383147	0.00644839	7.92158e-13	5.45512e-05
Cell_48	5.79691e-86	0.999991	9.03826e-53	4.82185e-25	9.02669e-06	4.0604e-07
Cell_49	7.57715e-89	0.0241131	1.0021e-44	2.90514e-26	0.933883	0.0420041
Cell_50	3.39486e-55	1	9.50489e-31	3.01994e-22	1.29484e-12	5.82763e-14
Cell_51	3.27062e-50	0.014787	2.5259e-22	1.11597e-19	0.942795	0.0424176
Cell_52	2.18165e-31	0.000119563	3.97637e-20	0.575073	9.09731e-10	0.424808
Cell_53	5.98958e-87	0.014079	1.42524e-44	2.5218e-15	0.943485	0.0424362
Cell_54	1.77904e-77	0.220293	1.14935e-64	1.05446e-56	0.743801	0.0359063
Cell_55	3.95083e-67	0.0140801	9.28692e-29	1.20182e-17	0.943483	0.0424371
Cell_56	0.990153	5.35771e-30	0.00355978	0.00599114	3.59224e-28	0.00029615
Cell_57	0.989176	2.70154e-32	0.00355473	0.00623129	1.8111e-30	0.0010382
Cell_58	3.31137e-22	0.0138622	5.89001e-10	0.014167	0.929588	0.0423826
Cell_59	1.11066e-41	0.0142378	3.50333e-22	3.15097e-09	0.943252	0.0425106
Cell_60	2.3993e-50	0.0141017	6.19297e-29	2.75662e-10	0.943412	0.0424866
Cell_61	1.11489e-72	1	6.61026e-51	2.11206e-43	1.50544e-16	6.77907e-18
Cell_62	1.07061e-29	0.0141672	3.31966e-14	5.41225e-13	0.943175	0.0426579
Cell_63	4.58893e-09	1.19922e-35	1.64928e-11	0.489754	8.0369e-34	0.510246
Cell_64	4.75235e-66	0.0143535	1.49903e-46	1.74989e-30	0.943141	0.0425056
Cell_65	1.33856e-27	0.0140782	2.38092e-15	7.48996e-15	0.942931	0.0429909
Cell_66	1.11355e-31	0.0143448	4.96459e-20	9.57877e-10	0.942569	0.0430857
Cell_67	4.53244e-21	0.00647887	1.3508e-18	1.83953e-12	0.383145	0.610376
Cell_68	1.22565e-31	0.0140597	1.30528e-20	2.97633e-10	0.942708	0.0432325
Cell_69	2.01083e-53	0.0142096	8.43051e-26	6.45398e-19	0.943347	0.0424432
Cell_70	1.15729e-75	0.0142763	2.19516e-44	1.18471e-30	0.94329	0.0424333
Cell_71	4.11418e-56	0.0142032	4.47374e-44	3.35226e-15	0.928401	0.0573958
Cell_72	1.0482e-25	0.0140706	3.25015e-10	5.50677e-10	0.943267	0.0426621
Cell_73	8.41787e-34	6.0499e-43	3.02367e-36	5.17348e-19	4.02768e-41	1
Cell_74	4.86795e-41	0.0148093	3.10688e-14	0.00305642	0.939846	0.0422882
Cell_75	2.61444e-32	0.0140953	3.50784e-10	4.17815e-08	0.943426	0.0424789
Cell_76	1.86619e-52	0.0140647	3.58469e-07	5.84434e-06	0.943493	0.0424363
Cell_77	3.81433e-41	0.014075	4.21994e-20	1.05355e-15	0.943433	0.0424924
Cell_78	7.15417e-46	0.0140368	1.47233e-10	0.00203469	0.941576	0.0423526
Cell_79	6.95492e-52	0.0142235	2.60984e-19	4.5936e-15	0.943342	0.0424342
Cell_80	3.83991e-25	9.64155e-23	1.38231e-27	2.84968e-13	6.45056e-21	1
Cell_81	0.990039	6.86829e-24	0.00356971	0.00590904	4.59949e-22	0.000482092
Cell_82	5.37475e-65	1	1.66655e-49	4.43706e-37	5.4572e-11	2.46818e-12
Cell_83	3.49656e-64	1	4.99675e-41	1.11741e-30	6.4513e-29	2.90412e-30
Cell_84	5.42496e-90	0.999208	1.69557e-35	3.50064e-10	0.000757931	3.40928e-05
Cell_85	4.0444e-60	0.0140874	9.34885e-28	8.4213e-11	0.943472	0.0424402
Cell_86	1.2455e-33	0.0140153	1.00251e-27	3.90325e-24	0.93933	0.046655
Cell_87	2.76757e-17	0.0144358	2.88382e-08	0.00117555	0.940539	0.0438493
Cell_88	1.05476e-10	4.35038e-26	3.79235e-13	1.70631e-12	2.66835e-24	1
Cell_89	2.74547e-58	0.0140741	5.65459e-24	4.32887e-17	0.943452	0.0424734
Cell_90	9.00183e-18	1.04162e-27	3.24722e-20	0.897585	6.97921e-26	0.102415
Cell_91	1.03353e-58	0.0142581	1.9998e-38	1.67269e-32	0.943246	0.0424956
Cell_92	1.45671e-36	0.0138666	0.000336728	0.0142316	0.929743	0.0418226
Cell_93	0.98811	3.24688e-23	0.00356275	0.00614001	2.08702e-21	0.0021875
Cell_94	4.96497e-36	0.0141082	2.21355e-24	3.56938e-05	0.942762	0.0430945
Cell_95	8.01378e-67	0.0140886	2.70573e-28	1.55059e-06	0.943473	0.0424366
Cell_96	3.94634e-51	0.0141249	1.48086e-18	2.67628e-05	0.943411	0.0424372
Cell_97	3.47103e-06	1.03781e-22	1.24952e-08	2.07119e-08	6.45054e-21	0.999996
Cell_98	2.83915e-71	0.0140663	2.77199e-37	6.77994e-20	0.943494	0.0424397
Cell_99	1.37416e-49	0.0140597	1.46344e-38	2.1359e-16	0.942708	0.0432325
Cell_100	1.68392e-85	0.834332	6.65693e-46	3.02988e-26	0.158537	0.00713082
Cell_101	2.09653e-64	0.0144742	1.87159e-18	4.94186e-12	0.943107	0.0424189
Cell_102	1.36261e-10	1.40272e-21	4.90924e-13	0.222196	9.3936e-20	0.777804
Cell_103	0.989897	3.86259e-48	0.00355564	0.00588661	2.5909e-46	0.000661031
Cell_104	1.62908e-60	0.0141277	1.55826e-44	6.38838e-28	0.94324	0.0426322
Cell_105	4.0173e-45	0.995503	2.07845e-35	1.01958e-33	0.00429788	0.000198979
Cell_106	9.95211e-13	0.00986566	0.105987	0.199821	0.65432	0.0300071
Cell_107	1.67135e-37	0.0560187	7.96021e-19	1.2978e-17	0.903255	0.0407263
Cell_108	2.74508e-36	1.23318e-15	7.45859e-30	5.41343e-19	8.27053e-14	1
Cell_109	9.6946e-42	0.999997	1.87582e-21	9.56184e-08	2.93714e-06	1.32326e-07
Cell_110	1.76269e-17	0.0141001	9.69374e-11	8.22413e-08	0.940314	0.0455854
Cell_111	2.21472e-27	1.32676e-29	7.95863e-30	0.00041071	8.89694e-28	0.999589
Cell_112	0.000705373	0.0132561	0.00544826	0.0294921	0.881499	0.0695987
Cell_113	1.53775e-40	0.0140466	9.11744e-19	0.00338217	0.940232	0.042339
Cell_114	4.80942e-24	0.220455	5.01143e-15	0.000493004	0.744349	0.0347027
Cell_115	2.49156e-35	0.0140895	1.64753e-17	3.22965e-15	0.943351	0.042559
Cell_116	1.06794e-63	0.0140707	4.63687e-20	5.01763e-14	0.943493	0.0424364
Cell_117	9.98578e-44	0.0140659	3.95374e-13	6.00947e-12	0.943491	0.0424433
Cell_118	2.00267e-31	0.0141449	3.5622e-19	5.36457e-12	0.942867	0.042988
Cell_119	7.87311e-73	0.0248564	2.65824e-34	8.22117e-23	0.93317	0.0419732
Cell_120	6.35163e-47	0.0139506	7.87846e-43	7.19164e-27	0.93542	0.0506296
Cell_121	8.1542e-47	0.013828	9.2128e-09	0.0199206	0.924661	0.0415906
Cell_122	2.92594e-34	0.0130124	5.66144e-14	0.100991	0.847801	0.0381956
Cell_123	0.989932	1.44857e-27	0.00365121	0.00610583	9.69557e-26	0.000311382
Cell_124	9.23656e-60	1	1.78719e-39	2.91377e-38	7.40503e-09	3.33616e-10
Cell_125	1.1514e-54	0.0140743	1.13343e-15	1.08708e-08	0.943489	0.0424371
Cell_126	2.30675e-46	0.0140759	1.0763e-25	5.86457e-18	0.943426	0.0424976
Cell_127	9.2442e-62	0.014065	2.772e-17	1.11449e-10	0.943498	0.0424366
Cell_128	1.82749e-23	0.0148182	0.00852687	0.026824	0.908889	0.0409418
Cell_129	1.43621e-34	0.0151502	1.52952e-23	3.24376e-09	0.941665	0.0431847
Cell_130	5.20156e-35	1.84913e-09	2.06319e-37	1.11683e-36	9.92152e-08	1
Cell_131	2.81312e-31	2.28346e-05	4.94838e-20	3.91559e-14	0.00152983	0.998447
Cell_132	7.08198e-14	6.79325e-07	3.30541e-16	0.281073	4.54341e-05	0.718881
Cell_133	4.78397e-65	0.999998	6.98751e-36	1.93301e-25	1.47003e-06	6.61338e-08
Cell_134	1.79389e-61	0.0141104	1.91044e-50	7.8282e-37	0.942659	0.0432303
Cell_135	1.03744e-22	0.0091096	8.72107e-11	0.112561	0.602757	0.275573
Cell_136	2.65988e-61	0.0140732	4.30768e-25	1.4755e-21	0.943489	0.0424382
Cell_137	0.000463366	2.48177e-17	1.68077e-06	0.58529	1.3316e-15	0.414245
Cell_138	5.48028e-78	0.014065	1.68801e-26	1.61646e-15	0.943499	0.0424362
Cell_139	0.990541	4.76181e-50	0.00355795	0.00588961	3.18791e-48	1.11366e-05
Cell_140	2.94618e-19	0.014174	1.00859e-11	8.58966e-06	0.94098	0.0448373
Cell_141	2.31462e-69	0.0140755	3.13585e-45	8.71445e-30	0.943461	0.0424638
Cell_142	1.57999e-35	0.014017	1.95606e-16	0.00397264	0.939653	0.0423573
Cell_143	0.979274	4.12764e-19	0.00356554	0.0165443	2.76439e-17	0.000615722
Cell_144	4.00771e-38	0.0895677	7.19082e-20	1.0063e-13	0.871143	0.0392891
Cell_145	3.7704e-68	1	4.35987e-43	7.05945e-16	2.58594e-08	1.16375e-09
Cell_146	5.09285e-75	0.0140935	4.0365e-38	6.40026e-30	0.94347	0.042437
Cell_147	8.61239e-25	2.21027e-06	6.84758e-14	3.92793e-05	0.000147955	0.999811
Cell_148	5.95573e-55	0.0140679	8.72066e-21	1.66549e-18	0.943481	0.0424509
Cell_149	2.68375e-37	0.0140807	2.11594e-17	1.23693e-09	0.943409	0.0425099
Cell_150	1.4142e-26	0.00691335	7.35571e-19	1.15416e-11	0.406379	0.586708
Cell_151	6.05145e-25	0.0140365	2.07164e-17	6.88355e-13	0.94112	0.0448439
Cell_152	1.11289e-17	0.00843386	1.53091e-08	0.0447751	0.563268	0.383523
Cell_153	4.60508e-46	0.0140744	5.55154e-19	6.412e-15	0.943475	0.0424506
Cell_154	4.79165e-43	0.0152112	5.10296e-32	4.7106e-23	0.941607	0.0431821
Cell_155	5.51961e-55	5.76631e-25	1.9851e-57	7.06951e-27	3.09392e-23	1
Cell_156	7.99773e-29	0.997345	7.65009e-13	1.10468e-07	0.00253993	0.000114799
Cell_157	4.29337e-82	0.999998	4.08138e-64	5.66981e-47	2.02649e-06	9.60733e-08
Cell_158	3.12643e-50	0.994027	1.15479e-15	1.55246e-08	0.0057156	0.000257093
Cell_159	4.20436e-25	0.0143293	4.38096e-16	0.000225265	0.941549	0.0438964
Cell_160	0.990038	1.58698e-30	0.00355891	0.0060208	9.96122e-29	0.000381946
Cell_161	2.6928e-74	1	7.53927e-50	7.33432e-30	2.52195e-15	1.13504e-16
Cell_162	3.49387e-40	1	2.25722e-27	4.96245e-23	1.53499e-14	7.41002e-16
Cell_163	0.98863	8.13128e-17	0.00363572	0.00609636	5.41737e-15	0.00163809
Cell_164	3.01309e-58	0.0140937	1.98373e-35	2.27646e-29	0.943434	0.0424726
Cell_165	3.87379e-23	1.16799e-25	1.39292e-25	5.70761e-12	5.95199e-24	1
Cell_166	6.01591e-36	0.013478	2.68209e-24	0.0466783	0.898761	0.0410832
Cell_167	6.34973e-32	0.0140148	5.11094e-26	1.38052e-15	0.93933	0.0466551
Cell_168	3.89083e-18	0.027228	3.13176e-12	0.00532721	0.921667	0.0457778
Cell_169	1.79277e-82	0.0140684	1.60853e-56	1.2587e-49	0.943477	0.0424549
Cell_170	1.93695e-36	0.992336	8.6356e-25	1.58127e-16	0.00732919	0.000335024
Cell_171	1.28328e-42	1	5.87465e-17	2.53741e-11	5.26457e-08	2.36904e-09
Cell_172	1.79654e-57	1	1.41644e-37	2.34627e-37	4.30127e-25	1.93815e-26
Cell_173	1.31421e-52	0.0140975	1.10005e-35	3.40459e-32	0.943312	0.0425904
Cell_174	1.07967e-33	0.0142197	1.05299e-18	1.71675e-17	0.943092	0.0426881
Cell_175	5.19993e-90	0.0140681	3.59269e-51	2.45211e-43	0.943495	0.0424374
Cell_176	1.86841e-50	0.0138287	9.71233e-09	0.0171117	0.927349	0.0417106
Cell_177	1.01249e-41	0.0142076	1.98532e-33	1.51447e-25	0.94149	0.0443028
Cell_178	8.77164e-56	0.0141035	5.66355e-26	3.81644e-21	0.943425	0.0424716
Cell_179	3.58031e-51	0.0140908	2.42992e-38	7.05115e-29	0.943004	0.0429049
Cell_180	1.73846e-73	0.0140742	4.32877e-28	5.59993e-11	0.94349	0.0424361
Cell_181	5.85941e-68	1	7.25405e-49	2.89242e-41	1.36389e-22	6.14809e-24
Cell_182	3.28015e-61	0.0140734	7.40517e-34	9.66589e-18	0.943477	0.0424498
Cell_183	1.03592e-57	0.014072	1.00947e-24	9.94272e-14	0.943488	0.0424403
Cell_184	3.65613e-56	0.0163186	2.32359e-31	7.35492e-08	0.941003	0.0426784
Cell_185	3.3153e-29	0.0140256	4.11225e-25	5.56e-11	0.935349	0.0506258
Cell_186	2.64075e-47	0.014065	3.77376e-24	2.53301e-05	0.94344	0.04247
Cell_187	1.23637e-42	0.0148639	7.33051e-21	0.000300527	0.942399	0.0424366
Cell_188	0.983352	1.80763e-31	0.0035338	0.0061946	1.20712e-29	0.00691972
Cell_189	1.47026e-52	0.0141327	3.40013e-27	1.36063e-17	0.943413	0.0424546
Cell_190	4.00721e-38	0.000702996	3.12999e-22	9.41365e-14	9.59156e-05	0.999201
Cell_191	4.1827e-17	5.14913e-29	1.50316e-19	8.00569e-13	3.45321e-27	1
Cell_192	3.28629e-70	0.014065	1.65217e-28	4.39875e-16	0.943495	0.0424395
Cell_193	1.32385e-49	0.0140878	6.17694e-29	3.77961e-21	0.943415	0.0424971
Cell_194	9.99682e-06	1.96814e-31	3.59195e-08	0.62975	1.30968e-29	0.37024
Cell_195	1.0492e-28	0.014087	1.88252e-10	8.08702e-07	0.943366	0.0425464
Cell_196	2.83919e-41	0.0140862	1.26581e-29	5.5855e-21	0.942817	0.043097
Cell_197	1.15911e-24	0.0140047	1.22948e-19	3.17607e-15	0.937768	0.0482272
Cell_198	1.47168e-41	0.0163237	4.40449e-19	3.85752e-14	0.941297	0.0423795
Cell_199	0.990429	2.94107e-42	0.00355864	0.00589085	1.9701e-40	0.000121916
Cell_200	8.96746e-11	2.31027e-35	3.22143e-13	5.33453e-13	1.52403e-33	1
Cell_201	4.90353e-56	0.0143235	2.33542e-37	5.64823e-17	0.943151	0.0425251
Cell_202	2.31267e-59	0.0138637	3.11592e-24	0.0144029	0.929906	0.0418278
Cell_203	1.00939e-22	0.0148037	8.12463e-17	4.39796e-16	0.938579	0.0466177
Cell_204	1.35578e-35	6.10105e-05	3.90894e-22	8.28399e-12	0.00285512	0.997084
Cell_205	2.3109e-62	1.64076e-08	4.51191e-48	6.31537e-36	1.10064e-06	0.999999
Cell_206	2.98309e-15	4.15886e-40	1.07154e-17	0.434369	2.78918e-38	0.565631
Cell_207	5.04534e-54	0.0141262	3.61883e-18	2.21246e-11	0.943438	0.042436
Cell_208	3.95057e-40	0.0140749	7.02698e-28	9.31441e-10	0.942934	0.042991
Cell_209	4.91574e-52	1	4.04694e-23	6.70817e-23	7.52052e-13	3.38338e-14
Cell_210	1.21494e-24	0.0154428	9.38415e-24	0.0537783	0.862667	0.0681118
Cell_211	1.38121e-59	0.0142958	1.83508e-37	5.15707e-16	0.943058	0.0426466
Cell_212	1.96587e-60	0.0140891	2.17491e-39	4.79791e-13	0.943419	0.0424918
Cell_213	9.48762e-56	0.0140737	3.24797e-48	1.09348e-31	0.941084	0.0448422
Cell_214	9.80172e-35	0.0140742	6.35133e-11	8.48678e-07	0.943459	0.0424658
Cell_215	5.02821e-76	1	3.32488e-58	5.21697e-51	4.09657e-20	1.84816e-21
Cell_216	1.17668e-28	0.0168325	2.093e-16	3.54558e-11	0.940297	0.0428708
Cell_217	2.38774e-44	0.0149959	2.0889e-30	1.1954e-26	0.942264	0.0427399
Cell_218	1.2979e-37	0.00315805	2.94127e-23	8.28056e-11	0.210976	0.785866
Cell_219	5.57425e-10	1.3087e-36	2.0024e-12	4.09053e-12	5.12196e-35	1
Cell_220	4.46061e-70	0.0140694	6.81443e-36	3.93395e-32	0.943491	0.0424395
Cell_221	7.0625e-81	1	1.78031e-43	1.04535e-31	2.51719e-30	1.13222e-31
Cell_222	5.88179e-89	0.0140762	2.64883e-59	1.07267e-48	0.943479	0.0424444
Cell_223	2.13071e-27	0.0152196	0.000304488	0.0128266	0.929794	0.0418557
Cell_224	0.988871	6.0904e-29	0.00355544	0.00605996	4.03933e-27	0.00151379
Cell_225	0.989854	3.61317e-50	0.00355562	0.0058858	2.42363e-48	0.000705018
Cell_226	1.98909e-15	4.19814e-15	3.08888e-08	0.000309556	2.81614e-13	0.99969
Cell_227	3.50124e-34	0.0140736	6.7746e-14	6.67778e-10	0.943423	0.0425036
Cell_228	2.89789e-38	0.99803	3.78301e-13	4.16771e-11	0.00188468	8.49911e-05
Cell_229	5.8689e-90	0.0140725	8.31486e-58	2.19487e-30	0.943486	0.0424411
Cell_230	4.22614e-37	0.0139794	1.94711e-08	0.0103861	0.933631	0.0420033
Cell_231	1.70237e-38	0.144615	1.96852e-13	8.6863e-05	0.818465	0.0368332
Cell_232	4.67257e-17	0.0140293	8.31122e-05	0.00253472	0.940474	0.0428789
Cell_233	4.94017e-49	0.0140784	6.11601e-30	3.85104e-16	0.943396	0.042526
Cell_234	2.22968e-49	0.0140605	4.69189e-24	7.40361e-14	0.943205	0.0427347
Cell_235	6.40982e-17	0.0122134	1.06139e-18	2.42702e-18	0.818144	0.169642
Cell_236	1.48519e-40	0.013311	2.12241e-17	0.0536957	0.892803	0.0401905
Cell_237	1.92307e-53	0.0140927	1.16571e-20	2.0461e-10	0.943468	0.0424396
Cell_238	2.21207e-17	5.03307e-38	7.94608e-20	1.93986e-11	3.35494e-36	1
Cell_239	9.0916e-69	0.0145334	1.22493e-33	7.03598e-18	0.943048	0.0424189
Cell_240	2.99791e-40	0.014072	8.32474e-18	8.53843e-11	0.943289	0.0426394
Cell_241	1.57694e-22	0.415526	1.07025e-09	4.90966e-05	0.558992	0.0254331
Cell_242	3.49165e-07	5.25181e-09	1.50922e-09	0.945417	3.51417e-07	0.0545827
Cell_243	0.990256	2.67119e-54	0.00355688	0.00589141	1.78865e-52	0.000295819
Cell_244	6.65288e-54	0.0140816	1.71207e-24	3.33329e-17	0.943474	0.0424446
Cell_245	4.64143e-88	0.0314356	1.16479e-28	5.77404e-12	0.926875	0.0416899
Cell_246	3.39366e-17	0.0153492	3.61414e-06	1.25281e-05	0.941459	0.0431753
Cell_247	9.90384e-28	0.0457161	0.00277287	0.00460486	0.906125	0.0407814
Cell_248	0.980148	6.59184e-08	0.00514597	0.00866071	4.41204e-06	0.00604055
Cell_249	3.1609e-76	0.0140726	8.84986e-52	8.36589e-34	0.943465	0.042462
Cell_250	1.44014e-35	0.0140429	2.82387e-27	4.94468e-18	0.941647	0.0443102
Cell_251	0.989903	1.88136e-29	0.00355915	0.00606629	1.25804e-27	0.000471465
Cell_252	6.64588e-05	4.94507e-23	2.47231e-07	8.45684e-05	3.15877e-21	0.999849
Cell_253	2.82397e-57	0.0140887	8.09903e-41	5.27103e-10	0.943301	0.0426106
Cell_254	5.65037e-59	0.999994	5.40476e-43	2.8834e-15	5.92717e-06	2.67894e-07
Cell_255	2.28866e-54	0.0140684	5.2321e-10	8.66589e-10	0.943495	0.0424365
Cell_256	1.42234e-91	1	2.92717e-56	8.74213e-48	3.71229e-21	1.66981e-22
Cell_257	3.0997e-23	0.0140898	2.59457e-06	4.23008e-05	0.943276	0.0425888
Cell_258	2.71394e-18	0.0143058	1.40413e-08	9.31087e-05	0.94199	0.0436113
Cell_259	1.01872e-43	0.0141014	7.86755e-16	0.000349031	0.943118	0.0424321
Cell_260	3.30759e-25	0.0140688	3.16381e-09	9.16725e-06	0.943288	0.0426343
Cell_261	1.29849e-50	0.0142755	6.0586e-30	2.19754e-22	0.943235	0.042489
Cell_262	5.35189e-44	0.0141829	1.38141e-22	0.00184155	0.941572	0.0424037
Cell_263	4.26692e-55	0.0141672	1.9909e-34	1.41902e-25	0.943339	0.0424937
Cell_264	1.1268e-54	0.0140692	7.19163e-28	6.92384e-18	0.943479	0.0424517
Cell_265	1.45117e-72	0.0143543	1.96605e-48	7.18184e-09	0.943194	0.0424517
Cell_266	7.5114e-18	3.38227e-15	7.04919e-14	0.806584	2.26702e-13	0.193416
Cell_267	4.1903e-31	0.0135837	2.75877e-08	0.0397518	0.905882	0.040782
Cell_268	1.8597e-55	0.999988	4.76019e-27	5.04819e-18	1.14189e-05	5.13737e-07
Cell_269	4.22793e-15	0.014165	2.32511e-08	0.00191427	0.938427	0.0454939
Cell_270	4.53602e-40	0.014066	1.38896e-16	2.2645e-15	0.943466	0.0424685
Cell_271	6.19946e-26	3.56782e-21	2.23355e-28	6.61361e-19	1.20771e-19	1
Cell_272	8.06543e-48	0.0141139	2.08182e-26	0.00433299	0.939254	0.0422993
Cell_273	5.07743e-100	0.0141039	3.97511e-70	4.69163e-39	0.943453	0.0424427
Cell_274	3.94165e-48	0.0140855	1.24331e-28	2.23961e-28	0.943397	0.0425172
Cell_275	3.99244e-26	0.99987	5.04473e-23	9.12442e-07	0.000121961	7.12799e-06
Cell_276	3.33626e-14	1.77428e-11	4.16412e-06	7.0246e-06	1.18823e-09	0.999989
Cell_277	2.61374e-53	1	3.92804e-53	5.55184e-27	1.86904e-10	1.40691e-10
Cell_278	1.7971e-39	0.145895	5.15401e-23	3.02858e-14	0.817191	0.036914
Cell_279	1.81862e-101	0.0140835	2.1411e-50	4.09262e-42	0.94348	0.0424368
Cell_280	2.41741e-44	0.0140498	1.25071e-34	7.75025e-10	0.942323	0.0436267
Cell_281	8.36437e-28	1.01051e-12	7.18756e-21	5.61077e-09	6.75472e-11	1
Cell_282	1.26061e-21	3.69331e-07	9.16795e-20	2.09878e-14	2.4768e-05	0.999975
Cell_283	4.9535e-40	0.0140783	1.96128e-09	9.37005e-09	0.943479	0.0424427
Cell_284	1.50561e-79	1	6.31234e-52	1.04537e-51	2.89588e-31	1.30292e-32
Cell_285	1.70262e-14	0.013995	1.80599e-09	1.19756e-05	0.937766	0.0482271
Cell_286	5.21331e-91	0.0140748	3.28251e-35	6.4317e-27	0.943489	0.0424359
Cell_287	3.29138e-50	0.0140602	5.36581e-32	1.78046e-22	0.942893	0.0430472
Cell_288	1.02444e-66	0.0140628	2.42584e-43	6.30048e-40	0.943339	0.0425982
Cell_289	2.66658e-33	0.0144258	2.55067e-17	1.73259e-06	0.942953	0.0426192
Cell_290	6.7543e-44	0.0125324	4.17278e-25	4.39248e-17	0.84047	0.146997
Cell_291	2.65916e-66	0.0146683	2.08185e-36	5.86248e-22	0.942913	0.0424185
Cell_292	1.01125e-27	0.0145569	3.46188e-20	6.13689e-08	0.940623	0.0448203
Cell_293	2.8737e-16	0.00707414	3.04816e-11	0.530619	0.439695	0.0226124
Cell_294	3.11677e-40	0.0131998	2.09249e-09	0.0646365	0.882466	0.0396977
Cell_295	8.52029e-60	0.0140659	2.1809e-31	1.66838e-23	0.943487	0.0424473
Cell_296	2.48451e-18	2.31455e-13	9.1858e-21	1.64797e-13	1.54354e-11	1
Cell_297	1.00519e-91	1	1.534e-51	5.24586e-25	2.37594e-12	1.06866e-13
