cell	Node 0	Node 1	Node 2	Node 3
Cell_1145	3.38557e-87	1.3351e-50	1	1.76822e-31
Cell_1146	5.61256e-55	3.20483e-19	0.000487507	0.999512
Cell_1147	1.5927e-51	5.17393e-46	5.95396e-10	1
Cell_1148	7.56523e-32	8.66482e-26	1	7.12024e-15
Cell_1149	1.70551e-35	2.77333e-24	0.177342	0.822658
Cell_1150	8.74624e-45	6.58058e-28	2.09076e-06	0.999998
Cell_1151	5.56733e-80	5.25203e-52	1	6.2907e-24
Cell_1152	1.02465e-39	1.66738e-28	0.989899	0.0101006
Cell_1153	1.78355e-38	2.96345e-47	1	1.15164e-21
Cell_1154	8.35681e-24	6.05894e-35	1	4.60677e-26
Cell_1155	1.97847e-78	3.4515e-51	1.73647e-16	1
Cell_1156	5.29086e-32	3.84016e-43	1	2.91236e-34
Cell_1157	5.71806e-44	5.0484e-21	1	1.34233e-08
Cell_1158	1.39384e-25	9.10926e-30	7.71272e-09	1
Cell_1159	6.82182e-55	2.22124e-26	1	4.63315e-17
Cell_1160	3.7518e-111	5.30876e-41	0.999995	4.64635e-06
Cell_1161	1.12172e-48	2.56856e-30	1	3.25148e-08
Cell_1162	1.271e-09	1.29288e-19	1	1.51331e-08
Cell_1163	2.46666e-51	5.34466e-32	0.999999	8.2893e-07
Cell_1164	3.41847e-90	1.62142e-61	1	3.8843e-34
Cell_1165	4.23111e-88	7.96067e-54	1	9.43634e-33
Cell_1166	1.54137e-45	7.94641e-36	1	1.2721e-26
Cell_1167	6.22391e-64	9.0931e-27	1	1.27727e-08
Cell_1168	2.43704e-45	2.67642e-36	1	7.63824e-21
Cell_1169	4.49691e-64	8.63995e-43	1	2.75132e-33
Cell_1170	8.17399e-34	1.33184e-22	1	2.73916e-09
Cell_1171	4.68122e-60	4.93443e-39	0.999972	2.76833e-05
Cell_1172	2.25547e-37	2.89093e-30	0.999936	6.36426e-05
Cell_1173	1.14246e-21	8.28137e-33	1	6.32134e-24
Cell_1174	1.67986e-38	6.37681e-30	1	4.65705e-18
Cell_1175	3.50626e-22	2.76391e-33	1	2.31188e-24
Cell_1176	2.89018e-47	8.58067e-28	0.999981	1.91712e-05
Cell_1177	2.81296e-18	2.86202e-28	0.0444967	0.955503
Cell_1178	2.13046e-39	2.75227e-37	2.75584e-19	1
Cell_1179	5.16047e-38	2.09874e-30	5.18907e-10	1
Cell_1180	1.03125e-36	7.4779e-48	1	5.74478e-39
Cell_1181	8.65953e-29	3.7898e-29	1	4.49022e-07
Cell_1182	2.47014e-50	7.7198e-41	1	1.9491e-31
Cell_1183	2.65816e-105	1.50054e-47	1	3.94066e-16
Cell_1184	2.98338e-55	1.12232e-46	1	8.17337e-32
Cell_1185	8.75703e-84	1.18167e-41	1	1.92138e-17
Cell_1186	7.29557e-54	8.1325e-39	1	7.12936e-19
Cell_1187	8.84797e-67	1.88842e-40	1	7.83892e-26
Cell_1188	2.71984e-63	3.66494e-38	1	6.08236e-13
Cell_1189	2.34076e-61	1.46393e-50	2.83871e-21	1
Cell_1190	2.23785e-32	1.49594e-30	1	2.02462e-16
Cell_1191	6.71496e-31	6.26449e-31	1	5.86999e-15
Cell_1192	4.87126e-60	2.93261e-42	0.0382078	0.961792
Cell_1193	4.85669e-41	1.2183e-40	1	1.74091e-29
Cell_1194	3.17306e-40	5.15924e-29	1	1.62534e-17
Cell_1195	1.02751e-59	4.44547e-25	1	2.51243e-08
Cell_1196	3.32105e-46	5.91566e-30	1	9.35669e-16
Cell_1197	2.3995e-34	1.47236e-21	1	9.91759e-10
Cell_1198	2.59604e-49	2.81025e-28	3.29459e-05	0.999967
Cell_1199	3.76115e-79	1.05183e-46	6.9634e-19	1
Cell_1200	7.90526e-57	3.05411e-36	1	1.83987e-13
Cell_1201	1.21294e-47	1.899e-42	1	1.1915e-27
Cell_1202	9.66253e-38	4.53212e-34	1	4.8735e-16
Cell_1203	2.65343e-75	8.05625e-55	1.57507e-26	1
Cell_1204	9.71435e-68	2.06894e-39	1	3.5681e-19
Cell_1205	5.74072e-49	2.38173e-37	1	1.31915e-27
Cell_1206	3.81923e-69	2.90146e-58	1.3524e-34	1
Cell_1207	2.01403e-25	7.83538e-19	0.263737	0.736263
Cell_1208	0.732071	5.30795e-12	0.263906	0.00402255
Cell_1209	1.42187e-46	8.18368e-37	1	9.70195e-25
Cell_1210	2.80854e-17	3.06991e-28	1	3.5333e-19
Cell_1211	1.5643e-56	4.75512e-32	1	2.78729e-09
Cell_1212	3.54285e-22	2.57412e-33	1	1.97211e-24
Cell_1213	4.85367e-67	1.35515e-33	3.11974e-11	1
Cell_1214	0.93126	6.80903e-12	0.0635544	0.0051859
Cell_1215	3.06874e-42	2.66364e-32	1	1.62739e-10
Cell_1216	2.61348e-47	1.10511e-40	1	7.19341e-14
Cell_1217	1.52611e-40	9.54467e-30	1	2.26251e-08
Cell_1218	7.40627e-30	2.10809e-18	0.821016	0.178984
Cell_1219	6.63491e-52	9.87429e-29	0.999999	1.17063e-06
Cell_1220	1.8974e-37	8.2963e-24	0.998695	0.00130487
Cell_1221	1.37689e-37	5.59841e-30	0.999881	0.000119339
Cell_1222	6.58488e-101	1.15457e-49	1	5.45639e-36
Cell_1223	7.85999e-29	5.40147e-27	0.990765	0.0092351
Cell_1224	3.59935e-44	2.24745e-16	0.900005	0.0999946
Cell_1225	7.21791e-44	1.22815e-23	1	3.22116e-07
Cell_1226	4.92023e-71	6.68481e-33	1	2.96554e-13
Cell_1227	3.29015e-37	2.50986e-48	1	9.31133e-32
Cell_1228	2.08951e-40	2.80131e-39	1	5.24637e-29
Cell_1229	4.17405e-54	7.36201e-40	1	4.50954e-19
Cell_1230	3.36694e-63	1.33121e-40	1	6.70384e-18
Cell_1231	2.85328e-38	8.92732e-29	0.974594	0.0254063
Cell_1232	1.72311e-06	1.2501e-17	0.999998	1.00205e-08
Cell_1233	4.21316e-46	6.84461e-27	9.03806e-07	0.999999
Cell_1234	4.66345e-44	3.51253e-27	3.8854e-06	0.999996
Cell_1235	2.46443e-57	4.09748e-29	5.72516e-09	1
Cell_1236	1.2125e-60	6.31589e-38	1.08188e-08	1
Cell_1237	1.35567e-83	2.98622e-44	1	1.00224e-25
Cell_1238	9.42131e-77	2.62634e-36	0.601978	0.398022
Cell_1239	1.11412e-54	2.77894e-31	0.000571304	0.999429
Cell_1240	1.87664e-69	2.90442e-43	2.09905e-22	1
Cell_1241	4.64172e-40	4.82777e-28	0.999993	6.59197e-06
Cell_1242	2.83301e-44	2.51337e-39	1	1.07602e-17
Cell_1243	3.45366e-33	1.58099e-26	3.41924e-07	1
Cell_1244	6.08298e-28	4.41473e-39	1	1.10357e-22
Cell_1245	1.4202e-19	1.03041e-30	0.941157	0.0588433
Cell_1246	3.24159e-50	5.71625e-36	1	6.47234e-22
Cell_1247	9.15906e-12	1.053e-21	1	1.23253e-10
Cell_1248	5.32647e-33	3.91468e-44	1	3.54338e-15
Cell_1249	5.01981e-09	3.67301e-20	1	8.25598e-10
Cell_1250	3.13952e-36	2.44646e-22	0.999999	1.02286e-06
Cell_1251	3.54154e-47	1.46794e-35	2.2041e-09	1
Cell_1252	3.42936e-93	2.01646e-56	2.45973e-23	1
Cell_1253	9.18406e-53	3.11576e-39	4.24622e-10	1
Cell_1254	7.51976e-40	1.06454e-26	1	3.34053e-09
Cell_1255	2.52883e-45	8.25811e-20	1	4.36323e-07
Cell_1256	3.1337e-38	1.01898e-32	1	1.8802e-15
Cell_1257	1.418e-77	5.97739e-33	1	5.80708e-17
Cell_1258	1.2553e-43	2.36037e-28	3.10039e-06	0.999997
Cell_1259	1.53923e-34	9.43634e-22	1	7.51777e-13
Cell_1260	3.53216e-12	2.56065e-23	1	1.94341e-14
Cell_1261	1.39988e-80	5.82005e-57	1.21499e-20	1
Cell_1262	3.4915e-29	2.96419e-23	1	2.49672e-13
Cell_1263	2.00377e-26	2.03831e-36	1	1.62962e-08
Cell_1264	4.46926e-62	8.5799e-38	1.02655e-11	1
Cell_1265	3.09872e-61	3.97097e-36	1	1.24687e-07
Cell_1266	9.8127e-38	9.60874e-33	1	1.2193e-10
Cell_1267	2.00461e-23	1.55012e-28	1	1.56786e-12
Cell_1268	7.85514e-36	4.00302e-37	1.07677e-14	1
Cell_1269	1.82902e-53	2.34847e-27	1	1.78476e-18
Cell_1270	3.19368e-58	1.37758e-34	1	1.65059e-15
Cell_1271	7.7622e-50	4.63139e-30	1	5.42102e-19
Cell_1272	2.93502e-13	4.28906e-17	0.0152649	0.984735
Cell_1273	5.05297e-40	5.83133e-34	0.999955	4.52361e-05
Cell_1274	7.10699e-44	5.13596e-32	1	7.28504e-08
Cell_1275	1.55438e-38	2.52744e-27	0.771066	0.228934
Cell_1276	4.07565e-21	4.37945e-23	0.938117	0.0618829
Cell_1277	2.88785e-37	7.24586e-37	1	2.72885e-18
Cell_1278	1.2732e-67	7.25614e-41	1	3.33092e-25
Cell_1279	9.72975e-18	1.06408e-28	0.176356	0.823644
Cell_1280	6.02465e-45	3.13715e-22	1	3.57704e-08
Cell_1281	2.68618e-13	1.94679e-24	1	1.47519e-15
Cell_1282	4.52273e-12	4.46794e-23	1	3.38587e-14
Cell_1283	1.48118e-05	1.2841e-16	0.999985	9.77588e-08
Cell_1284	0.0110975	8.33903e-14	0.988839	6.36766e-05
Cell_1285	0.0178723	1.30859e-13	0.981955	0.000172947
Cell_1286	1.0744e-60	1.27008e-42	1	1.48663e-31
Cell_1287	4.93436e-87	5.07015e-34	1.28385e-15	1
Cell_1288	3.22915e-19	1.29933e-28	0.999047	0.000952716
Cell_1289	2.27066e-50	7.77778e-32	8.62355e-12	1
Cell_1290	1.35233e-74	7.76742e-41	1	2.82642e-27
Cell_1291	1.15478e-47	1.98478e-36	1	1.54336e-27
Cell_1292	3.74759e-42	2.64697e-36	1	1.78254e-15
Cell_1293	1.02674e-39	1.30133e-20	1	8.42298e-09
Cell_1294	6.34657e-22	3.39242e-23	1	9.1493e-13
Cell_1295	1.02989e-45	8.64237e-27	0.994047	0.00595321
Cell_1296	1.70135e-56	5.0535e-30	1	5.55247e-21
Cell_1297	2.79599e-31	2.02646e-42	1	1.53997e-33
Cell_1298	6.51647e-74	3.15728e-44	1	2.54589e-25
Cell_1299	2.5342e-34	1.03009e-26	1	2.20581e-09
Cell_1300	4.45639e-71	8.01194e-28	0.00561068	0.994389
Cell_1301	1.99005e-59	7.48604e-51	1	4.98583e-40
Cell_1302	3.1244e-53	3.11868e-55	8.73219e-29	1
Cell_1303	1.06327e-25	7.10946e-24	6.69906e-09	1
Cell_1304	1.03569e-44	2.49615e-28	1	1.76602e-17
Cell_1305	6.45809e-49	4.43865e-30	4.51105e-10	1
Cell_1306	5.57884e-31	1.77757e-31	1	6.51497e-16
Cell_1307	4.00804e-34	4.09237e-44	3.62503e-20	1
Cell_1308	2.90291e-32	3.21193e-23	0.619445	0.380555
Cell_1309	2.24025e-90	7.88074e-24	1.9516e-06	0.999998
Cell_1310	2.54465e-43	2.28905e-26	0.001317	0.998683
Cell_1311	4.56154e-74	2.37584e-51	1	2.66776e-39
Cell_1312	1.04631e-97	2.58247e-41	0.999996	3.58605e-06
Cell_1313	1.0784e-23	2.01163e-27	2.31419e-11	1
Cell_1314	3.2102e-45	4.77532e-34	1	3.68362e-20
Cell_1315	6.90597e-20	6.89237e-22	1	1.10337e-12
Cell_1316	1.51032e-34	1.78217e-28	1	2.9213e-16
Cell_1317	1.20373e-59	4.95812e-32	1	3.768e-23
Cell_1318	2.15683e-87	7.87437e-27	1	1.73326e-14
Cell_1319	1.23671e-45	1.31008e-35	1	7.0819e-20
Cell_1320	1.97948e-39	1.70391e-29	0.999991	9.01181e-06
Cell_1321	1.45992e-33	1.97178e-32	1	2.16689e-23
Cell_1322	4.51399e-33	1.69905e-32	1	1.28774e-23
Cell_1323	1.43439e-42	5.39573e-34	1	7.06254e-11
Cell_1324	3.35882e-63	4.99108e-33	1	7.63448e-13
Cell_1325	7.35306e-51	9.12973e-40	0.135211	0.864789
Cell_1326	2.61879e-31	1.899e-42	1	1.43919e-33
Cell_1327	5.45138e-47	4.42485e-33	1	3.09108e-13
Cell_1328	2.56605e-53	3.69199e-21	4.93258e-11	1
Cell_1329	2.46488e-38	1.43099e-34	1	5.56103e-09
Cell_1330	1.30069e-35	3.38691e-29	1	3.96437e-18
Cell_1331	4.04109e-69	2.95551e-37	0.999994	6.46168e-06
Cell_1332	0.0142456	1.44925e-12	0.984611	0.00114338
Cell_1333	5.94675e-59	3.55661e-32	0.000409614	0.99959
Cell_1334	2.84799e-46	4.2399e-23	0.999999	9.51726e-07
Cell_1335	5.90156e-51	2.12212e-34	3.28776e-09	1
Cell_1336	1.61318e-12	1.64106e-22	0.999993	6.54695e-06
Cell_1337	0.825444	6.09317e-12	0.169925	0.00463111
Cell_1338	1.42206e-12	1.05762e-23	1	8.31977e-15
Cell_1339	8.25448e-74	2.1282e-40	1	2.73498e-17
Cell_1340	0.00184968	1.34146e-14	0.99814	1.01729e-05
Cell_1341	3.41106e-74	4.71927e-30	0.319041	0.680959
Cell_1342	2.89204e-44	1.27356e-25	1	7.36699e-12
Cell_1343	1.05957e-31	2.45935e-27	0.999988	1.15441e-05
Cell_1344	1.3653e-63	5.83787e-30	1	1.72719e-08
Cell_1345	3.48971e-64	2.92887e-45	1	1.12055e-22
Cell_1346	7.33067e-44	6.04238e-33	1	7.98849e-24
Cell_1347	1.08084e-18	7.83723e-30	1	7.62807e-20
Cell_1348	6.49981e-13	4.71414e-24	0.00111714	0.998883
Cell_1349	4.51142e-48	3.56089e-33	0.000330142	0.99967
Cell_1350	4.9137e-27	1.03172e-23	1	1.20762e-12
Cell_1351	5.47332e-29	3.66751e-27	0.99992	7.99553e-05
Cell_1352	2.1888e-63	8.57785e-57	1	2.21e-31
Cell_1353	6.24703e-75	3.51858e-35	1	1.39937e-21
Cell_1354	4.66424e-52	1.9521e-28	1	2.57167e-16
Cell_1355	3.23179e-34	1.98236e-21	0.362937	0.637063
Cell_1356	3.09847e-79	1.25511e-35	1.71808e-10	1
Cell_1357	2.8992e-12	2.12193e-23	1	1.62774e-14
Cell_1358	1.26553e-15	3.96342e-13	0.220826	0.779174
Cell_1359	1.31438e-62	2.82087e-32	1	2.64109e-22
Cell_1360	1.25306e-08	9.33811e-20	1	7.08716e-11
Cell_1361	6.16768e-47	3.16035e-23	1	2.15024e-11
Cell_1362	6.10876e-49	1.5333e-48	1	1.16648e-39
Cell_1363	3.79044e-23	3.0018e-34	0.999999	1.02281e-06
Cell_1364	7.81342e-37	5.25543e-35	1	5.25048e-11
Cell_1365	1.44276e-32	8.85389e-20	1	8.3271e-11
Cell_1366	6.52917e-55	5.76416e-32	1	1.037e-21
Cell_1367	3.72231e-53	1.21667e-27	5.29758e-06	0.999995
Cell_1368	3.07688e-52	2.58273e-33	1	7.06143e-21
Cell_1369	9.91937e-48	1.27115e-22	1	9.63624e-14
Cell_1370	5.48754e-32	1.78392e-26	1	2.54644e-07
Cell_1371	1.66389e-59	3.57173e-29	1	3.37639e-20
Cell_1372	3.03065e-73	2.18976e-29	1	4.40204e-14
Cell_1373	4.34031e-49	3.91468e-44	1	3.04309e-18
Cell_1374	4.86763e-68	3.77453e-36	1	3.51231e-19
Cell_1375	2.15415e-38	9.36283e-39	0.852454	0.147546
Cell_1376	2.64094e-21	1.02732e-14	0.471326	0.528674
Cell_1377	1.18596e-83	1.68397e-55	1	9.8281e-37
Cell_1378	1.30632e-38	8.2949e-28	1	2.20396e-13
Cell_1379	1.38785e-44	1.50239e-23	0.999995	5.40556e-06
Cell_1380	2.4374e-53	2.11115e-38	0.998799	0.00120106
Cell_1381	7.83909e-33	1.13966e-19	0.422515	0.577485
Cell_1382	2.43355e-21	6.6753e-17	1	5.13698e-08
Cell_1383	9.157e-64	7.68812e-45	7.45616e-16	1
Cell_1384	1.61092e-59	8.38905e-37	2.42446e-08	1
Cell_1385	1.19545e-62	1.05572e-39	1.54651e-10	1
Cell_1386	1.08777e-25	6.3149e-22	1	4.8027e-13
Cell_1387	5.98137e-22	4.33446e-33	1	3.28416e-24
Cell_1388	4.3036e-65	3.5419e-37	1	1.2226e-10
Cell_1389	6.82535e-06	6.96218e-16	0.568856	0.431138
Cell_1390	2.26644e-42	7.08329e-33	1.08853e-16	1
Cell_1391	3.01208e-60	1.46306e-33	1	2.81082e-14
Cell_1392	2.64034e-27	6.59604e-31	1	1.85197e-21
Cell_1393	7.63775e-47	1.8691e-42	1	7.99975e-21
Cell_1394	6.51195e-27	2.09724e-34	1	5.78172e-13
Cell_1395	1.49018e-07	4.66853e-16	1.78889e-05	0.999982
Cell_1396	1.11072e-47	4.82788e-48	0.00407137	0.995929
Cell_1397	2.68994e-36	3.91069e-23	0.994074	0.00592561
Cell_1398	0.0797697	5.7852e-13	0.919788	0.000441926
Cell_1399	1.91237e-45	1.34902e-16	0.999999	9.87518e-07
Cell_1400	9.6931e-26	2.43149e-25	1	6.48891e-08
Cell_1401	5.89016e-29	3.93801e-27	0.00109994	0.9989
Cell_1402	1.00675e-39	8.90998e-25	1	4.16156e-08
Cell_1403	2.22123e-59	1.07621e-29	1	9.63931e-16
Cell_1404	2.42781e-95	4.3016e-68	2.33259e-51	1
Cell_1405	0.963816	7.10457e-12	0.0307821	0.00540179
Cell_1406	1.69413e-74	1.39059e-44	1	1.26331e-35
Cell_1407	4.20164e-36	1.58217e-27	1	1.21999e-18
Cell_1408	1.3261e-52	4.98907e-44	0.99985	0.000149894
Cell_1409	4.20052e-61	2.57698e-38	1	3.01635e-27
Cell_1410	6.2736e-65	5.70027e-34	1.16622e-07	1
Cell_1411	1.29632e-43	9.68078e-31	6.85397e-15	1
Cell_1412	1.15352e-38	3.60546e-29	1	2.65463e-17
Cell_1413	2.61205e-40	1.51645e-36	6.39153e-09	1
Cell_1414	7.60613e-44	4.19515e-24	2.10056e-06	0.999998
Cell_1415	4.39356e-27	3.28099e-26	1	1.98376e-11
Cell_1416	7.16351e-49	1.27389e-26	0.999905	9.5408e-05
Cell_1417	2.1827e-18	6.14672e-18	1	4.67863e-09
Cell_1418	8.87529e-26	3.02054e-23	1	2.30874e-14
Cell_1419	2.94293e-45	1.21937e-33	1	5.08056e-22
Cell_1420	2.31446e-79	4.25779e-48	1	1.30057e-07
Cell_1421	2.45352e-42	1.02114e-30	0.992765	0.00723519
Cell_1422	6.21214e-33	4.55727e-44	1.71864e-09	1
Cell_1423	5.45029e-32	2.12015e-25	0.99999	9.90384e-06
Cell_1424	2.66531e-45	2.34383e-21	1	2.10584e-08
Cell_1425	1.73661e-36	1.5395e-31	1	1.16912e-22
Cell_1426	3.72354e-46	6.99562e-31	1	1.08719e-21
Cell_1427	6.67222e-34	4.979e-41	1	7.76059e-21
Cell_1428	6.65828e-52	1.17507e-37	4.20139e-11	1
Cell_1429	1.27019e-53	1.35088e-24	0.999998	2.20094e-06
Cell_1430	1.43532e-30	5.87288e-19	1	4.60665e-10
Cell_1431	8.98284e-76	3.9168e-35	1.04098e-22	1
Cell_1432	1.4824e-31	1.50931e-41	3.93183e-16	1
Cell_1433	4.13689e-21	5.32879e-24	1	5.6128e-15
Cell_1434	1.00452e-66	1.20341e-34	1	7.64258e-21
Cell_1435	8.72896e-63	5.462e-52	1.30102e-37	1
Cell_1436	3.74665e-46	1.96285e-23	1	2.58444e-08
Cell_1437	1.04402e-55	3.56777e-34	1	4.03585e-12
Cell_1438	1.06419e-42	4.47056e-34	0.999995	5.0017e-06
Cell_1439	3.20682e-29	6.23084e-31	1	1.20156e-07
Cell_1440	2.32348e-88	7.4106e-50	1	6.70205e-35
Cell_1441	1.50541e-68	3.48864e-34	5.06334e-15	1
Cell_1442	8.14727e-22	5.93813e-33	1	2.53987e-07
Cell_1443	1.27878e-65	3.69476e-34	1	1.9379e-13
Cell_1444	1.16678e-34	9.07956e-28	1	3.05185e-16
Cell_1445	1.45227e-22	1.05373e-33	1	8.27372e-13
Cell_1446	8.37382e-29	1.40301e-29	1	5.48819e-08
Cell_1447	0.516256	3.7759e-12	0.480876	0.00286815
Cell_1448	1.51228e-29	1.09895e-40	1	1.75926e-31
Cell_1449	8.70807e-05	7.25654e-16	0.999912	5.76577e-07
Cell_1450	1.2548e-26	1.83739e-30	1	1.41693e-07
Cell_1451	5.67893e-59	7.89013e-35	1	2.43733e-08
Cell_1452	3.88758e-68	1.6012e-40	1	1.40708e-16
Cell_1453	0.821383	6.08606e-12	0.173031	0.00558591
Cell_1454	4.43159e-78	5.85925e-29	1	6.87592e-12
Cell_1455	6.79935e-53	1.54406e-26	2.993e-08	1
Cell_1456	1.73009e-83	3.47236e-51	1	1.22661e-27
Cell_1457	1.36629e-44	1.74617e-37	1	1.85859e-10
Cell_1458	3.44665e-32	4.43593e-35	0.997574	0.00242648
Cell_1459	1.17532e-63	2.0937e-47	0.0527153	0.947285
Cell_1460	9.50582e-14	6.91347e-25	1.10301e-05	0.999989
Cell_1461	5.40265e-61	8.02799e-31	1.40784e-06	0.999999
Cell_1462	7.46475e-59	2.6504e-38	2.62561e-08	1
Cell_1463	6.94518e-60	1.0569e-42	8.30444e-19	1
Cell_1464	6.37971e-32	4.41358e-33	0.999977	2.30101e-05
Cell_1465	4.43098e-40	2.7164e-27	6.60105e-05	0.999934
Cell_1466	1.94091e-29	6.56488e-25	0.999847	0.000153474
Cell_1467	4.81359e-81	8.78656e-46	1.82438e-22	1
Cell_1468	4.0095e-83	5.89884e-32	1	1.78071e-07
Cell_1469	7.55381e-26	5.48117e-37	1	8.22444e-15
Cell_1470	3.3254e-29	1.04735e-26	1	8.96388e-18
Cell_1471	8.3153e-63	2.53799e-40	1	7.29065e-29
Cell_1472	1.5753e-24	1.28223e-26	1	1.27725e-13
Cell_1473	9.5809e-71	2.77717e-39	7.45679e-11	1
Cell_1474	2.0585e-24	6.43335e-15	0.999889	0.00011073
Cell_1475	1.23777e-45	7.46013e-28	0.892338	0.107662
Cell_1476	1.90844e-44	2.43825e-37	1	3.75755e-15
Cell_1477	4.3445e-32	5.83156e-31	1.18548e-15	1
Cell_1478	4.2708e-52	9.95562e-28	0.00149952	0.9985
Cell_1479	1.40452e-37	4.5739e-32	1.14767e-13	1
Cell_1480	3.66632e-52	9.32522e-40	1	3.02779e-21
Cell_1481	4.67263e-17	3.31375e-19	1	2.0623e-08
Cell_1482	8.2348e-42	1.25207e-24	0.999991	9.32915e-06
Cell_1483	6.86373e-33	2.1591e-38	1	5.81222e-14
Cell_1484	1.40885e-56	3.00078e-28	1	5.09424e-11
Cell_1485	3.78284e-50	1.73923e-12	0.796423	0.203577
Cell_1486	1.16607e-33	8.52655e-45	1	6.46214e-36
Cell_1487	1.06198e-23	7.89013e-35	1	5.99623e-26
Cell_1488	7.55951e-57	2.97359e-42	5.97576e-11	1
Cell_1489	9.77158e-32	3.81951e-25	1	4.46495e-15
Cell_1490	2.00357e-23	2.0404e-33	1	1.54714e-24
Cell_1491	1.85672e-75	2.3844e-49	1.6068e-24	1
Cell_1492	1.01185e-68	2.57233e-56	1	7.45359e-28
Cell_1493	1.5955e-41	5.87559e-25	0.00862286	0.991377
Cell_1494	1.70042e-24	1.97025e-30	1	1.64114e-09
Cell_1495	1.17844e-31	6.79144e-29	1	8.793e-10
Cell_1496	1.80014e-51	1.10665e-38	1	1.34666e-14
Cell_1497	3.18621e-78	9.72471e-56	1	3.0541e-28
Cell_1498	4.40526e-18	5.47384e-28	1	2.64006e-13
Cell_1499	5.16437e-29	2.27505e-10	0.827139	0.172861
Cell_1500	2.44783e-36	5.77226e-26	1	9.46176e-14
Cell_1501	7.19586e-47	1.04619e-33	1.13134e-14	1
Cell_1502	1.36745e-19	1.94963e-24	1	1.48313e-15
Cell_1503	7.44202e-45	2.92757e-30	1	8.76794e-21
Cell_1504	7.86078e-14	8.00012e-24	0.999999	1.0185e-06
Cell_1505	1.12958e-77	1.09194e-44	1	8.48494e-29
Cell_1506	3.66833e-22	1.28473e-27	0.985273	0.0147273
Cell_1507	3.47641e-27	1.08915e-24	1	6.92565e-15
Cell_1508	9.74943e-10	7.27846e-21	0.690619	0.309381
Cell_1509	4.28249e-61	1.88854e-42	5.8024e-08	1
Cell_1510	1.33228e-32	8.33262e-22	4.32553e-11	1
Cell_1511	6.78292e-51	1.44578e-22	1	2.15846e-07
Cell_1512	3.86887e-49	1.26442e-37	2.82231e-13	1
Cell_1513	2.32457e-35	7.0765e-18	0.999996	3.65445e-06
Cell_1514	6.17287e-07	4.60481e-18	0.999999	5.29988e-09
Cell_1515	1.76833e-33	1.76895e-35	1	6.62853e-14
Cell_1516	9.33752e-35	3.64997e-32	0.99999	9.75117e-06
Cell_1517	2.10952e-67	6.3448e-36	1	6.95781e-19
Cell_1518	1.10916e-24	1.58123e-29	1	5.36454e-09
Cell_1519	9.3106e-88	2.14403e-26	1	8.10206e-10
Cell_1520	1.67672e-74	7.83472e-30	1	5.95857e-21
Cell_1521	5.00709e-45	1.97021e-30	1	8.47201e-15
Cell_1522	1.8094e-28	2.94416e-17	1	2.38285e-08
Cell_1523	9.53386e-49	6.06445e-30	1	8.5772e-12
Cell_1524	2.34497e-42	2.03609e-32	1	2.48032e-15
Cell_1525	1.30728e-18	1.32975e-28	0.999964	3.57298e-05
Cell_1526	2.23344e-45	8.68756e-39	1	8.17353e-30
Cell_1527	1.12322e-23	1.55495e-20	0.999923	7.6958e-05
Cell_1528	3.70055e-43	1.25089e-29	1	3.13954e-15
Cell_1529	1.8762e-48	1.41111e-31	1	1.94488e-13
Cell_1530	1.72166e-36	1.34149e-22	0.783951	0.216049
Cell_1531	8.66005e-49	2.61958e-29	1	1.98585e-20
Cell_1532	1.80364e-63	3.58169e-30	0.987796	0.012204
Cell_1533	0.954012	8.34993e-12	0.028571	0.0174166
Cell_1534	3.58984e-29	1.572e-29	4.97817e-11	1
Cell_1535	1.82816e-57	1.1021e-39	1	4.05931e-21
Cell_1536	1.38724e-41	1.03506e-48	1	3.6709e-25
Cell_1537	0.000159455	1.1583e-15	0.99984	9.04255e-07
Cell_1538	6.35175e-37	8.5307e-36	1	2.35089e-12
Cell_1539	1.17472e-45	3.86717e-36	1	2.75183e-17
Cell_1540	1.63826e-10	1.24096e-21	1	1.06209e-12
Cell_1541	9.92727e-82	3.11868e-55	4.79702e-31	1
Cell_1542	4.28748e-74	8.61296e-42	8.77152e-18	1
Cell_1543	8.60918e-59	4.84791e-19	0.300657	0.699343
Cell_1544	2.14175e-60	1.03775e-30	1	1.64979e-08
Cell_1545	7.93887e-20	8.07969e-30	1.47598e-06	0.999999
Cell_1546	2.46284e-78	1.84986e-51	1.31849e-22	1
Cell_1547	2.57867e-59	4.41725e-25	0.00866818	0.991332
Cell_1548	5.27559e-15	3.85348e-26	1	3.04018e-17
Cell_1549	7.03895e-43	4.31097e-29	1	2.96082e-13
Cell_1550	7.53639e-65	1.08355e-37	1	2.6902e-26
Cell_1551	7.46243e-49	1.11668e-27	0.99976	0.000240246
Cell_1552	3.23194e-54	5.72642e-27	1	4.43822e-18
Cell_1553	1.5905e-40	2.08785e-21	1	2.41577e-07
Cell_1554	1.76442e-18	1.35472e-29	1	1.04461e-20
Cell_1555	4.58042e-78	4.12609e-61	1	4.82958e-50
Cell_1556	1.78772e-28	1.30048e-39	0.999553	0.000447211
Cell_1557	3.73742e-54	1.8135e-35	1	2.97368e-09
Cell_1558	4.11546e-55	2.61413e-24	9.55967e-11	1
Cell_1559	6.28235e-26	9.04167e-23	0.999997	2.84587e-06
Cell_1560	2.97353e-22	5.7674e-28	0.999995	4.90062e-06
Cell_1561	7.85515e-71	1.52245e-32	1	1.98715e-14
Cell_1562	3.80609e-34	5.26905e-31	7.05243e-08	1
